prev_rev_yoy,eps_yoy,rev_yoy,gm,prev_eps_yoy,pe,expansion,prev_eps,prev_year,status,price,name,advice,symbol,date,est_price,eps,om
0.02,0.0,755.81,9.17%,254.81,3.125537272063628,-755.81,5.5,2025,📉 獲利侵蝕,36.3499984741,華榮,⚪ 中性觀察,1608.TW,2026-03,174.45000000000002,0.37,6.96%
-26.56,5.8,761.84,N/A,-9068.75,0.0,-756.0400000000001,-14.35,2025,⚠️ 獲利稀釋,24.7000007629,易華電,⚪ 數據不足,6552.TW,2026-03,-309.9,-0.65,N/A
-7.46,-400.0,357.51,N/A,-1120.0,0.0,-757.51,-1.02,2025,📉 獲利侵蝕,25.5499992371,興能高,⚪ 數據不足,6558.TW,2026-03,-35.699999999999996,-0.35,N/A
19.09,-557.14,200.37,8.38%,34.88,0.0,-757.51,-1.4,2025,📉 獲利侵蝕,150.0,光環,⚪ 數據不足,3234.TWO,2026-03,-46.949999999999996,-0.32,-32.45%
20.92,44.0,802.5,15.35%,28.92,8.84000015258,-758.5,2.45,2025,⚠️ 獲利稀釋,44.2000007629,華泰,⚪ 中性觀察,2329.TW,2026-03,75.0,0.33,8.19%
-22.74,-13.33,746.08,18.97%,-147.06,0.0,-759.4100000000001,-0.84,2025,📉 獲利侵蝕,20.7000007629,律勝,⚪ 數據不足,3354.TWO,2026-03,-36.0,-0.17,-79.87%
-22.64,261.54,1022.77,-19.82%,87.32,0.0,-761.23,-0.18,2025,🔄 轉虧為盈,12.6999998093,千興,⚪ 數據不足,2025.TW,2026-03,-12.6,0.47,14.50%
-14.15,368.75,1130.81,7.41%,-111.9,0.0,-762.06,-0.15,2025,🔄 轉虧為盈,21.0,燦星旅,⚪ 數據不足,2719.TWO,2026-03,-2.2500000000000004,0.75,2.54%
2.49,-22.22,746.36,N/A,-54.96,22.51613001670968,-768.58,0.61,2025,📉 獲利侵蝕,34.9000015259,裕國,❌ 暫避觀望,8905.TWO,2026-03,23.249999999999996,0.15,N/A
-20.78,-72.73,696.33,15.31%,-49.63,14.958678001239669,-769.0600000000001,0.71,2025,📉 獲利侵蝕,18.1000003815,三商,⚪ 中性觀察,2905.TW,2026-03,18.15,0.03,0.88%
25.86,-23.4,746.92,15.94%,41.92,6.328003777912702,-770.3199999999999,59.99,2025,📉 獲利侵蝕,938.0,華碩,⚪ 中性觀察,2357.TW,2026-03,2223.4500000000003,13.19,4.63%
32.39,323.33,1094.24,16.83%,-1.88,14.893617021276597,-770.9100000000001,3.14,2025,⚠️ 獲利稀釋,105.0,光洋科,⚪ 中性觀察,1785.TWO,2026-03,105.74999999999999,2.54,11.95%
-45.66,-415.38,368.34,-18.95%,-66.41,0.0,-783.72,-2.16,2025,📉 獲利侵蝕,13.8500003815,隆銘綠能,⚪ 數據不足,3018.TW,2026-03,-89.24999999999999,-0.67,-73.69%
-18.44,-183.33,601.5,6.18%,-691.67,0.0,-784.83,-1.9,2025,📉 獲利侵蝕,11.0500001907,兆勁,⚪ 數據不足,2444.TW,2026-03,-75.45,-0.51,-17.38%
65.48,-96.0,689.5,11.59%,209.26,15.614034896516293,-785.5,1.7,2025,📉 獲利侵蝕,62.2999992371,精確,❌ 暫避觀望,3162.TWO,2026-03,59.849999999999994,0.02,1.68%
17.91,96.83,887.98,8.43%,-27.51,12.525879917184264,-791.15,3.04,2025,⚠️ 獲利稀釋,60.5,廣越,⚪ 中性觀察,4438.TW,2026-03,72.45,-0.04,-1.90%
-1.5,-83.05,709.49,N/A,-178.42,0.0,-792.54,-1.09,2025,🔄 轉虧為盈,37.9000015259,南六,⚪ 數據不足,6504.TW,2026-03,-86.7,0.1,N/A
55.5,1.92,794.87,N/A,5.17,5.293029182714374,-792.95,6.55,2025,⚠️ 獲利稀釋,85.8000030518,精成科,⚪ 中性觀察,6191.TW,2026-03,243.15,1.59,N/A
-3.44,-264.0,529.36,-1.63%,-281.76,0.0,-793.36,-6.62,2025,📉 獲利侵蝕,43.2999992371,正崴,⚪ 數據不足,2392.TW,2026-03,-205.8,-0.46,-10.82%
-1.67,-7.02,787.01,N/A,1.77,12.717842165373446,-794.03,2.31,2025,📉 獲利侵蝕,61.2999992371,伊雲谷,⚪ 中性觀察,6689.TW,2026-03,72.3,0.53,N/A
12.79,108.16,903.68,N/A,-4.98,13.58148893360161,-795.52,2.1,2025,⚠️ 獲利稀釋,67.5,昶昕,⚪ 中性觀察,8438.TW,2026-03,74.55,1.02,N/A
4.67,-12.5,787.21,12.18%,-1.48,4.878048780487805,-799.71,4.0,2025,📉 獲利侵蝕,46.0,中宇,⚪ 中性觀察,1535.TW,2026-03,141.45,0.77,5.96%
-13.43,16.67,817.81,N/A,163.4,11.26712381020548,-801.14,1.23,2025,⚠️ 獲利稀釋,16.4500007629,虹揚-KY,⚪ 中性觀察,6573.TW,2026-03,21.9,-0.4,N/A
5.44,-334.92,467.75,2.51%,-139.68,0.0,-802.6700000000001,-7.65,2025,📉 獲利侵蝕,14.1999998093,東碩,⚪ 數據不足,3272.TWO,2026-03,-260.85,-2.8,-26.32%
-9.18,-19.57,783.84,11.17%,-76.19,0.0,-803.4100000000001,-1.92,2025,📉 獲利侵蝕,31.0499992371,加百裕,⚪ 數據不足,3323.TWO,2026-03,-80.85000000000001,-0.56,-4.33%
14.38,-19.81,783.73,N/A,10.36,3.266592453618836,-803.54,10.01,2025,📉 獲利侵蝕,88.0999984741,五福,⚪ 中性觀察,2745.TWO,2026-03,404.54999999999995,3.44,N/A
5.53,52.56,859.78,-12.37%,-106.98,0.0,-807.22,-2.86,2025,⚠️ 獲利稀釋,67.5999984741,正達,⚪ 數據不足,3149.TW,2026-03,-105.75000000000001,-0.37,-29.19%
-6.62,-557.14,253.23,7.66%,150.56,4.881516527409163,-810.37,1.81,2025,📉 獲利侵蝕,30.8999996185,東台,⚪ 中性觀察,4526.TW,2026-03,94.95,-0.65,-21.47%
10.78,36.17,846.82,N/A,-156.8,0.0,-810.6500000000001,-0.71,2025,⚠️ 獲利稀釋,437.0,汎銓,⚪ 數據不足,6830.TW,2026-03,-47.85,-0.61,N/A
-13.36,-8.0,812.27,N/A,-252.38,0.0,-820.27,-0.78,2025,📉 獲利侵蝕,27.7999992371,花王,⚪ 數據不足,8906.TWO,2026-03,-29.85,-0.28,N/A
-43.28,73.91,894.76,N/A,-85.71,14.0625,-820.85,0.15,2025,⚠️ 獲利稀釋,11.25,聯上發,⚪ 中性觀察,2537.TW,2026-03,12.0,0.4,N/A
0.41,-134.88,686.37,10.73%,327.5,13.903061224489797,-821.25,0.9,2025,📉 獲利侵蝕,27.25,友達,⚪ 中性觀察,2409.TW,2026-03,29.4,-0.15,-2.70%
21.03,-4.55,817.65,N/A,-0.48,7.806072179059746,-822.1999999999999,4.18,2025,📉 獲利侵蝕,79.6999969482,三聯,⚪ 中性觀察,5493.TWO,2026-03,153.14999999999998,1.26,N/A
164.26,-105.3,718.73,19.64%,7.63,1.650204385657357,-824.03,11.15,2025,📉 獲利侵蝕,48.4500007629,信立,⚪ 中性觀察,4303.TWO,2026-03,440.4,-0.48,-12.85%
-21.22,127.05,956.47,-14.72%,-114.55,0.0,-829.4200000000001,-4.72,2025,🔄 轉虧為盈,27.1499996185,唐榮,⚪ 數據不足,2035.TWO,2026-03,-157.95000000000002,0.33,-18.44%
-7.88,-227.78,603.87,0.84%,-87.21,0.0,-831.65,0.12,2025,📉 獲利侵蝕,12.1499996185,佳和,⚪ 數據不足,1449.TW,2026-03,-5.55,-0.23,-27.07%
18.84,-43.33,790.97,N/A,203.33,12.58287271743094,-834.3000000000001,1.82,2025,📉 獲利侵蝕,45.5499992371,邁達特,⚪ 中性觀察,6112.TW,2026-03,54.300000000000004,0.17,N/A
1.1,-266.67,570.51,5.62%,-84.96,0.0,-837.1800000000001,-2.24,2025,📉 獲利侵蝕,42.9500007629,州巧,⚪ 數據不足,3543.TW,2026-03,-59.7,-0.16,-16.08%
-6.33,59.09,898.78,N/A,-16.92,0.0,-839.6899999999999,-0.76,2025,⚠️ 獲利稀釋,17.9500007629,邦泰,⚪ 數據不足,8935.TWO,2026-03,-26.55,-0.09,N/A
-6.47,80.0,920.0,12.46%,-39.29,0.0,-840.0,-0.39,2025,⚠️ 獲利稀釋,11.4499998093,榮成,⚪ 數據不足,1909.TW,2026-03,-20.700000000000003,-0.02,2.54%
423.12,-81.0,765.22,8.48%,-186.45,0.0,-846.22,-6.81,2025,🔄 轉虧為盈,122.5,百達-KY,⚪ 數據不足,2236.TW,2026-03,-128.54999999999998,0.19,-4.13%
11.2,19.7,866.43,N/A,10.46,5.954879328436516,-846.7299999999999,14.36,2025,⚠️ 獲利稀釋,227.0,宏�硌穈T,⚪ 中性觀察,6811.TWO,2026-03,571.8,4.8,N/A
-13.73,13.64,860.97,N/A,-56.67,0.0,-847.33,-4.9,2025,⚠️ 獲利稀釋,23.3999996185,智晶,⚪ 數據不足,5245.TWO,2026-03,-166.64999999999998,-0.79,N/A
-24.51,-900.0,-49.8,-21.68%,20.75,0.0,-850.2,-0.84,2025,🌑 雙重衰退,59.2999992371,巨鎧精密-創,⚪ 數據不足,2254.TW,2026-03,-27.150000000000002,-1.04,-98.59%
-3.34,-83.33,768.82,N/A,-720.83,0.0,-852.1500000000001,-1.55,2025,📉 獲利侵蝕,35.0999984741,馬光-KY,⚪ 數據不足,4139.TWO,2026-03,-38.7,-0.55,N/A
34.73,16.45,871.55,14.31%,30.86,6.668696711327648,-855.0999999999999,6.53,2025,⚠️ 獲利稀釋,109.5,零壹,⚪ 中性觀察,3029.TW,2026-03,246.3,1.77,6.54%
19.94,11.11,868.43,11.41%,30.21,12.517730225921985,-857.3199999999999,1.25,2025,⚠️ 獲利稀釋,35.2999992371,華經,⚪ 中性觀察,2468.TW,2026-03,42.300000000000004,0.3,4.34%
0.73,1.79,861.7,10.75%,40.61,3.937823702435233,-859.9100000000001,2.32,2025,⚠️ 獲利稀釋,22.7999992371,春源,⚪ 中性觀察,2010.TW,2026-03,86.85,0.57,7.04%
-21.01,-58.33,802.76,N/A,-122.06,0.0,-861.09,-0.15,2025,🔄 轉虧為盈,10.3000001907,有益,⚪ 數據不足,9962.TWO,2026-03,-7.199999999999999,0.05,N/A
27.37,-11.54,849.66,N/A,14.97,7.585551620893537,-861.1999999999999,2.16,2025,📉 獲利侵蝕,39.9000015259,欣雄,⚪ 中性觀察,8908.TWO,2026-03,78.89999999999999,0.46,N/A
164.5,6.98,871.15,N/A,328.87,4.213872920566473,-864.17,6.34,2025,⚠️ 獲利稀釋,36.4500007629,富威電力,⚪ 中性觀察,6994.TW,2026-03,129.75,0.48,N/A
-15.01,14.77,879.38,N/A,65.55,13.122752953261429,-864.61,15.5,2025,⚠️ 獲利稀釋,511.0,帆宣,⚪ 中性觀察,6196.TW,2026-03,584.0999999999999,5.08,N/A
-31.12,306.25,1172.94,35.79%,-255.07,0.0,-866.69,-1.07,2025,🔄 轉虧為盈,92.3000030518,晶彩科,⚪ 數據不足,3535.TW,2026-03,-52.5,0.99,12.45%
-66.93,90.34,959.14,N/A,-275.59,0.0,-868.8,-5.17,2025,⚠️ 獲利稀釋,19.6499996185,天宇,⚪ 數據不足,8171.TWO,2026-03,-204.45,-0.2,N/A
64.32,3.39,877.13,13.87%,-29.4,10.458257713248639,-873.74,8.43,2025,⚠️ 獲利稀釋,230.5,大綜,⚪ 中性觀察,3147.TWO,2026-03,330.59999999999997,3.66,5.75%
-6.83,-210.71,663.94,-0.79%,-128.03,0.0,-874.6500000000001,-0.45,2025,📉 獲利侵蝕,8.9300003052,大東,⚪ 數據不足,1441.TW,2026-03,-18.6,-0.62,-10.66%
-0.19,-253.33,623.3,N/A,-272.92,0.0,-876.63,-1.68,2025,📉 獲利侵蝕,18.9500007629,鑫禾,⚪ 數據不足,4999.TW,2026-03,-70.94999999999999,-0.54,N/A
27.54,88.57,969.39,N/A,57.14,0.0,-880.8199999999999,-1.77,2025,⚠️ 獲利稀釋,90.9000015259,東典光電,⚪ 數據不足,6588.TWO,2026-03,-84.9,-0.08,N/A
6.3,-250.0,635.46,12.86%,-15.66,0.0,-885.46,-0.96,2025,📉 獲利侵蝕,11.4499998093,建舜電,⚪ 數據不足,3322.TWO,2026-03,-46.5,-0.64,-5.35%
8.31,180.0,1065.47,N/A,48.0,4.294234668290258,-885.47,1.85,2025,⚠️ 獲利稀釋,21.6000003815,潤泰材,⚪ 中性觀察,8463.TW,2026-03,75.45,0.42,N/A
21.07,-28.43,861.36,11.53%,6.89,7.372685273483795,-889.79,3.63,2025,📉 獲利侵蝕,63.7000007629,欣新網,⚪ 中性觀察,2949.TWO,2026-03,129.60000000000002,0.74,2.34%
25.77,91.84,984.81,N/A,1.86,7.18253983390873,-892.9699999999999,2.19,2025,⚠️ 獲利稀釋,36.2000007629,光菱,⚪ 中性觀察,8032.TWO,2026-03,75.6,0.94,N/A
52.32,-260.0,633.91,N/A,48.0,0.0,-893.91,-0.26,2025,📉 獲利侵蝕,9.3599996567,友勁,⚪ 數據不足,6142.TW,2026-03,-12.75,-0.18,N/A
30.97,98.48,992.49,N/A,-37.72,0.0,-894.01,-3.19,2025,⚠️ 獲利稀釋,81.8000030518,安國,⚪ 數據不足,8054.TWO,2026-03,-104.69999999999999,-0.01,N/A
79.14,918.18,1815.36,N/A,81.45,2.460814967304075,-897.18,4.05,2025,⚠️ 獲利稀釋,23.5499992371,鑫龍騰,⚪ 中性觀察,3188.TWO,2026-03,143.55,2.24,N/A
4.89,-35.71,863.6,8.38%,49.25,20.711463053715413,-899.3100000000001,1.0,2025,📉 獲利侵蝕,52.4000015259,亞航,❌ 暫避觀望,2630.TW,2026-03,37.95,0.09,2.16%
-34.5,-14.75,891.37,10.61%,-5.88,0.0,-906.12,-2.55,2025,📉 獲利侵蝕,11.0,今皓,⚪ 數據不足,3011.TW,2026-03,-82.64999999999999,-0.73,-45.08%
-20.15,-277.78,629.73,N/A,-603.33,0.0,-907.51,-1.52,2025,📉 獲利侵蝕,43.75,澤米,⚪ 數據不足,6742.TW,2026-03,-68.55000000000001,-0.35,N/A
-7.45,-357.14,551.38,17.06%,-138.3,0.0,-908.52,-0.55,2025,📉 獲利侵蝕,21.9500007629,旭軟,⚪ 數據不足,3390.TWO,2026-03,-33.9,-0.18,1.24%
9.99,151.56,1065.26,N/A,33.33,0.0,-913.7,-0.6,2025,🔄 轉虧為盈,40.1500015259,慧友,⚪ 數據不足,5484.TW,2026-03,-30.749999999999996,0.33,N/A
-4.0,-526.67,391.62,N/A,-283.87,0.0,-918.29,-1.14,2025,📉 獲利侵蝕,24.8999996185,明基材,⚪ 數據不足,8215.TW,2026-03,-26.1,-0.64,N/A
25.63,8.33,929.95,14.91%,1.06,7.777777777777779,-921.62,1.88,2025,⚠️ 獲利稀釋,28.0,倚天酷��-創,⚪ 中性觀察,2432.TW,2026-03,53.99999999999999,0.26,7.25%
-8.52,-368.0,557.02,N/A,-95.34,0.0,-925.02,0.11,2025,📉 獲利侵蝕,20.2999992371,麗清,⚪ 數據不足,3346.TW,2026-03,-26.999999999999996,-0.67,N/A
14.75,53.33,979.38,N/A,-128.95,0.0,-926.05,-0.22,2025,⚠️ 獲利稀釋,20.2999992371,淳安,⚪ 數據不足,6283.TW,2026-03,-14.7,-0.07,N/A
6.01,-26.62,902.2,11.63%,-37.71,6.876617510629853,-928.82,5.36,2025,📉 獲利侵蝕,79.6999969482,美律,⚪ 中性觀察,2439.TW,2026-03,173.85,1.03,3.86%
0.57,-14.29,919.31,N/A,-12.28,7.005730877621776,-933.5999999999999,1.5,2025,📉 獲利侵蝕,24.4500007629,松和,⚪ 中性觀察,5016.TWO,2026-03,52.35,0.36,N/A
14.56,5.0,942.93,N/A,9.24,4.744185957790699,-937.93,2.03,2025,⚠️ 獲利稀釋,20.3999996185,安倉,⚪ 中性觀察,5548.TWO,2026-03,64.49999999999999,0.42,N/A
3.73,-53.13,888.91,N/A,-17.45,6.095152740197485,-942.04,2.27,2025,📉 獲利侵蝕,33.9500007629,志超,⚪ 中性觀察,8213.TW,2026-03,83.55000000000001,0.3,N/A
-40.09,-88.24,853.85,N/A,-82.78,11.522727446136363,-942.09,0.52,2025,📉 獲利侵蝕,25.3500003815,天剛,⚪ 中性觀察,5310.TWO,2026-03,33.0,0.06,N/A
59.7,-61.8,887.43,5.79%,3.11,4.554819832663724,-949.2299999999999,6.3,2025,📉 獲利侵蝕,61.9000015259,捷迅,⚪ 中性觀察,2643.TWO,2026-03,203.85,0.68,2.48%
-0.02,-52.94,901.62,N/A,52.17,0.0,-954.56,-0.11,2025,📉 獲利侵蝕,17.5,沈氏,⚪ 數據不足,8921.TWO,2026-03,-11.55,-0.26,N/A
14.95,-89.22,866.28,9.91%,981.25,5.089974096940874,-955.5,1.41,2025,📉 獲利侵蝕,19.7999992371,精英,⚪ 中性觀察,2331.TW,2026-03,58.35,0.11,-0.28%
-17.06,766.67,1728.18,37.77%,-34.78,8.978328173374614,-961.5100000000001,5.27,2025,⚠️ 獲利稀釋,87.0,慧洋-KY,⚪ 中性觀察,2637.TW,2026-03,145.35,1.6,36.66%
-8.68,-150.0,813.75,7.45%,-129.63,0.0,-963.75,-1.85,2025,📉 獲利侵蝕,13.75,燁輝,⚪ 數據不足,2023.TW,2026-03,-67.64999999999999,-0.4,-2.27%
27.53,74.36,1042.99,1.54%,6.88,0.0,-968.63,-1.51,2025,⚠️ 獲利稀釋,19.1000003815,位速,⚪ 數據不足,3508.TWO,2026-03,-55.05,-0.1,-34.06%
5.58,-700.0,279.91,15.17%,9.52,0.0,-979.9100000000001,-1.02,2025,📉 獲利侵蝕,22.6000003815,寶德,⚪ 數據不足,3349.TWO,2026-03,-41.400000000000006,-0.48,-15.09%
-11.17,51.72,1032.08,11.02%,-8644.44,0.0,-980.3599999999999,-7.87,2025,⚠️ 獲利稀釋,19.2999992371,英利-KY,⚪ 數據不足,2239.TW,2026-03,-252.15000000000003,-1.68,-2.22%
4.14,35.29,1018.02,11.56%,-31.87,10.770548206472602,-982.73,1.26,2025,⚠️ 獲利稀釋,31.4500007629,宏��,⚪ 中性觀察,2353.TW,2026-03,43.8,0.23,2.51%
-0.51,130.77,1114.03,N/A,-26.77,8.287292817679559,-983.26,2.39,2025,⚠️ 獲利稀釋,30.0,精星,⚪ 中性觀察,8183.TWO,2026-03,54.300000000000004,0.3,N/A
-14.66,-909.09,75.25,N/A,-259.36,0.0,-984.34,-6.69,2025,📉 獲利侵蝕,19.1499996185,築間,⚪ 數據不足,7723.TWO,2026-03,-171.60000000000002,-0.9,N/A
2.6,151.52,1136.23,15.72%,-286.84,0.0,-984.71,-1.42,2025,🔄 轉虧為盈,15.0,易飛網,⚪ 數據不足,2734.TWO,2026-03,-44.7,0.17,-0.44%
14.78,76.0,1061.93,N/A,58.56,0.0,-985.9300000000001,-0.75,2025,⚠️ 獲利稀釋,14.1499996185,彩晶,⚪ 數據不足,6116.TW,2026-03,-27.599999999999998,-0.06,N/A
-12.26,-495.0,503.59,N/A,-1354.17,0.0,-998.5899999999999,-3.49,2025,📉 獲利侵蝕,14.75,來思達,⚪ 數據不足,8066.TWO,2026-03,-118.8,-0.91,N/A
-21.83,-24.24,974.87,N/A,-57.28,7.586207135721003,-999.11,2.73,2025,📉 獲利侵蝕,48.4000015259,豐藝,⚪ 中性觀察,6189.TW,2026-03,95.7,1.0,N/A
2.83,-753.85,246.12,22.76%,-92.04,0.0,-999.97,-2.24,2025,📉 獲利侵蝕,14.6000003815,廣華-KY,⚪ 數據不足,1338.TW,2026-03,-112.80000000000001,-1.15,-1.26%
-61.92,6.82,1008.82,N/A,-38.16,0.0,-1002.0,-2.14,2025,⚠️ 獲利稀釋,15.4499998093,浩宇生醫,⚪ 數據不足,6872.TWO,2026-03,-76.95,-0.41,N/A
-32.9,388.24,1394.7,N/A,-45.83,18.070175773245616,-1006.46,0.39,2025,⚠️ 獲利稀釋,20.6000003815,大展證,❌ 暫避觀望,6020.TWO,2026-03,17.099999999999998,0.49,N/A
26.05,-125.0,881.55,11.52%,-440.0,0.0,-1006.55,-0.82,2025,📉 獲利侵蝕,43.0,耀勝,⚪ 數據不足,3207.TWO,2026-03,-7.800000000000001,-0.45,-13.20%
6.13,-53.13,960.71,9.15%,-31.22,12.880000305160001,-1013.84,1.22,2025,📉 獲利侵蝕,32.2000007629,瑞軒,⚪ 中性觀察,2489.TW,2026-03,37.49999999999999,0.15,0.67%
-7.75,-700.0,325.38,29.43%,189.47,91.75000190750002,-1025.38,0.51,2025,📉 獲利侵蝕,18.3500003815,雲嘉南,❌ 暫避觀望,3191.TWO,2026-03,2.999999999999999,-0.32,-10.81%
58.82,260.0,1288.64,N/A,88.24,0.0,-1028.64,-0.16,2025,🔄 轉虧為盈,169.0,德宏,⚪ 數據不足,5475.TWO,2026-03,-6.6000000000000005,0.24,N/A
22.72,-900.0,129.28,N/A,25.0,0.0,-1029.28,0.2,2025,📉 獲利侵蝕,59.0999984741,晉弘,⚪ 數據不足,6796.TW,2026-03,-24.150000000000002,-0.32,N/A
11.07,182.35,1219.6,N/A,-33.33,24.427480916030532,-1037.25,1.36,2025,⚠️ 獲利稀釋,64.0,福懋科,❌ 暫避觀望,8131.TW,2026-03,39.300000000000004,0.96,N/A
5.45,200.0,1237.92,N/A,-64.1,100.54945054945055,-1037.92,0.7,2025,⚠️ 獲利稀釋,91.5,南茂,❌ 暫避觀望,8150.TW,2026-03,13.649999999999999,0.72,N/A
0.36,10.0,1053.77,9.65%,-15.09,12.8735629991954,-1043.77,0.45,2025,⚠️ 獲利稀釋,11.1999998093,福壽,⚪ 中性觀察,1219.TW,2026-03,13.05,0.11,1.10%
-7.42,-46.67,1000.02,N/A,-248.85,0.0,-1046.69,-2.59,2025,🔄 轉虧為盈,75.5,霖宏,⚪ 數據不足,5464.TWO,2026-03,-131.54999999999998,0.16,N/A
72.06,-0.9,1046.4,10.03%,57.01,7.506112345077425,-1047.3000000000002,5.15,2025,📉 獲利侵蝕,92.0999984741,神達,⚪ 中性觀察,3706.TW,2026-03,184.04999999999998,1.1,3.96%
-6.25,15.79,1074.05,10.74%,8.0,6.21859296482412,-1058.26,1.62,2025,⚠️ 獲利稀釋,24.75,福懋油,⚪ 中性觀察,1225.TW,2026-03,59.7,0.44,5.38%
-1.96,330.0,1393.26,N/A,-300.0,0.0,-1063.26,-0.3,2025,🔄 轉虧為盈,15.1000003815,凌巨,⚪ 數據不足,8105.TW,2026-03,-15.0,0.43,N/A
-3.46,-28.74,1037.73,N/A,-17.53,9.520348837209303,-1066.47,11.29,2025,📉 獲利侵蝕,262.0,富邦媒,⚪ 中性觀察,8454.TW,2026-03,412.79999999999995,2.43,N/A
4.86,20.0,1087.95,N/A,66.15,12.02755875476378,-1067.95,1.08,2025,⚠️ 獲利稀釋,30.5499992371,倍微,⚪ 中性觀察,6270.TWO,2026-03,38.1,0.24,N/A
55.97,-542.86,526.87,27.19%,-140.0,50.54794729575344,-1069.73,-0.03,2025,📉 獲利侵蝕,36.9000015259,興泰,❌ 暫避觀望,1235.TW,2026-03,10.949999999999998,-0.54,-0.09%
27.07,69.03,1138.84,10.28%,24.57,7.301652049765449,-1069.81,18.2,2025,⚠️ 獲利稀釋,358.0,技嘉,⚪ 中性觀察,2376.TW,2026-03,735.45,7.86,4.26%
-2.48,188.24,1259.84,8.90%,71.43,17.27064290178899,-1071.6,0.6,2025,⚠️ 獲利稀釋,37.6500015259,百容,❌ 暫避觀望,2483.TW,2026-03,32.7,0.15,-6.13%
-9.17,17.65,1100.69,N/A,-116.18,0.0,-1083.04,-2.94,2025,⚠️ 獲利稀釋,7.8299999237,利勤,⚪ 數據不足,4426.TW,2026-03,-111.9,-0.28,N/A
-6.4,157.58,1248.87,N/A,102.7,126.57894335315791,-1091.29,0.02,2025,⚠️ 獲利稀釋,24.0499992371,大拓-KY,❌ 暫避觀望,8455.TWO,2026-03,2.8499999999999996,0.19,N/A
-3.95,-250.0,848.03,N/A,-21.74,0.0,-1098.03,-1.12,2025,📉 獲利侵蝕,5.6500000954,佳總,⚪ 數據不足,5355.TWO,2026-03,-38.1,-0.14,N/A
-0.68,-5.88,1092.42,8.57%,-31.13,8.9171974522293,-1098.3000000000002,0.73,2025,📉 獲利侵蝕,14.0,東隆興,⚪ 中性觀察,4401.TWO,2026-03,23.55,0.16,1.90%
-28.43,-200.0,907.13,3.78%,-47.37,46.23809541952381,-1107.13,0.2,2025,📉 獲利侵蝕,9.7100000381,三商壽,❌ 暫避觀望,2867.TW,2026-03,3.1500000000000004,-0.03,0.03%
-0.22,162.5,1271.05,N/A,25.0,22.02380952380953,-1108.55,0.05,2025,⚠️ 獲利稀釋,27.75,亞通,❌ 暫避觀望,6179.TWO,2026-03,18.9,0.27,N/A
9.49,8.54,1119.98,N/A,8.37,0.0,-1111.44,-2.41,2025,⚠️ 獲利稀釋,13.3000001907,金萬林-創,⚪ 數據不足,6645.TW,2026-03,-98.39999999999999,-0.76,N/A
58.33,-100.0,1011.49,29.35%,-100.0,27.20238140654762,-1111.49,0.0,2025,📉 獲利侵蝕,22.8500003815,天方能源,❌ 暫避觀望,3073.TWO,2026-03,12.6,0.0,-34.05%
-15.24,21.49,1134.09,1.51%,-147.12,0.0,-1112.6,-5.14,2025,⚠️ 獲利稀釋,24.0499992371,鴻碩,⚪ 數據不足,3092.TW,2026-03,-204.29999999999998,-0.95,-21.28%
8.58,135.2,1251.42,N/A,22.08,29.59501557632399,-1116.22,6.8,2025,⚠️ 獲利稀釋,475.0,亞泰金屬,❌ 暫避觀望,6727.TWO,2026-03,240.74999999999994,2.94,N/A
9.01,140.0,1259.13,N/A,22.78,7.1861473512770555,-1119.13,2.22,2025,⚠️ 獲利稀釋,33.2000007629,好德,⚪ 中性觀察,3114.TWO,2026-03,69.3,0.73,N/A
11.23,-260.42,860.45,N/A,-8.26,8.440926072082826,-1120.8700000000001,5.11,2025,📉 獲利侵蝕,69.3000030518,博弘,⚪ 中性觀察,6997.TWO,2026-03,123.15,-2.31,N/A
41.88,64.84,1189.95,N/A,17.08,7.313432835820896,-1125.1100000000001,7.54,2025,⚠️ 獲利稀釋,122.5,茂綸,⚪ 中性觀察,6227.TWO,2026-03,251.25,3.0,N/A
-0.1,3200.0,4328.03,45.87%,-43.36,11.66666720776596,-1128.0299999999997,1.45,2025,⚠️ 獲利稀釋,32.9000015259,新興,⚪ 中性觀察,2605.TW,2026-03,42.3,0.66,37.60%
-4.78,50.0,1180.96,6.52%,-39.68,0.0,-1130.96,-1.76,2025,⚠️ 獲利稀釋,13.3999996185,亞聚,⚪ 數據不足,1308.TW,2026-03,-60.300000000000004,-0.2,2.26%
15.12,120.75,1252.91,12.43%,-26.67,5.345036504346248,-1132.16,3.3,2025,⚠️ 獲利稀釋,44.1500015259,新光鋼,⚪ 中性觀察,2031.TW,2026-03,123.89999999999999,0.22,7.27%
-25.98,46.58,1179.43,N/A,62.26,0.0,-1132.8500000000001,-3.45,2025,⚠️ 獲利稀釋,25.1499996185,光耀,⚪ 數據不足,3666.TWO,2026-03,-121.05000000000001,-0.4,N/A
-16.11,0.0,1137.15,7.45%,55.88,0.0,-1137.15,-0.15,2025,📉 獲利侵蝕,13.5500001907,南紡,⚪ 數據不足,1440.TW,2026-03,-4.2,-0.05,-4.90%
85.08,-105.88,1033.1,-12.82%,-245.95,0.0,-1138.98,-0.54,2025,📉 獲利侵蝕,10.6499996185,永捷,⚪ 數據不足,4714.TWO,2026-03,-0.3000000000000011,-0.02,-39.60%
20.96,60.0,1201.0,46.90%,-70.0,0.0,-1141.0,-0.34,2025,⚠️ 獲利稀釋,9.3900003433,桂田文創,⚪ 數據不足,4806.TWO,2026-03,-11.700000000000001,-0.04,-39.20%
