股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
2359.TW      所羅門           120.0          3        55.56           2.51        2          -39 📈 持有                
2360.TW      致茂           1470.0         15        66.67           40.0        0         -283 📈 持有                
2363.TW      矽統             51.1          6        52.94          12.35        3          784 📈 持有                
2365.TW      昆盈            35.45          3        58.33           9.55        3         1409 📈 持有                
2367.TW      燿華             76.8         14        62.07          91.52        0        13699 📈 持有                
2368.TW      金像電           917.0         12         60.0          14.73        1         1697 📈 持有                
2369.TW      菱生            29.85          4        76.92          25.95        2        -2270 📈 持有                
2371.TW      大同             31.7          3         87.5          31.57        1        -3714 📉 觀望/賣出             
2374.TW      佳能             71.8         10         60.0           2.92        2         -735 📈 持有                
2376.TW      技嘉            248.0          4        53.33           6.99        3         4840 📈 持有                
2377.TW      微星             93.6          8         50.0           2.03        3          478 📉 觀望/賣出             
2379.TW      瑞昱            480.0         20          0.0          -5.76        2         1256 📈 持有                
2380.TW      虹光             5.52          4        42.86          16.63        2            0 📉 觀望/賣出             
2382.TW      廣達            289.0         20         50.0          -2.11        2         4944 📉 觀望/賣出             
2383.TW      台光電          2700.0         18         60.0          50.84        0        -2261 📈 持有                
2385.TW      群光            123.5          8        68.75           6.47        2        -4123 📉 觀望/賣出             
2387.TW      精元            44.25         17        55.56           12.6        0         -832 📈 持有                
2388.TW      威盛             50.6          8        54.55           5.31        2         1676 📈 持有                
2392.TW      正崴             37.5          3         50.0           5.91        3         -250 📈 持有                
2393.TW      億光             67.2         18        47.62           8.48        2         5297 📈 持有                
2395.TW      研華            348.0         14        52.17          16.57        1          291 📈 持有                
2397.TW      友通             56.0         12        27.27          -4.93        3          136 📉 觀望/賣出             
2399.TW      映泰             28.0          4         50.0          -1.54        3         4366 📉 觀望/賣出             
2401.TW      凌陽             21.2          5         50.0           6.56        3         -221 📉 觀望/賣出             
2404.TW      漢唐            929.0          3         50.0           5.46        3        -3044 📉 觀望/賣出             
2405.TW      輔信             15.2         18          0.0            0.0        0         -281 📉 觀望/賣出             
2406.TW      國碩            38.25          4        57.14          29.41        3        11146 📈 持有                
2408.TW      南亞科           271.5          8        64.29          20.65        1       -36883 📉 觀望/賣出             
2409.TW      友達             15.9          9        46.67           0.92        3        64354 📉 觀望/賣出             
2412.TW      中華電           137.0         18        61.54           1.48        0        11540 📈 持有                
2413.TW      環科             55.8          3         60.0           5.42        1         -643 📉 觀望/賣出             
2414.TW      精技             44.1          5        66.67           2.96        2          271 📈 持有                
2419.TW      仲琦             31.9          5         60.0          22.27        3          391 📉 觀望/賣出             
2420.TW      新巨             52.5          4        56.25            0.5        3          383 📈 持有                
2421.TW      建準            155.5          6        45.45          -1.93        3        -4468 📈 持有                
2423.TW      固緯             49.1         20        33.33          -1.77        2          -38 📈 持有                
2424.TW      隴華             30.4          3         50.0          10.05        2          -10 📉 觀望/賣出             
2425.TW      承啟             31.1          7        57.14           1.43        2          172 📈 持有                
2426.TW      鼎元             36.8          6        63.64           4.96        2         7821 📉 觀望/賣出             
2427.TW      三商電           24.25          6        54.55           1.14        3           62 📉 觀望/賣出             
2428.TW      興勤            164.5          3        54.55           6.06        4        -1051 📉 觀望/賣出             
2429.TW      銘旺科            49.5         15          0.0            0.0        0          -27 📉 觀望/賣出             
2431.TW      聯昌             13.1          8        64.29          27.97        1          635 📈 持有                
2432.TW      倚天酷��-創        28.0         17         80.0          14.05        1          -27 📈 持有                
2434.TW      統懋             29.4         16         40.0          -1.83        3           -6 📉 觀望/賣出             
2436.TW      偉詮電            63.0          7         62.5           5.15        3         3051 📉 觀望/賣出             
2438.TW      翔耀            20.65          3        33.33           0.38        5           41 📉 觀望/賣出             
2439.TW      美律             84.8          3        55.56           5.14        2         -949 📈 持有                
2440.TW      太空梭            15.1          3        64.29          10.56        3            2 📉 觀望/賣出             
2441.TW      超豐             85.0          4        64.29           4.84        3        -2044 📈 持有                
2442.TW      新美齊           21.55         11         75.0           9.39        0           48 📈 持有                
2444.TW      兆勁            14.15          6         50.0          13.62        1          -58 📉 觀望/賣出             
2449.TW      京元電子          294.0          3        54.55           3.85        4       -10756 📉 觀望/賣出             
2451.TW      創見            285.0          4         62.5          29.97        1         2291 📈 持有                
2453.TW      凌群             55.7         13        54.55           5.03        1         -163 📈 持有                
2454.TW      聯發科          1730.0         14        53.33           1.97        1        -5842 📉 觀望/賣出             
2455.TW      全新            216.0          4        66.67          37.13        2        -5126 📉 觀望/賣出             
2457.TW      飛宏             28.2          4        58.33          20.25        2         1408 📈 持有                
2458.TW      義隆            140.5          5         50.0          13.22        4         1285 📉 觀望/賣出             
2460.TW      建通            25.65          4        33.33          -3.51        2         -268 📉 觀望/賣出             
2461.TW      光群雷            16.5          4        42.86          -1.69        2           38 📉 觀望/賣出             
2464.TW      盟立             79.1         13        52.63           7.07        3         6002 📈 持有                
2465.TW      麗臺             58.0         17        100.0           5.84        0         -268 📈 持有                
2466.TW      冠西電           47.15         14          0.0            0.0        0           27 📉 觀望/賣出             
2467.TW      志聖            376.5          7         62.5          45.98        1           32 📉 觀望/賣出             
2468.TW      華經             41.8         19          0.0            0.0        0        -1759 📉 觀望/賣出             
2472.TW      立隆電           125.0          4         62.5           6.06        3         -351 📉 觀望/賣出             
2474.TW      可成            188.5          3        57.14          -0.95        2        -5332 📈 持有                
2476.TW      鉅祥             83.0          4         30.0           3.13        3        -1015 📈 持有                
2478.TW      大毅             73.5          4         50.0           4.54        4        -3190 📉 觀望/賣出             
2480.TW      敦陽科           143.5          5        55.56           2.86        2          -67 📉 觀望/賣出             
2481.TW      強茂            104.0          5        42.86          -1.28        3        25752 📉 觀望/賣出             
2482.TW      連宇             16.0          3        33.33            4.4        3            2 📉 觀望/賣出             
2483.TW      百容            21.35          5         60.0          13.26        4           23 📉 觀望/賣出             
2484.TW      希華            27.65          3         62.5           34.0        2          397 📈 持有                
2485.TW      兆赫             75.0          9        73.68          65.61        1        17879 📈 持有                
2486.TW      一詮            162.5          7        72.22          52.45        1         3443 📉 觀望/賣出             
2489.TW      瑞軒             39.9         15        73.08          78.13        0        -6019 📈 持有                
2491.TW      吉祥全           16.65          5        63.64           9.08        2          -83 📈 持有                
2492.TW      華新科           143.5          4        44.44          14.12        1        -4110 📉 觀望/賣出             
2493.TW      揚博            111.0          4         50.0           8.35        4          234 📈 持有                
2495.TW      普安             32.7          4        61.54          10.05        2        -4335 📈 持有                
2498.TW      宏達電           42.35         19          0.0            0.0        0        -1003 📉 觀望/賣出             
2504.TW      國產            37.75          4         60.0            5.0        2        -1447 📉 觀望/賣出             
2515.TW      中工            15.05         20        52.94          11.39        1       -14806 📉 觀望/賣出             
2520.TW      冠德             32.7          4         40.0          -0.97        4         2344 📉 觀望/賣出             
2535.TW      達欣工            73.4          4        63.16           9.96        2         -155 📈 持有                
2542.TW      興富發           36.75         13        57.14           -0.4        1          807 📈 持有                
2543.TW      皇昌             71.6          9        66.67          17.21        3        -1834 📉 觀望/賣出             
2547.TW      日勝生            11.3         13        57.14           2.74        2        -3248 📈 持有                
2548.TW      華固            118.0         12        73.33           9.77        0         1726 📈 持有                
2597.TW      潤弘            160.5         14         37.5            0.3        2        -1250 📉 觀望/賣出             
2601.TW      益航             6.41          3         40.0          18.75        5          -86 📉 觀望/賣出             
2603.TW      長榮            218.0         12        64.29          15.65        0        34185 📈 持有                
2605.TW      新興             40.6         16         61.9          32.39        1        21054 📈 持有                
2606.TW      裕民             61.6         11        68.75           3.93        2        -4004 📉 觀望/賣出             
2607.TW      榮運             53.9         19          0.0          -4.04        1         -656 📉 觀望/賣出             
2609.TW      陽明             58.5          8        69.23          11.18        2         6704 📉 觀望/賣出             
2610.TW      華航             19.0          8        61.54           4.61        2       -49809 📈 持有                
2612.TW      中航             58.8         20        45.45          -6.18        2        -1618 📉 觀望/賣出             
2613.TW      中櫃             26.1          5        43.75            0.3        4          -81 📉 觀望/賣出             
2615.TW      萬海             79.3         17         60.0           5.73        0         1418 📈 持有                
2616.TW      山隆             16.7          3         60.0           2.24        2          -70 📉 觀望/賣出             
2617.TW      台航            32.85         18         50.0           3.15        1         1546 📈 持有                
2618.TW      長榮航            35.7          7        56.25           6.11        3         7660 📈 持有                
2630.TW      亞航             49.9          3         60.0           7.29        4          480 📉 觀望/賣出             
2633.TW      台灣高鐵          26.25          7        36.36          -2.19        3       -13246 📈 持有                
2634.TW      漢翔             50.5          8        53.33            1.1        2        -1901 📉 觀望/賣出             
2637.TW      慧洋-KY          71.4         11         70.0            1.7        2          381 📈 持有                
2640.TWO     大車隊           141.0         16        71.43          11.44        1           79 📈 持有                
2641.TWO     正德             19.1          8        71.43           1.25        2         -678 📈 持有                
2645.TW      長榮航太          164.0          5         50.0          11.93        2          490 📈 持有                
2646.TW      星宇航空          21.95         16          0.0          -0.87        1         -487 📉 觀望/賣出             
2723.TW      美食-KY          71.2          5        53.85           5.34        3          398 📉 觀望/賣出             
2724.TWO     藝舍-KY          19.6          6         50.0           -3.7        3            0 📈 持有                
2726.TWO     雅茗-KY          9.95         12         50.0          -2.46        2            5 📉 觀望/賣出             
2739.TW      寒舍             34.2          6        45.45          -3.84        3           93 📈 持有                
2740.TWO     天蔥            39.95          5         61.9          47.51        3            0 📉 觀望/賣出             
2743.TWO     山富             72.2         19          0.0            0.0        0          -51 📉 觀望/賣出             
2752.TWO     豆府            214.5          8         50.0           1.17        2            0 📈 持有                
2755.TWO     揚秦            147.0         19        69.23          26.72        0           54 📈 持有                
2801.TW      彰銀            20.75          4        61.54           3.57        4        -2870 📉 觀望/賣出             
2812.TW      台中銀           20.55          9        46.15           0.76        1         7896 📈 持有                
2820.TW      華票             16.9          7         50.0           3.94        3          540 📉 觀望/賣出             
2834.TW      臺企銀           15.05          7        66.67           3.24        1       -61587 📉 觀望/賣出             
2836.TW      高雄銀           12.15          3        58.33           2.82        3        -3130 📉 觀望/賣出             
2838.TW      聯邦銀           20.15         19         70.0           7.75        0          504 📈 持有                
2845.TW      遠東銀           12.45          4        71.43           2.01        1         3882 📈 持有                
2851.TW      中再保           29.75          7        70.59           5.04        2         4809 📈 持有                
2852.TW      第一保            26.2          3         50.0          -3.67        4        -2018 📉 觀望/賣出             
2855.TW      統一證            32.2          4        70.59            9.0        3         4786 📉 觀望/賣出             
2867.TW      三商壽            7.68          6        61.11           1.22        3       -12830 📉 觀望/賣出             
2880.TW      華南金            33.4          5        63.16          10.17        3         -960 📉 觀望/賣出             
2881.TW      富邦金            89.8          5        71.43           1.51        1       -15192 📈 持有                
2882.TW      國泰金            73.2         11        33.33           -3.6        4       -16863 📈 持有                
2883.TW      凱基金           20.65         10        59.09          10.93        2        -4534 📉 觀望/賣出             
2884.TW      玉山金           32.25          5        56.25           2.82        4       -51618 📉 觀望/賣出             
2885.TW      元大金           44.65          3        58.82           7.76        4       -12331 📉 觀望/賣出             
2886.TW      兆豐金           39.35          4        55.56           1.39        3        -9600 📈 持有                
2887.TW      台新新光金         25.05         15        63.64           8.37        1       -42839 📉 觀望/賣出             
2887I.TW     未知             9.33         17         40.0          -0.21        2        -1938 📈 持有                
2889.TW      國票金           16.25          3        55.56           1.96        3        -1977 📉 觀望/賣出             
2890.TW      永豐金            31.7         19        73.68           7.51        1         6785 📉 觀望/賣出             
2891.TW      中信金            52.9          5        47.06           4.27        3       -51359 📈 持有                
2892.TW      第一金            29.1          4         37.5           0.33        3         9068 📉 觀望/賣出             
2897.TW      王道銀行           9.92         17         72.0           8.42        1         4891 📈 持有                
2903.TW      遠百            23.45          8        64.29           4.02        2         1795 📈 持有                
2905.TW      三商            14.75          3         50.0           0.63        5        -2386 📉 觀望/賣出             
2915.TW      潤泰全            50.4          5        54.55           3.74        2        -4316 📉 觀望/賣出             
2923.TW      鼎固-KY         18.65          3         50.0          14.12        4         -708 📉 觀望/賣出             
2929.TW      淘帝-KY          6.65          5        42.86          -0.13        2          -32 📉 觀望/賣出             
2939.TW      永邑-KY          26.1          6         25.0           0.63        1           60 📈 持有                
2941.TWO     米斯特            41.8         18          0.0          -5.83        1            0 📈 持有                
2948.TWO     寶陞             39.8          3        53.85          -3.19        6           -4 📉 觀望/賣出             
2949.TWO     欣新網            62.4         19        33.33          -5.81        2            0 📉 觀望/賣出             
3002.TW      歐格            21.05          6         37.5          -3.82        4          213 📈 持有                
3003.TW      健和興            51.0          5        52.94          -3.96        4           39 📈 持有                
3004.TW      豐達科           107.5          3         37.5          -3.14        4          -63 📉 觀望/賣出             
3005.TW      神基            138.0         17        58.33          21.05        0       -10591 📈 持有                
3006.TW      晶豪科           194.5          3        83.33           4.11        1         -718 📉 觀望/賣出             
3008.TW      大立光          2400.0          3        33.33           2.53        2          503 📈 持有                
3010.TW      華立            139.0          3         80.0          20.93        3         2714 📈 持有                
3011.TW      今皓            12.55         19          0.0            0.0        0          534 📉 觀望/賣出             
3013.TW      晟銘電            99.0         20          0.0            0.0        0         -891 📉 觀望/賣出             
3014.TW      聯陽            118.5          6         60.0           3.41        3        -1670 📉 觀望/賣出             
3015.TW      全漢             51.6          9        53.33            2.8        2          -89 📉 觀望/賣出             
3016.TW      嘉晶             64.0          8        56.25          19.91        3          964 📈 持有                
3017.TW      奇鋐           1905.0         19        65.22          30.48        0         1315 📈 持有                
3018.TW      隆銘綠能           12.8          8         60.0           6.84        2            0 📉 觀望/賣出             
3019.TW      亞光            135.5          4         50.0          -3.71        3         -680 📈 持有                
3022.TW      威強電            62.0          5         60.0           6.74        2           24 📈 持有                
3023.TW      信邦            245.0          6        72.73           5.38        2          954 📈 持有                
3025.TW      星通             61.0         11        61.54          -2.05        2          236 📈 持有                
3028.TW      增你強            56.6          3        42.86           8.66        4         1254 📉 觀望/賣出             
3029.TW      零壹            117.0          7        43.75           1.28        3          302 📉 觀望/賣出             
3030.TW      德律            254.5         14        64.52          41.39        0        -1592 📈 持有                
3031.TW      佰鴻             23.0         11        57.14           7.55        3         1124 📉 觀望/賣出             
3032.TW      偉訓             65.8         18         20.0          -5.54        3         -886 📉 觀望/賣出             
3033.TW      威健            33.35          7        45.45           7.93        3         2715 📈 持有                
3034.TW      聯詠            381.0          3        57.14           0.16        5         -120 📉 觀望/賣出             
3035.TW      智原            159.0          8         60.0          -0.76        2          718 📈 持有                
3036.TW      文曄            249.5         14        73.91          56.92        0         3678 📈 持有                
3037.TW      欣興            543.0          4        76.92          38.27        2        14589 📉 觀望/賣出             
3038.TW      全台             23.2         19        66.67           1.75        0         -113 📈 持有                
3040.TW      遠見            47.55          3        57.14          15.49        1         -119 📉 觀望/賣出             
3041.TW      揚智             23.7         11         25.0           0.44        1          524 📈 持有                
3042.TW      晶技             93.5          8         61.9           9.46        2         1453 📈 持有                
3044.TW      健鼎            365.5         16         50.0          -4.12        2        -4936 📉 觀望/賣出             
3045.TW      台灣大           109.5          8        63.64            1.9        2        -1188 📈 持有                
3049.TW      精金             13.6          4         70.0          43.68        1          258 📉 觀望/賣出             
3054.TW      立萬利            87.3         19        72.73         179.36        0           18 📈 持有                
3056.TW      富華新           14.65         11         25.0          -1.17        1        -1132 📉 觀望/賣出             
3057.TW      喬鼎            15.15          8         60.0          -0.61        1         -113 📈 持有                
3059.TW      華晶科            38.6          5        72.73           9.73        2          795 📈 持有                
3060.TW      銘異             28.7          4         50.0          -0.09        2        -1651 📉 觀望/賣出             
3062.TW      建漢             24.6          5         60.0           5.45        2         -593 📈 持有                
3064.TWO     泰偉             31.4          3        33.33          -1.83        4            0 📉 觀望/賣出             
3066.TWO     李洲             21.5          6        61.11          56.08        2          249 📈 持有                
3067.TWO     全域             18.5          9        33.33          -6.66        2            0 📈 持有                
3071.TWO     協禧             25.8          5        56.25           0.38        2          231 📈 持有                
3073.TWO     天方能源           29.1          6        33.33           4.42        3            3 📉 觀望/賣出             
3078.TWO     僑威             61.0         14        66.67          -2.22        1         -935 📈 持有                
3081.TWO     聯亞           1350.0         12        68.75         109.63        0         -255 📉 觀望/賣出             
3083.TWO     網龍             29.0          6         50.0            1.0        2           52 📈 持有                
3085.TWO     新零售           11.85         15          0.0            0.0        0            0 📉 觀望/賣出             
3086.TWO     華義            268.0          5         37.5          -1.65        4          100 📉 觀望/賣出             
3088.TWO     艾訊             84.9          8         50.0           5.93        2          499 📈 持有                
3090.TW      日電貿           100.0          7        55.56           8.19        2         1486 📈 持有                
3092.TW      鴻碩             35.3         15        66.67           3.67        0           23 📈 持有                
3093.TWO     港建*            45.5         14        66.67          78.43        0          149 📈 持有                
3094.TW      聯傑            24.15         10         60.0           2.92        2           40 📈 持有                
3105.TWO     穩懋            293.5          3         50.0           6.23        2        -4579 📉 觀望/賣出             
3131.TWO     弘塑           2130.0          8        58.82          21.06        2          521 📈 持有                
3135.TW      凌航            118.5          4        55.56           21.6        2          181 📉 觀望/賣出             
3138.TW      耀登            192.0          4         50.0           4.34        1         -356 📈 持有                
3141.TWO     晶宏             45.0          3        42.86           6.52        4          -13 📈 持有                
3147.TWO     大綜            173.0          7         70.0          -1.33        3           -8 📉 觀望/賣出             
3149.TW      正達             46.4          8         50.0          12.94        2         -763 📉 觀望/賣出             
3152.TWO     璟德            142.0          3        66.67          -0.25        1          198 📈 持有                
3158.TWO     嘉實             91.2         20        33.33          -2.73        2           -6 📈 持有                
3162.TWO     精確             61.4         20          0.0          -4.03        1         -482 📉 觀望/賣出             
3163.TWO     波若威           881.0         17        67.86         128.24        0         -279 📈 持有                
3167.TW      大量            331.0         20        58.33          11.45        0        -2490 📈 持有                
3168.TW      眾福科           41.05          6        46.15           0.29        3           -8 📉 觀望/賣出             
3169.TWO     亞信            101.5          3         50.0          -7.52        3           51 📈 持有                
3171.TWO     炎洲流通           61.2         16        73.33          22.33        1          -28 📈 持有                
3176.TWO     基亞             29.8         17         25.0          -1.99        1           27 📉 觀望/賣出             
3178.TWO     公準             54.4          6        36.36          -8.81        5           17 📉 觀望/賣出             
3189.TW      景碩            341.5         10        61.54          62.57        1        -4747 📉 觀望/賣出             
3191.TWO     雲嘉南           14.45         12          0.0            0.0        0            0 📉 觀望/賣出             
3205.TWO     佰研             51.0         12        46.67          -2.73        2           26 📉 觀望/賣出             
3206.TWO     志豐             40.5          4        54.55          14.46        4           18 📉 觀望/賣出             
3207.TWO     耀勝             70.8          3        54.55           21.0        3         -122 📉 觀望/賣出             
3209.TW      全科             44.8          3        63.64           4.95        4         5132 📉 觀望/賣出             
3211.TWO     順達            307.0          9        33.33         -15.19        4        -3475 📉 觀望/賣出             
3213.TWO     茂訊            103.5         17        63.64          -4.07        2         -138 📈 持有                
3217.TWO     優群            157.0          3        54.55           0.09        4         -272 📈 持有                
3218.TWO     大學光           143.5         14        54.55           2.48        1           37 📈 持有                
3219.TWO     倚強科            64.6          9        44.44           1.68        2            4 📈 持有                
3221.TWO     台嘉碩           28.85          4         50.0           6.17        3          178 📉 觀望/賣出             
3226.TWO     龍鋒             47.6         20          0.0            0.0        0           -1 📉 觀望/賣出             
3227.TWO     原相            197.0          3         37.5           -2.5        6          391 📉 觀望/賣出             
3229.TW      晟鈦             18.5         18          0.0            0.0        0         -338 📉 觀望/賣出             
3230.TWO     錦明             41.0         13         50.0           0.37        1         -355 📉 觀望/賣出             
3231.TW      緯創            134.0          4        45.45           4.23        2        25861 📈 持有                
3234.TWO     光環             81.0         12        65.22          80.65        1        -1831 📉 觀望/賣出             
3236.TWO     千如            30.65          3        71.43          19.87        1         -197 📉 觀望/賣出             
3252.TWO     海灣            20.05         19        43.48           6.61        1            1 📈 持有                
3257.TW      虹冠電            57.5          8        54.55           4.91        2            2 📈 持有                
3260.TWO     威剛            434.5          3         80.0          21.42        1         3739 📉 觀望/賣出             
3264.TWO     欣銓            157.0          8         60.0          18.35        2        -1671 📈 持有                
3265.TWO     台星科           136.0          3        66.67          10.38        3          173 📈 持有                
3266.TW      昇陽             13.2         16         50.0          -3.56        1          -95 📉 觀望/賣出             
3268.TWO     海德威            15.3         19          0.0          -3.47        1            0 📉 觀望/賣出             
3285.TWO     微端            29.45         11        71.43            1.9        1           12 📈 持有                
3288.TWO     點晶            15.95         15          0.0            0.0        0           12 📈 持有                
3289.TWO     宜特            124.0         12         62.5           3.88        2          -16 📉 觀望/賣出             
3290.TWO     東浦            45.65          3          0.0          -5.22        3          -60 📈 持有                
3293.TWO     鈊象            728.0          4         40.0           1.79        4         1084 📈 持有                
3305.TW      昇貿            108.0          4        45.45           6.62        3          753 📈 持有                
3306.TWO     鼎天            46.35         20          0.0          -3.57        2           47 📉 觀望/賣出             
3308.TW      聯德             22.8          5        28.57          -2.78        2           47 📉 觀望/賣出             
3310.TWO     佳穎             75.3          9         62.5           2.78        2           -1 📉 觀望/賣出             
3312.TW      弘憶股            36.9         19          0.0            0.0        0          222 📉 觀望/賣出             
3313.TWO     斐成             13.2         13          0.0            0.0        0         7744 📈 持有                
3317.TWO     尼克森           48.15          4        46.67          15.22        2         -407 📉 觀望/賣出             
3322.TWO     建舜電            13.5          5        61.54           4.26        2         -872 📉 觀望/賣出             
3323.TWO     加百裕           35.75         20         50.0          -6.46        1          190 📉 觀望/賣出             
3324.TWO     雙鴻           1050.0          3        44.44          14.85        4         -642 📈 持有                
3338.TW      泰碩             57.8          3        61.54          15.51        4          472 📉 觀望/賣出             
3339.TWO     泰谷             33.5          6        33.33           4.27        3         -509 📉 觀望/賣出             
3354.TWO     律勝            29.15          6         50.0          22.46        2         -305 📉 觀望/賣出             
3357.TWO     臺慶科           169.0          4         70.0          19.81        2        -2221 📉 觀望/賣出             
3360.TWO     尚立             15.3          3          0.0          -3.23        1          302 📉 觀望/賣出             
3363.TWO     上詮            610.0         16        59.26          46.63        0        -1130 📈 持有                
3372.TWO     典範             21.6          9        53.85           4.79        2          222 📈 持有                
3374.TWO     精材            170.0          4        16.67          -4.91        4        -1759 📉 觀望/賣出             
3376.TW      新日興           224.0          9         50.0           4.46        2         3097 📈 持有                
3379.TWO     彬台             40.6         20          0.0            0.0        0           61 📉 觀望/賣出             
3380.TW      明泰            36.45         11        42.11          10.81        2        -2289 📈 持有                
3390.TWO     旭軟             22.1          5        36.36            4.0        2         -347 📉 觀望/賣出             
3406.TW      玉晶光           446.0          3         70.0           7.64        2          645 📈 持有                
3413.TW      京鼎            302.5          5        42.86           3.46        3          474 📉 觀望/賣出             
3416.TW      融程電           152.5          5        42.86           2.75        4           43 📈 持有                
3419.TW      譁裕            15.25          3        58.33           2.98        4           33 📉 觀望/賣出             
3430.TWO     奇鈦科            81.0          4         50.0          23.49        2           -8 📈 持有                
3432.TW      台端             16.7          3         62.5           33.3        2           18 📈 持有                
3437.TW      榮創             23.4          8         40.0           0.46        2          983 📉 觀望/賣出             
3438.TWO     類比科            48.0         19        100.0           0.42        0          -50 📈 持有                
3441.TWO     聯一光           32.95         20         50.0          -1.51        1          -13 📉 觀望/賣出             
3443.TW      創意           2290.0          9         50.0           3.29        2          487 📉 觀望/賣出             
3444.TWO     利機             62.1          3         70.0           8.67        2          -37 📈 持有                
3447.TW      展達            42.45         15         50.0          -4.32        1           79 📈 持有                
3450.TW      聯鈞            280.0          3        33.33          -8.75        4          956 📉 觀望/賣出             
3454.TW      晶睿             99.4         19        57.14            0.4        0           26 📈 持有                
3455.TWO     由田            126.0         15         50.0          -1.34        2         -985 📈 持有                
3465.TWO     進泰電子           42.2         15        66.67          -1.79        1            0 📉 觀望/賣出             
3466.TWO     德晉            36.75         14         60.0           0.97        1          361 📈 持有                
3481.TW      群創             27.7          4        72.73          33.28        2        52759 📉 觀望/賣出             
3483.TWO     力致             82.7          5        36.36          -5.19        6          -75 📉 觀望/賣出             
3489.TWO     森寶            23.05          3         62.5          16.15        2          -34 📈 持有                
3490.TWO     單井             25.3          6        55.56          -6.94        5           83 📈 持有                
3491.TWO     昇達科          1445.0          7        70.37          92.21        1         -121 📉 觀望/賣出             
3492.TWO     長盛            24.95          4        33.33           4.49        4         -176 📉 觀望/賣出             
3498.TWO     陽程             73.8         18        58.33          45.28        0         2154 📈 持有                
3499.TWO     環天科           17.65          4         37.5          -0.46        4           84 📈 持有                
3501.TW      維熹            49.15         17          0.0            0.0        0         -208 📉 觀望/賣出             
3504.TW      揚明光            59.4          3        55.56           5.27        3          359 📉 觀望/賣出             
3508.TWO     位速             43.3         20        66.67           79.3        0          164 📈 持有                
3515.TW      華擎            216.0          8         37.5          -1.07        3         -644 📈 持有                
3516.TWO     亞帝歐            19.5          3        42.86          -2.28        6          -10 📉 觀望/賣出             
3521.TWO     台鋼建設           13.9          8        54.55           5.79        2           53 📉 觀望/賣出             
3523.TWO     迎輝             18.0          3         25.0           0.61        3           22 📉 觀望/賣出             
3526.TWO     凡甲            290.5          8        52.17           7.67        3         1014 📉 觀望/賣出             
3528.TW      安馳             63.6          4        36.36           0.53        3         -442 📉 觀望/賣出             
3529.TWO     力旺           2810.0         19        66.67          53.55        0          117 📈 持有                
3530.TW      晶相光            60.8         14        100.0           1.67        0           32 📈 持有                
3532.TW      台勝科           137.0          5         70.0          27.71        2         -268 📈 持有                
3533.TW      嘉澤           1820.0         16         61.9          11.36        1          -58 📈 持有                
3535.TW      晶彩科           124.5          8        66.67           23.9        3         -404 📉 觀望/賣出             
3540.TWO     曜越             29.4         16         50.0          -1.85        1         -127 📉 觀望/賣出             
3541.TWO     西柏             23.9          5        58.33           4.55        3           -3 📈 持有                
3543.TW      州巧             51.2          4        42.86           8.17        2        -1093 📈 持有                
3545.TW      敦泰            44.35          4        22.22            3.2        3          344 📈 持有                
3546.TWO     宇峻             72.6         12         80.0           4.59        1          187 📈 持有                
3548.TWO     兆利             88.3         18         75.0           5.75        0          201 📈 持有                
3550.TW      聯穎             20.0          3        58.33          19.94        3          -52 📉 觀望/賣出             
3551.TWO     世禾            175.5          6         30.0           -7.2        4          -55 📉 觀望/賣出             
3552.TWO     同致             48.4         15          0.0            0.0        0           66 📉 觀望/賣出             
3555.TWO     博士旺           186.0          4         75.0          37.38        1          386 📉 觀望/賣出             
3556.TWO     禾瑞亞           42.65          3        46.15          16.21        4          100 📈 持有                
3558.TWO     神準            129.5         14        42.86          -4.99        2          -26 📉 觀望/賣出             
3563.TW      牧德            731.0         16        68.42          37.63        2          229 📈 持有                
3564.TWO     其陽             45.7          3         40.0            5.8        5           72 📈 持有                
3570.TWO     大塚            170.0          6         50.0           4.75        2          -43 📉 觀望/賣出             
3576.TW      聯合再生           26.7          6        76.47           90.7        2        -8332 📉 觀望/賣出             
3577.TWO     泓格             62.5          3        33.33            0.5        3           53 📈 持有                
3580.TWO     友威科            71.3          3        45.45           3.63        3          908 📈 持有                
3581.TWO     博磊             68.8          7         30.0          -5.08        2           93 📈 持有                
3583.TW      辛耘            408.0          5        57.14          10.03        2         1379 📉 觀望/賣出             
3587.TWO     閎康            187.0         16         65.0           4.42        1         -911 📉 觀望/賣出             
3588.TW      通嘉             50.7         10         75.0           5.29        1          259 📈 持有                
3591.TW      艾笛森            20.2          3         62.5          20.99        2            1 📈 持有                
3592.TW      瑞鼎            217.0          8         50.0           2.97        2          -73 📉 觀望/賣出             
3594.TWO     磐儀             42.5          5         37.5            2.7        4          332 📉 觀望/賣出             
3596.TW      智易            207.5         18        54.17          13.71        1        -4367 📈 持有                
3597.TWO     映興             23.8          5         50.0           0.44        2           16 📈 持有                
3609.TWO     三一東林          30.15         20          0.0            0.0        0           -1 📉 觀望/賣出             
3611.TWO     鼎翰            189.5         11         50.0          -0.26        1           78 📉 觀望/賣出             
3615.TWO     安可             34.0          4        46.67          20.96        5          538 📉 觀望/賣出             
