股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
3664.TWO     安瑞-KY         13.65          3         40.0          -6.61        7           -1 📉 建議賣出              
3665.TW      貿聯-KY        1740.0         14        47.37            9.7        3        -1275 📈 持有 → 繼續持有         
3672.TWO     康聯訊            11.7          7        27.27          -6.44        4            0 📈 持有 → 繼續持有         
3675.TWO     德微            208.5         17        52.38          26.08        2          610 📈 持有 → 繼續持有         
3680.TWO     家登            381.0         20         50.0          -2.01        1         -101 📉 建議賣出              
3684.TWO     榮昌             60.1          3        53.33          13.65        6           -6 📈 持有 → 繼續持有         
3686.TW      達能             18.8          5        57.14           8.62        5          124 📈 持有 → 繼續持有         
3687.TWO     歐買尬            67.9         18          0.0            0.0        0            5 📉 建議賣出              
3689.TWO     湧德            110.0         16         40.0          -5.06        1         -359 📈 持有 → 繼續持有         
3691.TWO     碩禾            119.0          3        68.42          71.56        6         -260 📉 建議賣出              
3693.TWO     營邦            482.0          3        65.22          74.37        5          631 📈 持有 → 繼續持有         
3694.TW      海華             58.4         20         25.0           -2.1        1         -640 📈 持有 → 繼續持有         
3701.TW      大眾控            66.2          6         50.0          37.55        4         1821 📈 持有 → 繼續持有         
3702.TW      大聯大            90.0         17        76.19          41.08        1         6170 📈 持有 → 繼續持有         
3703.TW      欣陸             22.5          5        47.37           0.27        5        -1338 📈 持有 → 繼續持有         
3706.TW      神達             83.7          7         50.0           0.07        3        16852 📈 持有 → 繼續持有         
3707.TWO     漢磊             60.5          6         55.0          27.25        3         3514 📈 持有 → 繼續持有         
3708.TW      上緯投控          127.0          4        57.89          18.83        5         1187 📉 建議賣出              
3709.TWO     鑫聯大投控          70.0          3         50.0          11.65        8         -607 📈 持有 → 繼續持有         
3710.TWO     連展投控            6.2          4        56.25          11.65        5          -75 📉 建議賣出              
3711.TW      日月光投控         342.0          6        58.33          28.14        4       -11692 📈 持有 → 繼續持有         
3712.TW      永崴投控           24.4          5        41.18           5.57        5          278 📈 持有 → 繼續持有         
3713.TWO     新晶投控           18.0         17          0.0            0.0        0           -4 📉 建議賣出              
3714.TW      富采            48.15         20        52.63          17.29        4         7641 📈 持有 → 繼續持有         
3715.TW      定穎投控          158.0          3        54.55          24.53        6        12346 📉 建議賣出              
3717.TW      聯嘉投控           18.8          3        57.89          12.91        6          712 📉 建議賣出              
4109.TWO     加捷生醫          13.55         15          0.0          -2.52        0          121 📈 持有 → 繼續持有         
4113.TWO     聯上             18.5         12         75.0          -3.35        1           14 📉 建議賣出              
4123.TWO     晟德            44.65          3         64.0          14.54        6         -361 📈 持有 → 繼續持有         
4127.TWO     天良            35.55         12        69.23          20.96        3           42 📉 建議賣出              
4128.TWO     中天            17.35         20          0.0            0.0        0         -744 📉 建議賣出              
4129.TWO     聯合            109.0          3         50.0           3.29        8         -371 📉 建議賣出              
4130.TWO     健亞            33.95          3        54.17          -3.33        7          670 📈 持有 → 繼續持有         
4131.TWO     浩泰             36.0          9          0.0          -6.08        2           91 📉 建議賣出              
4137.TW      麗豐-KY         108.5         13         60.0           2.84        2         -158 📉 建議賣出              
4138.TWO     曜亞             62.2         14        64.29           4.89        1            4 📈 持有 → 繼續持有         
4142.TW      國光生            17.8         20          0.0            0.0        0         -920 📉 建議賣出              
4147.TWO     中裕             52.4         20          0.0            0.0        0          281 📈 持有 → 繼續持有         
4148.TW      全宇生技-KY       42.15         12         50.0          15.16        1          -12 📈 持有 → 繼續持有         
4154.TWO     樂威科-KY         10.2         16          0.0            0.0        0            0 📉 建議賣出              
4157.TWO     太景*-KY         11.2         20          0.0            0.0        0          301 📉 建議賣出              
4161.TWO     聿新科            24.9          6        42.11           9.24        4           13 📉 建議賣出              
4164.TW      承業醫           33.15         13          0.0            0.0        0         -128 📉 建議賣出              
4166.TWO     友霖             25.4         13         25.0          -0.96        1         -127 📈 持有 → 繼續持有         
4167.TWO     松瑞藥           21.65          3        58.33           23.6        7         1621 📈 持有 → 繼續持有         
4171.TWO     瑞基            19.05         13        46.15           3.36        2            2 📉 建議賣出              
4192.TWO     杏國            20.45         15          0.0            0.0        0            0 📉 建議賣出              
4198.TWO     欣大健康           38.0         14        72.73          15.51        2            0 📉 建議賣出              
4303.TWO     信立             60.0         18         60.0           7.91        0          177 📈 持有 → 繼續持有         
4304.TWO     勝昱             29.0          3         40.0          -2.25        8            0 📉 建議賣出              
4305.TWO     世坤            43.95         19        66.67           4.64        0           -1 📈 持有 → 繼續持有         
4401.TWO     東隆興           15.05          9         50.0           3.69        1           15 📉 建議賣出              
4406.TWO     新昕纖           10.05          3        42.86          -8.61        8           13 📉 建議賣出              
4413.TWO     飛寶企業          18.15          3        45.45          -1.38        9            0 📈 持有 → 繼續持有         
4414.TW      如興             11.4          3        53.85           9.13        5         -243 📈 持有 → 繼續持有         
4416.TWO     三圓             16.0          4         60.0            5.0        4          288 📈 持有 → 繼續持有         
4417.TWO     金洲             52.0          6        47.37          -6.12        6         -174 📉 建議賣出              
4438.TW      廣越             59.3         20          0.0          -0.86        1         -194 📉 建議賣出              
4439.TW      冠星-KY          86.0          4        53.33          -4.58        6            1 📈 持有 → 繼續持有         
4441.TW      振大環球          206.0          4        64.29           9.28        4         -173 📉 建議賣出              
4442.TWO     竣邦-KY          60.0         12         40.0           6.63        3          161 📉 建議賣出              
4510.TWO     高鋒             44.5          8        61.11          16.04        3          639 📈 持有 → 繼續持有         
4513.TWO     福裕             18.7          9        41.67          20.05        2         -403 📈 持有 → 繼續持有         
4523.TWO     永彰             31.1          9        52.63          -1.45        3         -371 📉 建議賣出              
4526.TW      東台             33.7          5         61.9          10.68        3         -171 📈 持有 → 繼續持有         
4527.TWO     方土霖           42.25          6         61.9           2.02        4           14 📈 持有 → 繼續持有         
4529.TWO     淳紳             3.38          3        36.36          -7.58        7            0 📈 持有 → 繼續持有         
4530.TWO     宏易            30.45          8        42.86          11.29        4           -2 📈 持有 → 繼續持有         
4533.TWO     協易機           33.95          3        59.09          65.85        5          667 📈 持有 → 繼續持有         
4534.TWO     慶騰            28.05          3        64.29          90.35        6          -19 📉 建議賣出              
4536.TW      拓凱            156.5          4        46.15          -0.62        5         -212 📉 建議賣出              
4538.TWO     大詠城            18.9          5        71.43           10.5        4            4 📉 建議賣出              
4540.TW      全球傳動          48.95          7         62.5          34.32        2          350 📈 持有 → 繼續持有         
4541.TWO     晟田             41.4          5        58.82          14.75        4         -186 📈 持有 → 繼續持有         
4542.TWO     科嶠            183.0         20        66.67          78.54        0          341 📈 持有 → 繼續持有         
4543.TWO     萬在             34.2          5        52.94          29.62        3          -96 📈 持有 → 繼續持有         
4551.TW      智伸科           122.0          4        43.48          -4.39        6          -86 📈 持有 → 繼續持有         
4552.TW      力達-KY          21.5          9        41.67          -0.87        2         -104 📉 建議賣出              
4554.TWO     橙的            29.75          4        52.94          12.04        7            2 📈 持有 → 繼續持有         
4555.TW      氣立            34.95         12        42.86           0.63        1          -19 📉 建議賣出              
4556.TWO     旭然             29.6          6        44.44          18.46        5           -9 📈 持有 → 繼續持有         
4560.TW      強信-KY          32.8          3         50.0            0.5        8          -31 📉 建議賣出              
4561.TWO     健椿             33.9          6        42.86          36.09        3           16 📉 建議賣出              
4562.TW      穎漢             34.0          6        52.94          -0.95        4          149 📈 持有 → 繼續持有         
4563.TWO     百德            43.55          7        57.14          20.85        2           78 📉 建議賣出              
4564.TW      元翎             20.5         14         50.0           9.13        2          238 📉 建議賣出              
4569.TW      六方科-KY        139.5          4        68.75          14.34        3          -21 📉 建議賣出              
4571.TW      鈞興-KY         165.0          4         55.0          14.87        4           78 📈 持有 → 繼續持有         
4576.TW      大銀微系統         120.0          6         50.0           8.44        3          796 📉 建議賣出              
4577.TWO     達航科技           90.3         14        57.69          58.44        1         -130 📈 持有 → 繼續持有         
4580.TWO     捷流閥業           80.9         10         60.0          -2.21        3          -21 📈 持有 → 繼續持有         
4583.TW      台灣精銳          629.0          6         60.0          11.42        3          -29 📉 建議賣出              
4584.TWO     君帆             43.9         11         40.0          -7.07        2            0 📉 建議賣出              
4585.TW      達明            316.0          3        41.18           6.77        7          -17 📈 持有 → 繼續持有         
4588.TW      玖鼎電力           60.2          5        47.37          12.21        4          -57 📈 持有 → 繼續持有         
4590.TW      富田-創           79.0         18        100.0           1.54        0           92 📈 持有 → 繼續持有         
4609.TWO     唐鋒             4.69         14         20.0          -17.1        3            0 📉 建議賣出              
4702.TWO     中美實            10.0         14        38.89           -0.6        3           14 📈 持有 → 繼續持有         
4711.TWO     永純            17.35          4         45.0          10.16        6            3 📈 持有 → 繼續持有         
4720.TW      德淵             17.4          3        47.06          -8.25        7          297 📈 持有 → 繼續持有         
4721.TWO     美琪瑪            71.0          5         55.0          13.38        4          530 📈 持有 → 繼續持有         
4722.TW      國精化           189.0          5        57.89           21.4        3          -95 📈 持有 → 繼續持有         
4726.TWO     永昕             32.6          3         35.0           3.37        8          177 📈 持有 → 繼續持有         
4728.TWO     雙美            389.5          3        30.77          -3.74        9           -1 📈 持有 → 繼續持有         
4737.TW      華廣             62.0          4         61.9            7.6        6          250 📈 持有 → 繼續持有         
4739.TW      康普             78.2          5        71.43          23.35        2          992 📈 持有 → 繼續持有         
4741.TWO     泓瀚             24.5          8        57.14           0.91        4            2 📉 建議賣出              
4743.TWO     合一             54.0         14          0.0          -4.19        1        -1478 📉 建議賣出              
4744.TWO     皇將             35.8         13        52.63          13.93        3          356 📈 持有 → 繼續持有         
4745.TWO     合富-KY          20.1         18          0.0            0.0        0          -15 📉 建議賣出              
4746.TW      台耀             55.3         16        33.33          -2.34        1           94 📈 持有 → 繼續持有         
4749.TWO     新應材           915.0         13        64.29           4.61        2          637 📉 建議賣出              
4755.TW      三福化           150.5         18        57.69          20.88        0          116 📈 持有 → 繼續持有         
4763.TW      材料*-KY        45.75          8        42.86          -0.59        2        -1712 📈 持有 → 繼續持有         
4764.TW      雙鍵            153.0         14        46.67           31.1        1         -447 📈 持有 → 繼續持有         
4768.TWO     晶呈科技          467.0          8        35.29           0.74        5         -241 📈 持有 → 繼續持有         
4770.TW      上品            243.5         18        52.94          -5.87        4          555 📈 持有 → 繼續持有         
4772.TWO     台特化           323.0          3         55.0          -6.48        8          901 📉 建議賣出              
4804.TWO     大略-KY          5.15         16          0.0           -2.2        1            0 📉 建議賣出              
4806.TWO     桂田文創           12.1         20        46.67          16.35        1            0 📈 持有 → 繼續持有         
4807.TW      日成-KY          16.2         17          0.0          -1.38        1          -18 📉 建議賣出              
4903.TWO     聯光通            43.0          3         50.0          -8.88        7          857 📉 建議賣出              
4904.TW      遠傳             93.1         18        47.06          -0.62        2         2511 📈 持有 → 繼續持有         
4905.TWO     台聯電            67.2         14        54.55           0.65        3            2 📉 建議賣出              
4906.TW      正文             31.6         19         50.0           6.94        2         2659 📈 持有 → 繼續持有         
4908.TWO     前鼎            100.5          3        60.87          37.01        6          632 📉 建議賣出              
4909.TWO     新復興            63.7         19         50.0          11.17        0          527 📈 持有 → 繼續持有         
4911.TWO     德英             34.5          3        33.33          -1.43        7           20 📉 建議賣出              
4912.TW      聯德控股-KY        90.4          9        45.45          -6.58        2          -33 📈 持有 → 繼續持有         
4915.TW      致伸             72.6          6        55.56          -1.46        3        -3360 📈 持有 → 繼續持有         
4916.TW      事欣科            62.4          3        54.55          -0.17        7         1008 📈 持有 → 繼續持有         
4919.TW      新唐             82.2         10        65.52          44.52        1        -3827 📈 持有 → 繼續持有         
4923.TWO     力士            37.55          4        57.89          55.74        4            2 📈 持有 → 繼續持有         
4924.TWO     欣厚-KY         10.45          4        26.67           -8.7        7            1 📈 持有 → 繼續持有         
4927.TW      泰鼎-KY         49.55         14        81.25           48.8        0         -817 📈 持有 → 繼續持有         
4931.TWO     新盛力           139.5          5        33.33          -1.51        4          -79 📈 持有 → 繼續持有         
4933.TWO     友輝             60.0          3        45.45           5.29        8          -64 📈 持有 → 繼續持有         
4934.TW      太極             19.8         11         52.0          21.92        4          999 📈 持有 → 繼續持有         
4938.TW      和碩             78.2          3         56.0          14.59        6        13858 📈 持有 → 繼續持有         
4939.TWO     亞電            31.95          5        58.82          23.02        3        -1454 📉 建議賣出              
4943.TW      康控-KY          11.6          6        36.36          -6.48        5            0 📉 建議賣出              
4946.TWO     辣椒            141.5         13         48.0           23.6        2           13 📉 建議賣出              
4949.TW      有成精密           66.4         11        53.57          66.78        1         2443 📈 持有 → 繼續持有         
4950.TWO     金耘國際          14.95          4        53.85          10.54        3           18 📉 建議賣出              
4952.TW      凌通            44.25         18        42.31          14.34        0           23 📈 持有 → 繼續持有         
4956.TW      光鋐            32.65         17        61.11          42.13        1         1755 📈 持有 → 繼續持有         
4958.TW      臻鼎-KY         198.0          6        52.17          26.35        5        -6847 📈 持有 → 繼續持有         
4960.TW      誠美材           26.15          5        73.91          79.74        2         3599 📈 持有 → 繼續持有         
4961.TW      天鈺            142.0          7        35.29          -7.84        7         -256 📉 建議賣出              
4966.TWO     譜瑞-KY         512.0          3         55.0           4.61        7          -88 📉 建議賣出              
4967.TW      十銓            224.5          3        52.17          34.71        6        -1613 📈 持有 → 繼續持有         
4968.TW      立積            106.0         20        33.33          -8.88        2          -34 📉 建議賣出              
4971.TWO     IET-KY        424.5          3        65.22          42.57        6         -979 📉 建議賣出              
4973.TWO     廣穎             81.2          3        61.54          90.36        6         4332 📈 持有 → 繼續持有         
4977.TW      眾達-KY         179.0         16         60.0          32.47        2         1727 📈 持有 → 繼續持有         
4979.TWO     華星光           395.0          9        57.69          35.46        1          -29 📈 持有 → 繼續持有         
4989.TW      榮科             68.7          5         55.0          44.76        4        -3246 📉 建議賣出              
4991.TWO     環宇-KY         321.5         17        65.38          51.29        0            1 📉 建議賣出              
5009.TWO     榮剛             33.8         18         50.0          -8.88        4          318 📉 建議賣出              
5011.TWO     久陽            14.05          8         50.0          39.13        2          189 📉 建議賣出              
5013.TWO     強新             28.7          3        64.71           0.06        7           -2 📉 建議賣出              
5015.TWO     華祺            26.35         16         50.0           1.27        2          -20 📉 建議賣出              
5203.TW      訊連             64.7         11         50.0           1.25        0         -192 📈 持有 → 繼續持有         
5205.TWO     中茂             27.3         15        33.33          -7.63        1            0 📉 建議賣出              
5222.TW      全訊            134.0          4        44.44           2.13        6          110 📉 建議賣出              
5223.TWO     安力-KY         29.15         15        55.56           2.28        0           16 📉 建議賣出              
5225.TW      東科-KY          94.5          3        61.54          10.38        6           17 📈 持有 → 繼續持有         
5227.TWO     立凱-KY          26.0         10         50.0           2.08        3          145 📈 持有 → 繼續持有         
5228.TWO     鈺鎧            23.75          5         50.0          13.17        6           21 📈 持有 → 繼續持有         
5230.TWO     雷笛克光學          16.9         18         25.0           -2.7        1           52 📈 持有 → 繼續持有         
5234.TW      達興材料          401.5          8        73.33           20.0        1         -854 📈 持有 → 繼續持有         
5243.TW      乙盛-KY          73.0          4        38.89          -5.39        8         -490 📈 持有 → 繼續持有         
5244.TW      弘凱             36.2          5        53.33           -2.2        4           34 📈 持有 → 繼續持有         
5245.TWO     智晶            25.75          3        43.75          10.31        7          -26 📉 建議賣出              
5258.TW      虹堡             45.5         13          0.0            0.0        0          -13 📉 建議賣出              
5269.TW      祥碩           1205.0          3        36.84         -10.45        8          -29 📉 建議賣出              
5272.TWO     笙科             21.5         10        42.11           -2.5        4          120 📉 建議賣出              
5274.TWO     信驊          11320.0          5        58.62          34.09        5           22 📈 持有 → 繼續持有         
5276.TWO     達輝-KY          15.6          3         20.0          -6.13        9            0 📈 持有 → 繼續持有         
5278.TWO     尚凡*            25.0         20          0.0          -1.19        1          271 📉 建議賣出              
5284.TW      jpp-KY        270.0          7        43.75         -14.82        5         -492 📈 持有 → 繼續持有         
5285.TW      界霖             47.9         10        63.64           6.69        1          -41 📈 持有 → 繼續持有         
5289.TWO     宜鼎           1165.0          7        54.84          47.02        4          206 📈 持有 → 繼續持有         
5291.TWO     邑昇             55.4          4        54.17          47.38        6         -120 📈 持有 → 繼續持有         
5292.TW      華懋            187.0          8         50.0           7.45        2          190 📈 持有 → 繼續持有         
5299.TWO     杰力             77.7          7        52.17          14.81        3           47 📈 持有 → 繼續持有         
5301.TWO     寶得利            9.12          5        53.85           8.08        4           -1 📉 建議賣出              
5302.TWO     太欣             12.3          4        47.06           8.38        7          334 📈 持有 → 繼續持有         
5309.TWO     系統電            61.3          5        38.89          -8.39        5        -1097 📈 持有 → 繼續持有         
5314.TWO     世紀*            79.6         20          0.0          -8.02        2         -430 📉 建議賣出              
5321.TWO     美而快           25.15         14          0.0            0.0        0           59 📉 建議賣出              
5328.TWO     華容             28.8          5        76.47          72.93        2         -928 📈 持有 → 繼續持有         
5340.TWO     建榮            109.0          3        59.26          60.13        8         -481 📉 建議賣出              
5345.TWO     馥鴻             22.5         20        66.67          -1.07        1            0 📉 建議賣出              
5347.TWO     世界            118.5          6        56.52          44.74        2        -7705 📈 持有 → 繼續持有         
5348.TWO     正能量智能          17.1          7        53.33           0.88        2            0 📉 建議賣出              
5351.TWO     鈺創             77.1          9        64.29          25.48        2         4504 📈 持有 → 繼續持有         
5355.TWO     佳總             7.27          3        47.37           1.28        7          -91 📉 建議賣出              
5371.TWO     中光電            80.3          5        52.38           9.15        3         1361 📉 建議賣出              
5381.TWO     合正            25.65          5        56.25           15.7        3           98 📉 建議賣出              
5386.TWO     青雲            379.5         17        81.48         348.05        0         -140 📈 持有 → 繼續持有         
5388.TW      中磊             80.2         11        46.67           5.19        2         -720 📈 持有 → 繼續持有         
5403.TWO     中菲            111.0         19        66.67           0.45        0          -47 📈 持有 → 繼續持有         
5425.TWO     台半             61.0          6        52.63            8.9        3         1458 📈 持有 → 繼續持有         
5426.TWO     振發             20.6          8        52.94            5.6        2           -3 📈 持有 → 繼續持有         
5432.TWO     新門            149.5         20          0.0          -1.32        0           15 📈 持有 → 繼續持有         
5439.TWO     高技            272.5          4         25.0          -10.6        6          165 📈 持有 → 繼續持有         
5443.TWO     均豪            101.0         12        53.85            4.2        2         2213 📈 持有 → 繼續持有         
5450.TWO     南良             14.7         14        43.75           0.71        2           -8 📈 持有 → 繼續持有         
5452.TWO     佶優            34.65         20        53.85           6.07        1          653 📈 持有 → 繼續持有         
5455.TWO     昇益             23.4          3        55.56            1.4        6            0 📉 建議賣出              
5457.TWO     宣德            36.65         17          0.0            0.0        0           67 📉 建議賣出              
5468.TWO     凱鈺            17.05         18          0.0            0.0        0            1 📉 建議賣出              
5469.TW      瀚宇博            88.7          3         55.0           0.38        8           91 📈 持有 → 繼續持有         
5471.TW      松翰            42.45          9        56.52          16.25        3          -47 📈 持有 → 繼續持有         
5474.TWO     聰泰            144.0         20          0.0            0.0        0           39 📉 建議賣出              
5475.TWO     德宏            193.0         16        61.54          87.38        0        -2283 📉 建議賣出              
5478.TWO     智冠            113.5         10        36.84            2.6        3          142 📈 持有 → 繼續持有         
5481.TWO     新華             21.5         15         25.0          -6.68        3           40 📉 建議賣出              
5483.TWO     中美晶           117.5         11        46.67          -8.03        4        -1544 📈 持有 → 繼續持有         
5484.TW      慧友             39.9          8        52.38          12.19        2           27 📈 持有 → 繼續持有         
5487.TWO     通泰            27.55          3         60.0           2.19        5           -4 📉 建議賣出              
5490.TWO     同亨            26.95         19         62.5          -1.12        2          158 📈 持有 → 繼續持有         
5493.TWO     三聯             84.0          6        53.33           2.85        3           23 📈 持有 → 繼續持有         
5498.TWO     凱崴             61.1          5        47.62          17.66        4          -87 📉 建議賣出              
5508.TWO     永信建            57.0         13        33.33           2.32        2           47 📈 持有 → 繼續持有         
5514.TWO     三豐             15.9          9         25.0           -3.4        4            0 📈 持有 → 繼續持有         
5515.TW      建國            37.15          8        45.45          15.18        1          812 📈 持有 → 繼續持有         
5516.TWO     雙喜             13.2          5         62.5          13.31        3            0 📉 建議賣出              
5519.TW      隆大             34.0         11         60.0          10.21        0           21 📈 持有 → 繼續持有         
5521.TW      工信             14.0          3        61.54          16.88        5        -9810 📉 建議賣出              
5536.TWO     聖暉*           667.0         19        46.15          -6.14        1          443 📉 建議賣出              
5543.TWO     桓鼎-KY          26.9          3        52.94           4.74        6            3 📈 持有 → 繼續持有         
5546.TW      永固-KY          17.4          8         40.0          -6.36        3          -29 📉 建議賣出              
5548.TWO     安倉            23.75          7        66.67           3.48        1            1 📈 持有 → 繼續持有         
5601.TWO     台聯櫃           36.75          4         50.0           0.68        5            2 📈 持有 → 繼續持有         
5607.TW      遠雄港           48.95          3        55.56           7.64        7        -1297 📉 建議賣出              
5608.TW      四維航            17.2          5        35.29          -4.36        8         -116 📈 持有 → 繼續持有         
5703.TWO     亞都            13.85         12          0.0          -1.66        2            0 📉 建議賣出              
5706.TW      鳳凰             52.1         14         60.0           5.03        1          419 📈 持有 → 繼續持有         
5864.TWO     致和證            25.0          6        58.33          39.68        4        -1697 📈 持有 → 繼續持有         
5871.TW      中租-KY         105.5          7        47.06           0.47        4         4896 📈 持有 → 繼續持有         
5876.TW      上海商銀           39.4          8         60.0           1.01        2        -2323 📈 持有 → 繼續持有         
5880.TW      合庫金            23.2          7         40.0          -0.84        3       -14082 📈 持有 → 繼續持有         
5905.TWO     南仁湖            8.22         16        28.57          -5.38        2          -33 📉 建議賣出              
6005.TW      群益證           28.45          4         70.0          21.96        4       -14353 📈 持有 → 繼續持有         
6016.TWO     康和證           17.75          7        40.74           6.37        5         1110 📈 持有 → 繼續持有         
6024.TW      群益期            55.5          3        52.17           6.34        8          491 📉 建議賣出              
6101.TWO     寬魚國際          37.35          3         55.0           8.59        8          -12 📉 建議賣出              
6103.TWO     合邦             52.0          3        100.0          39.04        0            0 📈 持有 → 繼續持有         
6104.TWO     創惟             94.4          5         50.0          -2.21        5          214 📉 建議賣出              
6108.TW      競國            16.45          9        52.38          11.23        2          165 📈 持有 → 繼續持有         
6112.TW      邁達特           47.45         12        44.44          -3.66        4          951 📈 持有 → 繼續持有         
6116.TW      彩晶             8.83          3        52.94           9.62        6       -10370 📈 持有 → 繼續持有         
6120.TW      達運             13.3          3         40.0          -6.55        8         2107 📈 持有 → 繼續持有         
6121.TWO     新普            355.0         13         60.0           6.32        1          631 📈 持有 → 繼續持有         
6122.TWO     擎邦             51.7          7        41.18           2.52        4         -455 📉 建議賣出              
6124.TWO     業強            35.55          4        44.44          23.64        6           21 📈 持有 → 繼續持有         
6125.TWO     廣運             64.3         12        33.33          -5.33        2          396 📈 持有 → 繼續持有         
6126.TWO     信音            32.35         13        41.18           4.94        3          369 📉 建議賣出              
6127.TWO     九豪             40.0          5        43.75           19.5        5          752 📈 持有 → 繼續持有         
6128.TW      上福            22.95          5         45.0           9.24        5          -34 📉 建議賣出              
6129.TWO     普誠             16.0         10        43.75           3.17        3            0 📉 建議賣出              
6130.TWO     上亞科技           30.1         18          0.0            0.0        0          -17 📉 建議賣出              
6133.TW      金橋            26.05          4         50.0          11.34        8          776 📈 持有 → 繼續持有         
6134.TWO     萬旭            30.75          4         50.0          17.61        6          703 📈 持有 → 繼續持有         
6138.TWO     茂達            228.0         12        64.29          10.51        2          -70 📈 持有 → 繼續持有         
6139.TW      亞翔            580.0          9         50.0           -0.7        3          701 📈 持有 → 繼續持有         
6140.TWO     訊達             21.9          3        30.77           0.98        8         -193 📉 建議賣出              
6141.TW      柏承             24.2         20        84.62         114.16        0          157 📈 持有 → 繼續持有         
6142.TW      友勁             9.98          7        42.11          -6.38        7          290 📈 持有 → 繼續持有         
6143.TWO     振曜            100.5         14         40.0          -8.72        2          553 📉 建議賣出              
6147.TWO     頎邦             65.4          6        63.16          26.97        4         1296 📈 持有 → 繼續持有         
6148.TWO     驊宏資            38.3         19         50.0          13.15        0        -1081 📈 持有 → 繼續持有         
6152.TW      百一            19.25          4        63.64          73.16        6          374 📈 持有 → 繼續持有         
6153.TW      嘉聯益           17.25          5        57.89           6.47        5         4100 📈 持有 → 繼續持有         
6155.TW      鈞寶             49.2          8        46.15          14.25        2         -206 📉 建議賣出              
6160.TWO     欣技             16.5         15         50.0           0.28        1           59 📈 持有 → 繼續持有         
6163.TWO     華電網            55.3          5        38.46           4.83        5        -1095 📈 持有 → 繼續持有         
6165.TW      浪凡            47.95          9        63.64           9.44        1         -412 📈 持有 → 繼續持有         
6166.TW      凌華             62.1          5         40.0          -3.16        5         -330 📈 持有 → 繼續持有         
6167.TWO     久正            15.95          8        66.67          34.67        2          376 📈 持有 → 繼續持有         
6168.TW      宏齊            22.85          7        63.16          19.27        3         -867 📈 持有 → 繼續持有         
6170.TWO     統振             51.5          6        71.43            7.5        3          621 📈 持有 → 繼續持有         
6173.TWO     信昌電            67.6          4        63.16          27.96        5        -1134 📈 持有 → 繼續持有         
6174.TWO     安��           21.25          4        52.94           5.95        6            4 📉 建議賣出              
6175.TWO     立敦             50.7          4        56.25          21.22        4        -1625 📈 持有 → 繼續持有         
6176.TW      瑞儀             95.2          8        58.33          -0.01        2         1218 📉 建議賣出              
6179.TWO     亞通             26.2          4        33.33          -7.18        4          957 📉 建議賣出              
6180.TWO     橘子             44.1          5         50.0           1.72        4        -1463 📉 建議賣出              
6182.TWO     合晶            33.55          6        57.89           7.78        6         -830 📈 持有 → 繼續持有         
6186.TWO     新潤             42.9         12        100.0            1.3        0         -138 📈 持有 → 繼續持有         
6187.TWO     萬潤            681.0         20        68.42          68.31        1         1363 📈 持有 → 繼續持有         
6188.TWO     廣明             98.9         20          0.0            0.0        0          129 📈 持有 → 繼續持有         
6190.TWO     萬泰科            50.0          4        42.11          -2.16        7          968 📉 建議賣出              
6191.TW      精成科           101.0         20          0.0            0.0        0         4027 📉 建議賣出              
6192.TW      巨路            120.5          6         50.0           9.81        4         -615 📈 持有 → 繼續持有         
6196.TW      帆宣            281.5          5         50.0           -0.3        5          199 📈 持有 → 繼續持有         
6197.TW      佳必琪           191.5          5        53.33          20.35        5         1787 📈 持有 → 繼續持有         
6199.TWO     天品            105.0         20          0.0            0.0        0           70 📉 建議賣出              
6202.TW      盛群             53.5          6        45.83          35.01        6         -992 📉 建議賣出              
6203.TWO     海韻電            66.2         10        42.86          -3.89        3          -82 📈 持有 → 繼續持有         
6205.TW      詮欣             59.0          5        55.56          10.49        4         -311 📈 持有 → 繼續持有         
6206.TW      飛捷            104.0          4        57.14          15.72        5        -1268 📈 持有 → 繼續持有         
6207.TWO     雷科             52.2          5        47.37           6.08        5          458 📉 建議賣出              
6209.TW      今國光            52.5          6        66.67          16.46        2          339 📈 持有 → 繼續持有         
6212.TWO     理銘             29.0         20          0.0            0.0        0            3 📉 建議賣出              
6213.TW      聯茂            154.0          4        52.17           38.0        5         5174 📈 持有 → 繼續持有         
6214.TW      精誠            111.5          3         37.5          -2.44        7          678 📉 建議賣出              
6215.TW      和椿            111.5          5         56.0          11.88        2          356 📈 持有 → 繼續持有         
6217.TWO     中探針           152.0          9         70.0         177.93        2        -1257 📈 持有 → 繼續持有         
6218.TWO     豪勉             23.7         12         30.0          -4.77        3          110 📈 持有 → 繼續持有         
6219.TWO     富旺             14.5          4        46.15          -1.91        5        -1133 📉 建議賣出              
6220.TWO     岳豐            33.95         10        80.65          56.89        1         -141 📉 建議賣出              
6221.TWO     晉泰            27.65         18          0.0           -6.6        2         -247 📉 建議賣出              
6223.TWO     旺矽           3580.0         11        62.07          19.13        3          327 📈 持有 → 繼續持有         
6225.TW      天瀚            22.15         19        72.73          17.97        1            0 📈 持有 → 繼續持有         
6226.TW      光鼎            12.15          5        55.56          59.74        4          169 📈 持有 → 繼續持有         
6228.TWO     全譜             24.6          9        44.44           -2.1        2           -2 📈 持有 → 繼續持有         
6230.TW      尼得科超眾         170.0          5         52.0          30.38        5            6 📉 建議賣出              
6231.TWO     系微            219.5         20        83.33           4.31        1          498 📈 持有 → 繼續持有         
