pe,eps_yoy,prev_eps_yoy,prev_year,name,est_price,prev_eps,expansion,prev_rev_yoy,symbol,rev_yoy,gm,om,date,status,eps,advice,price
8.1140350877193,-62.5,3.23,2025,時報,34.199999999999996,0.96,-148.53,2.69,8923.TWO,86.03,N/A,N/A,2026-03,📉 獲利侵蝕,0.18,⚪ 中性觀察,18.5
19.73314606741573,-29.77,-58.85,2025,駐龍,106.8,3.0,-148.87,-23.02,4572.TW,119.1,N/A,N/A,2026-03,📉 獲利侵蝕,0.92,❌ 暫避觀望,140.5
60.95542806707855,-0.63,49.96,2025,健策,1359.6,36.75,-149.18,42.0,3653.TW,148.55,41.25%,31.26%,2026-03,📉 獲利侵蝕,9.53,❌ 暫避觀望,5525.0
0.0,-42.86,-148.96,2025,為升,-24.3,-1.63,-149.42000000000002,-21.77,2231.TW,106.56,23.65%,-15.73%,2026-03,🔄 轉虧為盈,0.4,⚪ 數據不足,91.1999969482
0.0,16.0,-10.0,2025,安克,-33.75,-0.88,-150.01,-42.69,4188.TWO,166.01,N/A,N/A,2026-03,⚠️ 獲利稀釋,-0.21,⚪ 數據不足,14.0
0.0,111.11,38.64,2025,光鼎,-9.9,-0.28,-150.05,-3.71,6226.TW,261.16,N/A,N/A,2026-03,🔄 轉虧為盈,0.01,⚪ 數據不足,45.7000007629
3.4140551531718897,9.09,10.39,2025,星亞,157.95,4.22,-150.47,9.51,7753.TWO,159.56,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.08,⚪ 中性觀察,35.9500007629
0.0,17.31,1.75,2025,國光生,-47.25000000000001,-0.57,-150.56,-9.99,4142.TW,167.87,49.56%,23.11%,2026-03,⚠️ 獲利稀釋,-0.44,⚪ 數據不足,17.7999992371
12.449392712550607,41.89,198.64,2025,力智,222.3,6.58,-150.93,23.89,6719.TW,192.82,N/A,N/A,2026-03,⚠️ 獲利稀釋,2.1,⚪ 中性觀察,184.5
45.50408719346049,64.88,-12.9,2025,雍智科技,550.4999999999999,15.42,-151.18,23.03,6683.TWO,216.06,N/A,N/A,2026-03,⚠️ 獲利稀釋,6.23,❌ 暫避觀望,1670.0
0.0,-104.55,-192.54,2025,華義*,-25.5,-0.62,-152.4,5.99,3086.TWO,47.85,44.07%,-19.63%,2026-03,📉 獲利侵蝕,-0.01,⚪ 數據不足,28.8999996185
52.38521654184304,13.4,40.24,2025,穎崴,1842.6000000000001,46.93,-152.6,35.51,6515.TW,166.0,N/A,N/A,2026-03,⚠️ 獲利稀釋,19.54,❌ 暫避觀望,6435.0
9.327121995248447,-82.61,131.69,2025,辣椒,144.9,3.14,-152.6,786.25,4946.TWO,69.99,N/A,N/A,2026-03,📉 獲利侵蝕,0.41,⚪ 中性觀察,90.0999984741
3.843283534639303,-69.68,-39.39,2025,奕力-KY,120.60000000000001,2.87,-152.73000000000002,-15.03,6962.TW,83.05,N/A,N/A,2026-03,📉 獲利侵蝕,0.58,⚪ 中性觀察,30.8999996185
7.452153018791867,-3.85,61.83,2025,聯發國際,125.39999999999999,3.93,-152.76,69.66,2756.TWO,148.91,49.60%,5.94%,2026-03,📉 獲利侵蝕,0.51,⚪ 中性觀察,62.2999992371
32.41025680148717,-27.27,-33.77,2025,類比科,29.250000000000004,1.0,-153.12,4.92,3438.TWO,125.85,38.12%,-0.86%,2026-03,📉 獲利侵蝕,0.24,❌ 暫避觀望,63.2000007629
7.535714285714286,-28.46,-45.5,2025,鼎基,210.0,5.64,-153.44,-13.21,6585.TW,124.98,N/A,N/A,2026-03,📉 獲利侵蝕,1.86,⚪ 中性觀察,105.5
41.32075399716981,-98.28,-32.0,2025,聯德,7.95,0.68,-153.53,-88.36,3308.TW,55.25,23.48%,-362.94%,2026-03,📉 獲利侵蝕,0.01,❌ 暫避觀望,21.8999996185
5.345821105778098,-93.37,-51.27,2025,海悅,208.2,6.85,-153.63,-27.63,2348.TW,60.26,34.04%,22.47%,2026-03,📉 獲利侵蝕,0.16,⚪ 中性觀察,74.1999969482
5.698690039628821,-45.92,-45.98,2025,耿鼎,68.7,1.95,-154.0,-12.78,1524.TW,108.08,N/A,N/A,2026-03,📉 獲利侵蝕,0.53,⚪ 中性觀察,26.1000003815
0.0,22.41,3.25,2025,台航,0.0,3.18,-154.59,-2.28,2617.TW,177.0,46.23%,41.07%,2026-03,⚠️ 獲利稀釋,0.71,⚪ 數據不足,0.0
0.0,45.28,-22.38,2025,笙泉,-67.95,-1.75,-154.6,-11.1,3122.TWO,199.88,34.82%,-12.95%,2026-03,⚠️ 獲利稀釋,-0.29,⚪ 數據不足,24.2999992371
0.0,4.29,-355.0,2025,芯鼎,-87.9,-1.83,-154.78,10.49,6695.TW,159.07,N/A,N/A,2026-03,⚠️ 獲利稀釋,-0.68,⚪ 數據不足,50.5999984741
80.75335397316822,70.37,-12.03,2025,昇達科,290.7,7.83,-154.98,5.02,3491.TWO,225.35,58.57%,27.57%,2026-03,🏰 高護城河,3.68,❌ 暫避觀望,1565.0
7.316341714707646,45.61,-20.23,2025,捷波,100.05,2.72,-155.0,12.38,6161.TWO,200.61,N/A,N/A,2026-03,⚠️ 獲利稀釋,0.83,⚪ 中性觀察,48.7999992371
11.08786610878661,-23.31,-5.16,2025,鐿鈦,179.25000000000003,5.13,-155.49,1.22,4163.TWO,132.18,N/A,N/A,2026-03,📉 獲利侵蝕,1.29,⚪ 中性觀察,132.5
9.331476323119778,-14.89,2.89,2025,穩得,269.25,7.34,-155.52999999999997,-2.32,6761.TWO,140.64,N/A,N/A,2026-03,📉 獲利侵蝕,1.6,⚪ 中性觀察,167.5
14.96655518394649,-81.4,15.09,2025,港建*,44.849999999999994,1.22,-155.94,38.76,3093.TWO,74.54,40.97%,11.18%,2026-03,📉 獲利侵蝕,0.08,⚪ 中性觀察,44.75
13.126009693053312,-41.18,-22.13,2025,聰泰,185.7,5.49,-156.84,22.92,5474.TWO,115.66,N/A,N/A,2026-03,📉 獲利侵蝕,0.6,⚪ 中性觀察,162.5
4.363992271748205,16.67,11.33,2025,久禾光,229.95000000000002,6.51,-156.91000000000003,19.77,6498.TWO,173.58,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.75,⚪ 中性觀察,66.9000015259
9.919724770642201,16.98,-28.18,2025,欣天然,65.4,1.61,-157.4,2.96,9918.TW,174.38,N/A,N/A,2026-03,⚠️ 獲利稀釋,0.63,⚪ 中性觀察,43.25
0.0,-100.0,16.9,2025,志旭,-29.85,-0.59,-157.79,-2.17,8067.TWO,57.79,N/A,N/A,2026-03,📉 獲利侵蝕,-0.62,⚪ 數據不足,11.5500001907
0.0,-90.0,-1377.78,2025,笙科,-50.4,-1.33,-158.26999999999998,2.86,5272.TWO,68.27,N/A,N/A,2026-03,📉 獲利侵蝕,-0.57,⚪ 數據不足,16.7999992371
16.41304389293478,-90.0,-57.58,2025,憶聲,13.800000000000002,0.28,-158.51,-31.39,3024.TW,68.51,24.73%,-2.71%,2026-03,📉 獲利侵蝕,0.02,❌ 暫避觀望,15.1000003815
47.91666666666667,-81.82,139.29,2025,泰霖,9.0,0.12,-158.55,22.38,8080.TWO,76.73,N/A,N/A,2026-03,📉 獲利侵蝕,0.02,❌ 暫避觀望,28.75
7.0772555375472725,-68.65,-19.59,2025,三集瑞-KY,277.65,8.29,-159.02,2.98,6862.TW,90.37,N/A,N/A,2026-03,📉 獲利侵蝕,1.0,⚪ 中性觀察,131.0
0.0,26.19,31.02,2025,中天,-58.650000000000006,-1.29,-159.39000000000001,9.94,4128.TWO,185.58,42.56%,-18.87%,2026-03,⚠️ 獲利稀釋,-0.31,⚪ 數據不足,14.6000003815
6.180778849589139,36.13,-14.17,2025,力領科技,419.85,12.15,-159.41,-9.4,6996.TWO,195.54,N/A,N/A,2026-03,⚠️ 獲利稀釋,3.27,⚪ 中性觀察,173.0
9.316109306534955,-3.77,-13.92,2025,倉佑,49.35,1.36,-159.61,0.3,1568.TW,155.84,34.44%,17.09%,2026-03,📉 獲利侵蝕,0.51,⚪ 中性觀察,30.6499996185
0.0,52.94,-462.96,2025,驊訊,-67.2,-1.52,-161.35,11.69,6237.TWO,214.29,N/A,N/A,2026-03,⚠️ 獲利稀釋,-0.24,⚪ 數據不足,34.0
11.86792481620755,-61.9,-62.55,2025,傑霖科技,79.49999999999999,2.25,-162.27,-23.31,8102.TWO,100.37,N/A,N/A,2026-03,📉 獲利侵蝕,0.4,⚪ 中性觀察,62.9000015259
5.4231117810828025,-25.14,57.43,2025,海韻電,164.85,5.51,-162.29000000000002,37.15,6203.TWO,137.15,N/A,N/A,2026-03,📉 獲利侵蝕,1.37,⚪ 中性觀察,59.5999984741
9.39102564102564,22.89,-22.95,2025,全宇昕,234.00000000000003,6.32,-163.5,3.91,6651.TWO,186.39,N/A,N/A,2026-03,⚠️ 獲利稀釋,2.47,⚪ 中性觀察,146.5
6.387891226269882,-8.48,-12.32,2025,茂訊,292.35,7.4,-164.20999999999998,1.19,3213.TWO,155.73,25.33%,7.00%,2026-03,📉 獲利侵蝕,2.59,⚪ 中性觀察,124.5
0.0,-114.81,59.69,2025,隴華,-58.8,-1.34,-165.21,34.04,2424.TW,50.4,27.86%,-40.94%,2026-03,📉 獲利侵蝕,-0.58,⚪ 數據不足,8.2600002289
5.545267646697531,-26.32,-32.69,2025,曜亞,145.8,3.81,-165.56,-11.82,4138.TWO,139.24,44.64%,12.42%,2026-03,📉 獲利侵蝕,0.84,⚪ 中性觀察,53.9000015259
8.34051740580819,333.33,-22.2,2025,裕民,139.19999999999996,4.31,-165.8,-4.75,2606.TW,499.13,35.36%,30.49%,2026-03,⚠️ 獲利稀釋,1.17,⚪ 中性觀察,77.4000015259
90.00000112176471,12.5,141.94,2025,海灣,2.55,0.13,-166.92,-3.71,3252.TWO,179.42,43.11%,22.84%,2026-03,⚠️ 獲利稀釋,0.09,❌ 暫避觀望,15.3000001907
13.970037167434459,197.5,240.74,2025,有成精密,80.1,1.91,-167.23000000000002,-0.48,4949.TW,364.73,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.19,⚪ 中性觀察,74.5999984741
14.769585253456224,96.93,-0.23,2025,佳必琪,325.49999999999994,8.67,-167.26,12.03,6197.TW,264.19,N/A,N/A,2026-03,⚠️ 獲利稀釋,3.21,⚪ 中性觀察,320.5
0.0,25.58,-40.62,2025,北極星藥業-KY,-160.04999999999998,-5.1,-167.39999999999998,-62.05,6550.TW,192.98,N/A,N/A,2026-03,⚠️ 獲利稀釋,-0.64,⚪ 數據不足,19.0952205658
0.0,-4.55,-234.57,2025,連宇,-45.3,-1.09,-167.48000000000002,-16.89,2482.TW,162.93,35.81%,-38.32%,2026-03,📉 獲利侵蝕,-0.23,⚪ 數據不足,16.0499992371
0.0,-11.11,-516.13,2025,大地-KY,-46.050000000000004,-1.29,-168.3,-31.28,8437.TWO,157.19,N/A,N/A,2026-03,📉 獲利侵蝕,-0.4,⚪ 數據不足,9.1000003815
22.817460317460316,21.52,17.26,2025,研華,453.6,12.25,-168.54,18.56,2395.TW,190.06,39.78%,15.69%,2026-03,⚠️ 獲利稀釋,3.85,❌ 暫避觀望,690.0
28.49840158089457,46.51,-69.96,2025,聚鼎,46.949999999999996,0.67,-168.57000000000002,-2.5,6224.TW,215.08,N/A,N/A,2026-03,⚠️ 獲利稀釋,0.64,❌ 暫避觀望,89.1999969482
25.69348127600555,63.39,32.78,2025,新應材,432.6,11.33,-169.10000000000002,28.3,4749.TWO,232.49,44.02%,23.34%,2026-03,⚠️ 獲利稀釋,3.66,❌ 暫避觀望,741.0
43.98550724637681,31.51,-50.25,2025,天虹,103.49999999999999,3.01,-169.86,-13.26,6937.TW,201.37,N/A,N/A,2026-03,⚠️ 獲利稀釋,0.96,❌ 暫避觀望,303.5
7.793564563309652,21.39,36.27,2025,安�硌穈T,358.95000000000005,10.22,-170.18,13.3,6690.TWO,191.57,N/A,N/A,2026-03,⚠️ 獲利稀釋,2.27,⚪ 中性觀察,186.5
93.28571864542859,-100.0,152.21,2025,點序,10.5,0.71,-170.28,16.84,6485.TWO,70.28,N/A,N/A,2026-03,📉 獲利侵蝕,0.0,❌ 暫避觀望,65.3000030518
0.0,25.0,-54.29,2025,佑全,-49.05,-1.63,-170.61,-1.45,6929.TWO,195.61,N/A,N/A,2026-03,⚠️ 獲利稀釋,-0.21,⚪ 數據不足,22.0499992371
8.978644099182914,18.71,-22.77,2025,杰力,161.55,4.58,-170.81,-12.32,5299.TWO,189.52,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.65,⚪ 中性觀察,96.6999969482
31.47058767426471,620.0,-89.88,2025,永裕,10.2,0.26,-172.04999999999995,-23.91,1323.TW,792.05,15.09%,1.25%,2026-03,⚠️ 獲利稀釋,0.36,❌ 暫避觀望,21.3999996185
14.193548035506913,-43.18,-22.56,2025,精湛,65.1,2.3,-172.23000000000002,-2.97,2070.TWO,129.05,45.13%,17.87%,2026-03,📉 獲利侵蝕,0.28,⚪ 中性觀察,61.5999984741
3.223201286776799,-55.88,60.88,2025,動力-KY,204.29999999999998,5.37,-172.28,38.81,6591.TW,116.4,N/A,N/A,2026-03,📉 獲利侵蝕,0.75,⚪ 中性觀察,43.9000015259
23.4375,6.25,100.0,2025,誠品生活,19.2,0.54,-172.47,1.84,2926.TWO,178.72,40.82%,-1.48%,2026-03,⚠️ 獲利稀釋,0.17,❌ 暫避觀望,30.0
26.91056786512195,28.57,461.54,2025,杭特,18.45,0.47,-173.02,20.59,3297.TWO,201.59,30.70%,-18.51%,2026-03,⚠️ 獲利稀釋,-0.05,❌ 暫避觀望,33.0999984741
12.67346907634694,42.86,-22.56,2025,明遠精密,73.49999999999999,2.07,-173.26,-11.73,7704.TWO,216.12,N/A,N/A,2026-03,⚠️ 獲利稀釋,0.7,⚪ 中性觀察,62.0999984741
8.930232321565892,18.94,-21.14,2025,諾貝兒,96.74999999999999,2.35,-173.3,1.36,6844.TWO,192.24,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.57,⚪ 中性觀察,57.5999984741
36.341238065906985,218.52,-14.04,2025,均華,487.05000000000007,12.75,-174.41,10.19,6640.TWO,392.93,N/A,N/A,2026-03,⚠️ 獲利稀釋,5.19,❌ 暫避觀望,1180.0
11.50197628458498,3.17,3.96,2025,中華電,189.75,4.99,-174.49,2.67,2412.TW,177.66,33.63%,17.33%,2026-03,⚠️ 獲利稀釋,1.3,⚪ 中性觀察,145.5
8.412698210873016,29.27,-13.79,2025,邁達康,56.7,1.75,-174.67999999999998,-3.52,9960.TWO,203.95,N/A,N/A,2026-03,⚠️ 獲利稀釋,0.53,⚪ 中性觀察,31.7999992371
26.17647133617647,416.67,-43.1,2025,鴻名,15.3,0.33,-175.97999999999996,-3.87,3021.TW,592.65,N/A,N/A,2026-03,⚠️ 獲利稀釋,0.19,❌ 暫避觀望,26.7000007629
47.49596122778676,11.85,-66.46,2025,德微,92.85,2.67,-176.56,-9.88,3675.TWO,188.41,36.51%,9.03%,2026-03,⚠️ 獲利稀釋,1.51,❌ 暫避觀望,294.0
10.29113067027759,84.31,-27.15,2025,研揚,221.54999999999998,5.62,-176.75,20.03,6579.TW,261.06,N/A,N/A,2026-03,⚠️ 獲利稀釋,3.81,⚪ 中性觀察,152.0
18.88888853574074,-30.0,-93.38,2025,寶徠,8.100000000000001,0.2,-177.2,-54.43,1805.TW,147.2,21.75%,10.56%,2026-03,📉 獲利侵蝕,0.14,❌ 暫避觀望,10.1999998093
34.24836701039216,42.31,-73.51,2025,通嘉,22.95,0.5,-177.57,-7.24,3588.TW,219.88,31.63%,-1.96%,2026-03,⚠️ 獲利稀釋,0.37,❌ 暫避觀望,52.4000015259
16.383989145183175,196.0,-40.84,2025,閎康,221.1,6.1,-177.81,8.51,3587.TWO,373.81,30.02%,10.45%,2026-03,⚠️ 獲利稀釋,2.24,❌ 暫避觀望,241.5
79.42857142857143,24.71,-18.46,2025,全新,105.0,2.97,-178.23,4.29,2455.TW,202.94,37.27%,21.78%,2026-03,⚠️ 獲利稀釋,1.06,❌ 暫避觀望,556.0
4.366952871566524,-10.71,-12.16,2025,太普高,69.89999999999999,2.31,-178.42000000000002,-17.82,3284.TWO,167.71,25.16%,13.35%,2026-03,📉 獲利侵蝕,0.5,⚪ 中性觀察,20.3500003815
4.241025484523076,-9.84,117.01,2025,綠界科技*,146.25,4.21,-178.65,8.73,6763.TWO,168.81,N/A,N/A,2026-03,📉 獲利侵蝕,0.55,⚪ 中性觀察,41.3499984741
0.0,-16.67,-50.0,2025,天鉞電,-4.35,0.03,-178.89999999999998,10.32,5251.TWO,162.23,N/A,N/A,2026-03,📉 獲利侵蝕,0.1,⚪ 數據不足,31.7000007629
4.71841704718417,-26.34,-0.37,2025,中菲,295.65000000000003,8.57,-179.3,7.88,5403.TWO,152.96,N/A,N/A,2026-03,📉 獲利侵蝕,1.42,⚪ 中性觀察,93.0
16.53571401321429,-81.89,-99.85,2025,嘉威,21.0,0.01,-179.72,-24.49,3557.TW,97.83,N/A,N/A,2026-03,📉 獲利侵蝕,0.48,❌ 暫避觀望,23.1499996185
44.64730290456431,-70.51,31.15,2025,聯鈞,180.75,5.01,-179.77,13.44,3450.TW,109.26,26.67%,15.62%,2026-03,📉 獲利侵蝕,0.69,❌ 暫避觀望,538.0
4.488116862349178,-23.33,16.97,2025,岱稜,164.1,4.57,-179.86,0.49,3303.TWO,156.53,N/A,N/A,2026-03,📉 獲利侵蝕,0.92,⚪ 中性觀察,49.0999984741
46.25000158958333,8.33,-94.0,2025,中電,3.6,0.03,-180.07999999999998,-8.17,1611.TW,188.41,37.93%,11.05%,2026-03,⚠️ 獲利稀釋,0.13,❌ 暫避觀望,11.1000003815
5.5765595463138,-48.65,-56.63,2025,森田,79.35,3.27,-180.4,-4.28,8410.TWO,131.75,N/A,N/A,2026-03,📉 獲利侵蝕,0.57,⚪ 中性觀察,29.5
5.954860978654515,-24.52,-31.43,2025,虎山,172.79999999999998,5.04,-180.68,22.39,7736.TW,156.16,N/A,N/A,2026-03,📉 獲利侵蝕,1.18,⚪ 中性觀察,68.5999984741
3.39366515837104,-67.69,-10.98,2025,波力-KY,397.80000000000007,10.03,-180.94,-1.52,8467.TW,113.25,N/A,N/A,2026-03,📉 獲利侵蝕,0.83,⚪ 中性觀察,90.0
1.6066281871109511,152.58,66.99,2025,坤悅,208.2,3.44,-182.03,55.14,5206.TWO,334.61,N/A,N/A,2026-03,⚠️ 獲利稀釋,2.45,⚪ 中性觀察,22.2999992371
3884.999847409996,100.0,66.67,2025,宏齊,0.15000000000000013,0.05,-182.06,5.6,6168.TW,282.06,N/A,N/A,2026-03,⚠️ 獲利稀釋,0.02,❌ 暫避觀望,38.8499984741
0.0,45.45,18.37,2025,東訊,-23.549999999999997,-0.76,-183.29000000000002,16.01,2321.TW,228.74,29.80%,-5.26%,2026-03,⚠️ 獲利稀釋,-0.12,⚪ 數據不足,27.6112594604
6.518667858133199,-42.76,2.69,2025,倫飛,148.65,4.2,-183.38,20.5,2364.TW,140.62,39.87%,7.82%,2026-03,📉 獲利侵蝕,0.83,⚪ 中性觀察,64.5999984741
0.0,-34.88,-85.58,2025,科懋,-152.85,-3.97,-183.4,4.22,6496.TWO,148.52,N/A,N/A,2026-03,📉 獲利侵蝕,-1.18,⚪ 數據不足,24.6499996185
10.228509249183896,2.36,-8.99,2025,宸曜,275.7,6.9,-184.0,13.67,6922.TWO,186.36,N/A,N/A,2026-03,⚠️ 獲利稀釋,2.6,⚪ 中性觀察,188.0
0.0,8.33,-5.88,2025,優盛,-13.799999999999999,-0.36,-184.14,-1.34,4121.TWO,192.47,33.58%,-3.01%,2026-03,⚠️ 獲利稀釋,-0.11,⚪ 數據不足,12.75
5.8047336375266285,-99.76,137.2,2025,安格,126.74999999999999,1.57,-184.59,-15.36,6684.TWO,84.83,N/A,N/A,2026-03,📉 獲利侵蝕,0.01,⚪ 中性觀察,49.0499992371
11.900282220131704,92.31,-37.99,2025,艾訊,159.45,4.68,-185.04000000000002,1.82,3088.TWO,277.35,33.38%,10.77%,2026-03,⚠️ 獲利稀釋,2.25,⚪ 中性觀察,126.5
3.111198798339905,-45.58,13.09,2025,生展,380.4,10.02,-185.14999999999998,6.1,8279.TWO,139.57,N/A,N/A,2026-03,📉 獲利侵蝕,1.23,⚪ 中性觀察,78.9000015259
7.970244420828905,26.37,-5.22,2025,統一,141.15,3.45,-185.4,2.32,1216.TW,211.77,31.73%,2.59%,2026-03,⚠️ 獲利稀釋,1.15,⚪ 中性觀察,75.0
8.056451735951613,-2.33,22.61,2025,碩網,92.99999999999999,2.65,-185.5,5.66,7547.TWO,183.17,N/A,N/A,2026-03,📉 獲利侵蝕,0.42,⚪ 中性觀察,49.9500007629
13.764368254568966,19.05,-54.63,2025,凌通,52.2,1.03,-185.56,-13.56,4952.TW,204.61,N/A,N/A,2026-03,⚠️ 獲利稀釋,0.5,⚪ 中性觀察,47.9000015259
15.590809628008751,6.4,4.76,2025,宏觀,137.10000000000002,4.0,-185.79,6.74,6568.TWO,192.19,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.34,❌ 暫避觀望,142.5
4.250764525993883,-12.5,-26.4,2025,帝寶,490.50000000000006,13.97,-185.92,-3.69,6605.TW,173.42,N/A,N/A,2026-03,📉 獲利侵蝕,4.41,⚪ 中性觀察,139.0
9.269823160296635,-3.23,4.56,2025,融程電,262.95,7.39,-186.06,19.07,3416.TW,182.83,38.51%,18.05%,2026-03,📉 獲利侵蝕,1.8,⚪ 中性觀察,162.5
84.40545808966861,46.38,-65.38,2025,嘉基,76.95,1.8,-186.09,-25.1,6715.TW,232.47,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.02,❌ 暫避觀望,433.0
8.614309210526315,-38.46,-37.78,2025,可成,364.8,11.33,-186.16,3.18,2474.TW,147.7,33.00%,13.69%,2026-03,📉 獲利侵蝕,2.63,⚪ 中性觀察,209.5
13.140311804008906,9.03,19.71,2025,富鼎,202.05000000000004,5.73,-186.21,6.37,8261.TW,195.24,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.57,⚪ 中性觀察,177.0
8.820709491850431,40.71,31.94,2025,茂達,469.34999999999997,13.04,-186.28,22.89,6138.TWO,226.99,N/A,N/A,2026-03,⚠️ 獲利稀釋,3.68,⚪ 中性觀察,276.0
5.811593981768116,560.0,25.87,2025,欣陸,51.74999999999999,1.8,-186.28999999999996,11.98,3703.TW,746.29,13.84%,7.24%,2026-03,⚠️ 獲利稀釋,0.33,⚪ 中性觀察,20.0499992371
0.0,18.42,-129.33,2025,上亞科技,-57.3,-1.72,-186.60000000000002,-20.79,6130.TWO,205.02,N/A,N/A,2026-03,⚠️ 獲利稀釋,-0.31,⚪ 數據不足,23.8500003815
18.331374853113985,108.06,-11.97,2025,聯電,127.64999999999999,3.34,-187.08999999999997,2.26,2303.TW,295.15,30.67%,19.78%,2026-03,⚠️ 獲利稀釋,1.29,❌ 暫避觀望,156.0
0.0,-34.62,-77.66,2025,昶和,-0.5999999999999996,0.21,-187.21,-23.26,1468.TW,152.59,18.12%,2.42%,2026-03,📉 獲利侵蝕,0.17,⚪ 數據不足,13.25
0.0,62.2,58.98,2025,德晉,-46.50000000000001,-1.11,-187.35000000000002,-72.48,3466.TWO,249.55,-8.98%,-223.66%,2026-03,⚠️ 獲利稀釋,-0.31,⚪ 數據不足,24.4500007629
0.0,66.67,-63.43,2025,磐儀,-0.5999999999999996,0.49,-187.85000000000002,29.3,3594.TWO,254.52,41.27%,10.21%,2026-03,⚠️ 獲利稀釋,-0.07,⚪ 數據不足,46.75
49.079754601226995,118.18,294.12,2025,大銀微系統,73.35,2.01,-187.90999999999997,20.44,4576.TW,306.09,38.42%,13.23%,2026-03,⚠️ 獲利稀釋,0.96,❌ 暫避觀望,240.0
9.572230014025246,18.82,-34.26,2025,宜特,213.89999999999998,4.81,-188.26000000000002,11.44,3289.TWO,207.08,25.60%,4.49%,2026-03,⚠️ 獲利稀釋,2.05,⚪ 中性觀察,136.5
6.729910629129465,30.65,27.34,2025,五鼎,67.19999999999999,1.63,-188.87,5.0,1733.TW,219.52,30.15%,7.57%,2026-03,⚠️ 獲利稀釋,0.81,⚪ 中性觀察,30.1499996185
0.0,-41.67,-431.94,2025,上福,-268.8,-9.56,-188.97000000000003,-4.71,6128.TW,147.3,N/A,N/A,2026-03,🔄 轉虧為盈,0.28,⚪ 數據不足,19.4500007629
3.573459787952606,-43.51,-13.68,2025,百和,158.25,4.1,-189.29,2.05,9938.TW,145.78,N/A,N/A,2026-03,📉 獲利侵蝕,0.87,⚪ 中性觀察,37.7000007629
3.8933873659244265,-17.39,48.04,2025,強信-KY,111.15,3.02,-189.35000000000002,6.92,4560.TW,171.96,33.75%,16.61%,2026-03,📉 獲利侵蝕,0.76,⚪ 中性觀察,28.8500003815
18.009721156305957,-81.73,-38.69,2025,營邦,586.35,15.5,-189.51,-11.96,3693.TWO,107.78,29.12%,0.48%,2026-03,📉 獲利侵蝕,1.54,❌ 暫避觀望,704.0
8.932825154835635,15.17,17.2,2025,世禾,314.85,8.36,-189.9,16.17,3551.TWO,205.07,36.55%,18.42%,2026-03,⚠️ 獲利稀釋,2.46,⚪ 中性觀察,187.5
23.116383456235972,9.67,-6.3,2025,華城,467.85,13.99,-190.43,20.89,1519.TW,200.1,42.20%,19.22%,2026-03,⚠️ 獲利稀釋,3.29,❌ 暫避觀望,721.0
23.63353989881988,3.13,-49.1,2025,普安,24.15,1.13,-191.19,-10.89,2495.TW,194.32,43.31%,9.76%,2026-03,⚠️ 獲利稀釋,0.33,❌ 暫避觀望,38.0499992371
4.027885360185902,-17.11,-18.35,2025,友輝,193.65,5.77,-191.64999999999998,2.41,4933.TWO,174.54,28.71%,12.48%,2026-03,📉 獲利侵蝕,1.9,⚪ 中性觀察,52.0
7.472392825263803,177.08,-7.65,2025,迎廣,122.25,3.77,-192.04999999999998,11.78,6117.TW,369.13,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.33,⚪ 中性觀察,60.9000015259
0.0,94.64,53.77,2025,創業家,-30.450000000000003,-0.92,-192.17000000000002,-52.73,8477.TWO,286.81,N/A,N/A,2026-03,⚠️ 獲利稀釋,-0.03,⚪ 數據不足,15.0
6.112789603514602,39.39,61.93,2025,幸康,148.95,3.53,-192.23000000000002,19.44,3332.TWO,231.62,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.38,⚪ 中性觀察,60.7000007629
24.493106244931067,64.76,-2.81,2025,騰輝電子-KY,184.95,4.85,-192.51,0.88,6672.TW,257.27,N/A,N/A,2026-03,⚠️ 獲利稀釋,1.73,❌ 暫避觀望,302.0
0.0,-103.03,-102.22,2025,凱衛,-22.8,-0.06,-192.66,12.63,5201.TWO,89.63,N/A,N/A,2026-03,📉 獲利侵蝕,-0.67,⚪ 數據不足,28.7999992371
0.0,-20.0,-35.42,2025,揚智,-106.95,-3.43,-192.74,-29.93,3041.TW,172.74,5.61%,-198.78%,2026-03,📉 獲利侵蝕,-0.48,⚪ 數據不足,23.0
10.057252053988549,-3.47,-77.5,2025,世德,78.60000000000001,1.34,-194.24,-9.64,2066.TWO,190.77,19.80%,-4.97%,2026-03,📉 獲利侵蝕,1.96,⚪ 中性觀察,52.7000007629
0.0,201.59,-356.73,2025,智崴,-137.10000000000002,-2.87,-194.54999999999998,-3.81,5263.TWO,396.14,N/A,N/A,2026-03,🔄 轉虧為盈,0.67,⚪ 數據不足,89.9000015259
7.050528789659225,24.03,39.41,2025,視陽,510.59999999999997,14.08,-195.34,15.02,6782.TW,219.37,N/A,N/A,2026-03,⚠️ 獲利稀釋,3.82,⚪ 中性觀察,240.0
