eps,price,date,advice,est_price,prev_year,rev_yoy,prev_eps,om,status,symbol,prev_rev_yoy,pe,eps_yoy,prev_eps_yoy,name,expansion,gm
-0.74,118.0,2026-03,❌ 暫避觀望,93.75,2025,551.01,2.7,3.42%,📉 獲利侵蝕,3715.TW,9.37,18.88,-177.08,-30.16,定穎投控,-728.09,17.76%
-0.32,12.1000003815,2026-03,⚪ 數據不足,-68.39999999999999,2025,753.59,-1.79,-16.22%,⚠️ 獲利稀釋,3419.TW,18.86,0.0,23.81,-47.93,譁裕,-729.7800000000001,12.27%
-0.95,11.6999998093,2026-03,⚪ 數據不足,-124.94999999999997,2025,771.53,-3.15,N/A,⚠️ 獲利稀釋,8101.TW,166.89,0.0,41.45,63.58,華冠,-730.0799999999999,N/A
0.05,17.4500007629,2026-03,⚪ 數據不足,-58.949999999999996,2025,842.07,-1.79,-32.66%,🔄 轉虧為盈,4513.TWO,-15.54,0.0,109.8,-265.31,福裕,-732.2700000000001,8.95%
0.53,27.3500003815,2026-03,❌ 暫避觀望,24.150000000000002,2025,767.18,0.54,3.76%,⚠️ 獲利稀釋,2103.TW,-1.98,16.987577876708073,32.5,-48.08,台橡,-734.68,10.06%
-0.15,25.7000007629,2026-03,⚪ 中性觀察,600.6000000000001,2025,827.48,22.26,-91.14%,⚠️ 獲利稀釋,4523.TWO,-7.15,0.6418581609115883,92.15,1562.0,永彰,-735.33,-8.90%
0.37,20.1000003815,2026-03,⚪ 數據不足,0.0,2025,684.6,3.06,N/A,📉 獲利侵蝕,5547.TWO,-0.03,0.0,-53.95,42.99,久舜,-738.5500000000001,N/A
-1.04,48.7999992371,2026-03,⚪ 數據不足,-120.89999999999998,2025,581.06,-3.88,N/A,📉 獲利侵蝕,8431.TWO,2.63,0.0,-158.97,-404.84,匯鑽科,-740.03,N/A
6.86,532.0,2026-03,⚪ 中性觀察,807.15,2025,779.62,21.81,N/A,⚠️ 獲利稀釋,5434.TW,18.57,9.886638171343618,39.1,13.53,崇越,-740.52,N/A
-0.15,19.3999996185,2026-03,⚪ 數據不足,-24.6,2025,342.45,-0.35,0.98%,📉 獲利侵蝕,1528.TW,-23.83,0.0,-400.0,56.79,恩德,-742.45,31.45%
0.16,32.2999992371,2026-03,⚪ 數據不足,-36.45,2025,918.43,-1.25,N/A,🔄 轉虧為盈,1321.TW,-23.24,0.0,175.0,-265.75,大洋,-743.43,N/A
-0.01,17.2000007629,2026-03,❌ 暫避觀望,16.799999999999997,2025,543.86,0.36,-11.28%,📉 獲利侵蝕,3002.TW,16.76,15.357143538303573,-200.0,620.0,歐格,-743.86,17.03%
0.37,17.0,2026-03,⚪ 數據不足,-54.15,2025,751.63,-1.93,N/A,🔄 轉虧為盈,6140.TWO,26.96,0.0,5.71,-287.38,訊達,-745.92,N/A
0.01,19.7000007629,2026-03,⚪ 數據不足,-3.3,2025,652.21,0.27,N/A,📉 獲利侵蝕,2462.TW,-0.31,0.0,-95.24,-81.88,良得電,-747.45,N/A
4.14,224.5,2026-03,⚪ 中性觀察,563.4,2025,764.68,15.28,5.61%,⚠️ 獲利稀釋,3515.TW,86.48,5.977103301384452,15.64,46.5,華擎,-749.04,12.78%
0.87,464.0,2026-03,❌ 暫避觀望,151.5,2025,746.88,4.16,N/A,📉 獲利侵蝕,6213.TW,12.66,45.94059405940594,-7.53,82.74,聯茂,-754.41,N/A
0.01,27.2000007629,2026-03,❌ 暫避觀望,12.15,2025,665.76,0.33,N/A,📉 獲利侵蝕,5452.TWO,-13.95,33.5802478554321,-88.89,-17.5,佶優,-754.65,N/A
0.37,37.9500007629,2026-03,⚪ 中性觀察,174.45000000000002,2025,755.81,5.5,6.96%,📉 獲利侵蝕,1608.TW,0.02,3.2631127053224414,0.0,254.81,華榮,-755.81,9.17%
-0.65,25.2999992371,2026-03,⚪ 數據不足,-309.9,2025,761.84,-14.35,N/A,⚠️ 獲利稀釋,6552.TW,-26.56,0.0,5.8,-9068.75,易華電,-756.0400000000001,N/A
-0.35,26.9500007629,2026-03,⚪ 數據不足,-35.699999999999996,2025,357.51,-1.02,N/A,📉 獲利侵蝕,6558.TW,-7.46,0.0,-400.0,-1120.0,興能高,-757.51,N/A
-0.32,133.0,2026-03,⚪ 數據不足,-46.949999999999996,2025,200.37,-1.4,-32.45%,📉 獲利侵蝕,3234.TWO,19.09,0.0,-557.14,34.88,光環,-757.51,8.38%
0.33,44.7000007629,2026-03,⚪ 中性觀察,75.0,2025,802.5,2.45,8.19%,⚠️ 獲利稀釋,2329.TW,20.92,8.94000015258,44.0,28.92,華泰,-758.5,15.35%
-0.17,20.7000007629,2026-03,⚪ 數據不足,-36.0,2025,746.08,-0.84,-79.87%,📉 獲利侵蝕,3354.TWO,-22.74,0.0,-13.33,-147.06,律勝,-759.4100000000001,18.97%
0.47,12.6499996185,2026-03,⚪ 數據不足,-12.6,2025,1022.77,-0.18,14.50%,🔄 轉虧為盈,2025.TW,-22.64,0.0,261.54,87.32,千興,-761.23,-19.82%
0.75,21.2000007629,2026-03,⚪ 數據不足,-2.2500000000000004,2025,1130.81,-0.15,2.54%,🔄 轉虧為盈,2719.TWO,-14.15,0.0,368.75,-111.9,燦星旅,-762.06,7.41%
0.15,34.9000015259,2026-03,❌ 暫避觀望,23.249999999999996,2025,746.36,0.61,N/A,📉 獲利侵蝕,8905.TWO,2.49,22.51613001670968,-22.22,-54.96,裕國,-768.58,N/A
0.03,16.3999996185,2026-03,⚪ 中性觀察,18.15,2025,696.33,0.71,0.88%,📉 獲利侵蝕,2905.TW,-20.78,13.553718692975208,-72.73,-49.63,三商,-769.0600000000001,15.31%
13.19,852.0,2026-03,⚪ 中性觀察,2223.4500000000003,2025,746.92,59.99,4.63%,📉 獲利侵蝕,2357.TW,25.86,5.747824327059299,-23.4,41.92,華碩,-770.3199999999999,15.94%
2.54,106.5,2026-03,❌ 暫避觀望,105.74999999999999,2025,1094.24,3.14,11.95%,⚠️ 獲利稀釋,1785.TWO,32.39,15.106382978723406,323.33,-1.88,光洋科,-770.9100000000001,16.83%
-0.67,12.4499998093,2026-03,⚪ 數據不足,-89.24999999999999,2025,368.34,-2.16,-73.69%,📉 獲利侵蝕,3018.TW,-45.66,0.0,-415.38,-66.41,隆銘綠能,-783.72,-18.95%
-0.51,11.5,2026-03,⚪ 數據不足,-75.45,2025,601.5,-1.9,-17.38%,📉 獲利侵蝕,2444.TW,-18.44,0.0,-183.33,-691.67,兆勁,-784.83,6.18%
0.02,66.1999969482,2026-03,❌ 暫避觀望,59.849999999999994,2025,689.5,1.7,1.68%,📉 獲利侵蝕,3162.TWO,65.48,16.591477931879698,-96.0,209.26,精確,-785.5,11.59%
-0.04,61.2999992371,2026-03,⚪ 中性觀察,72.45,2025,887.98,3.04,-1.90%,⚠️ 獲利稀釋,4438.TW,17.91,12.691511229213251,96.83,-27.51,廣越,-791.15,8.43%
0.1,38.7000007629,2026-03,⚪ 數據不足,-86.7,2025,709.49,-1.09,N/A,🔄 轉虧為盈,6504.TW,-1.5,0.0,-83.05,-178.42,南六,-792.54,N/A
1.59,87.0999984741,2026-03,⚪ 中性觀察,243.15,2025,794.87,6.55,N/A,⚠️ 獲利稀釋,6191.TW,55.5,5.3732263093214065,1.92,5.17,精成科,-792.95,N/A
-0.46,39.7999992371,2026-03,⚪ 數據不足,-205.8,2025,529.36,-6.62,-10.82%,📉 獲利侵蝕,2392.TW,-3.44,0.0,-264.0,-281.76,正崴,-793.36,-1.63%
0.53,62.2999992371,2026-03,⚪ 中性觀察,72.3,2025,787.01,2.31,N/A,📉 獲利侵蝕,6689.TW,-1.67,12.925311045041497,-7.02,1.77,伊雲谷,-794.03,N/A
1.02,68.0,2026-03,⚪ 中性觀察,74.55,2025,903.68,2.1,N/A,⚠️ 獲利稀釋,8438.TW,12.79,13.682092555331993,108.16,-4.98,昶昕,-795.52,N/A
0.77,46.0999984741,2026-03,⚪ 中性觀察,141.45,2025,787.21,4.0,5.96%,📉 獲利侵蝕,1535.TW,4.67,4.888653072545069,-12.5,-1.48,中宇,-799.71,12.18%
-0.4,16.8500003815,2026-03,⚪ 中性觀察,21.9,2025,817.81,1.23,N/A,⚠️ 獲利稀釋,6573.TW,-13.43,11.54109615171233,16.67,163.4,虹揚-KY,-801.14,N/A
-2.8,13.8999996185,2026-03,⚪ 數據不足,-260.85,2025,467.75,-7.65,-26.32%,📉 獲利侵蝕,3272.TWO,5.44,0.0,-334.92,-139.68,東碩,-802.6700000000001,2.51%
-0.56,32.4000015259,2026-03,⚪ 數據不足,-80.85000000000001,2025,783.84,-1.92,-4.33%,📉 獲利侵蝕,3323.TWO,-9.18,0.0,-19.57,-76.19,加百裕,-803.4100000000001,11.17%
3.44,88.5,2026-03,⚪ 中性觀察,404.54999999999995,2025,783.73,10.01,N/A,📉 獲利侵蝕,2745.TWO,14.38,3.281423804226919,-19.81,10.36,五福,-803.54,N/A
-0.37,68.3000030518,2026-03,⚪ 數據不足,-105.75000000000001,2025,859.78,-2.86,-29.19%,⚠️ 獲利稀釋,3149.TW,5.53,0.0,52.56,-106.98,正達,-807.22,-12.37%
-0.65,31.9500007629,2026-03,⚪ 中性觀察,94.95,2025,253.23,1.81,-21.47%,📉 獲利侵蝕,4526.TW,-6.62,5.047393485450237,-557.14,150.56,東台,-810.37,7.66%
-0.61,432.0,2026-03,⚪ 數據不足,-47.85,2025,846.82,-0.71,N/A,⚠️ 獲利稀釋,6830.TW,10.78,0.0,36.17,-156.8,汎銓,-810.6500000000001,N/A
-0.28,28.3500003815,2026-03,⚪ 數據不足,-29.85,2025,812.27,-0.78,N/A,📉 獲利侵蝕,8906.TWO,-13.36,0.0,-8.0,-252.38,花王,-820.27,N/A
0.4,11.0500001907,2026-03,⚪ 中性觀察,12.0,2025,894.76,0.15,N/A,⚠️ 獲利稀釋,2537.TW,-43.28,13.812500238375,73.91,-85.71,聯上發,-820.85,N/A
-0.15,26.25,2026-03,⚪ 中性觀察,29.4,2025,686.37,0.9,-2.70%,📉 獲利侵蝕,2409.TW,0.41,13.392857142857142,-134.88,327.5,友達,-821.25,10.73%
1.26,80.3000030518,2026-03,⚪ 中性觀察,153.14999999999998,2025,817.65,4.18,N/A,📉 獲利侵蝕,5493.TWO,21.03,7.864838692634673,-4.55,-0.48,三聯,-822.1999999999999,N/A
-0.48,47.0,2026-03,⚪ 中性觀察,440.4,2025,718.73,11.15,-12.85%,📉 獲利侵蝕,4303.TWO,164.26,1.6008174386920981,-105.3,7.63,信立,-824.03,19.64%
0.33,26.7999992371,2026-03,⚪ 數據不足,-157.95000000000002,2025,956.47,-4.72,-18.44%,🔄 轉虧為盈,2035.TWO,-21.22,0.0,127.05,-114.55,唐榮,-829.4200000000001,-14.72%
-0.23,12.6499996185,2026-03,⚪ 數據不足,-5.55,2025,603.87,0.12,-27.07%,📉 獲利侵蝕,1449.TW,-7.88,0.0,-227.78,-87.21,佳和,-831.65,0.84%
0.17,46.1500015259,2026-03,⚪ 中性觀察,54.300000000000004,2025,790.97,1.82,N/A,📉 獲利侵蝕,6112.TW,18.84,12.748619206049725,-43.33,203.33,邁達特,-834.3000000000001,N/A
-0.16,39.7000007629,2026-03,⚪ 數據不足,-59.7,2025,570.51,-2.24,-16.08%,📉 獲利侵蝕,3543.TW,1.1,0.0,-266.67,-84.96,州巧,-837.1800000000001,5.62%
-0.09,18.0,2026-03,⚪ 數據不足,-26.55,2025,898.78,-0.76,N/A,⚠️ 獲利稀釋,8935.TWO,-6.33,0.0,59.09,-16.92,邦泰,-839.6899999999999,N/A
-0.02,10.1000003815,2026-03,⚪ 數據不足,-20.700000000000003,2025,920.0,-0.39,2.54%,⚠️ 獲利稀釋,1909.TW,-6.47,0.0,80.0,-39.29,榮成,-840.0,12.46%
0.19,130.0,2026-03,⚪ 數據不足,-128.54999999999998,2025,765.22,-6.81,-4.13%,🔄 轉虧為盈,2236.TW,423.12,0.0,-81.0,-186.45,百達-KY,-846.22,8.48%
4.8,227.5,2026-03,⚪ 中性觀察,571.8,2025,866.43,14.36,N/A,⚠️ 獲利稀釋,6811.TWO,11.2,5.967995802728227,19.7,10.46,宏�硌穈T,-846.7299999999999,N/A
-0.79,23.7999992371,2026-03,⚪ 數據不足,-166.64999999999998,2025,860.97,-4.9,N/A,⚠️ 獲利稀釋,5245.TWO,-13.73,0.0,13.64,-56.67,智晶,-847.33,N/A
-1.04,60.7000007629,2026-03,⚪ 數據不足,-27.150000000000002,2025,-49.8,-0.84,-98.59%,🌑 雙重衰退,2254.TW,-24.51,0.0,-900.0,20.75,巨鎧精密-創,-850.2,-21.68%
-0.55,36.0,2026-03,⚪ 數據不足,-38.7,2025,768.82,-1.55,N/A,📉 獲利侵蝕,4139.TWO,-3.34,0.0,-83.33,-720.83,馬光-KY,-852.1500000000001,N/A
1.77,108.5,2026-03,⚪ 中性觀察,246.3,2025,871.55,6.53,6.54%,⚠️ 獲利稀釋,3029.TW,34.73,6.607795371498172,16.45,30.86,零壹,-855.0999999999999,14.31%
0.3,34.75,2026-03,⚪ 中性觀察,42.300000000000004,2025,868.43,1.25,4.34%,⚠️ 獲利稀釋,2468.TW,19.94,12.322695035460992,11.11,30.21,華經,-857.3199999999999,11.41%
0.57,22.9500007629,2026-03,⚪ 中性觀察,86.85,2025,861.7,2.32,7.04%,⚠️ 獲利稀釋,2010.TW,0.73,3.9637307017098444,1.79,40.61,春源,-859.9100000000001,10.75%
0.05,10.3999996185,2026-03,⚪ 數據不足,-7.199999999999999,2025,802.76,-0.15,N/A,🔄 轉虧為盈,9962.TWO,-21.01,0.0,-58.33,-122.06,有益,-861.09,N/A
0.46,40.0,2026-03,⚪ 中性觀察,78.89999999999999,2025,849.66,2.16,N/A,📉 獲利侵蝕,8908.TWO,27.37,7.604562737642586,-11.54,14.97,欣雄,-861.1999999999999,N/A
0.48,36.5999984741,2026-03,⚪ 中性觀察,129.75,2025,871.15,6.34,N/A,⚠️ 獲利稀釋,6994.TW,164.5,4.231213696427745,6.98,328.87,富威電力,-864.17,N/A
5.08,499.0,2026-03,⚪ 中性觀察,584.0999999999999,2025,879.38,15.5,N/A,⚠️ 獲利稀釋,6196.TW,-15.01,12.814586543400104,14.77,65.55,帆宣,-864.61,N/A
0.99,92.5,2026-03,⚪ 數據不足,-52.5,2025,1172.94,-1.07,12.45%,🔄 轉虧為盈,3535.TW,-31.12,0.0,306.25,-255.07,晶彩科,-866.69,35.79%
-0.2,20.2999992371,2026-03,⚪ 數據不足,-204.45,2025,959.14,-5.17,N/A,⚠️ 獲利稀釋,8171.TWO,-66.93,0.0,90.34,-275.59,天宇,-868.8,N/A
3.66,229.5,2026-03,⚪ 中性觀察,330.59999999999997,2025,877.13,8.43,5.75%,⚠️ 獲利稀釋,3147.TWO,64.32,10.412885662431941,3.39,-29.4,大綜,-873.74,13.87%
-0.62,8.970000267,2026-03,⚪ 數據不足,-18.6,2025,663.94,-0.45,-10.66%,📉 獲利侵蝕,1441.TW,-6.83,0.0,-210.71,-128.03,大東,-874.6500000000001,-0.79%
-0.54,19.2999992371,2026-03,⚪ 數據不足,-70.94999999999999,2025,623.3,-1.68,N/A,📉 獲利侵蝕,4999.TW,-0.19,0.0,-253.33,-272.92,鑫禾,-876.63,N/A
-0.08,97.0999984741,2026-03,⚪ 數據不足,-84.9,2025,969.39,-1.77,N/A,⚠️ 獲利稀釋,6588.TWO,27.54,0.0,88.57,57.14,東典光電,-880.8199999999999,N/A
-0.64,11.3500003815,2026-03,⚪ 數據不足,-46.5,2025,635.46,-0.96,-5.35%,📉 獲利侵蝕,3322.TWO,6.3,0.0,-250.0,-15.66,建舜電,-885.46,12.86%
0.42,20.75,2026-03,⚪ 中性觀察,75.45,2025,1065.47,1.85,N/A,⚠️ 獲利稀釋,8463.TW,8.31,4.125248508946322,180.0,48.0,潤泰材,-885.47,N/A
0.74,61.0,2026-03,⚪ 中性觀察,129.60000000000002,2025,861.36,3.63,2.34%,📉 獲利侵蝕,2949.TWO,21.07,7.060185185185185,-28.43,6.89,欣新網,-889.79,11.53%
0.94,37.4000015259,2026-03,⚪ 中性觀察,75.6,2025,984.81,2.19,N/A,⚠️ 獲利稀釋,8032.TWO,25.77,7.420635223392858,91.84,1.86,光菱,-892.9699999999999,N/A
-0.18,9.279999733,2026-03,⚪ 數據不足,-12.75,2025,633.91,-0.26,N/A,📉 獲利侵蝕,6142.TW,52.32,0.0,-260.0,48.0,友勁,-893.91,N/A
-0.01,84.5999984741,2026-03,⚪ 數據不足,-104.69999999999999,2025,992.49,-3.19,N/A,⚠️ 獲利稀釋,8054.TWO,30.97,0.0,98.48,-37.72,安國,-894.01,N/A
2.24,23.5499992371,2026-03,⚪ 中性觀察,143.55,2025,1815.36,4.05,N/A,⚠️ 獲利稀釋,3188.TWO,79.14,2.460814967304075,918.18,81.45,鑫龍騰,-897.18,N/A
0.09,47.9000015259,2026-03,❌ 暫避觀望,37.95,2025,863.6,1.0,2.16%,📉 獲利侵蝕,2630.TW,4.89,18.9328069272332,-35.71,49.25,亞航,-899.3100000000001,8.38%
-0.73,11.3000001907,2026-03,⚪ 數據不足,-82.64999999999999,2025,891.37,-2.55,-45.08%,📉 獲利侵蝕,3011.TW,-34.5,0.0,-14.75,-5.88,今皓,-906.12,10.61%
-0.35,44.2999992371,2026-03,⚪ 數據不足,-68.55000000000001,2025,629.73,-1.52,N/A,📉 獲利侵蝕,6742.TW,-20.15,0.0,-277.78,-603.33,澤米,-907.51,N/A
-0.18,22.4500007629,2026-03,⚪ 數據不足,-33.9,2025,551.38,-0.55,1.24%,📉 獲利侵蝕,3390.TWO,-7.45,0.0,-357.14,-138.3,旭軟,-908.52,17.06%
0.33,41.7999992371,2026-03,⚪ 數據不足,-30.749999999999996,2025,1065.26,-0.6,N/A,🔄 轉虧為盈,5484.TW,9.99,0.0,151.56,33.33,慧友,-913.7,N/A
-0.64,25.3500003815,2026-03,⚪ 數據不足,-26.1,2025,391.62,-1.14,N/A,📉 獲利侵蝕,8215.TW,-4.0,0.0,-526.67,-283.87,明基材,-918.29,N/A
0.26,28.5,2026-03,⚪ 中性觀察,53.99999999999999,2025,929.95,1.88,7.25%,⚠️ 獲利稀釋,2432.TW,25.63,7.916666666666668,8.33,1.06,倚天酷��-創,-921.62,14.91%
-0.67,21.4500007629,2026-03,⚪ 數據不足,-26.999999999999996,2025,557.02,0.11,N/A,📉 獲利侵蝕,3346.TW,-8.52,0.0,-368.0,-95.34,麗清,-925.02,N/A
-0.07,20.2000007629,2026-03,⚪ 數據不足,-14.7,2025,979.38,-0.22,N/A,⚠️ 獲利稀釋,6283.TW,14.75,0.0,53.33,-128.95,淳安,-926.05,N/A
1.03,81.0999984741,2026-03,⚪ 中性觀察,173.85,2025,902.2,5.36,3.86%,📉 獲利侵蝕,2439.TW,6.01,6.997411430034513,-26.62,-37.71,美律,-928.82,11.63%
0.36,24.6000003815,2026-03,⚪ 中性觀察,52.35,2025,919.31,1.5,N/A,📉 獲利侵蝕,5016.TWO,0.57,7.048710711031518,-14.29,-12.28,松和,-933.5999999999999,N/A
0.42,20.25,2026-03,⚪ 中性觀察,64.49999999999999,2025,942.93,2.03,N/A,⚠️ 獲利稀釋,5548.TWO,14.56,4.709302325581397,5.0,9.24,安倉,-937.93,N/A
0.3,33.2999992371,2026-03,⚪ 中性觀察,83.55000000000001,2025,888.91,2.27,N/A,📉 獲利侵蝕,8213.TW,3.73,5.978455877396769,-53.13,-17.45,志超,-942.04,N/A
0.06,25.0,2026-03,⚪ 中性觀察,33.0,2025,853.85,0.52,N/A,📉 獲利侵蝕,5310.TWO,-40.09,11.363636363636363,-88.24,-82.78,天剛,-942.09,N/A
0.68,62.7000007629,2026-03,⚪ 中性觀察,203.85,2025,887.43,6.3,2.48%,📉 獲利侵蝕,2643.TWO,59.7,4.6136865903532005,-61.8,3.11,捷迅,-949.2299999999999,5.79%
-0.26,17.0,2026-03,⚪ 數據不足,-11.55,2025,901.62,-0.11,N/A,📉 獲利侵蝕,8921.TWO,-0.02,0.0,-52.94,52.17,沈氏,-954.56,N/A
0.11,19.2999992371,2026-03,⚪ 中性觀察,58.35,2025,866.28,1.41,-0.28%,📉 獲利侵蝕,2331.TW,14.95,4.961439392570694,-89.22,981.25,精英,-955.5,9.91%
1.6,88.0,2026-03,⚪ 中性觀察,145.35,2025,1728.18,5.27,36.66%,⚠️ 獲利稀釋,2637.TW,-17.06,9.081527347781218,766.67,-34.78,慧洋-KY,-961.5100000000001,37.77%
-0.4,13.8000001907,2026-03,⚪ 數據不足,-67.64999999999999,2025,813.75,-1.85,-2.27%,📉 獲利侵蝕,2023.TW,-8.68,0.0,-150.0,-129.63,燁輝,-963.75,7.45%
-0.1,17.6000003815,2026-03,⚪ 數據不足,-55.05,2025,1042.99,-1.51,-34.06%,⚠️ 獲利稀釋,3508.TWO,27.53,0.0,74.36,6.88,位速,-968.63,1.54%
-0.48,23.2000007629,2026-03,⚪ 數據不足,-41.400000000000006,2025,279.91,-1.02,-15.09%,📉 獲利侵蝕,3349.TWO,5.58,0.0,-700.0,9.52,寶德,-979.9100000000001,15.17%
-1.68,19.3500003815,2026-03,⚪ 數據不足,-252.15000000000003,2025,1032.08,-7.87,-2.22%,⚠️ 獲利稀釋,2239.TW,-11.17,0.0,51.72,-8644.44,英利-KY,-980.3599999999999,11.02%
0.23,31.75,2026-03,⚪ 中性觀察,43.8,2025,1018.02,1.26,2.51%,⚠️ 獲利稀釋,2353.TW,4.14,10.873287671232877,35.29,-31.87,宏��,-982.73,11.56%
0.3,30.6000003815,2026-03,⚪ 中性觀察,54.300000000000004,2025,1114.03,2.39,N/A,⚠️ 獲利稀釋,8183.TWO,-0.51,8.45303877941989,130.77,-26.77,精星,-983.26,N/A
-0.9,20.5499992371,2026-03,⚪ 數據不足,-171.60000000000002,2025,75.25,-6.69,N/A,📉 獲利侵蝕,7723.TWO,-14.66,0.0,-909.09,-259.36,築間,-984.34,N/A
0.17,15.0,2026-03,⚪ 數據不足,-44.7,2025,1136.23,-1.42,-0.44%,🔄 轉虧為盈,2734.TWO,2.6,0.0,151.52,-286.84,易飛網,-984.71,15.72%
-0.06,14.1499996185,2026-03,⚪ 數據不足,-27.599999999999998,2025,1061.93,-0.75,N/A,⚠️ 獲利稀釋,6116.TW,14.78,0.0,76.0,58.56,彩晶,-985.9300000000001,N/A
-0.91,14.8000001907,2026-03,⚪ 數據不足,-118.8,2025,503.59,-3.49,N/A,📉 獲利侵蝕,8066.TWO,-12.26,0.0,-495.0,-1354.17,來思達,-998.5899999999999,N/A
1.0,49.5999984741,2026-03,⚪ 中性觀察,95.7,2025,974.87,2.73,N/A,📉 獲利侵蝕,6189.TW,-21.83,7.774294431677116,-24.24,-57.28,豐藝,-999.11,N/A
-1.15,15.1000003815,2026-03,⚪ 數據不足,-112.80000000000001,2025,246.12,-2.24,-1.26%,📉 獲利侵蝕,1338.TW,2.83,0.0,-753.85,-92.04,廣華-KY,-999.97,22.76%
-0.41,15.75,2026-03,⚪ 數據不足,-76.95,2025,1008.82,-2.14,N/A,⚠️ 獲利稀釋,6872.TWO,-61.92,0.0,6.82,-38.16,浩宇生醫,-1002.0,N/A
0.49,21.1000003815,2026-03,❌ 暫避觀望,17.099999999999998,2025,1394.7,0.39,N/A,⚠️ 獲利稀釋,6020.TWO,-32.9,18.508772264473684,388.24,-45.83,大展證,-1006.46,N/A
-0.45,43.0,2026-03,⚪ 數據不足,-7.800000000000001,2025,881.55,-0.82,-13.20%,📉 獲利侵蝕,3207.TWO,26.05,0.0,-125.0,-440.0,耀勝,-1006.55,11.52%
0.15,33.0,2026-03,⚪ 中性觀察,37.49999999999999,2025,960.71,1.22,0.67%,📉 獲利侵蝕,2489.TW,6.13,13.200000000000003,-53.13,-31.22,瑞軒,-1013.84,9.15%
-0.32,18.6499996185,2026-03,❌ 暫避觀望,2.999999999999999,2025,325.38,0.51,-10.81%,📉 獲利侵蝕,3191.TWO,-7.75,93.24999809250002,-700.0,189.47,雲嘉南,-1025.38,29.43%
0.24,148.5,2026-03,⚪ 數據不足,-6.6000000000000005,2025,1288.64,-0.16,N/A,🔄 轉虧為盈,5475.TWO,58.82,0.0,260.0,88.24,德宏,-1028.64,N/A
-0.32,60.7999992371,2026-03,⚪ 數據不足,-24.150000000000002,2025,129.28,0.2,N/A,📉 獲利侵蝕,6796.TW,22.72,0.0,-900.0,25.0,晉弘,-1029.28,N/A
0.96,64.0999984741,2026-03,❌ 暫避觀望,39.300000000000004,2025,1219.6,1.36,N/A,⚠️ 獲利稀釋,8131.TW,11.07,24.465648272557253,182.35,-33.33,福懋科,-1037.25,N/A
0.72,92.1999969482,2026-03,❌ 暫避觀望,13.649999999999999,2025,1237.92,0.7,N/A,⚠️ 獲利稀釋,8150.TW,5.45,101.31867796505495,200.0,-64.1,南茂,-1037.92,N/A
0.11,10.9499998093,2026-03,⚪ 中性觀察,13.05,2025,1053.77,0.45,1.10%,⚠️ 獲利稀釋,1219.TW,0.36,12.58620667735632,10.0,-15.09,福壽,-1043.77,9.65%
0.16,67.5,2026-03,⚪ 數據不足,-131.54999999999998,2025,1000.02,-2.59,N/A,🔄 轉虧為盈,5464.TWO,-7.42,0.0,-46.67,-248.85,霖宏,-1046.69,N/A
1.1,92.4000015259,2026-03,⚪ 中性觀察,184.04999999999998,2025,1046.4,5.15,3.96%,📉 獲利侵蝕,3706.TW,72.06,7.5305624715484925,-0.9,57.01,神達,-1047.3000000000002,10.03%
0.44,24.8999996185,2026-03,⚪ 中性觀察,59.7,2025,1074.05,1.62,5.38%,⚠️ 獲利稀釋,1225.TW,-6.25,6.256281311180904,15.79,8.0,福懋油,-1058.26,10.74%
0.43,17.1499996185,2026-03,⚪ 數據不足,-15.0,2025,1393.26,-0.3,N/A,🔄 轉虧為盈,8105.TW,-1.96,0.0,330.0,-300.0,凌巨,-1063.26,N/A
2.43,267.5,2026-03,⚪ 中性觀察,412.79999999999995,2025,1037.73,11.29,N/A,📉 獲利侵蝕,8454.TW,-3.46,9.720203488372094,-28.74,-17.53,富邦媒,-1066.47,N/A
0.24,31.0499992371,2026-03,⚪ 中性觀察,38.1,2025,1087.95,1.08,N/A,⚠️ 獲利稀釋,6270.TWO,4.86,12.224409148464566,20.0,66.15,倍微,-1067.95,N/A
-0.54,35.5499992371,2026-03,❌ 暫避觀望,10.949999999999998,2025,526.87,-0.03,-0.09%,📉 獲利侵蝕,1235.TW,55.97,48.69862909191782,-542.86,-140.0,興泰,-1069.73,27.19%
7.86,375.5,2026-03,⚪ 中性觀察,735.45,2025,1138.84,18.2,4.26%,⚠️ 獲利稀釋,2376.TW,27.07,7.658576381807057,69.03,24.57,技嘉,-1069.81,10.28%
0.15,36.4500007629,2026-03,❌ 暫避觀望,32.7,2025,1259.84,0.6,-6.13%,⚠️ 獲利稀釋,2483.TW,-2.48,16.720183836192657,188.24,71.43,百容,-1071.6,8.90%
-0.28,7.9499998093,2026-03,⚪ 數據不足,-111.9,2025,1100.69,-2.94,N/A,⚠️ 獲利稀釋,4426.TW,-9.17,0.0,17.65,-116.18,利勤,-1083.04,N/A
0.19,25.1000003815,2026-03,❌ 暫避觀望,2.8499999999999996,2025,1248.87,0.02,N/A,⚠️ 獲利稀釋,8455.TWO,-6.4,132.1052651657895,157.58,102.7,大拓-KY,-1091.29,N/A
-0.14,6.0700001717,2026-03,⚪ 數據不足,-38.1,2025,848.03,-1.12,N/A,📉 獲利侵蝕,5355.TWO,-3.95,0.0,-250.0,-21.74,佳總,-1098.03,N/A
0.16,13.8999996185,2026-03,⚪ 中性觀察,23.55,2025,1092.42,0.73,1.90%,📉 獲利侵蝕,4401.TWO,-0.68,8.853502941719745,-5.88,-31.13,東隆興,-1098.3000000000002,8.57%
