pe,est_price,symbol,date,advice,om,eps,prev_eps_yoy,status,prev_rev_yoy,prev_year,prev_eps,price,eps_yoy,rev_yoy,expansion,name,gm
0.0,-7.5,6198.TWO,2025-12,⚪ 數據不足,N/A,-0.23,55.56,🧐 疑業外收益,-92.7,2025,-0.12,20.25,23.33,-90.1,113.42999999999999,瑞築,N/A
28.857143947142845,5.250000000000002,4702.TWO,2025-12,⚠️ 追價風險,-88.29%,0.88,-14.81,🧐 疑業外收益,-60.26,2025,0.23,10.1000003815,51.72,-61.59,113.31,中美實,35.38%
11.705092475297695,592.05,3260.TWO,2025-12,💎 強力關注,35.36%,23.18,19.56,🚀 利潤擴張,22.8,2025,10.08,462.0,144.7,32.13,112.57,威剛,48.37%
0.0,-17.700000000000003,2025.TW,2025-12,⚪ 數據不足,14.50%,-0.18,28.07,🧐 疑業外收益,-15.81,2025,-0.41,12.25,87.32,-22.64,109.96,千興,-19.82%
0.0,-4.95,8455.TWO,2025-12,⚪ 數據不足,N/A,0.02,104.35,🧐 疑業外收益,-7.04,2025,0.02,40.7000007629,102.7,-6.4,109.10000000000001,大拓-KY,N/A
0.0,-5.399999999999999,9955.TW,2025-12,⚪ 數據不足,N/A,0.54,50.67,🔄 轉虧為盈,17.8,2025,-0.37,29.0499992371,134.62,26.06,108.56,佳龍,N/A
16.032171581769436,279.75000000000006,4967.TW,2025-12,⚪ 中性觀察,N/A,13.06,-46.86,🚀 利潤擴張,-15.55,2025,3.47,299.0,110.31,2.46,107.85000000000001,十銓,N/A
0.0,-38.4,8477.TWO,2025-12,⚪ 數據不足,N/A,-0.92,80.0,🧐 疑業外收益,-51.54,2025,-0.62,20.1000003815,53.77,-52.73,106.5,創業家,N/A
3.680445090381558,94.35,2501.TW,2025-12,💎 強力關注,17.13%,2.83,127.38,🚀 利潤擴張,7.39,2025,1.91,23.1499996185,108.09,1.8,106.29,國建,26.51%
0.0,-14.549999999999999,6465.TWO,2025-12,⚪ 數據不足,N/A,0.86,29.25,🔄 轉虧為盈,5.09,2025,-0.75,55.2000007629,168.25,63.6,104.65,威潤,N/A
27.288329519450805,131.09999999999997,3135.TW,2025-12,⚠️ 追價風險,16.62%,6.33,-29.03,🚀 利潤擴張,34.74,2025,1.5,238.5,143.64,39.88,103.75999999999999,凌航,19.12%
13.552631292124063,79.8,6150.TWO,2025-12,✅ 穩健價值,N/A,2.63,156.36,🚀 利潤擴張,77.79,2025,1.55,72.0999984741,164.15,61.2,102.95,撼訊,N/A
64.68750238421875,19.2,2465.TW,2025-12,⚠️ 追價風險,2.26%,0.43,102.43,🚀 利潤擴張,32.51,2025,0.09,82.8000030518,107.41,5.42,101.99,麗臺,10.44%
27.2834657684252,19.05,2926.TWO,2025-12,⚠️ 追價風險,-1.48%,0.54,241.67,🚀 利潤擴張,2.58,2025,0.34,34.6500015259,100.0,1.84,98.16,誠品生活,40.82%
5.12557095043379,65.7,1541.TW,2025-12,💎 強力關注,7.07%,2.32,41.94,🚀 利潤擴張,28.08,2025,1.32,22.4500007629,118.87,21.45,97.42,錩泰,19.55%
2.9690722829381446,29.099999999999998,2380.TW,2025-12,💎 強力關注,0.24%,0.72,133.57,🚀 利潤擴張,9.38,2025,0.47,5.7600002289,110.31,13.61,96.7,虹光,24.41%
0.0,-7.0500000000000025,4971.TWO,2025-12,⚪ 數據不足,N/A,1.65,103.17,🚀 利潤擴張,54.63,2025,0.09,716.0,146.97,50.49,96.47999999999999,IET-KY,N/A
0.0,-7.35,5516.TWO,2025-12,⚪ 數據不足,N/A,0.16,116.43,🚀 利潤擴張,7.31,2025,0.34,10.5,104.43,8.41,96.02000000000001,雙喜,N/A
1245.070422535211,10.65,3363.TWO,2025-12,⚠️ 追價風險,-9.15%,0.16,317.65,🚀 利潤擴張,49.52,2025,0.37,884.0,134.04,38.72,95.32,上詮,12.43%
37.618910348803695,520.3499999999999,6739.TWO,2025-12,⚠️ 追價風險,N/A,16.13,167.2,🚀 利潤擴張,94.38,2025,10.13,1305.0,191.99,96.69,95.30000000000001,竹陞科技,N/A
