status,prev_year,prev_rev_yoy,price,eps_yoy,gm,advice,rev_yoy,pe,eps,name,om,expansion,prev_eps,prev_eps_yoy,symbol,est_price,date
📉 獲利侵蝕,2025,-27.76,31.6499996185,-52.24,N/A,⚪ 中性觀察,89.96,3.719153891715629,0.64,裕山,N/A,-142.2,3.09,-39.84,7715.TWO,127.64999999999999,2026-03
⚠️ 獲利稀釋,2025,11.97,1455.0,37.91,47.51%,⚪ 中性觀察,180.17,13.782324524012502,13.35,亞德客-KY,31.25%,-142.26,42.0,10.18,1590.TW,1583.5500000000002,2026-03
📉 獲利侵蝕,2025,1.9,9.1599998474,-91.38,32.24%,⚪ 數據不足,51.34,0.0,-1.11,正峰,-58.77%,-142.72,-1.59,6.47,1538.TW,-39.0,2026-03
🔄 轉虧為盈,2025,36.88,27.8999996185,300.0,N/A,⚪ 數據不足,443.05,0.0,0.12,凱鈺,N/A,-143.05,-0.65,-246.15,5468.TWO,-13.65,2026-03
📉 獲利侵蝕,2025,-2.07,534.0,-28.44,38.19%,⚪ 中性觀察,114.65,7.777454121759394,6.19,聯詠,16.92%,-143.09,26.87,-19.62,3034.TW,1029.8999999999999,2026-03
⚠️ 獲利稀釋,2025,14.37,185.0,41.67,N/A,❌ 暫避觀望,185.98,78.72340425531917,0.34,雷虎,N/A,-144.31,0.58,14.0,8033.TW,35.24999999999999,2026-03
📉 獲利侵蝕,2025,1.76,582.0,-19.19,N/A,⚪ 中性觀察,125.8,6.749391163168272,6.77,譜瑞-KY,N/A,-144.99,34.51,6.64,4966.TWO,1293.4499999999998,2026-03
⚠️ 獲利稀釋,2025,116.34,6445.0,61.74,N/A,❌ 暫避觀望,206.98,34.631918323482,25.7,鴻勁,N/A,-145.23999999999998,75.71,110.03,7769.TW,2791.5,2026-03
⚠️ 獲利稀釋,2025,-7.32,49.0999984741,92.31,N/A,⚪ 中性觀察,237.89,10.165631154057971,1.01,晶達,N/A,-145.57999999999998,2.25,-50.22,4995.TWO,72.45,2026-03
⚠️ 獲利稀釋,2025,-6.81,14.6499996185,123.53,N/A,❌ 暫避觀望,269.52,19.025973530519483,0.39,訊映,N/A,-145.98999999999998,0.58,-10.94,4155.TW,11.549999999999999,2026-03
📉 獲利侵蝕,2025,-10.06,42.7999992371,-15.52,33.56%,⚪ 中性觀察,130.66,10.14217991400474,0.49,味王,14.34%,-146.18,1.81,-23.5,1203.TW,63.3,2026-03
📉 獲利侵蝕,2025,-15.67,78.1999969482,-66.89,N/A,⚪ 中性觀察,79.57,8.998848900828536,0.5,昶瑞機電,N/A,-146.45999999999998,3.29,-50.94,7642.TWO,130.35000000000002,2026-03
⚠️ 獲利稀釋,2025,34.56,194.0,30.71,N/A,⚪ 中性觀察,177.74,14.391691394658755,1.83,捷創科技,N/A,-147.03,6.25,47.62,7810.TWO,202.2,2026-03
📉 獲利侵蝕,2025,51.84,109.0,-39.77,N/A,❌ 暫避觀望,107.87,15.266106442577032,0.53,智通*,N/A,-147.64000000000001,1.85,-7.07,8932.TWO,107.1,2026-03
⚠️ 獲利稀釋,2025,2.84,41.5999984741,3.33,N/A,⚪ 中性觀察,151.01,14.964028228093525,0.32,聯寶,N/A,-147.67999999999998,1.13,-5.93,6821.TWO,41.699999999999996,2026-03
⚠️ 獲利稀釋,2025,12.43,294.5,17.55,N/A,❌ 暫避觀望,165.36,16.057797164667395,2.21,達興材料,N/A,-147.81,7.37,32.55,5234.TW,275.1,2026-03
📉 獲利侵蝕,2025,-2.1,22.25,-29.73,N/A,⚪ 中性觀察,118.45,4.337231968810917,0.26,三能-KY,N/A,-148.18,2.37,-25.47,6671.TW,76.94999999999999,2026-03
📉 獲利侵蝕,2025,2.69,18.6499996185,-62.5,N/A,⚪ 中性觀察,86.03,8.179824394078949,0.18,時報,N/A,-148.53,0.96,3.23,8923.TWO,34.199999999999996,2026-03
📉 獲利侵蝕,2025,-23.02,140.0,-29.77,N/A,❌ 暫避觀望,119.1,19.662921348314608,0.92,駐龍,N/A,-148.87,3.0,-58.85,4572.TW,106.8,2026-03
📉 獲利侵蝕,2025,42.0,5460.0,-0.63,41.25%,❌ 暫避觀望,148.55,60.23830538393645,9.53,健策,31.26%,-149.18,36.75,49.96,3653.TW,1359.6,2026-03
🔄 轉虧為盈,2025,-21.77,96.0,-42.86,23.65%,⚪ 數據不足,106.56,0.0,0.4,為升,-15.73%,-149.42000000000002,-1.63,-148.96,2231.TW,-24.3,2026-03
⚠️ 獲利稀釋,2025,-42.69,10.1000003815,16.0,N/A,⚪ 數據不足,166.01,0.0,-0.21,安克,N/A,-150.01,-0.88,-10.0,4188.TWO,-33.75,2026-03
🔄 轉虧為盈,2025,-3.71,21.2999992371,111.11,N/A,⚪ 數據不足,261.16,0.0,0.01,光鼎,N/A,-150.05,-0.28,38.64,6226.TW,-9.9,2026-03
⚠️ 獲利稀釋,2025,9.51,37.2999992371,9.09,N/A,⚪ 中性觀察,159.56,3.5422601364767337,1.08,星亞,N/A,-150.47,4.22,10.39,7753.TWO,157.95,2026-03
⚠️ 獲利稀釋,2025,-9.99,17.25,17.31,49.56%,⚪ 數據不足,167.87,0.0,-0.44,國光生,23.11%,-150.56,-0.57,1.75,4142.TW,-47.25000000000001,2026-03
⚠️ 獲利稀釋,2025,23.89,196.5,41.89,N/A,⚪ 中性觀察,192.82,13.25910931174089,2.1,力智,N/A,-150.93,6.58,198.64,6719.TW,222.3,2026-03
⚠️ 獲利稀釋,2025,23.03,1190.0,64.88,N/A,❌ 暫避觀望,216.06,32.42506811989101,6.23,雍智科技,N/A,-151.18,15.42,-12.9,6683.TWO,550.4999999999999,2026-03
📉 獲利侵蝕,2025,5.99,26.3500003815,-104.55,44.07%,⚪ 數據不足,47.85,0.0,-0.01,華義*,-19.63%,-152.4,-0.62,-192.54,3086.TWO,-25.5,2026-03
⚠️ 獲利稀釋,2025,35.51,6370.0,13.4,N/A,❌ 暫避觀望,166.0,51.856072940410286,19.54,穎崴,N/A,-152.6,46.93,40.24,6515.TW,1842.6000000000001,2026-03
📉 獲利侵蝕,2025,786.25,89.6999969482,-82.61,N/A,⚪ 中性觀察,69.99,9.28571396979296,0.41,辣椒,N/A,-152.6,3.14,131.69,4946.TWO,144.9,2026-03
📉 獲利侵蝕,2025,-15.03,30.6499996185,-69.68,N/A,⚪ 中性觀察,83.05,3.812189007276119,0.58,奕力-KY,N/A,-152.73000000000002,2.87,-39.39,6962.TW,120.60000000000001,2026-03
📉 獲利侵蝕,2025,69.66,61.0999984741,-3.85,49.60%,⚪ 中性觀察,148.91,7.308612257667464,0.51,聯發國際,5.94%,-152.76,3.93,61.83,2756.TWO,125.39999999999999,2026-03
📉 獲利侵蝕,2025,4.92,57.5,-27.27,38.12%,❌ 暫避觀望,125.85,29.487179487179485,0.24,類比科,-0.86%,-153.12,1.0,-33.77,3438.TWO,29.250000000000004,2026-03
📉 獲利侵蝕,2025,-13.21,114.0,-28.46,N/A,⚪ 中性觀察,124.98,8.142857142857142,1.86,鼎基,N/A,-153.44,5.64,-45.5,6585.TW,210.0,2026-03
📉 獲利侵蝕,2025,-88.36,19.7999992371,-98.28,23.48%,❌ 暫避觀望,55.25,37.35848912660377,0.01,聯德,-362.94%,-153.53,0.68,-32.0,3308.TW,7.95,2026-03
📉 獲利侵蝕,2025,-27.63,70.0,-93.37,34.04%,⚪ 中性觀察,60.26,5.043227665706052,0.16,海悅,22.47%,-153.63,6.85,-51.27,2348.TW,208.2,2026-03
📉 獲利侵蝕,2025,-12.78,27.0,-45.92,N/A,⚪ 中性觀察,108.08,5.895196506550218,0.53,耿鼎,N/A,-154.0,1.95,-45.98,1524.TW,68.7,2026-03
⚠️ 獲利稀釋,2025,-2.28,0.0,22.41,46.23%,⚪ 數據不足,177.0,0.0,0.71,台航,41.07%,-154.59,3.18,3.25,2617.TW,0.0,2026-03
⚠️ 獲利稀釋,2025,-11.1,25.25,45.28,34.82%,⚪ 數據不足,199.88,0.0,-0.29,笙泉,-12.95%,-154.6,-1.75,-22.38,3122.TWO,-67.95,2026-03
⚠️ 獲利稀釋,2025,10.49,47.5,4.29,N/A,⚪ 數據不足,159.07,0.0,-0.68,芯鼎,N/A,-154.78,-1.83,-355.0,6695.TW,-87.9,2026-03
🏰 高護城河,2025,5.02,1225.0,70.37,58.57%,❌ 暫避觀望,225.35,63.20949432404541,3.68,昇達科,27.57%,-154.98,7.83,-12.03,3491.TWO,290.7,2026-03
⚠️ 獲利稀釋,2025,12.38,50.4000015259,45.61,N/A,⚪ 中性觀察,200.61,7.5562221178260875,0.83,捷波,N/A,-155.0,2.72,-20.23,6161.TWO,100.05,2026-03
📉 獲利侵蝕,2025,1.22,145.5,-23.31,N/A,⚪ 中性觀察,132.18,12.17573221757322,1.29,鐿鈦,N/A,-155.49,5.13,-5.16,4163.TWO,179.25000000000003,2026-03
📉 獲利侵蝕,2025,-2.32,182.0,-14.89,N/A,⚪ 中性觀察,140.64,10.139275766016713,1.6,穩得,N/A,-155.52999999999997,7.34,2.89,6761.TWO,269.25,2026-03
📉 獲利侵蝕,2025,38.76,48.2000007629,-81.4,40.97%,❌ 暫避觀望,74.54,16.120401592943143,0.08,港建*,11.18%,-155.94,1.22,15.09,3093.TWO,44.849999999999994,2026-03
📉 獲利侵蝕,2025,22.92,159.5,-41.18,N/A,⚪ 中性觀察,115.66,12.883683360258482,0.6,聰泰,N/A,-156.84,5.49,-22.13,5474.TWO,185.7,2026-03
⚠️ 獲利稀釋,2025,19.77,73.9000015259,16.67,N/A,⚪ 中性觀察,173.58,4.820613276314416,1.75,久禾光,N/A,-156.91000000000003,6.51,11.33,6498.TWO,229.95000000000002,2026-03
⚠️ 獲利稀釋,2025,2.96,42.4000015259,16.98,N/A,⚪ 中性觀察,174.38,9.724770992178899,0.63,欣天然,N/A,-157.4,1.61,-28.18,9918.TW,65.4,2026-03
📉 獲利侵蝕,2025,-2.17,12.6999998093,-100.0,N/A,⚪ 數據不足,57.79,0.0,-0.62,志旭,N/A,-157.79,-0.59,16.9,8067.TWO,-29.85,2026-03
📉 獲利侵蝕,2025,2.86,17.25,-90.0,N/A,⚪ 數據不足,68.27,0.0,-0.57,笙科,N/A,-158.26999999999998,-1.33,-1377.78,5272.TWO,-50.4,2026-03
📉 獲利侵蝕,2025,-31.39,13.4499998093,-90.0,24.73%,⚪ 中性觀察,68.51,14.619565010108692,0.02,憶聲,-2.71%,-158.51,0.28,-57.58,3024.TW,13.800000000000002,2026-03
📉 獲利侵蝕,2025,22.38,27.75,-81.82,N/A,❌ 暫避觀望,76.73,46.25,0.02,泰霖,N/A,-158.55,0.12,139.29,8080.TWO,9.0,2026-03
📉 獲利侵蝕,2025,2.98,137.5,-68.65,N/A,⚪ 中性觀察,90.37,7.428417071853053,1.0,三集瑞-KY,N/A,-159.02,8.29,-19.59,6862.TW,277.65,2026-03
⚠️ 獲利稀釋,2025,9.94,15.0,26.19,42.56%,⚪ 數據不足,185.58,0.0,-0.31,中天,-18.87%,-159.39000000000001,-1.29,31.02,4128.TWO,-58.650000000000006,2026-03
⚠️ 獲利稀釋,2025,-9.4,177.5,36.13,N/A,⚪ 中性觀察,195.54,6.341550553769203,3.27,力領科技,N/A,-159.41,12.15,-14.17,6996.TWO,419.85,2026-03
📉 獲利侵蝕,2025,0.3,28.6000003815,-3.77,34.44%,⚪ 中性觀察,155.84,8.69300923449848,0.51,倉佑,17.09%,-159.61,1.36,-13.92,1568.TW,49.35,2026-03
⚠️ 獲利稀釋,2025,11.69,33.25,52.94,N/A,⚪ 數據不足,214.29,0.0,-0.24,驊訊,N/A,-161.35,-1.52,-462.96,6237.TWO,-67.2,2026-03
📉 獲利侵蝕,2025,-23.31,68.9000015259,-61.9,N/A,⚪ 中性觀察,100.37,13.000000287905662,0.4,傑霖科技,N/A,-162.27,2.25,-62.55,8102.TWO,79.49999999999999,2026-03
📉 獲利侵蝕,2025,37.15,60.2999992371,-25.14,N/A,⚪ 中性觀察,137.15,5.486806118025478,1.37,海韻電,N/A,-162.29000000000002,5.51,57.43,6203.TWO,164.85,2026-03
⚠️ 獲利稀釋,2025,3.91,138.0,22.89,N/A,⚪ 中性觀察,186.39,8.846153846153845,2.47,全宇昕,N/A,-163.5,6.32,-22.95,6651.TWO,234.00000000000003,2026-03
📉 獲利侵蝕,2025,1.19,132.5,-8.48,25.33%,⚪ 中性觀察,155.73,6.798358132375577,2.59,茂訊,7.00%,-164.20999999999998,7.4,-12.32,3213.TWO,292.35,2026-03
📉 獲利侵蝕,2025,34.04,8.2100000381,-114.81,27.86%,⚪ 數據不足,50.4,0.0,-0.58,隴華,-40.94%,-165.21,-1.34,59.69,2424.TW,-58.8,2026-03
📉 獲利侵蝕,2025,-11.82,51.0,-26.32,44.64%,⚪ 中性觀察,139.24,5.246913580246913,0.84,曜亞,12.42%,-165.56,3.81,-32.69,4138.TWO,145.8,2026-03
⚠️ 獲利稀釋,2025,-4.75,69.5,333.33,35.36%,⚪ 中性觀察,499.13,7.4892241379310365,1.17,裕民,30.49%,-165.8,4.31,-22.2,2606.TW,139.19999999999996,2026-03
⚠️ 獲利稀釋,2025,-3.71,15.8000001907,12.5,43.11%,❌ 暫避觀望,179.42,92.94117759235296,0.09,海灣,22.84%,-166.92,0.13,141.94,3252.TWO,2.55,2026-03
⚠️ 獲利稀釋,2025,-0.48,70.0,197.5,N/A,⚪ 中性觀察,364.73,13.108614232209739,1.19,有成精密,N/A,-167.23000000000002,1.91,240.74,4949.TW,80.1,2026-03
⚠️ 獲利稀釋,2025,12.03,301.0,96.93,N/A,⚪ 中性觀察,264.19,13.870967741935486,3.21,佳必琪,N/A,-167.26,8.67,-0.23,6197.TW,325.49999999999994,2026-03
⚠️ 獲利稀釋,2025,-62.05,10.1499996185,25.58,N/A,⚪ 數據不足,192.98,0.0,-0.64,北極星藥業-KY,N/A,-167.39999999999998,-5.1,-40.62,6550.TW,-160.04999999999998,2026-03
📉 獲利侵蝕,2025,-16.89,15.6000003815,-4.55,35.81%,⚪ 數據不足,162.93,0.0,-0.23,連宇,-38.32%,-167.48000000000002,-1.09,-234.57,2482.TW,-45.3,2026-03
📉 獲利侵蝕,2025,-31.28,9.0500001907,-11.11,N/A,⚪ 數據不足,157.19,0.0,-0.4,大地-KY,N/A,-168.3,-1.29,-516.13,8437.TWO,-46.050000000000004,2026-03
⚠️ 獲利稀釋,2025,18.56,694.0,21.52,39.78%,❌ 暫避觀望,190.06,22.94973544973545,3.85,研華,15.69%,-168.54,12.25,17.26,2395.TW,453.6,2026-03
⚠️ 獲利稀釋,2025,-2.5,65.5999984741,46.51,N/A,❌ 暫避觀望,215.08,20.958465966166138,0.64,聚鼎,N/A,-168.57000000000002,0.67,-69.96,6224.TW,46.949999999999996,2026-03
⚠️ 獲利稀釋,2025,28.3,759.0,63.39,44.02%,❌ 暫避觀望,232.49,26.31761442441054,3.66,新應材,23.34%,-169.10000000000002,11.33,32.78,4749.TWO,432.6,2026-03
⚠️ 獲利稀釋,2025,-13.26,265.0,31.51,N/A,❌ 暫避觀望,201.37,38.40579710144928,0.96,天虹,N/A,-169.86,3.01,-50.25,6937.TW,103.49999999999999,2026-03
⚠️ 獲利稀釋,2025,13.3,162.5,21.39,N/A,⚪ 中性觀察,191.57,6.79063936481404,2.27,安�硌穈T,N/A,-170.18,10.22,36.27,6690.TWO,358.95000000000005,2026-03
📉 獲利侵蝕,2025,16.84,61.0,-100.0,N/A,❌ 暫避觀望,70.28,87.14285714285715,0.0,點序,N/A,-170.28,0.71,152.21,6485.TWO,10.5,2026-03
⚠️ 獲利稀釋,2025,-1.45,22.3999996185,25.0,N/A,⚪ 數據不足,195.61,0.0,-0.21,佑全,N/A,-170.61,-1.63,-54.29,6929.TWO,-49.05,2026-03
⚠️ 獲利稀釋,2025,-12.32,99.5999984741,18.71,N/A,⚪ 中性觀察,189.52,9.247910721829154,1.65,杰力,N/A,-170.81,4.58,-22.77,5299.TWO,161.55,2026-03
⚠️ 獲利稀釋,2025,-23.91,21.3999996185,620.0,15.09%,❌ 暫避觀望,792.05,31.47058767426471,0.36,永裕,1.25%,-172.04999999999995,0.26,-89.88,1323.TW,10.2,2026-03
📉 獲利侵蝕,2025,-2.97,64.6999969482,-43.18,45.13%,⚪ 中性觀察,129.05,14.907833398202765,0.28,精湛,17.87%,-172.23000000000002,2.3,-22.56,2070.TWO,65.1,2026-03
📉 獲利侵蝕,2025,38.81,43.9000015259,-55.88,N/A,⚪ 中性觀察,116.4,3.223201286776799,0.75,動力-KY,N/A,-172.28,5.37,60.88,6591.TW,204.29999999999998,2026-03
⚠️ 獲利稀釋,2025,1.84,30.3999996185,6.25,40.82%,❌ 暫避觀望,178.72,23.749999701953126,0.17,誠品生活,-1.48%,-172.47,0.54,100.0,2926.TWO,19.2,2026-03
⚠️ 獲利稀釋,2025,20.59,26.9500007629,28.57,30.70%,❌ 暫避觀望,201.59,21.91056972593496,-0.05,杭特,-18.51%,-173.02,0.47,461.54,3297.TWO,18.45,2026-03
⚠️ 獲利稀釋,2025,-11.73,62.7000007629,42.86,N/A,⚪ 中性觀察,216.12,12.795918523040816,0.7,明遠精密,N/A,-173.26,2.07,-22.56,7704.TWO,73.49999999999999,2026-03
⚠️ 獲利稀釋,2025,1.36,60.0,18.94,N/A,⚪ 中性觀察,192.24,9.30232558139535,1.57,諾貝兒,N/A,-173.3,2.35,-21.14,6844.TWO,96.74999999999999,2026-03
⚠️ 獲利稀釋,2025,10.19,966.0,218.52,N/A,❌ 暫避觀望,392.93,29.75053895903911,5.19,均華,N/A,-174.41,12.75,-14.04,6640.TWO,487.05000000000007,2026-03
⚠️ 獲利稀釋,2025,2.67,136.0,3.17,33.63%,⚪ 中性觀察,177.66,10.75098814229249,1.3,中華電,17.33%,-174.49,4.99,3.96,2412.TW,189.75,2026-03
⚠️ 獲利稀釋,2025,-3.52,30.2000007629,29.27,N/A,⚪ 中性觀察,203.95,7.989418191243386,0.53,邁達康,N/A,-174.67999999999998,1.75,-13.79,9960.TWO,56.7,2026-03
⚠️ 獲利稀釋,2025,-3.87,19.9500007629,416.67,N/A,❌ 暫避觀望,592.65,19.55882427735294,0.19,鴻名,N/A,-175.97999999999996,0.33,-43.1,3021.TW,15.3,2026-03
⚠️ 獲利稀釋,2025,-9.88,276.5,11.85,36.51%,❌ 暫避觀望,188.41,44.66882067851373,1.51,德微,9.03%,-176.56,2.67,-66.46,3675.TWO,92.85,2026-03
⚠️ 獲利稀釋,2025,20.03,151.0,84.31,N/A,⚪ 中性觀察,261.06,10.22342586323629,3.81,研揚,N/A,-176.75,5.62,-27.15,6579.TW,221.54999999999998,2026-03
📉 獲利侵蝕,2025,-54.43,10.1499996185,-30.0,21.75%,❌ 暫避觀望,147.2,18.796295589814815,0.14,寶徠,10.56%,-177.2,0.2,-93.38,1805.TW,8.100000000000001,2026-03
⚠️ 獲利稀釋,2025,-7.24,52.2999992371,42.31,31.63%,❌ 暫避觀望,219.88,34.18300603732026,0.37,通嘉,-1.96%,-177.57,0.5,-73.51,3588.TW,22.95,2026-03
⚠️ 獲利稀釋,2025,8.51,251.5,196.0,30.02%,❌ 暫避觀望,373.81,17.062415196743554,2.24,閎康,10.45%,-177.81,6.1,-40.84,3587.TWO,221.1,2026-03
⚠️ 獲利稀釋,2025,4.29,396.5,24.71,37.27%,❌ 暫避觀望,202.94,56.642857142857146,1.06,全新,21.78%,-178.23,2.97,-18.46,2455.TW,105.0,2026-03
📉 獲利侵蝕,2025,-17.82,20.6000003815,-10.71,25.16%,⚪ 中性觀察,167.71,4.420600940236052,0.5,太普高,13.35%,-178.42000000000002,2.31,-12.16,3284.TWO,69.89999999999999,2026-03
📉 獲利侵蝕,2025,8.73,41.9000015259,-9.84,N/A,⚪ 中性觀察,168.81,4.297436053938462,0.55,綠界科技*,N/A,-178.65,4.21,117.01,6763.TWO,146.25,2026-03
📉 獲利侵蝕,2025,10.32,24.8999996185,-16.67,N/A,⚪ 數據不足,162.23,0.0,0.1,天鉞電,N/A,-178.89999999999998,0.03,-50.0,5251.TWO,-4.35,2026-03
📉 獲利侵蝕,2025,7.88,92.0999984741,-26.34,N/A,⚪ 中性觀察,152.96,4.672754869309995,1.42,中菲,N/A,-179.3,8.57,-0.37,5403.TWO,295.65000000000003,2026-03
📉 獲利侵蝕,2025,-24.49,24.3999996185,-81.89,N/A,❌ 暫避觀望,97.83,17.42857115607143,0.48,嘉威,N/A,-179.72,0.01,-99.85,3557.TW,21.0,2026-03
📉 獲利侵蝕,2025,13.44,567.0,-70.51,26.67%,❌ 暫避觀望,109.26,47.05394190871369,0.69,聯鈞,15.62%,-179.77,5.01,31.15,3450.TW,180.75,2026-03
📉 獲利侵蝕,2025,0.49,52.7999992371,-23.33,N/A,⚪ 中性觀察,156.53,4.8263253415996346,0.92,岱稜,N/A,-179.86,4.57,16.97,3303.TWO,164.1,2026-03
⚠️ 獲利稀釋,2025,-8.17,11.9499998093,8.33,37.93%,❌ 暫避觀望,188.41,49.79166587208333,0.13,中電,11.05%,-180.07999999999998,0.03,-94.0,1611.TW,3.6,2026-03
📉 獲利侵蝕,2025,-4.28,31.5,-48.65,N/A,⚪ 中性觀察,131.75,5.954631379962192,0.57,森田,N/A,-180.4,3.27,-56.63,8410.TWO,79.35,2026-03
📉 獲利侵蝕,2025,22.39,69.3000030518,-24.52,N/A,⚪ 中性觀察,156.16,6.015625264913195,1.18,虎山,N/A,-180.68,5.04,-31.43,7736.TW,172.79999999999998,2026-03
📉 獲利侵蝕,2025,-1.52,98.5,-67.69,N/A,⚪ 中性觀察,113.25,3.714177978883861,0.83,波力-KY,N/A,-180.94,10.03,-10.98,8467.TW,397.80000000000007,2026-03
⚠️ 獲利稀釋,2025,55.14,23.0,152.58,N/A,⚪ 中性觀察,334.61,1.6570605187319887,2.45,坤悅,N/A,-182.03,3.44,66.99,5206.TWO,208.2,2026-03
⚠️ 獲利稀釋,2025,5.6,24.2000007629,100.0,N/A,❌ 暫避觀望,282.06,2420.0000762899977,0.02,宏齊,N/A,-182.06,0.05,66.67,6168.TW,0.15000000000000013,2026-03
⚠️ 獲利稀釋,2025,16.01,15.0,45.45,29.80%,⚪ 數據不足,228.74,0.0,-0.12,東訊,-5.26%,-183.29000000000002,-0.76,18.37,2321.TW,-23.549999999999997,2026-03
📉 獲利侵蝕,2025,20.5,82.5999984741,-42.76,39.87%,⚪ 中性觀察,140.62,8.335014982250252,0.83,倫飛,7.82%,-183.38,4.2,2.69,2364.TW,148.65,2026-03
📉 獲利侵蝕,2025,4.22,25.0,-34.88,N/A,⚪ 數據不足,148.52,0.0,-1.18,科懋,N/A,-183.4,-3.97,-85.58,6496.TWO,-152.85,2026-03
⚠️ 獲利稀釋,2025,13.67,200.5,2.36,N/A,⚪ 中性觀察,186.36,10.908596300326442,2.6,宸曜,N/A,-184.0,6.9,-8.99,6922.TWO,275.7,2026-03
⚠️ 獲利稀釋,2025,-1.34,13.0500001907,8.33,33.58%,⚪ 數據不足,192.47,0.0,-0.11,優盛,-3.01%,-184.14,-0.36,-5.88,4121.TWO,-13.799999999999999,2026-03
📉 獲利侵蝕,2025,-15.36,46.0999984741,-99.76,N/A,⚪ 中性觀察,84.83,5.455621121195266,0.01,安格,N/A,-184.59,1.57,137.2,6684.TWO,126.74999999999999,2026-03
⚠️ 獲利稀釋,2025,1.82,126.5,92.31,33.38%,⚪ 中性觀察,277.35,11.900282220131704,2.25,艾訊,10.77%,-185.04000000000002,4.68,-37.99,3088.TWO,159.45,2026-03
📉 獲利侵蝕,2025,6.1,84.5999984741,-45.58,N/A,⚪ 中性觀察,139.57,3.335962084940852,1.23,生展,N/A,-185.14999999999998,10.02,13.09,8279.TWO,380.4,2026-03
⚠️ 獲利稀釋,2025,2.32,77.5,26.37,31.73%,⚪ 中性觀察,211.77,8.235919234856535,1.15,統一,2.59%,-185.4,3.45,-5.22,1216.TW,141.15,2026-03
📉 獲利侵蝕,2025,5.66,53.5,-2.33,N/A,⚪ 中性觀察,183.17,8.629032258064518,0.42,碩網,N/A,-185.5,2.65,22.61,7547.TWO,92.99999999999999,2026-03
⚠️ 獲利稀釋,2025,-13.56,52.0,19.05,N/A,⚪ 中性觀察,204.61,14.942528735632184,0.5,凌通,N/A,-185.56,1.03,-54.63,4952.TW,52.2,2026-03
⚠️ 獲利稀釋,2025,6.74,125.5,6.4,N/A,⚪ 中性觀察,192.19,13.730853391684901,1.34,宏觀,N/A,-185.79,4.0,4.76,6568.TWO,137.10000000000002,2026-03
📉 獲利侵蝕,2025,-3.69,141.0,-12.5,N/A,⚪ 中性觀察,173.42,4.311926605504587,4.41,帝寶,N/A,-185.92,13.97,-26.4,6605.TW,490.50000000000006,2026-03
📉 獲利侵蝕,2025,19.07,176.5,-3.23,38.51%,⚪ 中性觀察,182.83,10.068454078722192,1.8,融程電,18.05%,-186.06,7.39,4.56,3416.TW,262.95,2026-03
⚠️ 獲利稀釋,2025,-25.1,447.5,46.38,N/A,❌ 暫避觀望,232.47,87.23196881091619,1.02,嘉基,N/A,-186.09,1.8,-65.38,6715.TW,76.95,2026-03
📉 獲利侵蝕,2025,3.18,204.0,-38.46,33.00%,⚪ 中性觀察,147.7,8.388157894736842,2.63,可成,13.69%,-186.16,11.33,-37.78,2474.TW,364.8,2026-03
⚠️ 獲利稀釋,2025,6.37,183.5,9.03,N/A,⚪ 中性觀察,195.24,13.622865627319968,1.57,富鼎,N/A,-186.21,5.73,19.71,8261.TW,202.05000000000004,2026-03
⚠️ 獲利稀釋,2025,22.89,297.0,40.71,N/A,⚪ 中性觀察,226.99,9.491850431447746,3.68,茂達,N/A,-186.28,13.04,31.94,6138.TWO,469.34999999999997,2026-03
⚠️ 獲利稀釋,2025,11.98,19.5499992371,560.0,13.84%,⚪ 中性觀察,746.29,5.666666445536232,0.33,欣陸,7.24%,-186.28999999999996,1.8,25.87,3703.TW,51.74999999999999,2026-03
⚠️ 獲利稀釋,2025,-20.79,28.3999996185,18.42,N/A,⚪ 數據不足,205.02,0.0,-0.31,上亞科技,N/A,-186.60000000000002,-1.72,-129.33,6130.TWO,-57.3,2026-03
⚠️ 獲利稀釋,2025,2.26,115.5,108.06,30.67%,⚪ 中性觀察,295.15,13.572267920094008,1.29,聯電,19.78%,-187.08999999999997,3.34,-11.97,2303.TW,127.64999999999999,2026-03
📉 獲利侵蝕,2025,-23.26,13.0500001907,-34.62,18.12%,⚪ 數據不足,152.59,0.0,0.17,昶和,2.42%,-187.21,0.21,-77.66,1468.TW,-0.5999999999999996,2026-03
⚠️ 獲利稀釋,2025,-72.48,24.7999992371,62.2,-8.98%,⚪ 數據不足,249.55,0.0,-0.31,德晉,-223.66%,-187.35000000000002,-1.11,58.98,3466.TWO,-46.50000000000001,2026-03
⚠️ 獲利稀釋,2025,29.3,50.7999992371,66.67,41.27%,⚪ 數據不足,254.52,0.0,-0.07,磐儀,10.21%,-187.85000000000002,0.49,-63.43,3594.TWO,-0.5999999999999996,2026-03
⚠️ 獲利稀釋,2025,20.44,208.0,118.18,38.42%,❌ 暫避觀望,306.09,42.535787321063395,0.96,大銀微系統,13.23%,-187.90999999999997,2.01,294.12,4576.TW,73.35,2026-03
⚠️ 獲利稀釋,2025,11.44,135.0,18.82,25.60%,⚪ 中性觀察,207.08,9.467040673211782,2.05,宜特,4.49%,-188.26000000000002,4.81,-34.26,3289.TWO,213.89999999999998,2026-03
⚠️ 獲利稀釋,2025,5.0,31.1499996185,30.65,30.15%,⚪ 中性觀察,219.52,6.953124914843751,0.81,五鼎,7.57%,-188.87,1.63,27.34,1733.TW,67.19999999999999,2026-03
