price,advice,symbol,gm,eps,prev_year,prev_rev_yoy,status,prev_eps_yoy,pe,est_price,eps_yoy,prev_eps,om,date,name,expansion,rev_yoy
47.4000015259,⚪ 中性觀察,1708.TW,33.86%,3.28,2025,-3.31,🌑 雙重衰退,-29.94,6.204188681400524,114.60000000000001,-16.11,2.2,19.41%,2025-12,東鹼,-12.82,-3.29
25.1499996185,⚪ 中性觀察,5016.TWO,N/A,1.5,2025,2.31,📉 獲利侵蝕,-25.38,7.084506934788733,53.25,-12.28,0.97,N/A,2025-12,松和,-12.85,0.57
6960.0,❌ 暫避觀望,2059.TW,76.10%,103.23,2025,78.51,🏰 高護城河,58.13,30.42888995759192,3430.95,59.82,66.35,69.19%,2025-12,川湖,-12.949999999999996,72.77
11.8500003815,⚪ 中性觀察,1459.TW,15.20%,0.81,2025,43.56,⚠️ 獲利稀釋,8.16,14.451219977439019,12.300000000000004,18.33,0.6,6.56%,2025-12,聯發,-12.950000000000003,31.28
109.5,⚪ 中性觀察,6924.TW,N/A,5.68,2025,-1.99,🌑 雙重衰退,-47.48,9.170854271356783,179.10000000000002,-16.96,3.23,N/A,2025-12,榮惠-KY創,-13.040000000000001,-3.92
17.1000003815,⚪ 數據不足,3259.TWO,15.22%,-2.36,2025,4.82,⚠️ 獲利稀釋,30.2,0.0,-86.25,4.84,-1.71,-45.05%,2025-12,鑫創,-13.05,17.89
34.9000015259,⚪ 數據不足,6657.TW,N/A,-2.92,2025,-5.71,🌑 雙重衰退,8.02,0.0,-117.89999999999999,-14.12,-2.19,N/A,2025-12,華安,-13.149999999999999,-0.97
108.0,❌ 暫避觀望,6175.TWO,N/A,2.68,2025,-1.77,🌑 雙重衰退,-18.83,16.36363636363636,99.00000000000003,-14.74,1.96,N/A,2025-12,立敦,-13.36,-1.38
129.5,❌ 暫避觀望,3624.TWO,23.30%,1.86,2025,1.22,📉 獲利侵蝕,-27.11,31.355932203389823,61.95000000000001,-9.71,1.21,7.20%,2025-12,光頡,-13.360000000000001,3.65
43.6500015259,⚪ 中性觀察,1203.TW,33.56%,1.81,2025,-4.13,🌑 雙重衰退,-19.23,10.12761056285383,64.64999999999999,-23.5,1.28,14.34%,2025-12,味王,-13.44,-10.06
4470.0,❌ 暫避觀望,2454.TW,46.13%,66.16,2025,13.56,📉 獲利侵蝕,-0.39,25.947640332036922,2584.0499999999997,-1.14,51.76,14.55%,2025-12,聯發科,-13.46,12.32
138.0,⚪ 中性觀察,3213.TWO,25.33%,7.4,2025,6.38,📉 獲利侵蝕,-9.93,6.994424733907755,295.94999999999993,-12.32,6.08,7.00%,2025-12,茂訊,-13.51,1.19
1055.0,❌ 暫避觀望,3324.TWO,26.37%,28.26,2025,34.54,⚠️ 獲利稀釋,13.67,17.743020517995294,891.8999999999999,33.98,18.13,14.07%,2025-12,雙鴻,-13.540000000000006,47.52
194.0,⚪ 中性觀察,6146.TWO,N/A,10.77,2025,-2.12,🌑 雙重衰退,-18.85,7.203861864092091,403.95,-14.93,7.92,N/A,2025-12,耕興,-13.59,-1.34
127.0,⚪ 中性觀察,1537.TW,18.72%,7.95,2025,-17.19,🌑 雙重衰退,-37.53,6.391545042778057,298.05,-32.28,5.76,9.93%,2025-12,廣隆,-13.780000000000001,-18.5
90.5,⚪ 中性觀察,6534.TW,N/A,4.51,2025,9.59,📉 獲利侵蝕,-8.09,5.406212664277181,251.09999999999997,-2.59,4.09,N/A,2025-12,正瀚-創,-13.8,11.21
58.5,⚪ 中性觀察,6757.TW,N/A,5.37,2025,-0.39,📉 獲利侵蝕,-22.46,3.9104278074866308,224.4,-10.95,4.28,N/A,2025-12,台灣虎航,-13.85,2.9
64.9000015259,⚪ 中性觀察,2949.TWO,11.53%,3.63,2025,22.59,⚠️ 獲利稀釋,14.74,7.259508000659953,134.10000000000002,6.89,2.21,2.34%,2025-12,欣新網,-14.18,21.07
42.5999984741,⚪ 中性觀察,1568.TW,34.44%,1.36,2025,-1.99,📉 獲利侵蝕,-33.33,12.870090173444106,49.650000000000006,-13.92,0.88,17.09%,2025-12,倉佑,-14.22,0.3
141.5,❌ 暫避觀望,2303.TW,30.67%,3.34,2025,2.23,📉 獲利侵蝕,-18.45,18.0484693877551,117.6,-11.97,2.54,19.78%,2025-12,聯電,-14.23,2.26
282.5,❌ 暫避觀望,6231.TWO,N/A,6.66,2025,4.28,📉 獲利侵蝕,-14.37,18.005098789037604,235.35,-9.63,4.59,N/A,2025-12,系微,-14.27,4.64
79.3000030518,⚪ 中性觀察,6190.TWO,N/A,2.19,2025,8.02,📉 獲利侵蝕,-11.9,14.03539877023009,84.74999999999999,-8.22,1.64,N/A,2025-12,萬泰科,-14.3,6.08
311.0,⚪ 中性觀察,6491.TW,N/A,20.87,2025,1.72,📉 獲利侵蝕,-15.63,5.889036167392539,792.1500000000001,-11.08,15.38,N/A,2025-12,晶碩,-14.34,3.26
15.3500003815,⚪ 中性觀察,3056.TW,21.31%,1.07,2025,1491.72,🌑 雙重衰退,417.65,2.9863813971789877,77.10000000000001,-82.6,1.08,-1.56%,2025-12,富華新,-14.39,-68.21
177.5,⚪ 中性觀察,3416.TW,38.51%,7.39,2025,18.44,⚠️ 獲利稀釋,-2.6,10.090960773166572,263.85,4.56,5.3,18.05%,2025-12,融程電,-14.510000000000002,19.07
83.5,⚪ 中性觀察,4938.TW,4.09%,5.39,2025,-0.09,🌑 雙重衰退,-30.83,6.872427983539096,182.24999999999997,-15.3,3.42,1.39%,2025-12,和碩,-14.57,-0.73
180.0,⚪ 中性觀察,2752.TWO,52.30%,15.04,2025,12.18,🏰 高護城河,1.18,4.876727174207533,553.65,-3.09,11.18,11.29%,2025-12,豆府,-14.67,11.58
12.8500003815,⚪ 中性觀察,2845.TW,102.49%,0.93,2025,-3.1,🏰 高護城河,-24.1,5.515021622961373,34.95,-14.85,0.7,38.22%,2025-12,遠東銀,-14.91,0.06
85.5999984741,⚪ 中性觀察,3706.TW,10.03%,5.15,2025,97.96,⚠️ 獲利稀釋,50.82,6.970683914828991,184.2,57.01,3.68,3.96%,2025-12,神達,-15.050000000000004,72.06
35.4500007629,⚪ 中性觀察,1102.TW,14.02%,3.0,2025,-4.13,🌑 雙重衰退,-10.94,4.985935409690576,106.65,-22.04,2.42,10.05%,2025-12,亞泥,-15.149999999999999,-6.89
0.0,⚪ 數據不足,1725.TW,4.14%,1.53,2025,2.13,🌑 雙重衰退,-17.96,0.0,0.0,-19.9,1.37,0.97%,2025-12,元禎,-15.219999999999999,-4.68
124.0,⚪ 中性觀察,6855.TWO,N/A,7.85,2025,4.61,📉 獲利侵蝕,-29.26,7.009609949123798,265.35,-14.67,4.81,N/A,2025-12,數泓科,-15.37,0.7
5.5399999619,⚪ 數據不足,1589.TW,7.87%,-5.06,2025,18.73,⚠️ 獲利稀釋,65.91,0.0,-222.15,1.36,-2.71,-5.22%,2025-09,永冠-KY,-15.41,16.77
12.5,⚪ 中性觀察,1219.TW,9.65%,0.45,2025,0.36,📉 獲利侵蝕,-30.56,14.534883720930234,12.9,-15.09,0.25,1.10%,2025-12,福壽,-15.45,0.36
136.0,⚪ 中性觀察,7631.TW,N/A,6.56,2025,2.0,⚠️ 獲利稀釋,-16.19,10.68342498036135,190.95000000000002,13.97,3.07,N/A,2025-12,聚賢研發-創,-15.609999999999998,29.58
216.0,⚪ 中性觀察,6278.TW,N/A,9.39,2025,13.01,📉 獲利侵蝕,-8.37,9.117771211481639,355.34999999999997,-5.53,6.9,N/A,2025-12,台表科,-15.66,10.13
740.0,⚪ 數據不足,6949.TW,N/A,-7.23,2025,69.11,⚠️ 獲利稀釋,7.24,0.0,-237.15000000000003,44.38,-4.65,N/A,2025-12,沛爾生醫-創,-15.689999999999998,60.07
27.5499992371,⚪ 中性觀察,1402.TW,19.14%,1.55,2025,-7.44,🌑 雙重衰退,-22.9,7.346666463226667,56.25,-21.93,1.08,6.69%,2025-12,遠東新,-15.69,-6.24
25.0,⚪ 數據不足,6598.TW,N/A,-1.96,2025,38.99,⚠️ 獲利稀釋,28.11,0.0,-69.6,22.83,-1.33,N/A,2025-12,ABC-KY,-15.690000000000005,38.52
44.3499984741,⚪ 中性觀察,9938.TW,N/A,4.1,2025,3.55,📉 獲利侵蝕,-11.78,3.9527627873529414,168.29999999999998,-13.68,3.37,N/A,2025-12,百和,-15.73,2.05
61.2000007629,⚪ 中性觀察,8383.TWO,N/A,3.41,2025,16.5,📉 獲利侵蝕,-22.31,8.631875989125529,106.35,-2.59,1.89,N/A,2025-12,千附,-15.76,13.17
45.0499992371,⚪ 中性觀察,6754.TW,N/A,3.41,2025,-30.5,🌑 雙重衰退,-54.2,6.634756883225331,101.85,-46.72,2.29,N/A,2025-12,匯僑設計,-15.849999999999998,-30.87
91.0,⚪ 中性觀察,8342.TWO,N/A,5.97,2025,-2.74,🌑 雙重衰退,-24.29,6.527977044476328,209.09999999999997,-21.86,4.02,N/A,2025-12,益張,-15.969999999999999,-5.89
61.7999992371,⚪ 中性觀察,6024.TW,N/A,5.48,2025,14.8,📉 獲利侵蝕,-15.38,4.643125412253944,199.65,-6.01,4.0,N/A,2025-12,群益期,-15.99,9.98
42.0499992371,⚪ 中性觀察,6235.TW,N/A,2.9,2025,5.83,📉 獲利侵蝕,-13.92,5.562169211256615,113.39999999999999,-2.36,2.35,N/A,2025-12,華孚,-16.07,13.71
488.5,❌ 暫避觀望,6789.TW,N/A,4.01,2025,-9.08,🌑 雙重衰退,-25.2,52.134471718249735,140.54999999999998,-27.01,2.8,N/A,2025-12,采鈺,-16.37,-10.64
270.0,❌ 暫避觀望,6679.TWO,N/A,6.81,2025,-6.83,🌑 雙重衰退,-43.52,20.53231939163498,197.24999999999997,-23.41,3.84,N/A,2025-12,鈺太,-16.4,-7.01
12.6999998093,⚪ 數據不足,1304.TW,5.34%,-2.6,2025,-10.84,🌑 雙重衰退,-51.82,0.0,-96.6,-29.83,-1.85,-4.30%,2025-12,台聚,-16.419999999999998,-13.41
320.0,⚪ 中性觀察,3526.TWO,48.09%,16.97,2025,24.44,⚠️ 獲利稀釋,9.74,7.684918347742555,624.6,5.64,12.33,32.41%,2025-12,凡甲,-16.689999999999998,22.33
196.0,❌ 暫避觀望,4908.TWO,46.40%,1.98,2025,-4.58,🌑 雙重衰退,-22.03,39.12175648702595,75.14999999999999,-29.79,1.39,17.75%,2025-12,前鼎,-16.81,-12.98
127.0,⚪ 中性觀察,7747.TWO,N/A,4.04,2025,12.71,📉 獲利侵蝕,-10.23,12.118320610687022,157.20000000000002,-7.18,3.01,N/A,2025-12,昕奇雲端,-16.88,9.7
98.3000030518,⚪ 中性觀察,2546.TW,9.56%,9.52,2025,58.45,⚠️ 獲利稀釋,67.26,4.612857956442984,319.65000000000003,34.08,6.59,7.58%,2025-12,根基,-16.93,51.01
45.4500007629,⚪ 中性觀察,2542.TW,33.40%,2.1,2025,-41.9,🌑 雙重衰退,-37.41,13.814589897537992,49.35,-32.89,0.95,27.38%,2025-12,興富發,-16.990000000000002,-15.9
19.0,⚪ 數據不足,3067.TWO,28.85%,-0.84,2025,16.84,⚠️ 獲利稀釋,-38.98,0.0,-35.099999999999994,16.83,-0.82,-17.20%,2025-12,全域,-17.020000000000003,33.85
1555.0,❌ 暫避觀望,3491.TWO,58.57%,7.83,2025,-6.01,🏰 高護城河,-25.66,86.77455357142858,268.79999999999995,-12.03,4.6,27.57%,2025-12,昇達科,-17.049999999999997,5.02
15.1999998093,⚪ 數據不足,3360.TWO,3.88%,-0.48,2025,7.82,📉 獲利侵蝕,-58.54,0.0,-28.5,0.0,-0.65,0.87%,2025-12,尚立,-17.25,17.25
52.0999984741,⚪ 中性觀察,8917.TWO,N/A,2.23,2025,16.23,📉 獲利侵蝕,-11.4,9.221238667982302,84.74999999999999,-5.51,1.71,N/A,2025-12,欣泰,-17.27,11.76
498.5,❌ 暫避觀望,7749.TW,N/A,11.77,2025,106.86,⚠️ 獲利稀釋,113.1,17.664776754075124,423.29999999999995,67.87,9.12,N/A,2025-12,意騰-KY,-17.349999999999994,85.22
30.4500007629,⚪ 數據不足,5523.TWO,N/A,-0.09,2025,-99.19,🌑 雙重衰退,-115.09,0.0,-3.5999999999999996,-116.36,-0.08,N/A,2025-12,豐謙,-17.379999999999995,-98.98
83.9000015259,⚪ 數據不足,3158.TWO,63.24%,7.27,2025,10.44,🏰 高護城河,-5.06,0.0,0.0,-10.36,4.7,24.73%,2025-12,嘉實,-17.43,7.07
64.3999938965,⚪ 中性觀察,2606.TW,35.36%,4.31,2025,-9.08,🌑 雙重衰退,-37.98,7.68496347213604,125.69999999999999,-22.2,2.76,30.49%,2025-12,裕民,-17.45,-4.75
195.5,⚪ 中性觀察,1795.TW,55.31%,18.14,2025,0.51,🏰 高護城河,-8.92,4.276027996500438,685.8,-7.14,13.82,23.84%,2025-12,美時,-17.5,10.36
495.0,⚪ 中性觀察,3034.TW,38.19%,26.87,2025,0.41,🌑 雙重衰退,-18.56,6.960067491563554,1066.8000000000002,-19.62,20.8,16.92%,2025-12,聯詠,-17.55,-2.07
70.0999984741,⚪ 中性觀察,2891.TW,70.98%,4.08,2025,23.13,🏰 高護城河,3.78,7.052313729788733,149.1,11.73,3.06,31.38%,2025-12,中信金,-17.56,29.29
37.4500007629,⚪ 數據不足,6730.TWO,N/A,2.14,2025,4.58,📉 獲利侵蝕,0.61,0.0,0.0,-10.33,1.66,N/A,2025-12,常廣,-17.66,7.33
42.2000007629,⚪ 中性觀察,8931.TWO,N/A,1.87,2025,2.2,🌑 雙重衰退,8.24,7.1646860378438015,88.35000000000001,-19.4,1.84,N/A,2025-12,大汽電,-17.66,-1.74
79.1999969482,⚪ 中性觀察,2637.TW,37.77%,5.27,2025,-24.86,🌑 雙重衰退,-61.76,10.089171585757962,117.75,-34.78,2.44,36.66%,2025-12,慧洋-KY,-17.720000000000002,-17.06
82.5,❌ 暫避觀望,8438.TW,N/A,2.1,2025,10.16,📉 獲利侵蝕,-31.64,18.58108108108108,66.60000000000001,-4.98,1.21,N/A,2025-12,昶昕,-17.77,12.79
7.0199999809,⚪ 數據不足,5355.TWO,N/A,-1.12,2025,-9.55,🌑 雙重衰退,-28.12,0.0,-36.6,-21.74,-0.82,N/A,2025-12,佳總,-17.79,-3.95
68.5999984741,⚪ 中性觀察,2364.TW,39.87%,4.2,2025,25.9,⚠️ 獲利稀釋,-4.85,6.514719703143401,157.95,2.69,3.14,7.82%,2025-12,倫飛,-17.81,20.5
401.5,❌ 暫避觀望,4760.TWO,22.01%,7.05,2025,24.72,⚠️ 獲利稀釋,11.3,24.81458590852905,242.7,9.84,4.61,15.04%,2025-12,勤凱,-17.95,27.79
60.5,⚪ 中性觀察,8099.TWO,N/A,2.53,2025,24.12,⚠️ 獲利稀釋,0.66,11.162361623616237,81.3,9.52,1.52,N/A,2025-12,大世科,-17.97,27.49
62.2999992371,⚪ 中性觀察,2497.TW,25.76%,2.37,2025,0.55,🌑 雙重衰退,-29.38,11.980769084057693,78.0,-21.36,1.49,10.08%,2025-12,怡利電,-17.98,-3.38
166.0,⚪ 中性觀察,4536.TW,32.65%,14.92,2025,7.51,🌑 雙重衰退,-0.58,4.11604264815274,604.9499999999999,-20.89,12.08,10.54%,2025-12,拓凱,-17.98,-2.91
22.75,⚪ 中性觀察,2115.TW,18.21%,1.58,2025,-3.67,🌑 雙重衰退,-1.99,4.661885245901639,73.2,-22.93,1.48,6.19%,2025-12,六暉-KY,-18.21,-4.72
110.0,⚪ 中性觀察,9958.TW,N/A,6.57,2025,20.49,📉 獲利侵蝕,-23.95,6.723716381418093,245.39999999999998,-2.48,4.78,N/A,2025-12,世紀鋼,-18.419999999999998,15.94
147.5,❌ 暫避觀望,8039.TW,N/A,2.07,2025,2.03,📉 獲利侵蝕,-41.96,35.37170263788969,62.55,-11.69,1.33,N/A,2025-12,台虹,-18.439999999999998,6.75
56.5999984741,⚪ 中性觀察,2248.TW,31.94%,5.32,2025,-4.67,🌑 雙重衰退,-30.34,4.689312218235294,181.05,-19.0,3.36,17.40%,2025-12,華勝-KY,-18.52,-0.48
40.9000015259,⚪ 中性觀察,9924.TW,N/A,3.08,2025,-7.04,🌑 雙重衰退,-30.54,5.77683637371469,106.2,-26.71,2.14,N/A,2025-12,福興,-18.560000000000002,-8.15
39.9000015259,⚪ 中性觀察,6843.TWO,N/A,2.2,2025,6.64,📉 獲利侵蝕,-1.94,7.6436784532375475,78.30000000000001,-7.56,1.52,N/A,2025-12,進典,-18.599999999999998,11.04
147.0,⚪ 中性觀察,6720.TWO,N/A,3.89,2025,-10.54,🌑 雙重衰退,-37.15,13.461538461538462,163.8,-33.16,2.98,N/A,2025-12,久昌,-18.679999999999996,-14.48
73.3000030518,⚪ 數據不足,6770.TW,N/A,-1.86,2025,1.91,📉 獲利侵蝕,-33.86,0.0,-73.35000000000001,-14.2,-1.71,N/A,2025-12,力積電,-18.68,4.48
264.5,⚪ 數據不足,7792.TWO,N/A,8.72,2025,37.75,⚠️ 獲利稀釋,14.64,0.0,0.0,11.79,6.03,N/A,2025-12,安葆,-18.7,30.49
493.0,⚪ 數據不足,7744.TWO,N/A,16.28,2025,75.55,⚠️ 獲利稀釋,74.46,0.0,0.0,41.2,12.91,N/A,2025-12,崴寶,-18.739999999999995,59.94
53.2000007629,⚪ 中性觀察,8938.TWO,N/A,6.18,2025,9.03,📉 獲利侵蝕,-26.95,3.26982180472649,244.04999999999998,-10.24,3.56,N/A,2025-12,明安,-18.79,8.55
68.6999969482,⚪ 數據不足,6934.TW,N/A,-3.92,2025,-51.26,🌑 雙重衰退,-37.5,0.0,0.0,-48.08,-4.17,N/A,2025-12,心誠鎂,-18.86,-29.22
8.3699998856,❌ 暫避觀望,2867.TW,3.78%,0.2,2025,-43.41,🌑 雙重衰退,-68.0,30.999999576296297,4.050000000000001,-47.37,0.16,0.03%,2025-12,三商壽,-18.939999999999998,-28.43
757.0,⚪ 中性觀察,6691.TW,N/A,24.76,2025,54.5,⚠️ 獲利稀釋,27.98,13.133240804996529,864.6000000000001,28.04,16.64,N/A,2025-12,洋基工程,-19.090000000000003,47.13
36.6500015259,⚪ 中性觀察,2504.TW,27.76%,3.3,2025,4.82,📉 獲利侵蝕,-20.71,4.558457901231344,120.6,-15.42,2.45,22.79%,2025-12,國產,-19.17,3.75
104.5,⚪ 中性觀察,6791.TWO,N/A,4.16,2025,19.53,📉 獲利侵蝕,-2.88,9.924026590693257,157.95,0.0,3.37,N/A,2025-12,虎門科技,-19.26,19.26
14.1499996185,⚪ 數據不足,9919.TW,N/A,-2.43,2025,-8.87,🌑 雙重衰退,-0.68,0.0,-63.3,-28.57,-1.49,N/A,2025-12,康那香,-19.33,-9.24
77.1999969482,⚪ 中性觀察,6117.TW,N/A,3.77,2025,11.06,📉 獲利侵蝕,-26.01,10.575342047698628,109.50000000000001,-7.65,2.21,N/A,2025-12,迎廣,-19.43,11.78
76.0,⚪ 中性觀察,6997.TWO,N/A,5.11,2025,7.39,📉 獲利侵蝕,-38.85,6.354515050167223,179.4,-8.26,3.18,N/A,2025-12,博弘,-19.490000000000002,11.23
2320.0,❌ 暫避觀望,8299.TWO,N/A,41.98,2025,7.55,⚠️ 獲利稀釋,-27.04,30.30698889614631,1148.25,3.78,19.9,N/A,2025-12,群聯,-19.509999999999998,23.29
65.3000030518,⚪ 中性觀察,2070.TWO,45.13%,2.3,2025,-10.95,🌑 雙重衰退,-44.93,14.51111178928889,67.5,-22.56,1.25,17.87%,2025-12,精湛,-19.59,-2.97
190.5,⚪ 中性觀察,2597.TW,18.77%,10.75,2025,16.0,⚠️ 獲利稀釋,7.57,7.8427336352408386,364.35,0.37,7.25,15.81%,2025-12,潤弘,-19.619999999999997,19.99
119.0,⚪ 中性觀察,8109.TWO,N/A,6.18,2025,9.06,📉 獲利侵蝕,-14.37,8.062330623306233,221.4,-4.63,4.41,N/A,2025-12,博大,-19.669999999999998,15.04
96.4000015259,⚪ 中性觀察,6411.TWO,N/A,3.18,2025,-9.94,🌑 雙重衰退,-25.46,12.939597520255031,111.75000000000001,-30.29,2.46,N/A,2025-12,晶焱,-19.78,-10.51
61.7999992371,⚪ 中性觀察,6899.TWO,N/A,3.59,2025,24.69,⚠️ 獲利稀釋,6.94,7.1445085823237,129.75,7.23,2.65,N/A,2025-12,創為精密,-19.82,27.05
26.6499996185,⚪ 中性觀察,9904.TW,N/A,4.1,2025,-3.47,🌑 雙重衰退,-35.26,2.6386138236138614,151.5,-24.63,3.03,N/A,2025-12,寶成,-19.919999999999998,-4.71
230.5,⚪ 中性觀察,6890.TW,N/A,13.02,2025,8.16,📉 獲利侵蝕,-12.51,6.993325242718447,494.40000000000003,-14.96,9.16,N/A,2025-12,來億-KY,-20.01,5.05
343.5,⚪ 中性觀察,1476.TW,30.19%,20.1,2025,5.39,📉 獲利侵蝕,-20.3,7.030290626279165,732.9,-16.94,14.33,19.16%,2025-12,儒鴻,-20.09,3.15
92.8000030518,❌ 暫避觀望,3645.TW,31.33%,1.54,2025,8.42,📉 獲利侵蝕,-42.24,28.466258604846626,48.900000000000006,-14.53,0.94,12.18%,2025-12,達邁,-20.169999999999998,5.64
83.5,⚪ 中性觀察,2615.TW,23.92%,11.21,2025,-11.06,🌑 雙重衰退,-38.09,3.279654359780047,381.90000000000003,-33.63,7.64,18.94%,2025-12,萬海,-20.380000000000003,-13.25
98.6999969482,⚪ 中性觀察,6523.TWO,N/A,7.78,2025,-0.64,🌑 雙重衰退,-21.61,4.831130540783161,306.45000000000005,-26.4,5.84,N/A,2025-12,達爾膚,-20.479999999999997,-5.92
91.1999969482,❌ 暫避觀望,3444.TWO,18.10%,2.15,2025,10.26,📉 獲利侵蝕,3.14,15.751294809706389,86.85,-10.04,1.64,4.42%,2025-12,利機,-20.58,10.54
192.5,⚪ 中性觀察,6957.TW,N/A,10.18,2025,-6.88,🌑 雙重衰退,-29.25,10.355029585798817,278.85,-25.35,5.41,N/A,2025-12,裕慶-KY,-20.61,-4.74
110.5,❌ 暫避觀望,6204.TWO,N/A,1.18,2025,3.67,📉 獲利侵蝕,-8.41,37.713310580204784,43.949999999999996,-20.27,0.98,N/A,2025-12,艾華,-20.63,0.36
19.1499996185,⚪ 數據不足,3508.TWO,1.54%,-1.51,2025,42.64,⚠️ 獲利稀釋,18.25,0.0,-59.7,6.88,-1.14,-34.06%,2025-12,位速,-20.650000000000002,27.53
327.0,❌ 暫避觀望,6239.TW,N/A,7.48,2025,-4.79,📉 獲利侵蝕,-30.26,19.349112426035504,253.49999999999997,-18.46,4.96,N/A,2025-12,力成,-20.66,2.2
11.5500001907,⚪ 數據不足,3018.TW,-18.95%,-2.16,2025,-36.93,🌑 雙重衰退,-161.36,0.0,-81.14999999999999,-66.41,-2.36,-73.69%,2025-12,隆銘綠能,-20.75,-45.66
4420.0,⚪ 中性觀察,3008.TW,47.97%,159.41,2025,6.5,📉 獲利侵蝕,-15.56,11.85749543942483,5591.4,-17.91,109.06,36.75%,2025-12,大立光,-20.75,2.84
71.3000030518,⚪ 中性觀察,4933.TWO,28.71%,5.77,2025,11.19,📉 獲利侵蝕,-26.64,5.3609024850977445,199.5,-18.35,3.81,12.48%,2025-12,友輝,-20.76,2.41
182.5,⚪ 中性觀察,5288.TW,N/A,12.25,2025,-7.59,🌑 雙重衰退,-18.99,6.08536178726242,449.85,-27.39,8.74,N/A,2025-12,豐祥-KY,-20.82,-6.57
127.5,⚪ 中性觀察,7714.TWO,N/A,6.33,2025,55.99,⚠️ 獲利稀釋,60.59,8.934828311142256,214.04999999999998,24.26,4.34,N/A,2025-12,創泓科技,-20.84,45.1
1380.0,⚪ 中性觀察,5269.TW,N/A,72.7,2025,60.07,⚠️ 獲利稀釋,40.25,7.9713493530499075,2596.8,45.15,52.62,N/A,2025-12,祥碩,-20.85,66.0
51.4000015259,⚪ 中性觀察,4138.TWO,44.64%,3.81,2025,-12.22,🌑 雙重衰退,-27.93,5.129740671247505,150.3,-32.69,2.89,12.42%,2025-12,曜亞,-20.869999999999997,-11.82
238.6999969482,❌ 暫避觀望,3042.TW,32.18%,5.28,2025,7.28,📉 獲利侵蝕,-13.57,18.263197930237183,196.05,-15.57,3.95,14.07%,2025-12,晶技,-20.91,5.34
45.5,❌ 暫避觀望,3285.TWO,28.61%,0.7,2025,-24.68,🌑 雙重衰退,-56.16,56.172839506172835,12.15,-40.68,0.32,8.69%,2025-12,微端,-21.02,-19.66
174.5,⚪ 中性觀察,5483.TWO,N/A,6.71,2025,-1.72,🌑 雙重衰退,18.54,12.168758716875871,215.10000000000002,-23.02,4.07,N/A,2025-12,中美晶,-21.13,-1.89
36.75,⚪ 中性觀察,8213.TW,N/A,2.27,2025,1.46,📉 獲利侵蝕,-8.29,6.218274111675128,88.64999999999999,-17.45,1.77,N/A,2025-12,志超,-21.18,3.73
240.0,❌ 暫避觀望,3374.TWO,32.82%,4.99,2025,-1.5,📉 獲利侵蝕,-30.87,22.14022140221402,162.6,-18.86,3.09,27.31%,2025-12,精材,-21.39,2.53
121.5,⚪ 中性觀察,2385.TW,16.76%,9.05,2025,-3.53,🌑 雙重衰退,-12.04,4.979508196721311,366.00000000000006,-27.23,8.01,6.72%,2025-12,群光,-21.5,-5.73
93.0,⚪ 中性觀察,5493.TWO,N/A,4.18,2025,22.78,📉 獲利侵蝕,3.3,9.055501460564752,154.04999999999998,-0.48,3.44,N/A,2025-12,三聯,-21.51,21.03
21.3999996185,⚪ 中性觀察,2020.TW,19.71%,2.13,2025,-8.33,🌑 雙重衰退,-41.75,3.926605434587156,81.75,-31.07,1.66,12.02%,2025-12,美亞,-21.560000000000002,-9.51
93.1999969482,⚪ 中性觀察,6208.TWO,N/A,2.52,2025,-6.36,🌑 雙重衰退,-28.8,14.770205538541997,94.64999999999999,-26.32,1.78,N/A,2025-12,日揚,-21.73,-4.59
53.2000007629,⚪ 中性觀察,2328.TW,12.48%,1.56,2025,4.37,🌑 雙重衰退,-13.48,13.039215873259803,61.2,-22.0,1.22,4.05%,2025-12,廣宇,-21.77,-0.23
75.0,⚪ 中性觀察,6546.TWO,N/A,2.73,2025,-1.49,🌑 雙重衰退,-32.02,12.234910277324634,91.95,-23.53,1.72,N/A,2025-12,正基,-21.8,-1.73
117.0,❌ 暫避觀望,7709.TWO,N/A,2.48,2025,-37.61,🌑 雙重衰退,-75.62,25.053533190578158,70.05,-52.99,0.91,N/A,2025-12,榮田,-21.830000000000002,-31.16
15.5,⚪ 數據不足,3322.TWO,12.86%,-0.96,2025,10.72,📉 獲利侵蝕,-2.74,0.0,-39.300000000000004,-15.66,-0.75,-5.35%,2025-12,建舜電,-21.96,6.3
329.5,❌ 暫避觀望,2049.TW,27.05%,4.31,2025,-1.42,🌑 雙重衰退,-35.13,31.59156279961649,156.45,-22.62,3.01,4.85%,2025-12,上銀,-22.09,-0.53
728.0,⚪ 中性觀察,3406.TW,34.25%,32.84,2025,0.68,📉 獲利侵蝕,-27.07,9.9917650288224,1092.9,-14.37,22.41,20.51%,2025-12,玉晶光,-22.14,7.77
74.5,⚪ 數據不足,6499.TWO,N/A,-7.24,2025,41.35,⚠️ 獲利稀釋,10.97,0.0,-281.84999999999997,21.08,-5.76,N/A,2025-12,益安,-22.160000000000004,43.24
38.5,⚪ 數據不足,6908.TW,N/A,1.44,2025,28.6,⚠️ 獲利稀釋,41.89,0.0,0.0,5.88,1.05,N/A,2025-12,宏碁遊戲-創,-22.48,28.36
950.0,❌ 暫避觀望,6488.TWO,N/A,15.29,2025,-0.4,🌑 雙重衰退,-45.48,26.700393479482855,533.6999999999999,-25.74,10.68,N/A,2025-12,環球晶,-22.5,-3.24
