status,prev_rev_yoy,symbol,eps,name,prev_eps,prev_year,expansion,price,eps_yoy,gm,rev_yoy,advice,om,pe,est_price,date,prev_eps_yoy
📉 獲利侵蝕,14.61,2397.TW,0.76,友通,2.49,2025,-328.4,62.2000007629,-18.28,25.36%,310.12,⚪ 中性觀察,-1.87%,8.238410697072846,113.25000000000001,2026-03,-28.03
⚠️ 獲利稀釋,-3.38,2497.TW,0.8,怡利電,2.37,2025,-328.71999999999997,43.7999992371,2.67,25.76%,331.39,⚪ 中性觀察,10.08%,8.342856997542858,78.75,2026-03,-21.36
⚠️ 獲利稀釋,7.21,2453.TW,0.9,凌群,3.12,2025,-329.09,53.5,1.12,24.39%,330.21,⚪ 中性觀察,4.56%,6.948051948051947,115.50000000000001,2026-03,1.96
⚠️ 獲利稀釋,5.45,6967.TWO,1.07,汎瑋材料,4.02,2025,-330.46999999999997,65.6999969482,66.67,N/A,397.14,⚪ 中性觀察,N/A,6.99680478681576,140.85000000000002,2026-03,26.43
⚠️ 獲利稀釋,51.17,4739.TW,1.51,康普,1.56,2025,-330.52999999999986,79.5,747.83,14.91%,1078.36,❌ 暫避觀望,8.56%,23.17784256559767,51.45,2026-03,9.15
⚠️ 獲利稀釋,4.4,8074.TWO,0.52,鉅橡,1.35,2025,-330.84,51.0,116.67,N/A,447.51,❌ 暫避觀望,N/A,16.887417218543046,45.3,2026-03,15.38
⚠️ 獲利稀釋,6.6,3530.TW,0.44,晶相光,1.74,2025,-331.19,58.2999992371,175.0,31.94%,506.19,❌ 暫避觀望,14.09%,24.599155796244727,35.550000000000004,2026-03,230.83
📉 獲利侵蝕,-71.56,8291.TWO,-0.49,尚茂,-1.95,2025,-331.56,29.75,-206.25,N/A,125.31,⚪ 數據不足,N/A,0.0,-75.75,2026-03,-78.9
📉 獲利侵蝕,5.64,6261.TWO,0.85,久元,4.23,2025,-331.65,78.3000030518,-7.53,N/A,324.12,⚪ 中性觀察,N/A,8.613861721870189,136.35,2026-03,4.19
⚠️ 獲利稀釋,22.86,4931.TWO,1.48,新盛力,3.13,2025,-332.42,241.5,7.25,26.27%,339.67,❌ 暫避觀望,15.45%,34.50000000000001,104.99999999999999,2026-03,26.02
⚠️ 獲利稀釋,-14.65,1409.TW,0.39,新纖,1.19,2025,-333.13,24.2999992371,56.0,22.79%,389.13,⚪ 中性觀察,8.66%,8.901098621648352,40.95,2026-03,13.33
📉 獲利侵蝕,-3.61,4130.TWO,-0.09,健亞,0.1,2025,-333.35,26.7000007629,-200.0,34.00%,133.35,❌ 暫避觀望,-5.47%,89.000002543,4.500000000000001,2026-03,-56.52
⚠️ 獲利稀釋,-4.56,5215.TW,0.87,科嘉-KY,2.04,2025,-333.83,37.9500007629,85.11,N/A,418.94,⚪ 中性觀察,N/A,9.05727941835322,62.85000000000001,2026-03,-45.45
⚠️ 獲利稀釋,25.24,6435.TWO,3.67,大中,9.52,2025,-334.14,253.5,56.17,N/A,390.31,⚪ 中性觀察,N/A,11.108676599474146,342.3,2026-03,56.88
🔄 轉虧為盈,-16.91,6425.TWO,0.17,易發,-1.61,2025,-334.65999999999997,71.0999984741,123.61,N/A,458.27,⚪ 數據不足,N/A,0.0,-90.45,2026-03,-348.39
📉 獲利侵蝕,-18.09,3531.TWO,0.33,先益,0.3,2025,-335.88,21.25,-15.38,22.74%,320.5,⚪ 數據不足,4.80%,0.0,-10.5,2026-03,-77.78
📉 獲利侵蝕,7.48,4942.TW,0.52,嘉彰,3.06,2025,-336.1,31.6499996185,-14.75,N/A,321.35,⚪ 中性觀察,N/A,5.039808856449045,94.19999999999999,2026-03,-26.62
📉 獲利侵蝕,5.19,8234.TWO,-0.44,新漢,0.39,2025,-336.15,61.2000007629,-177.19,N/A,158.96,❌ 暫避觀望,N/A,90.00000112191177,10.2,2026-03,-35.0
⚠️ 獲利稀釋,-3.8,5348.TWO,-0.23,正能量智能,-1.49,2025,-336.41,16.25,42.5,N/A,378.91,⚪ 數據不足,N/A,0.0,-53.4,2026-03,-109.86
📉 獲利侵蝕,-3.48,8433.TWO,1.37,弘帆,3.17,2025,-337.78999999999996,52.7000007629,-17.96,N/A,319.83,⚪ 中性觀察,N/A,13.37563471139594,59.1,2026-03,-67.55
⚠️ 獲利稀釋,15.29,6861.TW,2.12,睿生光電,3.84,2025,-338.04,279.5,105.83,N/A,443.87,❌ 暫避觀望,N/A,27.18871595330739,154.20000000000002,2026-03,4.08
🔄 轉虧為盈,-12.11,1583.TW,0.18,程泰,-4.83,2025,-338.47,46.9500007629,102.44,19.66%,440.91,⚪ 數據不足,-2.95%,0.0,-285.45000000000005,2026-03,-142.57
🔄 轉虧為盈,123.75,6560.TWO,0.37,欣普羅,-0.16,2025,-338.64,32.6500015259,85.0,N/A,423.64,⚪ 數據不足,N/A,0.0,-28.5,2026-03,50.0
⚠️ 獲利稀釋,14.03,6525.TW,1.62,捷敏-KY,5.88,2025,-339.59000000000003,133.5,14.08,N/A,353.67,⚪ 中性觀察,N/A,9.264399722414991,216.14999999999998,2026-03,14.17
📉 獲利侵蝕,6.99,1504.TW,0.51,東元,2.42,2025,-339.99,68.5,-7.41,23.29%,332.58,⚪ 中性觀察,6.47%,11.156351791530943,92.10000000000001,2026-03,-18.15
📉 獲利侵蝕,-5.34,2477.TW,0.11,美隆電,1.68,2025,-340.70000000000005,23.0499992371,-35.29,N/A,305.41,⚪ 中性觀察,N/A,5.311059732050691,65.1,2026-03,12.0
⚠️ 獲利稀釋,8.23,4726.TWO,-0.56,永昕,-2.17,2025,-341.05,22.3500003815,9.68,1.76%,350.73,⚪ 數據不足,-18.26%,0.0,-88.94999999999999,2026-03,4.42
📉 獲利侵蝕,17.58,5512.TWO,0.05,力麒,0.16,2025,-341.15999999999997,7.7100000381,-28.57,N/A,312.59,❌ 暫避觀望,N/A,24.870967864838704,4.65,2026-03,-11.76
📉 獲利侵蝕,-4.71,9904.TW,0.76,寶成,4.1,2025,-341.82,24.9500007629,-37.7,N/A,304.12,⚪ 中性觀察,N/A,2.5881743529979255,144.6,2026-03,-24.63
🌑 雙重衰退,20.34,6643.TWO,-1.18,M31,1.69,2025,-341.91,515.0,-351.06,N/A,-9.15,⚪ 數據不足,N/A,0.0,-10.35,2026-03,-44.41
⚠️ 獲利稀釋,-0.31,2618.TW,1.53,長榮航,4.84,2025,-342.0,42.0,39.09,22.90%,381.09,⚪ 中性觀察,16.53%,3.459637561779242,182.10000000000002,2026-03,-9.87
⚠️ 獲利稀釋,-1.38,6175.TWO,0.74,立敦,2.68,2025,-342.15,69.6999969482,1.37,N/A,343.52,⚪ 中性觀察,N/A,10.544628887776097,99.14999999999999,2026-03,-14.74
⚠️ 獲利稀釋,12.66,2476.TW,1.14,鉅祥,4.36,2025,-342.27,0.0,7.55,32.99%,349.82,⚪ 數據不足,19.39%,0.0,0.0,2026-03,-15.98
⚠️ 獲利稀釋,-3.39,2323.TW,-0.41,中環,1.58,2025,-342.89,10.8000001907,59.41,23.42%,402.3,⚪ 中性觀察,-5.65%,10.000000176574074,16.200000000000003,2026-03,685.19
🔄 轉虧為盈,-7.34,1711.TW,0.09,永光,-0.21,2025,-343.62,38.5999984741,28.57,17.63%,372.19,⚪ 數據不足,-5.18%,0.0,-5.3999999999999995,2026-03,-147.73
📉 獲利侵蝕,1.65,9939.TW,2.25,宏全,9.1,2025,-343.79,124.5,-3.43,N/A,340.36,⚪ 中性觀察,N/A,5.275423728813559,354.0,2026-03,-5.01
📉 獲利侵蝕,20.51,3689.TWO,2.04,湧德,7.55,2025,-345.14,110.5,-7.69,30.92%,337.45,⚪ 中性觀察,12.50%,5.821917808219178,284.7,2026-03,19.61
⚠️ 獲利稀釋,-2.06,6129.TWO,-0.17,普誠,-1.09,2025,-345.26,14.75,63.83,N/A,409.09,⚪ 數據不足,N/A,0.0,-44.85,2026-03,-9.0
📉 獲利侵蝕,-9.17,4755.TW,1.01,三福化,3.7,2025,-346.63,115.5,-8.18,22.24%,338.45,⚪ 中性觀察,10.72%,13.524590163934427,128.1,2026-03,-9.76
📉 獲利侵蝕,-31.16,7709.TWO,0.37,榮田,2.48,2025,-346.71000000000004,87.6999969482,-53.16,N/A,293.55,❌ 暫避觀望,N/A,20.88095165433333,63.0,2026-03,-52.99
📉 獲利侵蝕,-9.71,9914.TW,1.09,美利達,4.01,2025,-347.21,66.6999969482,-22.14,N/A,325.07,⚪ 中性觀察,N/A,5.281076559635787,189.45000000000002,2026-03,271.37
📉 獲利侵蝕,20.09,2755.TWO,1.65,揚秦,6.44,2025,-347.43,98.6999969482,-1.8,27.43%,345.63,⚪ 中性觀察,9.66%,6.088833864787167,243.15,2026-03,8.73
⚠️ 獲利稀釋,27.49,8099.TWO,0.79,大世科,2.53,2025,-347.71999999999997,60.5,75.56,N/A,423.28,⚪ 中性觀察,N/A,10.503472222222223,86.39999999999999,2026-03,9.52
📉 獲利侵蝕,-20.24,2520.TW,0.52,冠德,2.61,2025,-347.81,37.2999992371,-35.44,23.17%,312.37,⚪ 中性觀察,15.06%,6.094771117173204,91.79999999999998,2026-03,-74.55
⚠️ 獲利稀釋,26.29,6438.TW,1.76,迅得,5.24,2025,-348.15,157.5,19.73,N/A,367.88,⚪ 中性觀察,N/A,10.899653979238755,216.75,2026-03,-29.85
⚠️ 獲利稀釋,1.71,4551.TW,2.7,智伸科,6.04,2025,-348.83,163.5,30.43,23.25%,379.26,⚪ 中性觀察,11.86%,11.960497439648865,205.05,2026-03,-27.14
⚠️ 獲利稀釋,11.38,2480.TW,2.63,敦陽科,8.0,2025,-349.53999999999996,161.0,17.41,24.08%,366.95,⚪ 中性觀察,10.67%,7.7665219488663775,310.95,2026-03,6.67
⚠️ 獲利稀釋,12.63,2027.TW,1.17,大成鋼,2.88,2025,-349.59,47.5999984741,76.56,25.55%,426.15,⚪ 中性觀察,14.07%,6.592797572590028,108.3,2026-03,77.93
📉 獲利侵蝕,1.42,8201.TW,-0.11,無敵,-0.35,2025,-350.82,13.3000001907,-10.0,N/A,340.82,⚪ 數據不足,N/A,0.0,-16.950000000000003,2026-03,60.23
📉 獲利侵蝕,-0.42,1104.TW,0.41,環泥,2.56,2025,-351.45,26.6499996185,-2.38,N/A,349.07,⚪ 中性觀察,N/A,4.634782542347827,86.25,2026-03,18.52
📉 獲利侵蝕,9.13,5309.TWO,0.09,系統電,0.27,2025,-351.84,53.7999992371,-33.33,N/A,318.51,❌ 暫避觀望,N/A,99.62962821685186,8.100000000000001,2026-03,-57.38
⚠️ 獲利稀釋,-4.85,4440.TW,0.51,宜新實業,1.14,2025,-352.17999999999995,17.4500007629,828.57,N/A,1180.75,⚪ 中性觀察,N/A,6.870079040511811,38.1,2026-03,-35.23
📉 獲利侵蝕,-30.87,6754.TW,0.12,匯僑設計,3.41,2025,-352.58,41.5,-58.62,N/A,293.96,⚪ 中性觀察,N/A,6.268882175226586,99.3,2026-03,-46.72
⚠️ 獲利稀釋,46.42,2383.TW,14.9,台光電,41.67,2025,-352.75,5050.0,49.0,28.58%,401.75,❌ 暫避觀望,19.80%,46.83297783548178,1617.45,2026-03,47.96
📉 獲利侵蝕,20.19,6276.TWO,-0.9,安鈦克,0.92,2025,-353.52,19.6499996185,-197.83,N/A,155.69,❌ 暫避觀望,N/A,18.027522585779817,16.35,2026-03,142.59
📉 獲利侵蝕,-14.72,6807.TW,0.63,峰源-KY,4.69,2025,-353.81000000000006,32.8499984741,-66.84,N/A,286.97,⚪ 中性觀察,N/A,2.8294572329112833,174.14999999999998,2026-03,-47.18
📉 獲利侵蝕,26.66,3413.TW,4.28,京鼎,21.44,2025,-354.47999999999996,288.0,-36.27,23.90%,318.21,⚪ 中性觀察,11.87%,5.53314121037464,780.75,2026-03,-12.83
📉 獲利侵蝕,-1.74,8931.TWO,0.38,大汽電,1.87,2025,-354.85999999999996,43.0499992371,-48.65,N/A,306.21,⚪ 中性觀察,N/A,7.784809988625679,82.94999999999999,2026-03,-19.4
📉 獲利侵蝕,-2.6,3704.TW,0.29,合勤控,1.56,2025,-354.98,40.5,-58.82,30.58%,296.16,⚪ 中性觀察,1.57%,14.781021897810218,41.1,2026-03,10.87
📉 獲利侵蝕,-21.77,1595.TWO,-0.74,川寶,-1.95,2025,-355.28999999999996,77.4000015259,-117.65,26.86%,237.64,⚪ 數據不足,-13.38%,0.0,-88.5,2026-03,-3800.0
⚠️ 獲利稀釋,50.12,6215.TW,1.14,和椿,2.08,2025,-355.85,96.8000030518,216.67,N/A,572.52,❌ 暫避觀望,N/A,18.832685418638132,77.10000000000001,2026-03,-1.42
⚠️ 獲利稀釋,-0.7,2106.TW,0.12,建大,0.13,2025,-356.64,16.6499996185,71.43,20.30%,428.07,❌ 暫避觀望,1.48%,57.41379178793104,4.35,2026-03,-90.0
⚠️ 獲利稀釋,6.01,1503.TW,2.79,士電,6.27,2025,-357.75,196.0,18.72,17.20%,376.47,⚪ 中性觀察,7.03%,10.554658050619278,278.55,2026-03,7.92
⚠️ 獲利稀釋,-10.21,6624.TWO,0.05,萬年清,0.36,2025,-357.90000000000003,39.25,171.43,N/A,529.33,❌ 暫避觀望,N/A,230.88235294117646,2.5500000000000003,2026-03,-52.17
📉 獲利侵蝕,-2.54,6928.TW,-0.04,攸泰科技,-0.73,2025,-359.76,45.4000015259,-117.39,N/A,242.37,⚪ 數據不足,N/A,0.0,-11.1,2026-03,6.41
⚠️ 獲利稀釋,-5.62,8426.TWO,-0.42,紅木-KY,1.85,2025,-360.16,20.6000003815,35.38,N/A,395.54,❌ 暫避觀望,N/A,93.63636537045446,3.300000000000003,2026-03,-63.22
📉 獲利侵蝕,-6.46,3501.TW,0.15,維熹,3.0,2025,-360.24,37.9000015259,-88.89,18.84%,271.35,⚪ 中性觀察,5.60%,4.902975617839586,115.95,2026-03,-50.98
📉 獲利侵蝕,-18.5,1537.TW,2.11,廣隆,7.95,2025,-360.24,115.0,-14.23,18.72%,346.01,⚪ 中性觀察,9.93%,5.891393442622951,292.8,2026-03,-32.28
📉 獲利侵蝕,15.8,3004.TW,1.92,豐達科,5.85,2025,-360.29999999999995,117.0,-3.52,24.39%,356.78,⚪ 中性觀察,9.60%,7.637075718015666,229.8,2026-03,-24.15
📉 獲利侵蝕,-10.32,1473.TW,0.69,台南,0.57,2025,-360.43,19.5,-44.8,13.69%,315.63,⚪ 中性觀察,-4.13%,6.63265306122449,44.1,2026-03,-81.13
⚠️ 獲利稀釋,16.19,3430.TWO,1.45,奇鈦科,3.15,2025,-360.71,112.5,23.93,23.03%,384.64,⚪ 中性觀察,7.70%,14.150943396226415,119.25,2026-03,-34.24
⚠️ 獲利稀釋,-7.74,5243.TW,1.47,乙盛-KY,4.4,2025,-361.08,89.0999984741,47.0,N/A,408.08,⚪ 中性觀察,N/A,7.815789339833334,171.0,2026-03,30.95
📉 獲利侵蝕,0.72,3050.TW,-0.07,鈺德,0.04,2025,-361.12,11.5,-188.89,27.89%,172.23,⚪ 數據不足,-1.07%,0.0,-2.7,2026-03,-92.73
📉 獲利侵蝕,30.08,2449.TW,1.87,京元電子,9.01,2025,-362.65,311.0,-46.72,37.66%,315.93,⚪ 中性觀察,28.21%,13.32476435304199,350.09999999999997,2026-03,41.67
📉 獲利侵蝕,19.79,8162.TW,0.12,微矽電子-創,1.57,2025,-363.38,65.0999984741,-60.0,N/A,303.38,❌ 暫避觀望,N/A,15.878048408317076,61.49999999999999,2026-03,23.62
⚠️ 獲利稀釋,95.35,3167.TW,3.19,大量,8.13,2025,-364.06,949.0,208.82,42.12%,572.88,❌ 暫避觀望,18.24%,47.97775530839231,296.70000000000005,2026-03,474.47
🔄 轉虧為盈,4.18,3027.TW,0.05,盛達,-1.06,2025,-364.25,18.5499992371,-83.87,N/A,280.38,⚪ 數據不足,N/A,0.0,-12.75,2026-03,-342.86
⚠️ 獲利稀釋,11.54,3044.TW,5.61,健鼎,19.45,2025,-365.02,538.0,25.22,25.47%,390.24,⚪ 中性觀察,17.08%,10.993052717613404,734.1,2026-03,21.94
⚠️ 獲利稀釋,-25.69,6153.TW,-0.56,嘉聯益,-4.38,2025,-365.13,17.2000007629,44.0,N/A,409.13,⚪ 數據不足,N/A,0.0,-148.64999999999998,2026-03,0.46
⚠️ 獲利稀釋,7.81,2478.TW,1.14,大毅,3.45,2025,-368.14,120.0,28.41,24.27%,396.55,⚪ 中性觀察,12.13%,13.937282229965158,129.14999999999998,2026-03,8.95
📉 獲利侵蝕,10.87,6155.TW,0.18,鈞寶,0.74,2025,-368.59999999999997,60.2000007629,-57.14,N/A,311.46,❌ 暫避觀望,N/A,55.740741447129636,16.2,2026-03,-23.71
⚠️ 獲利稀釋,-16.0,2108.TW,0.34,南帝,0.83,2025,-368.68,28.7000007629,9.68,25.29%,378.36,⚪ 中性觀察,9.12%,13.864734668067634,31.049999999999997,2026-03,-27.19
🔄 轉虧為盈,0.45,1530.TW,0.18,亞崴,-2.45,2025,-369.19,26.7000007629,105.36,N/A,474.55,⚪ 數據不足,N/A,0.0,-137.25,2026-03,-152.78
⚠️ 獲利稀釋,20.29,8936.TWO,0.99,國統,4.08,2025,-369.86,52.0999984741,33.78,N/A,403.64,⚪ 中性觀察,N/A,5.410176373219107,144.45,2026-03,21.07
🔄 轉虧為盈,1.86,3057.TW,0.02,喬鼎,-0.88,2025,-370.95,15.8000001907,-97.67,29.42%,273.28,⚪ 數據不足,-21.05%,0.0,-14.55,2026-03,46.34
📉 獲利侵蝕,17.01,5426.TWO,0.28,振發,0.52,2025,-371.24,27.8999996185,-30.0,N/A,341.24,❌ 暫避觀望,N/A,18.979591577210886,22.05,2026-03,-47.47
⚠️ 獲利稀釋,-3.92,6924.TW,2.26,榮惠-KY創,5.68,2025,-371.5,134.0,71.21,N/A,442.71,⚪ 中性觀察,N/A,10.403726708074535,193.2,2026-03,-16.96
📉 獲利侵蝕,-2.95,6194.TWO,0.33,育富,2.19,2025,-372.25,30.5499992371,-66.33,N/A,305.92,⚪ 中性觀察,N/A,5.585009001297989,82.05000000000001,2026-03,-47.23
📉 獲利侵蝕,-13.1,2063.TWO,0.33,世鎧,1.72,2025,-372.75,23.6000003815,-36.54,17.29%,336.21,⚪ 中性觀察,2.75%,5.827160588024691,60.75,2026-03,-10.88
⚠️ 獲利稀釋,60.25,2374.TW,0.73,佳能,2.44,2025,-373.78999999999996,66.3000030518,133.33,21.67%,507.12,⚪ 中性觀察,8.17%,12.277778342925927,80.99999999999999,2026-03,28.57
📉 獲利侵蝕,-13.21,3206.TWO,0.26,志豐,2.02,2025,-373.94,34.5999984741,-58.06,21.42%,315.88,⚪ 中性觀察,4.13%,7.090163621741802,73.20000000000002,2026-03,-50.73
📉 獲利侵蝕,-5.94,6474.TWO,0.9,華豫寧,3.49,2025,-374.61,35.5499992371,-21.74,N/A,352.87,⚪ 中性觀察,N/A,3.8474025148376625,138.6,2026-03,19.85
⚠️ 獲利稀釋,-7.93,1717.TW,0.37,長興,1.41,2025,-375.40000000000003,71.4000015259,23.33,21.29%,398.73,❌ 暫避觀望,3.94%,20.576369315821324,52.050000000000004,2026-03,-9.62
⚠️ 獲利稀釋,10.07,2484.TW,0.33,希華,0.65,2025,-375.42,72.8000030518,37.5,21.81%,412.92,❌ 暫避觀望,6.31%,53.1386883589781,20.55,2026-03,-34.34
⚠️ 獲利稀釋,6.75,8039.TW,0.65,台虹,2.07,2025,-375.75,258.5,103.13,N/A,478.88,❌ 暫避觀望,N/A,57.44444444444444,67.5,2026-03,-11.69
⚠️ 獲利稀釋,5.01,3026.TW,2.86,禾伸堂,6.58,2025,-375.76,810.0,70.24,17.62%,446.0,❌ 暫避觀望,5.81%,46.92931633835458,258.9,2026-03,12.1
⚠️ 獲利稀釋,0.02,3483.TWO,0.17,力致,3.74,2025,-376.49,77.5,183.33,18.01%,559.82,⚪ 中性觀察,2.40%,9.085580304806564,127.95000000000002,2026-03,-53.89
📉 獲利侵蝕,-2.38,6835.TW,0.05,圓裕,0.97,2025,-378.04,31.2999992371,-94.38,N/A,283.66,⚪ 中性觀察,N/A,13.206750732953585,35.550000000000004,2026-03,-76.35
📉 獲利侵蝕,-6.57,5288.TW,3.59,豐祥-KY,12.25,2025,-379.13,187.5,-4.8,N/A,374.33,⚪ 中性觀察,N/A,6.291946308724833,446.99999999999994,2026-03,-27.39
⚠️ 獲利稀釋,237.84,8038.TWO,0.24,長園科,0.92,2025,-379.19999999999993,32.5999984741,233.33,N/A,612.53,❌ 暫避觀望,N/A,15.598085394306217,31.350000000000005,2026-03,160.13
📉 獲利侵蝕,-11.42,8249.TW,0.37,菱光,4.03,2025,-379.2,39.3499984741,-62.96,N/A,316.24,⚪ 中性觀察,N/A,3.8278208632392996,154.2,2026-03,15.99
⚠️ 獲利稀釋,2.49,6753.TW,2.7,龍德造船,5.98,2025,-379.52,132.5,82.43,N/A,461.95,⚪ 中性觀察,N/A,9.207783182765809,215.85000000000002,2026-03,-6.72
📉 獲利侵蝕,-4.56,2206.TW,1.37,三陽工業,5.78,2025,-380.01,62.9000015259,-11.76,18.31%,368.25,⚪ 中性觀察,4.93%,4.247130420384875,222.15,2026-03,-3.34
📉 獲利侵蝕,-4.72,2115.TW,0.27,六暉-KY,1.58,2025,-380.22999999999996,23.7000007629,-53.45,18.21%,326.78,⚪ 中性觀察,6.19%,5.185995790568928,68.55000000000001,2026-03,-22.93
⚠️ 獲利稀釋,-12.83,8349.TWO,0.61,�矬�,1.93,2025,-380.58,39.5999984741,1.47,N/A,382.05,⚪ 中性觀察,N/A,9.041095542031963,65.7,2026-03,-53.88
📉 獲利侵蝕,-4.54,9910.TW,0.68,豐泰,5.1,2025,-380.99,69.4000015259,-41.38,N/A,339.61,⚪ 中性觀察,N/A,6.130742184266784,169.8,2026-03,-14.14
📉 獲利侵蝕,10.54,3444.TWO,0.41,利機,2.15,2025,-383.32000000000005,80.3000030518,-48.1,18.10%,335.22,⚪ 中性觀察,4.42%,14.842884113086876,81.15,2026-03,-10.04
📉 獲利侵蝕,-2.31,4720.TW,0.2,德淵,0.74,2025,-383.87,19.0499992371,-39.39,23.02%,344.48,⚪ 中性觀察,3.03%,10.5833329095,27.0,2026-03,-47.52
⚠️ 獲利稀釋,-14.5,8927.TWO,0.18,北基,0.35,2025,-384.15999999999997,19.0,350.0,N/A,734.16,❌ 暫避觀望,N/A,26.38888888888889,10.799999999999999,2026-03,-72.09
📉 獲利侵蝕,42.33,6708.TWO,-0.2,天擎,0.25,2025,-385.19000000000005,42.7999992371,-322.22,N/A,62.97,❌ 暫避觀望,N/A,305.71428026500007,2.0999999999999996,2026-03,180.65
📉 獲利侵蝕,-26.56,2609.TW,0.41,陽明,4.9,2025,-386.04,59.5999984741,-81.61,5.67%,304.43,⚪ 中性觀察,-1.94%,4.941956755729684,180.9,2026-03,-73.34
⚠️ 獲利稀釋,12.58,3015.TW,0.37,全漢,1.86,2025,-386.2,53.2999992371,85.0,17.44%,471.2,⚪ 中性觀察,-0.45%,12.660332360356296,63.15,2026-03,-13.89
⚠️ 獲利稀釋,-10.43,2491.TW,0.85,吉祥全,1.43,2025,-386.24,39.5499992371,173.28,43.42%,559.52,❌ 暫避觀望,-66.51%,18.14220148490826,32.699999999999996,2026-03,457.5
📉 獲利侵蝕,0.3,6982.TWO,0.1,大井泵浦,0.06,2025,-386.54,43.5,-87.5,N/A,299.04,❌ 暫避觀望,N/A,26.68711656441718,24.45,2026-03,-97.61
📉 獲利侵蝕,70.72,3609.TWO,-1.05,三一東林,6.42,2025,-389.33000000000004,23.0499992371,-17.98,8.05%,371.35,⚪ 中性觀察,-11.23%,2.146182424310987,161.1,2026-03,248.27
🔄 轉虧為盈,4.75,3380.TW,0.1,明泰,-0.36,2025,-390.0,31.6000003815,150.0,18.44%,540.0,⚪ 數據不足,1.17%,0.0,-15.3,2026-03,-190.0
⚠️ 獲利稀釋,-0.31,3045.TW,1.37,台灣大,4.77,2025,-390.3,122.5,13.27,19.71%,403.57,⚪ 中性觀察,10.58%,10.268231349538977,178.95,2026-03,4.58
⚠️ 獲利稀釋,-10.76,2065.TWO,0.92,世豐,1.12,2025,-390.48,35.2000007629,13.58,N/A,404.06,❌ 暫避觀望,N/A,17.688442594422106,29.85,2026-03,-67.92
📉 獲利侵蝕,6.19,7743.TWO,0.05,金利食安,0.57,2025,-391.2,25.3999996185,-58.33,N/A,332.87,❌ 暫避觀望,N/A,20.65040619390244,18.45,2026-03,-69.73
📉 獲利侵蝕,8.46,4729.TWO,0.04,熒茂,0.16,2025,-391.4,18.7999992371,-63.64,N/A,327.76,❌ 暫避觀望,N/A,49.473682202894736,5.7,2026-03,-60.0
📉 獲利侵蝕,-4.4,3402.TWO,1.56,漢科,7.5,2025,-391.52,129.5,-9.83,N/A,381.69,⚪ 中性觀察,N/A,6.812204103103629,285.15000000000003,2026-03,10.62
⚠️ 獲利稀釋,27.06,4979.TWO,1.62,華星光,5.43,2025,-392.18,563.0,5.92,N/A,398.1,❌ 暫避觀望,N/A,43.407864302235936,194.54999999999998,2026-03,43.01
📉 獲利侵蝕,-10.11,2457.TW,-0.34,飛宏,-1.48,2025,-392.45,21.9500007629,-3.03,21.21%,389.42,⚪ 數據不足,-6.90%,0.0,-58.35,2026-03,-410.42
📉 獲利侵蝕,-13.43,4535.TWO,0.29,至興,1.3,2025,-392.65,26.7999992371,-50.0,N/A,342.65,⚪ 中性觀察,N/A,9.023568766700336,44.550000000000004,2026-03,-46.94
📉 獲利侵蝕,16.57,3597.TWO,0.08,映興,0.34,2025,-392.97,27.7000007629,-55.56,25.04%,337.41,❌ 暫避觀望,8.41%,64.41860642534883,6.450000000000001,2026-03,-74.05
📉 獲利侵蝕,11.14,3605.TW,0.67,宏致,4.35,2025,-393.32,183.5,-50.0,26.65%,343.32,❌ 暫避觀望,5.06%,17.360454115421003,158.55,2026-03,74.89
⚠️ 獲利稀釋,-0.82,2939.TW,-0.3,永邑-KY,-3.68,2025,-394.19,19.6000003815,14.29,8.14%,408.48,⚪ 數據不足,-46.94%,0.0,-148.5,2026-03,-24.32
📉 獲利侵蝕,-31.37,8024.TWO,-0.55,佑華,-2.55,2025,-394.41,12.6000003815,0.0,N/A,394.41,⚪ 數據不足,N/A,0.0,-97.19999999999999,2026-03,-121.74
🌑 雙重衰退,-89.32,4113.TWO,-0.22,聯上,-0.43,2025,-395.32000000000005,15.5500001907,-466.67,37.85%,-71.35,⚪ 數據不足,-47.25%,0.0,-12.0,2026-03,-112.91
📉 獲利侵蝕,10.46,6768.TW,1.2,志強-KY,6.77,2025,-395.65999999999997,62.7999992371,-55.22,N/A,340.44,⚪ 中性觀察,N/A,3.538028126033803,266.25,2026-03,-17.06
📉 獲利侵蝕,-7.81,6294.TWO,-0.07,智基,2.78,2025,-395.68,28.5,-187.5,N/A,208.18,⚪ 中性觀察,N/A,3.7303664921465964,114.60000000000001,2026-03,55.31
📉 獲利侵蝕,5.05,6890.TW,0.75,來億-KY,13.02,2025,-396.01,146.5,-79.51,N/A,316.5,⚪ 中性觀察,N/A,4.875207986688852,450.75,2026-03,-14.96
📉 獲利侵蝕,13.71,6235.TW,0.3,華孚,2.9,2025,-396.06,38.7000007629,-51.61,N/A,344.45,⚪ 中性觀察,N/A,5.345303972776242,108.60000000000001,2026-03,-2.36
🔄 轉虧為盈,-2.42,4430.TWO,0.24,耀億,-0.19,2025,-397.4,17.2999992371,-22.58,N/A,374.82,⚪ 數據不足,N/A,0.0,-9.9,2026-03,67.24
⚠️ 獲利稀釋,-7.61,8086.TWO,1.51,宏捷科,3.36,2025,-397.88,110.5,259.52,N/A,657.4,⚪ 中性觀察,N/A,14.130434782608695,117.30000000000001,2026-03,26.79
