eps,symbol,prev_year,name,expansion,status,eps_yoy,rev_yoy,prev_eps_yoy,prev_rev_yoy,price,est_price,date,om,advice,gm,pe,prev_eps
0.1,6125.TWO,2025,廣運,94.49000000000001,🚀 利潤擴張,118.18,23.69,123.21,15.42,59.5,4.65,2025-12,N/A,⚠️ 追價風險,N/A,191.93548387096774,0.13
4.67,3687.TWO,2025,歐買尬,94.30000000000001,🚀 利潤擴張,100.43,6.13,151.12,5.19,80.8000030518,159.3,2025-12,12.64%,💎 強力關注,39.69%,7.608286539717514,4.47
0.04,1453.TW,2025,大將,92.73,🏰 高護城河,100.0,7.27,-58.33,4.56,11.6999998093,-2.1,2025-12,-2853.40%,⚪ 數據不足,912.85%,0.0,0.05
-1.82,4154.TWO,2025,樂威科-KY,92.59,🧐 疑業外收益,57.28,-35.31,41.15,-47.71,13.9499998093,-84.00000000000001,2025-12,-77.27%,⚪ 數據不足,33.80%,0.0,-1.67
-0.14,2390.TW,2025,云辰,91.99,🧐 疑業外收益,88.8,-3.19,107.29,2.22,11.5500001907,9.3,2025-12,-7.49%,⚪ 中性觀察,19.09%,18.62903256564516,0.07
14.04,7822.TW,2025,倍利科,91.57999999999998,🚀 利潤擴張,279.4,187.82,914.94,255.72,999.0,0.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,8.86
-1.13,6674.TW,2025,鋐寶科技,91.41,🧐 疑業外收益,54.88,-36.53,33.79,-30.23,17.4500007629,-48.75,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.98
0.0,8092.TWO,2025,建暐,91.19,🚀 利潤擴張,100.0,8.81,-83.33,9.78,14.8000001907,-15.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.22
27.7,2360.TW,2025,致茂,91.0,🏰 高護城河,122.05,31.05,141.3,26.76,2210.0,961.0500000000001,2025-12,34.82%,⚠️ 追價風險,60.80%,34.49352270953644,21.67
0.87,2705.TW,2025,六福,90.6,🔄 轉虧為盈,89.13,-1.47,-309.09,-0.65,15.6000003815,-1.9500000000000004,2025-12,16.76%,⚪ 數據不足,39.55%,0.0,-0.45
1.39,6931.TW,2025,青松健康,90.25,🚀 利潤擴張,104.41,14.16,75.0,13.6,40.9500007629,36.45,2025-12,N/A,⚪ 中性觀察,N/A,16.851852165802466,0.78
-0.13,5608.TW,2025,四維航,90.0,🧐 疑業外收益,81.16,-8.84,51.72,-9.27,14.8000001907,-9.6,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.14
-0.77,3576.TW,2025,聯合再生,88.55,🧐 疑業外收益,41.22,-47.33,46.61,-42.1,18.25,-28.200000000000003,2025-12,-63.16%,⚪ 數據不足,-18.77%,0.0,-0.63
7.31,6532.TWO,2025,瑞耘,87.6,🧐 疑業外收益,81.39,-6.21,-16.97,-3.06,87.0999984741,181.95,2025-12,N/A,💎 強力關注,N/A,7.180543979727949,2.25
0.15,4991.TWO,2025,環宇-KY,81.68,🔄 轉虧為盈,107.11,25.43,73.81,18.29,539.0,-23.549999999999997,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.45
-3.19,2740.TWO,2025,華軒,81.01,🧐 疑業外收益,35.27,-45.74,-18.72,-40.76,28.1000003815,-125.25,2025-12,-45.63%,⚪ 數據不足,41.62%,0.0,-2.52
-0.35,1528.TW,2025,恩德,80.62,🧐 疑業外收益,56.79,-23.83,5.36,-21.6,25.2999992371,-21.599999999999998,2025-12,0.98%,⚪ 數據不足,31.45%,0.0,-0.53
15.5,6196.TW,2025,帆宣,80.56,🧐 疑業外收益,65.55,-15.01,63.11,-19.07,500.0,574.05,2025-12,N/A,✅ 穩健價值,N/A,13.065064018813693,12.0
-0.02,2022.TW,2025,聚亨,79.21000000000001,🚀 利潤擴張,95.92,16.71,116.67,13.61,7.7899999619,-0.6,2025-12,-1.47%,⚪ 數據不足,7.21%,0.0,0.02
0.0,5498.TWO,2025,凱崴,78.95,🚀 利潤擴張,100.0,21.05,-21.43,14.85,60.7000007629,-7.05,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.17
2.07,4552.TW,2025,力達-KY,78.51,🧐 疑業外收益,73.95,-4.56,84.95,-2.45,20.8500003815,79.50000000000001,2025-12,7.61%,💎 強力關注,19.46%,3.933962336132075,1.72
15.8,3563.TW,2025,牧德,77.88999999999999,🏰 高護城河,186.23,108.34,362.45,173.02,692.0,655.8,2025-12,29.84%,✅ 穩健價值,59.86%,15.827996340347667,13.28
-0.92,3205.TWO,2025,佰研,77.02,🧐 疑業外收益,51.01,-26.01,54.03,-12.38,53.4000015259,-44.24999999999999,2025-12,-34.07%,⚪ 數據不足,15.21%,0.0,-0.77
-1.45,3523.TWO,2025,迎輝,76.84,🧐 疑業外收益,34.68,-42.16,2.61,-43.41,16.0499992371,-65.85,2025-12,-404.30%,⚪ 數據不足,-184.95%,0.0,-1.49
0.48,3498.TWO,2025,陽程,76.57,🔄 轉虧為盈,120.0,43.43,58.96,36.24,123.0,-32.55,2025-12,17.10%,⚪ 數據不足,41.15%,0.0,-0.9
-0.6,3625.TWO,2025,西勝,75.48,🧐 疑業外收益,56.82,-18.66,86.73,-22.91,15.1499996185,-16.200000000000003,2025-12,-68.62%,⚪ 數據不足,-3.42%,0.0,-0.14
0.01,6654.TWO,2025,天正國際,74.38,🔄 轉虧為盈,100.49,26.11,76.26,28.6,165.0,-44.699999999999996,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.37
-0.66,4540.TW,2025,全球傳動,74.10000000000001,🚀 利潤擴張,85.65,11.55,69.01,7.47,61.9000015259,-40.5,2025-12,-1.35%,⚪ 數據不足,16.55%,0.0,-1.08
0.6,2483.TW,2025,百容,73.91000000000001,🧐 疑業外收益,71.43,-2.48,44.68,-1.32,31.5,27.900000000000006,2025-12,-6.13%,⚪ 中性觀察,8.90%,16.93548387096774,0.68
-1.49,7823.TW,2025,奧義賽博-KY創,73.57000000000001,🚀 利潤擴張,96.29,22.72,98.92,19.21,84.9000015259,0.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,-2.01
17.49,2731.TW,2025,雄獅,72.29,🚀 利潤擴張,78.29,6.0,76.53,3.94,154.5,658.1999999999999,2025-12,5.55%,💎 強力關注,16.93%,3.5209662716499546,13.31
-0.15,1440.TW,2025,南紡,71.99000000000001,🧐 疑業外收益,55.88,-16.11,69.23,-15.52,13.1999998093,-4.2,2025-12,-4.90%,⚪ 數據不足,7.45%,0.0,-0.04
1.04,6505.TW,2025,台塑化,70.75,🧐 疑業外收益,65.08,-5.67,2.04,-6.34,51.0,22.950000000000003,2025-12,N/A,⚠️ 追價風險,N/A,33.33333333333333,0.5
12.98,2451.TW,2025,創見,70.49000000000001,🏰 高護城河,140.33,69.84,22.99,36.15,293.0,316.05000000000007,2025-12,55.59%,✅ 穩健價值,61.62%,13.906027527289984,5.37
0.35,5398.TWO,2025,慕康生醫,70.29,🧐 疑業外收益,66.67,-3.62,20.83,1.05,17.7999992371,9.149999999999999,2025-12,N/A,⚠️ 追價風險,N/A,29.180326618196727,0.29
-0.16,3623.TWO,2025,富晶通,70.11,🚀 利潤擴張,82.8,12.69,65.67,9.39,23.1499996185,-16.950000000000003,2025-12,-14.24%,⚪ 數據不足,-4.80%,0.0,-0.23
4.16,6213.TW,2025,聯茂,70.08,🚀 利潤擴張,82.74,12.66,78.92,11.37,254.0,152.4,2025-12,N/A,⚠️ 追價風險,N/A,25.0,2.98
-1.32,8093.TWO,2025,保銳,69.83,🧐 疑業外收益,53.52,-16.31,79.91,-27.43,18.2999992371,-22.65,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.45
-0.16,6241.TWO,2025,鑫永洋,69.53999999999999,🚀 利潤擴張,74.6,5.06,-642.86,11.68,11.5,-13.649999999999999,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.38
-1.17,2924.TWO,2025,宏太-KY,69.25999999999999,🧐 疑業外收益,10.0,-59.26,31.73,-73.69,16.7999992371,-38.85,2025-12,-86.00%,⚪ 數據不足,15.04%,0.0,-0.71
-0.61,6616.TWO,2025,特昇-KY,67.61,🧐 疑業外收益,55.88,-11.73,83.78,-12.86,9.6999998093,-11.850000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.25
9.42,3152.TWO,2025,璟德,67.3,🧐 疑業外收益,51.69,-15.61,77.54,-12.47,206.5,393.00000000000006,2025-12,18.21%,💎 強力關注,44.03%,7.881679389312977,8.22
46.57,3665.TW,2025,貿聯-KY,66.97,🚀 利潤擴張,98.71,31.74,107.49,29.74,2155.0,1597.5,2025-12,18.37%,⚪ 中性觀察,31.93%,20.23474178403756,32.49
4.94,6831.TW,2025,邁科,66.71,🚀 利潤擴張,151.41,84.7,161.67,86.86,731.0,0.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,3.14
-0.37,8277.TWO,2025,商丞,65.59,🧐 疑業外收益,48.61,-16.98,33.33,1.19,10.3000001907,-15.15,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.34
-0.2,1802.TW,2025,台玻,65.33,🧐 疑業外收益,62.96,-2.37,36.54,-0.78,60.0999984741,-16.349999999999998,2025-12,4.79%,⚪ 數據不足,13.67%,0.0,-0.33
2.88,2027.TW,2025,大成鋼,65.30000000000001,🚀 利潤擴張,77.93,12.63,98.94,11.96,42.5,100.8,2025-12,14.07%,💎 強力關注,25.55%,6.324404761904762,2.08
1.99,2614.TW,2025,東森,65.27,🧐 疑業外收益,60.48,-4.79,118.46,-5.03,19.3999996185,68.1,2025-12,10.29%,💎 強力關注,34.49%,4.273127669273128,1.42
-2.52,5543.TWO,2025,桓鼎-KY,65.14,🧐 疑業外收益,54.46,-10.68,-950.0,-12.8,29.7000007629,-88.8,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.9
-0.24,4807.TW,2025,日成-KY,65.02000000000001,🚀 利潤擴張,84.62,19.6,74.07,32.17,33.9500007629,-32.699999999999996,2025-12,4.68%,⚪ 數據不足,18.47%,0.0,-0.56
-0.87,1445.TW,2025,大宇,64.9,🧐 疑業外收益,42.76,-22.14,-366.67,-25.71,11.1999998093,-24.750000000000004,2025-12,-24.84%,⚪ 數據不足,6.55%,0.0,-0.56
-0.74,4529.TWO,2025,淳紳,64.78,🏰 高護城河,42.64,-22.14,46.23,-22.27,5.0599999428,-28.05,2025-12,-1090.16%,⚪ 數據不足,59.04%,0.0,-0.57
-0.2,5228.TWO,2025,鈺鎧,64.66999999999999,🚀 利潤擴張,90.52,25.85,50.27,18.69,71.0999984741,-24.750000000000004,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.91
0.9,4166.TWO,2025,友霖,64.65,🏰 高護城河,79.17,14.52,11.63,6.08,25.6000003815,29.4,2025-12,23.50%,✅ 穩健價值,60.10%,13.061224684438775,0.52
2.75,8021.TW,2025,尖點,64.43,🚀 利潤擴張,88.97,24.54,52.25,18.57,556.0,85.8,2025-12,N/A,⚠️ 追價風險,N/A,97.20279720279721,1.69
-4.65,6141.TW,2025,柏承,63.85,🧐 疑業外收益,42.24,-21.61,66.78,-25.86,32.5,-122.25,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.99
4.35,3605.TW,2025,宏致,63.75,🚀 利潤擴張,74.89,11.14,133.33,15.04,68.4000015259,169.04999999999998,2025-12,5.06%,💎 強力關注,26.65%,6.06921042820763,3.51
2.3,5432.TWO,2025,新門,63.02,🚀 利潤擴張,69.12,6.1,6.93,-4.49,136.5,60.15,2025-12,N/A,⚠️ 追價風險,N/A,34.03990024937656,1.08
3.02,2436.TW,2025,偉詮電,62.74,🚀 利潤擴張,78.06,15.32,17.59,17.04,64.3000030518,73.49999999999999,2025-12,3.76%,✅ 穩健價值,30.84%,13.122449602408166,1.45
0.35,2033.TW,2025,佳大,62.559999999999995,🚀 利潤擴張,84.21,21.65,73.33,24.94,15.6499996185,13.05,2025-12,5.22%,⚪ 中性觀察,14.21%,17.98850530862069,0.25
-2.61,1340.TW,2025,勝悅-KY,62.519999999999996,🧐 疑業外收益,50.57,-11.95,59.05,-7.48,5.6199998856,-67.8,2025-12,-391.42%,⚪ 數據不足,-118.96%,0.0,-0.95
30.41,6510.TWO,2025,精測,62.230000000000004,🚀 利潤擴張,95.56,33.33,279.9,55.92,3200.0,1083.15,2025-12,N/A,⚠️ 追價風險,N/A,44.315191801689515,21.73
1.36,8064.TWO,2025,東捷,61.900000000000006,🔄 轉虧為盈,72.15,10.25,-130.19,-10.02,138.5,-4.049999999999999,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.16
8.49,8462.TW,2025,柏文,61.470000000000006,🚀 利潤擴張,79.87,18.4,91.16,17.64,142.0,289.05,2025-12,N/A,💎 強力關注,N/A,7.368967306694343,5.69
-0.77,5364.TWO,2025,力麗店,61.36,🧐 疑業外收益,35.29,-26.07,44.7,-12.89,8.6599998474,-36.449999999999996,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.73
1.08,6270.TWO,2025,倍微,61.290000000000006,🚀 利潤擴張,66.15,4.86,300.0,6.53,36.7000007629,37.5,2025-12,N/A,✅ 穩健價值,N/A,14.680000305159998,0.88
0.05,6168.TW,2025,宏齊,61.07,🚀 利潤擴張,66.67,5.6,-42.86,5.91,23.8500003815,-1.3010426069826053e-16,2025-12,N/A,⚪ 數據不足,N/A,0.0,0.04
6.82,6574.TWO,2025,霈方,59.830000000000005,🚀 利潤擴張,66.34,6.51,53.96,5.78,126.5,223.20000000000002,2025-12,N/A,💎 強力關注,N/A,8.501344086021504,4.08
-0.23,2440.TW,2025,太空梭,58.94,🧐 疑業外收益,46.51,-12.43,-136.36,-9.7,17.0499992371,-10.35,2025-12,0.66%,⚪ 數據不足,4.12%,0.0,-0.26
-0.35,8201.TW,2025,無敵,58.809999999999995,🚀 利潤擴張,60.23,1.42,53.52,-7.02,13.1999998093,-16.8,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.33
-0.96,2485.TW,2025,兆赫,57.57,🧐 疑業外收益,57.52,-0.05,11.92,-24.95,63.4000015259,-62.699999999999996,2025-12,2.18%,⚪ 數據不足,15.28%,0.0,-1.33
-1.16,4304.TWO,2025,勝昱,57.160000000000004,🧐 疑業外收益,47.45,-9.71,-14.61,-6.96,24.7000007629,-52.8,2025-12,-15.57%,⚪ 數據不足,5.19%,0.0,-1.02
10.39,1215.TW,2025,卜蜂,56.93,🚀 利潤擴張,58.63,1.7,85.95,1.07,118.0,384.9,2025-12,12.03%,💎 強力關注,20.24%,4.5985970381917385,7.94
0.68,3308.TW,2025,聯德,56.36,🌑 雙重衰退,-32.0,-88.36,-68.06,-92.54,20.3500003815,16.5,2025-12,-362.94%,⚪ 中性觀察,23.48%,18.50000034681818,0.23
5.59,6584.TWO,2025,南俊國際,56.05,🚀 利潤擴張,82.47,26.42,42.52,23.53,601.0,162.3,2025-12,N/A,⚠️ 追價風險,N/A,55.5452865064695,3.11
1.72,6026.TWO,2025,福邦證,55.6,🧐 疑業外收益,54.95,-0.65,-30.0,-23.52,16.7000007629,38.25,2025-12,N/A,💎 強力關注,N/A,6.549019907019608,0.7
1.81,2415.TW,2025,錩新,55.370000000000005,🚀 利潤擴張,58.77,3.4,55.68,-1.03,26.7000007629,61.949999999999996,2025-12,12.75%,💎 強力關注,25.38%,6.464891225883777,1.37
-0.1,4609.TWO,2025,唐鋒,55.01,🚀 利潤擴張,78.72,23.71,78.57,22.29,5.3800001144,-11.25,2025-12,-68.47%,⚪ 數據不足,4.92%,0.0,-0.06
0.15,4711.TWO,2025,永純,54.5,🧐 疑業外收益,50.0,-4.5,500.0,-6.49,16.8500003815,4.3500000000000005,2025-12,2.47%,⚠️ 追價風險,14.61%,58.1034495913793,0.12
2.66,4968.TW,2025,立積,54.23,🚀 利潤擴張,56.47,2.24,44.21,1.01,106.0,64.05000000000001,2025-12,N/A,⚠️ 追價風險,N/A,24.824355971896953,1.37
-1.17,1313.TW,2025,聯成,52.61,🧐 疑業外收益,32.76,-19.85,63.82,-20.09,11.0500001907,-33.6,2025-12,-3.51%,⚪ 數據不足,1.59%,0.0,-0.56
-0.11,8921.TWO,2025,沈氏,52.190000000000005,🧐 疑業外收益,52.17,-0.02,21.43,0.3,18.2000007629,-10.200000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.11
-0.19,2417.TW,2025,圓剛,51.86,🏰 高護城河,54.55,2.69,-144.44,-1.52,45.8499984741,-31.8,2025-12,8.42%,⚪ 數據不足,56.31%,0.0,-0.8
2.22,1760.TW,2025,寶齡富錦,51.440000000000005,🏰 高護城河,53.1,1.66,54.21,0.67,61.5,74.55000000000001,2025-12,13.25%,✅ 穩健價值,52.35%,12.374245472837021,1.65
1.14,5276.TWO,2025,達輝-KY,50.919999999999995,🚀 利潤擴張,54.05,3.13,46.67,10.12,18.25,44.1,2025-12,N/A,💎 強力關注,N/A,6.207482993197279,0.88
-0.76,8489.TWO,2025,三貝德,50.8,🚀 利潤擴張,55.83,5.03,60.71,-3.97,22.6499996185,-27.450000000000003,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.46
-0.07,9929.TW,2025,秋雨,50.73,🧐 疑業外收益,50.0,-0.73,-5.56,-3.83,12.6499996185,-7.95,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.19
-0.7,2241.TW,2025,艾姆勒,50.63000000000001,🚀 利潤擴張,64.65,14.02,47.37,-2.54,41.5499992371,-28.349999999999994,2025-12,-1.87%,⚪ 數據不足,14.37%,0.0,-0.6
2.45,8926.TW,2025,台汽電,49.08,🧐 疑業外收益,32.43,-16.65,40.91,-13.81,75.0,97.05000000000001,2025-12,N/A,💎 強力關注,N/A,11.5919629057187,1.86
-1.18,3550.TW,2025,聯穎,48.510000000000005,🚀 利潤擴張,51.74,3.23,36.7,6.33,28.4500007629,-40.49999999999999,2025-12,-3.96%,⚪ 數據不足,15.39%,0.0,-0.69
5.02,8112.TW,2025,至上,47.74,🧐 疑業外收益,43.32,-4.42,-50.61,-16.18,92.5999984741,112.8,2025-12,N/A,✅ 穩健價值,N/A,12.31382958432181,1.62
-0.6,8040.TWO,2025,九暘,46.5,🚀 利潤擴張,49.15,2.65,48.28,7.0,94.9000015259,-21.750000000000004,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.45
-0.44,3115.TWO,2025,富榮綱,45.28,🏰 高護城河,57.53,12.25,26.09,84.76,9.7299995422,-21.299999999999997,2025-12,-377.43%,⚪ 數據不足,100.00%,0.0,-0.41
-0.84,2254.TW,2025,巨鎧精密-創,45.260000000000005,🧐 疑業外收益,20.75,-24.51,84.06,-11.14,60.2000007629,-9.6,2025-12,-98.59%,⚪ 數據不足,-21.68%,0.0,-0.11
2.03,4541.TWO,2025,晟田,45.05,🚀 利潤擴張,61.11,16.06,65.0,14.71,46.7000007629,55.349999999999994,2025-12,17.54%,✅ 穩健價值,25.49%,12.65582676501355,0.99
-0.88,3057.TW,2025,喬鼎,44.480000000000004,🚀 利潤擴張,46.34,1.86,70.73,-0.45,20.75,-1.9500000000000017,2025-12,-21.05%,⚪ 數據不足,29.42%,0.0,-0.24
-0.27,1460.TW,2025,宏遠,44.38,🧐 疑業外收益,35.0,-9.38,33.33,-5.8,7.0500001907,-9.9,2025-12,1.12%,⚪ 數據不足,16.50%,0.0,-0.27
1.0,2630.TW,2025,亞航,44.36,🚀 利潤擴張,49.25,4.89,64.81,4.46,39.2999992371,38.70000000000001,2025-12,2.16%,✅ 穩健價值,8.38%,15.232557843837208,0.89
-0.36,6144.TWO,2025,得利影,44.080000000000005,🧐 疑業外收益,36.84,-7.24,-12.0,-11.26,14.5,-15.3,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.28
30.51,6139.TW,2025,亞翔,43.99,🚀 利潤擴張,63.03,19.04,33.18,-5.05,737.0,874.6500000000001,2025-12,N/A,✅ 穩健價值,N/A,12.63934145086606,17.33
-0.75,6116.TW,2025,彩晶,43.78,🚀 利潤擴張,58.56,14.78,65.89,22.03,14.3999996185,-30.6,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.46
2.42,6666.TW,2025,羅麗芬-KY,43.550000000000004,🧐 疑業外收益,42.35,-1.2,34.87,-3.85,41.25,113.85,2025-12,N/A,💎 強力關注,N/A,5.434782608695652,2.63
-1.56,3518.TW,2025,柏騰,42.96,🧐 疑業外收益,33.33,-9.63,43.83,-8.43,27.6499996185,-64.95,2025-12,-60.61%,⚪ 數據不足,-2.30%,0.0,-0.93
-0.26,5701.TWO,2025,劍湖山,42.67,🚀 利潤擴張,50.0,7.33,9.76,2.46,4.9800000191,-13.2,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.37
6.6,8390.TWO,2025,金益鼎,42.46,🧐 疑業外收益,36.36,-6.1,35.9,-8.18,117.0,235.05,2025-12,N/A,💎 強力關注,N/A,7.4664964901084865,5.11
-0.28,6226.TW,2025,光鼎,42.35,🧐 疑業外收益,38.64,-3.71,45.16,-0.95,12.3500003815,-11.4,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.17
1.18,1457.TW,2025,宜進,42.0,🧐 疑業外收益,29.85,-12.15,-53.62,-8.45,14.6499996185,37.199999999999996,2025-12,33.56%,💎 強力關注,6.94%,5.907257910685486,0.44
3.02,4560.TW,2025,強信-KY,41.12,🚀 利潤擴張,48.04,6.92,61.19,8.82,32.4500007629,113.55,2025-12,16.61%,💎 強力關注,33.75%,4.286657960752972,2.16
-0.64,3049.TW,2025,精金,40.06,🚀 利潤擴張,41.28,1.22,26.67,-1.71,13.8000001907,-30.15,2025-12,-21.51%,⚪ 數據不足,-12.51%,0.0,-0.66
4.96,5519.TW,2025,隆大,39.97,🧐 疑業外收益,27.18,-12.79,130.48,22.52,33.7999992371,159.29999999999998,2025-12,N/A,💎 強力關注,N/A,3.1826741277871946,4.31
2.32,2010.TW,2025,春源,39.88,🚀 利潤擴張,40.61,0.73,50.0,3.17,24.0,86.69999999999999,2025-12,7.04%,💎 強力關注,10.75%,4.152249134948097,1.74
1.85,8463.TW,2025,潤泰材,39.69,🚀 利潤擴張,48.0,8.31,91.67,11.83,21.9500007629,71.4,2025-12,N/A,💎 強力關注,N/A,4.611344698088235,1.84
2.72,4590.TW,2025,富田-創,39.66,🌑 雙重衰退,-1.45,-41.11,-75.81,-44.8,74.5,0.0,2025-12,-0.34%,⚪ 數據不足,30.54%,0.0,0.67
0.74,1904.TW,2025,正隆,39.4,🧐 疑業外收益,34.55,-4.85,-61.36,-5.08,23.1499996185,15.3,2025-12,7.12%,⚠️ 追價風險,20.98%,22.696078057352942,0.17
5.62,6104.TWO,2025,創惟,39.27,🚀 利潤擴張,66.87,27.6,145.74,37.32,100.0,245.55,2025-12,N/A,💎 強力關注,N/A,6.108735491753206,4.65
3.15,3028.TW,2025,增你強,39.15,🚀 利潤擴張,52.91,13.76,69.49,8.99,75.6999969482,111.75,2025-12,3.25%,💎 強力關注,7.68%,10.16107341586577,2.0
23.14,2308.TW,2025,台達電,38.89,🚀 利潤擴張,70.65,31.76,52.5,28.12,2200.0,792.9,2025-12,16.35%,⚠️ 追價風險,34.59%,41.61937192584185,16.47
4.4,5243.TW,2025,乙盛-KY,38.69,🧐 疑業外收益,30.95,-7.74,42.19,-2.65,110.0,163.95,2025-12,N/A,💎 強力關注,N/A,10.064043915827996,3.37
0.89,8042.TWO,2025,金山電,38.54,🚀 利潤擴張,48.33,9.79,-53.85,8.7,141.0,14.999999999999996,2025-12,N/A,⚠️ 追價風險,N/A,141.00000000000003,0.24
6.13,7717.TWO,2025,萊德光電-KY,38.53,🚀 利潤擴張,62.99,24.46,92.37,29.16,654.0,0.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,4.58
1.36,9907.TW,2025,統一實,38.47,🚀 利潤擴張,40.21,1.74,55.56,7.48,16.7000007629,54.900000000000006,2025-12,N/A,💎 強力關注,N/A,4.5628417384972675,1.12
1.05,5278.TWO,2025,尚凡*,38.44,🚀 利潤擴張,56.72,18.28,-83.78,23.06,23.7999992371,40.05,2025-12,N/A,💎 強力關注,N/A,8.913857392172284,0.72
3.61,6188.TWO,2025,廣明,37.099999999999994,🚀 利潤擴張,54.94,17.84,69.94,20.72,79.3000030518,136.95,2025-12,N/A,💎 強力關注,N/A,8.68565203196057,2.77
1.19,5340.TWO,2025,建榮,36.900000000000006,🚀 利潤擴張,52.56,15.66,59.18,16.6,85.6999969482,39.15,2025-12,N/A,⚠️ 追價風險,N/A,32.835247872873566,0.78
2.37,3577.TWO,2025,泓格,36.86,🏰 高護城河,46.3,9.44,20.98,7.11,126.5,92.69999999999999,2025-12,14.28%,⚪ 中性觀察,53.43%,20.46925566343042,1.73
-0.7,3631.TWO,2025,晟楠,36.43,🌑 雙重衰退,-25.0,-61.43,-64.1,-14.57,32.25,-31.200000000000003,2025-12,-460.25%,⚪ 數據不足,24.23%,0.0,-0.64
-0.56,3085.TWO,2025,新零售,36.09,🏰 高護城河,41.67,5.58,16.36,3.93,12.25,-22.35,2025-12,-74.64%,⚪ 數據不足,73.88%,0.0,-0.46
4.48,4977.TW,2025,眾達-KY,35.99,🧐 疑業外收益,34.45,-1.54,180.65,17.84,176.0,138.45000000000002,2025-12,N/A,⚪ 中性觀察,N/A,19.068255687974,3.53
6.04,8077.TWO,2025,洛��,35.86000000000001,🚀 利潤擴張,37.27,1.41,25.33,0.34,52.9000015259,193.35000000000002,2025-12,N/A,💎 強力關注,N/A,4.103956673847944,2.87
5.98,4951.TWO,2025,精拓科,35.83,🚀 利潤擴張,40.71,4.88,16.15,5.17,101.0,203.7,2025-12,N/A,💎 強力關注,N/A,7.437407952871871,3.74
0.57,1303.TW,2025,南亞,35.59,🔄 轉虧為盈,35.71,0.12,-113.16,2.08,94.8000030518,1.7999999999999983,2025-12,2.06%,⚠️ 追價風險,9.25%,790.0000254316675,-0.05
2.59,5443.TWO,2025,均豪,35.260000000000005,🚀 利潤擴張,40.56,5.3,21.38,16.83,100.5,98.1,2025-12,N/A,✅ 穩健價值,N/A,15.36697247706422,1.97
7.81,6186.TWO,2025,新潤,35.0,🚀 利潤擴張,38.72,3.72,253.27,97.22,42.0,346.49999999999994,2025-12,N/A,💎 強力關注,N/A,1.8181818181818183,7.56
-0.94,6109.TWO,2025,亞元,34.57,🚀 利潤擴張,43.03,8.46,-13.95,0.2,11.1000003815,-47.1,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.98
3.36,8086.TWO,2025,宏捷科,34.4,🧐 疑業外收益,26.79,-7.61,-21.01,-22.52,147.0,100.94999999999999,2025-12,N/A,⚪ 中性觀察,N/A,21.842496285289748,2.03
1.06,4433.TWO,2025,興采,34.39,🔄 轉虧為盈,46.48,12.09,-3300.0,5.85,20.4500007629,-11.099999999999996,2025-12,9.68%,⚪ 數據不足,22.41%,0.0,-0.65
49.17,3017.TW,2025,奇鋐,34.25,🚀 利潤擴張,128.84,94.59,113.86,80.63,2360.0,1624.2,2025-12,20.96%,⚪ 中性觀察,26.39%,21.795345400812707,32.25
-0.29,4108.TW,2025,懷特,33.980000000000004,🧐 疑業外收益,21.62,-12.36,25.0,-12.96,12.25,-11.25,2025-12,-127.15%,⚪ 數據不足,18.27%,0.0,-0.21
1.14,2613.TW,2025,中櫃,33.41,🚀 利潤擴張,35.9,2.49,1.28,2.72,21.9500007629,40.64999999999999,2025-12,9.95%,💎 強力關注,16.43%,8.09963127782288,0.85
0.29,3232.TWO,2025,昱捷,33.059999999999995,🌑 雙重衰退,-9.38,-42.44,-12.5,-42.87,23.5,11.55,2025-12,-5.24%,⚠️ 追價風險,12.15%,30.51948051948052,0.28
3.08,8147.TWO,2025,正淩,32.44,🚀 利潤擴張,62.03,29.59,72.73,29.97,148.0,124.95,2025-12,N/A,⚪ 中性觀察,N/A,17.767106842737096,2.68
