股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
2349.TW      錸德             13.1          3        66.67           9.81        2        -1427 📉 觀望/賣出             
2351.TW      順德             87.6          5         75.0          20.56        1          149 📈 持有                
2352.TW      佳世達           23.65          3        54.55           6.81        4         -808 📉 觀望/賣出             
2353.TW      宏��            27.9         11        53.33            1.5        2         1081 📈 持有                
2354.TW      鴻準             53.9          3        44.44            0.2        4          391 📉 觀望/賣出             
2355.TW      敬鵬            42.95         14        63.16           5.36        2         4300 📉 觀望/賣出             
2356.TW      英業達           42.95          6        58.33           4.04        2        -6649 📈 持有                
2357.TW      華碩            581.0          6        35.71           7.33        5          912 📈 持有                
2359.TW      所羅門           116.0          3         62.5           4.22        2          -46 📉 觀望/賣出             
2360.TW      致茂           1495.0         15        66.67          42.38        0          719 📈 持有                
2363.TW      矽統             51.0          6         50.0          12.13        3          634 📈 持有                
2365.TW      昆盈            34.75          3        55.56           7.38        3          126 📈 持有                
2367.TW      燿華             73.0         14        61.54          82.04        0         3412 📈 持有                
2368.TW      金像電           911.0         12        57.14          13.73        1        -2020 📉 觀望/賣出             
2369.TW      菱生            26.65          4        72.73          17.51        2         -931 📉 觀望/賣出             
2371.TW      大同             32.2          3         87.5          31.57        1        -1139 📉 觀望/賣出             
2374.TW      佳能             70.9         10        57.14           2.78        2          646 📉 觀望/賣出             
2376.TW      技嘉            228.0          4        41.67          -1.64        3         5502 📈 持有                
2377.TW      微星             94.3          8         50.0           2.03        3         -604 📉 觀望/賣出             
2379.TW      瑞昱            473.0         20          0.0          -5.16        1        -1147 📈 持有                
2380.TW      虹光              5.7          4        42.86          16.63        2          -20 📉 觀望/賣出             
2382.TW      廣達            288.5         20         50.0          -2.11        2        -9578 📉 觀望/賣出             
2383.TW      台光電          2600.0         18        59.09          45.25        0         -477 📈 持有                
2385.TW      群光            124.0          8        68.75           6.47        2         -697 📉 觀望/賣出             
2387.TW      精元            43.85         17        53.33          11.58        0        -1935 📈 持有                
2388.TW      威盛             49.0          8        44.44           0.42        2          401 📉 觀望/賣出             
2392.TW      正崴            35.65          3        54.55           6.19        3          432 📉 觀望/賣出             
2393.TW      億光             62.9         18        38.89           1.54        2         1844 📈 持有                
2395.TW      研華            345.0         13         55.0          15.56        1         5124 📈 持有                
2397.TW      友通             55.1         12        27.27          -4.93        3            6 📉 觀望/賣出             
2399.TW      映泰            26.15          4         50.0          -1.54        3          433 📉 觀望/賣出             
2401.TW      凌陽             21.3          5         50.0           6.56        3         -432 📉 觀望/賣出             
2404.TW      漢唐           1065.0          3        57.14           11.2        2        -1116 📈 持有                
2405.TW      輔信             14.9         18          0.0            0.0        0            5 📉 觀望/賣出             
2406.TW      國碩            34.65          4        54.55          17.23        3        -1228 📈 持有                
2408.TW      南亞科           239.5          8        64.29          20.65        1        -2480 📉 觀望/賣出             
2409.TW      友達            17.25          9         50.0           6.39        2       138629 📉 觀望/賣出             
2412.TW      中華電           136.0         18        54.55           0.74        0        11831 📈 持有                
2413.TW      環科            47.15          3         60.0           5.42        1         -179 📉 觀望/賣出             
2414.TW      精技             43.6          5        66.67            1.8        2         -105 📈 持有                
2419.TW      仲琦             29.1          5         60.0          22.27        3         -787 📉 觀望/賣出             
2420.TW      新巨             50.9          4        56.25            0.5        3          -37 📉 觀望/賣出             
2421.TW      建準            141.0         16         50.0          -7.16        2        -2723 📉 觀望/賣出             
2423.TW      固緯             47.3         20          0.0          -2.77        1          -38 📉 觀望/賣出             
2424.TW      隴華             31.4          3         50.0          10.05        2           -6 📉 觀望/賣出             
2425.TW      承啟            31.05          7        57.14           1.43        2            6 📉 觀望/賣出             
2426.TW      鼎元             30.9          6        63.64           4.96        2          252 📉 觀望/賣出             
2427.TW      三商電            24.4          6        54.55           1.14        3        -1162 📉 觀望/賣出             
2428.TW      興勤            158.0          3        54.55           6.06        4         -105 📉 觀望/賣出             
2429.TW      銘旺科            47.9         15          0.0            0.0        0          249 📉 觀望/賣出             
2431.TW      聯昌            12.25          8        64.29          27.97        1          201 📉 觀望/賣出             
2432.TW      倚天酷��-創        27.8         17        100.0          13.24        1            2 📈 持有                
2434.TW      統懋             29.6         16         40.0          -1.83        3          -12 📉 觀望/賣出             
2436.TW      偉詮電            58.8          7         62.5           5.15        3         -944 📉 觀望/賣出             
2438.TW      翔耀             21.1          3        33.33           0.38        5          -12 📉 觀望/賣出             
2439.TW      美律             80.3          3        57.14           5.01        2        -4059 📉 觀望/賣出             
2440.TW      太空梭            14.7          3        64.29          10.56        3         -226 📉 觀望/賣出             
2441.TW      超豐             85.4          4        64.29           4.84        3          -71 📉 觀望/賣出             
2442.TW      新美齊           19.95         11        100.0           1.27        0          275 📈 持有                
2444.TW      兆勁             13.0          6         50.0          13.62        1         -203 📉 觀望/賣出             
2449.TW      京元電子          300.0          3        54.55           3.85        4         3705 📉 觀望/賣出             
2451.TW      創見            225.5          4         40.0           2.84        1         2341 📈 持有                
2453.TW      凌群             54.6         13        55.56           2.96        1         -185 📈 持有                
2454.TW      聯發科          1785.0         14        53.33           1.97        1        -4768 📉 觀望/賣出             
2455.TW      全新            223.0          4        66.67          37.13        2         1242 📉 觀望/賣出             
2457.TW      飛宏            27.85          4        58.33          20.25        2          364 📉 觀望/賣出             
2458.TW      義隆            143.0          5        56.25          15.23        4         2506 📈 持有                
2460.TW      建通             23.1          4        33.33          -3.51        2           49 📉 觀望/賣出             
2461.TW      光群雷            15.4          4        42.86          -1.69        2          -43 📉 觀望/賣出             
2464.TW      盟立             68.4         13        47.06          -4.03        3          732 📉 觀望/賣出             
2465.TW      麗臺             56.5         17          0.0            0.0        0          -28 📉 觀望/賣出             
2466.TW      冠西電            45.3         14          0.0            0.0        0         -152 📉 觀望/賣出             
2467.TW      志聖            365.0          7         62.5          45.98        1          387 📉 觀望/賣出             
2468.TW      華經             39.3         19          0.0            0.0        0          116 📉 觀望/賣出             
2472.TW      立隆電           106.0          4         62.5           6.06        3         -740 📉 觀望/賣出             
2474.TW      可成            187.0          3         50.0          -1.74        2        -2604 📈 持有                
2478.TW      大毅             67.1          4         50.0           4.54        4         -988 📉 觀望/賣出             
2480.TW      敦陽科           143.0          5        55.56           2.86        2         -121 📉 觀望/賣出             
2481.TW      強茂             94.8          5        42.86          -1.28        3        -4536 📉 觀望/賣出             
2482.TW      連宇             16.4          3        33.33            4.4        3           25 📉 觀望/賣出             
2483.TW      百容            21.45          5         60.0          13.26        4          -63 📉 觀望/賣出             
2484.TW      希華             26.9          3         62.5           34.0        2          336 📉 觀望/賣出             
2485.TW      兆赫             60.8          9        68.75          34.25        1        -9030 📈 持有                
2486.TW      一詮            138.5          7        72.22          52.45        1          834 📉 觀望/賣出             
2489.TW      瑞軒             37.6         15        73.91          67.86        0          -96 📈 持有                
2491.TW      吉祥全            15.5          5        55.56            5.8        2          -61 📉 觀望/賣出             
2492.TW      華新科           125.0          4        44.44          14.12        1        -1955 📉 觀望/賣出             
2493.TW      揚博            102.5          4         37.5           1.52        4           96 📉 觀望/賣出             
2495.TW      普安             30.4          4         60.0           2.31        2          909 📈 持有                
2498.TW      宏達電           42.75         19          0.0            0.0        0         -953 📉 觀望/賣出             
2504.TW      國產            37.75         17        66.67           5.01        0        -1520 📈 持有                
2515.TW      中工             16.1         20        52.94          11.39        1        -8980 📉 觀望/賣出             
2520.TW      冠德             33.3          4        41.67           0.84        4         2747 📈 持有                
2535.TW      達欣工            72.1          4        64.71           9.81        2         -130 📉 觀望/賣出             
2542.TW      興富發            36.5         11        57.14           -0.4        1        -1449 📉 觀望/賣出             
2543.TW      皇昌             74.6          8        68.75           18.8        1         5046 📈 持有                
2547.TW      日勝生            11.1         11         50.0           1.85        2          267 📈 持有                
2548.TW      華固            116.5         12        71.43           8.37        0          637 📈 持有                
2597.TW      潤弘            171.0          3        66.67           2.94        2         -217 📈 持有                
2601.TW      益航             6.42          3         40.0          18.75        5        -2004 📉 觀望/賣出             
2603.TW      長榮            211.5         11        72.73           12.2        0        -2879 📈 持有                
2605.TW      新興             35.5          8         61.9          22.17        2       -18792 📉 觀望/賣出             
2606.TW      裕民             60.1         11        68.75           3.93        2        -4900 📉 觀望/賣出             
2607.TW      榮運             55.0         19          0.0          -4.04        1           66 📉 觀望/賣出             
2609.TW      陽明             62.1         12        76.92          16.51        0       -19815 📈 持有                
2610.TW      華航             18.9          8        63.64           5.19        1       -37810 📈 持有                
2612.TW      中航             60.1         20        45.45          -6.18        2         -997 📉 觀望/賣出             
2613.TW      中櫃             25.9          5        43.75            0.3        4         -230 📉 觀望/賣出             
2615.TW      萬海             80.0         13        57.14            7.1        1        -3959 📈 持有                
2616.TW      山隆             18.2          3         60.0           2.24        2          -85 📉 觀望/賣出             
2618.TW      長榮航            33.7          8         50.0           0.69        2       -31750 📉 觀望/賣出             
2630.TW      亞航            49.35          3         60.0           7.29        4         -378 📉 觀望/賣出             
2633.TW      台灣高鐵           26.0          7        36.36          -2.19        3        -5317 📉 觀望/賣出             
2634.TW      漢翔             50.5          8        53.33            1.1        2        -6681 📉 觀望/賣出             
2637.TW      慧洋-KY          69.2         11         70.0            1.7        2         1786 📉 觀望/賣出             
2640.TWO     大車隊           141.5         16         80.0          11.84        1           59 📈 持有                
2641.TWO     正德            18.85          8        71.43           1.25        2        -4078 📉 觀望/賣出             
2645.TW      長榮航太          159.5          5         50.0          11.93        2         -406 📉 觀望/賣出             
2646.TW      星宇航空           21.9         16          0.0          -0.87        1        -1837 📉 觀望/賣出             
2723.TW      美食-KY          74.8          5        63.64           8.39        2          142 📈 持有                
2724.TWO     藝舍-KY          19.4          6        33.33          -5.17        3            0 📉 觀望/賣出             
2726.TWO     雅茗-KY          10.1         12         50.0          -2.46        2           18 📉 觀望/賣出             
2739.TW      寒舍             34.1          6         37.5          -4.12        3           -2 📈 持有                
2740.TWO     天蔥            41.85          5         65.0          48.58        2            0 📉 觀望/賣出             
2743.TWO     山富             73.2         19          0.0            0.0        0           81 📉 觀望/賣出             
2752.TWO     豆府            213.0          7        46.67           0.46        2            2 📈 持有                
2755.TWO     揚秦            146.5         19        72.73          26.29        0           26 📈 持有                
2801.TW      彰銀             20.6          4        61.54           3.57        4       -18253 📉 觀望/賣出             
2812.TW      台中銀           20.95          9         60.0           2.72        1        -8076 📈 持有                
2820.TW      華票             17.0          7         50.0           3.94        3        -1538 📉 觀望/賣出             
2834.TW      臺企銀           15.05          7        66.67           3.24        1       -55531 📉 觀望/賣出             
2836.TW      高雄銀           12.25          3        58.33           2.82        3        -1051 📉 觀望/賣出             
2838.TW      聯邦銀           20.15         19        72.22           7.75        0         -159 📈 持有                
2845.TW      遠東銀            12.4          4        71.43           2.01        1        -5610 📉 觀望/賣出             
2851.TW      中再保           28.85          7        64.29           1.86        2         2903 📈 持有                
2852.TW      第一保           26.35          3         50.0          -3.67        3          476 📉 觀望/賣出             
2855.TW      統一證            30.3          4        70.59            9.0        3        -1847 📉 觀望/賣出             
2867.TW      三商壽            7.92          6        61.11           1.22        3         4719 📉 觀望/賣出             
2880.TW      華南金           33.85          5        63.16          10.17        3        -7181 📉 觀望/賣出             
2881.TW      富邦金            89.4          5        71.43           1.51        1       -32959 📉 觀望/賣出             
2882.TW      國泰金            72.5         11        33.33           -3.6        4       -11265 📉 觀望/賣出             
2883.TW      凱基金            20.0         10        59.09          10.93        2         5241 📉 觀望/賣出             
2884.TW      玉山金           33.05          5        56.25           2.82        4       -22073 📉 觀望/賣出             
2885.TW      元大金           44.25          3        58.82           7.76        4       -13461 📉 觀望/賣出             
2886.TW      兆豐金            38.8          4        55.56           1.39        3        -7334 📉 觀望/賣出             
2887.TW      台新新光金         24.65         15        63.64           8.37        1       -44966 📉 觀望/賣出             
2887I.TW     未知             9.33         17        33.33          -0.21        2        -3487 📈 持有                
2889.TW      國票金           16.55          3        71.43           5.75        2        -5882 📈 持有                
2890.TW      永豐金            31.9         19        82.35           8.87        0        -9071 📈 持有                
2891.TW      中信金            51.3          5        47.06           4.27        3       -45748 📉 觀望/賣出             
2892.TW      第一金           28.85          4         37.5           0.33        3        10028 📉 觀望/賣出             
2897.TW      王道銀行           9.98         17        77.27           9.07        1         1185 📈 持有                
2903.TW      遠百            23.15          8        63.64           2.69        2         1105 📈 持有                
2923.TW      鼎固-KY          18.5          3         50.0          14.12        4         -540 📉 觀望/賣出             
2939.TW      永邑-KY         27.15          6         25.0           0.63        1          -14 📉 觀望/賣出             
2941.TWO     米斯特            38.5         18          0.0          -5.83        1            0 📉 觀望/賣出             
2948.TWO     寶陞             38.6          3        53.85          -3.19        6           -5 📉 觀望/賣出             
3002.TW      歐格             20.3          6         37.5          -3.82        4          -32 📉 觀望/賣出             
3003.TW      健和興            51.5          5         60.0          -0.48        3         -107 📈 持有                
3004.TW      豐達科           108.0          3         37.5          -3.14        3          -13 📉 觀望/賣出             
3005.TW      神基            136.0         17         60.0           19.3        0        -9866 📈 持有                
3006.TW      晶豪科           163.5          3        83.33           4.11        1         5685 📉 觀望/賣出             
3008.TW      大立光          2355.0          3        33.33           2.53        2         -296 📉 觀望/賣出             
3010.TW      華立            130.0          3        76.47           13.1        3          529 📈 持有                
3011.TW      今皓             12.4         19          0.0            0.0        0         -540 📉 觀望/賣出             
3013.TW      晟銘電            91.6         20          0.0            0.0        0         1095 📉 觀望/賣出             
3014.TW      聯陽            120.0          6         60.0           3.41        3        -1154 📉 觀望/賣出             
3015.TW      全漢             51.0          9        53.33            2.8        2         -506 📉 觀望/賣出             
3016.TW      嘉晶             59.7          8        46.15          11.86        3          346 📈 持有                
3017.TW      奇鋐           1875.0         19         70.0          28.42        0        -1964 📈 持有                
3018.TW      隆銘綠能           12.7          8         60.0           6.84        2            0 📉 觀望/賣出             
3019.TW      亞光            129.5         18         37.5          -4.61        1          613 📉 觀望/賣出             
3022.TW      威強電            60.6          4         50.0           4.33        2          -57 📉 觀望/賣出             
3023.TW      信邦            241.0          6         70.0           3.23        2          692 📉 觀望/賣出             
3025.TW      星通             61.6         11         60.0          -1.09        2          147 📈 持有                
3028.TW      增你強            49.7          3        42.86           8.66        4        -2484 📉 觀望/賣出             
3029.TW      零壹            115.5          7        43.75           1.28        3        -1471 📉 觀望/賣出             
3030.TW      德律            278.0         14        67.86          54.44        0         1233 📈 持有                
3032.TW      偉訓             61.9         18         20.0          -5.54        3          -18 📉 觀望/賣出             
3033.TW      威健            30.35         20         50.0          -0.49        1        -1190 📉 觀望/賣出             
3034.TW      聯詠            389.5          3        61.54           0.54        4         1385 📈 持有                
3035.TW      智原            153.5          8        57.14          -2.95        2         -531 📉 觀望/賣出             
3036.TW      文曄            231.5         14         75.0           45.6        0          861 📈 持有                
3037.TW      欣興            480.0          4        76.92          38.27        2        -3408 📉 觀望/賣出             
3038.TW      全台             22.8         19          0.0            0.0        0          -87 📈 持有                
3040.TW      遠見             44.4          3         75.0           7.84        1          102 📈 持有                
3041.TW      揚智             24.0         11        22.22           1.71        1         -205 📈 持有                
3042.TW      晶技             92.1          8        61.11           7.83        2          865 📈 持有                
3044.TW      健鼎            359.0         16        53.85           0.65        1         -755 📉 觀望/賣出             
3045.TW      台灣大           106.0          8        63.64            1.9        2         4011 📉 觀望/賣出             
3049.TW      精金             13.0          4         70.0          43.68        1        -4045 📉 觀望/賣出             
3054.TW      立萬利            65.7         19        68.42         110.24        0           59 📈 持有                
3056.TW      富華新            15.2         11         25.0          -1.17        1         -216 📉 觀望/賣出             
3057.TW      喬鼎             15.3          8         60.0          -0.61        1          -53 📉 觀望/賣出             
3059.TW      華晶科            37.5          5        66.67           6.46        2          316 📉 觀望/賣出             
3060.TW      銘異             27.8          4         50.0          -0.09        2         -141 📉 觀望/賣出             
3062.TW      建漢             23.4          5         60.0           5.45        2        -1281 📉 觀望/賣出             
3064.TWO     泰偉             32.0          3        33.33          -1.83        4            0 📉 觀望/賣出             
3066.TWO     李洲             16.2          6        53.33          17.61        2           78 📈 持有                
3067.TWO     全域             17.8          9        33.33          -6.66        2            0 📉 觀望/賣出             
3071.TWO     協禧             25.7          5         50.0          -3.51        2           -3 📉 觀望/賣出             
3073.TWO     天方能源           30.0          6        36.36           6.56        2           -2 📈 持有                
3078.TWO     僑威             59.4         14          0.0          -3.34        1         -726 📉 觀望/賣出             
3081.TWO     聯亞           1440.0         12        68.97          123.6        0        -1999 📈 持有                
3083.TWO     網龍            28.95          5        57.14           1.17        1           76 📈 持有                
3085.TWO     新零售            12.0         15          0.0            0.0        0            0 📉 觀望/賣出             
3086.TWO     華義            224.0          5         37.5          -1.65        4          -82 📉 觀望/賣出             
3088.TWO     艾訊             81.2          8        38.46           1.31        2          455 📈 持有                
3090.TW      日電貿            90.0          7         50.0           1.92        2         -468 📉 觀望/賣出             
3092.TW      鴻碩            31.85          4         40.0          -3.53        2           70 📉 觀望/賣出             
3093.TWO     港建*            36.9         14         61.9          44.71        0         -131 📈 持有                
3094.TW      聯傑            23.25         10        57.14           0.58        2         -165 📉 觀望/賣出             
3105.TWO     穩懋            306.5          3         50.0           6.23        2         -286 📉 觀望/賣出             
3131.TWO     弘塑           1940.0          8        57.14          10.26        2          727 📈 持有                
3135.TW      凌航            111.5          4        55.56           21.6        2         -205 📉 觀望/賣出             
3138.TW      耀登            185.0          4         50.0           4.34        1         -356 📉 觀望/賣出             
3141.TWO     晶宏             45.5          3        42.86           6.52        4          -28 📉 觀望/賣出             
3147.TWO     大綜            185.0          7         70.0          -1.33        3            3 📉 觀望/賣出             
3149.TW      正達             46.4          8         50.0          12.94        2           25 📉 觀望/賣出             
3152.TWO     璟德            138.5          3         50.0          -0.96        1          246 📉 觀望/賣出             
3158.TWO     嘉實             89.2         20         25.0          -2.73        1           -7 📉 觀望/賣出             
3162.TWO     精確             54.2         20          0.0          -4.03        1        -1129 📉 觀望/賣出             
3163.TWO     波若威           841.0         17         68.0         117.88        0           83 📈 持有                
3167.TW      大量            355.0         20        66.67          19.53        0         -605 📈 持有                
3168.TW      眾福科           41.15          6        46.15           0.29        3          -15 📉 觀望/賣出             
3169.TWO     亞信             98.3          3         50.0          -7.52        3         -112 📉 觀望/賣出             
3176.TWO     基亞             29.5         17         25.0          -1.99        1          -47 📉 觀望/賣出             
3178.TWO     公準             55.2          6        36.36          -8.81        5           -7 📉 觀望/賣出             
3189.TW      景碩            289.0         10        61.54          62.57        1          396 📉 觀望/賣出             
3191.TWO     雲嘉南            14.4         12          0.0            0.0        0           -1 📉 觀望/賣出             
3205.TWO     佰研             51.2         12        46.67          -2.73        1           -5 📉 觀望/賣出             
3206.TWO     志豐            34.55          4        54.55          14.46        4          -31 📉 觀望/賣出             
3207.TWO     耀勝             70.1          3        54.55           21.0        3            9 📉 觀望/賣出             
3211.TWO     順達            301.0          9        33.33         -15.19        3        -3534 📉 觀望/賣出             
3213.TWO     茂訊            102.0         17         62.5          -5.46        2          295 📈 持有                
3217.TWO     優群            159.0          3         60.0           0.72        3         -418 📈 持有                
3218.TWO     大學光           140.5         14         50.0           0.34        1          442 📈 持有                
3219.TWO     倚強科            66.3          9         50.0           2.47        2          -73 📉 觀望/賣出             
3221.TWO     台嘉碩            28.7          4         50.0           6.17        3         1187 📉 觀望/賣出             
3227.TWO     原相            198.0          3         37.5           -2.5        5          243 📈 持有                
3229.TW      晟鈦             18.9         18          0.0            0.0        0          -65 📉 觀望/賣出             
3230.TWO     錦明            39.35         13         50.0           0.37        1         -541 📉 觀望/賣出             
3231.TW      緯創            132.5          4         37.5           3.06        2        -5734 📈 持有                
3234.TWO     光環             86.0         12        65.22          80.65        1         -285 📉 觀望/賣出             
3236.TWO     千如            27.05          3        71.43          19.87        1          117 📉 觀望/賣出             
3252.TWO     海灣            20.15         19         45.0           7.14        1          -17 📈 持有                
3257.TW      虹冠電            56.1          8         50.0           2.54        2          245 📉 觀望/賣出             
3260.TWO     威剛            348.5          3         80.0          21.42        1         7478 📉 觀望/賣出             
3264.TWO     欣銓            152.0          8        61.54          14.58        2         -995 📈 持有                
3265.TWO     台星科           133.0          3        63.64           9.16        3          282 📉 觀望/賣出             
3266.TW      昇陽             13.5         16         50.0          -3.56        1          -56 📉 觀望/賣出             
3268.TWO     海德威           15.85         19          0.0            0.0        0           -7 📈 持有                
3285.TWO     微端             28.9         11         60.0           -0.0        1            6 📉 觀望/賣出             
3288.TWO     點晶            15.35         15          0.0            0.0        0            0 📉 觀望/賣出             
3289.TWO     宜特            123.5         12         62.5           3.88        2         -859 📉 觀望/賣出             
3290.TWO     東浦             46.5          3          0.0          -5.22        3         -358 📉 觀望/賣出             
3293.TWO     鈊象            727.0          4        46.15           2.93        3         2291 📈 持有                
3305.TW      昇貿            104.5          4        45.45           6.62        3           46 📉 觀望/賣出             
3306.TWO     鼎天             46.8          3         25.0          -3.47        3          162 📈 持有                
3308.TW      聯德             23.1          5        28.57          -2.78        2          -15 📉 觀望/賣出             
3310.TWO     佳穎             74.2          9         62.5           2.78        2           -9 📉 觀望/賣出             
3313.TWO     斐成             13.4         10        100.0           5.51        0         8154 📈 持有                
3317.TWO     尼克森            47.0          4        42.86          14.86        2           52 📉 觀望/賣出             
3322.TWO     建舜電           14.05          5        61.54           4.26        2         -709 📉 觀望/賣出             
3323.TWO     加百裕           34.85         20         50.0          -6.46        1          155 📉 觀望/賣出             
3324.TWO     雙鴻           1050.0          3        44.44          14.85        4        -1431 📉 觀望/賣出             
3338.TW      泰碩             58.8          3        61.54          15.51        4          -40 📉 觀望/賣出             
3339.TWO     泰谷            31.35          6        33.33           4.27        3          701 📉 觀望/賣出             
3354.TWO     律勝            30.45          6        53.85          27.92        2          157 📈 持有                
3357.TWO     臺慶科           152.0          4         70.0          19.81        2        -1841 📉 觀望/賣出             
3360.TWO     尚立             15.7          3          0.0          -3.23        1          -31 📉 觀望/賣出             
3363.TWO     上詮            585.0         16        58.33          40.62        0         -429 📈 持有                
3372.TWO     典範             21.0          9        53.85           4.79        2          -73 📉 觀望/賣出             
3374.TWO     精材            171.0          4        16.67          -4.91        4         -934 📉 觀望/賣出             
3376.TW      新日興           199.0          3         60.0           1.74        2        -1846 📈 持有                
3379.TWO     彬台             40.4         20          0.0            0.0        0          158 📉 觀望/賣出             
3380.TW      明泰             35.9         11         37.5           9.14        2         -993 📈 持有                
3390.TWO     旭軟             21.8          5        36.36            4.0        2         -244 📉 觀望/賣出             
3406.TW      玉晶光           420.5          3        57.14           1.49        2          225 📈 持有                
3413.TW      京鼎            305.0          5        42.86           3.46        3          315 📉 觀望/賣出             
3416.TW      融程電           146.5          5        27.27          -1.29        4          122 📈 持有                
3419.TW      譁裕             15.7          3        58.33           2.98        4          -97 📉 觀望/賣出             
3430.TWO     奇鈦科            73.5          4         50.0          13.12        2           55 📉 觀望/賣出             
3432.TW      台端             16.6          3         62.5           33.3        1           -7 📉 觀望/賣出             
3437.TW      榮創            17.65          8         40.0           0.46        2         -115 📉 觀望/賣出             
3438.TWO     類比科            48.7         10         60.0           0.06        2           62 📈 持有                
3441.TWO     聯一光           32.55         20         50.0          -1.51        1           41 📉 觀望/賣出             
3443.TW      創意           2290.0          9         50.0           3.29        2          135 📉 觀望/賣出             
3444.TWO     利機             60.3          3        66.67           7.09        2            0 📉 觀望/賣出             
3447.TW      展達            41.55         15        33.33          -6.35        1           69 📈 持有                
3450.TW      聯鈞            274.5          3        33.33          -8.75        4        -2794 📉 觀望/賣出             
3454.TW      晶睿             99.4         19        57.14            0.4        0          -37 📈 持有                
3455.TWO     由田            121.0         15        44.44          -5.26        2        -1223 📈 持有                
3465.TWO     進泰電子          46.15         15        100.0           3.48        0           -2 📈 持有                
3466.TWO     德晉            35.85         19          0.0            0.0        0         -182 📉 觀望/賣出             
3481.TW      群創            32.95          4         80.0          47.87        1       459930 📈 持有                
3483.TWO     力致             81.8          5        36.36          -5.19        6         -598 📉 觀望/賣出             
3489.TWO     森寶             21.6          3         40.0           8.84        2           16 📈 持有                
3490.TWO     單井            24.45          6         50.0           -9.7        4           71 📉 觀望/賣出             
3491.TWO     昇達科          1350.0          7        70.37          92.21        1         -674 📉 觀望/賣出             
3492.TWO     長盛             26.5          4        42.86          11.43        3          -62 📈 持有                
3498.TWO     陽程             73.5         18        66.67          44.69        0         -429 📈 持有                
3499.TWO     環天科           17.65          4        33.33           0.97        3           70 📈 持有                
3501.TW      維熹             50.0         17          0.0            0.0        0          -25 📉 觀望/賣出             
3504.TW      揚明光            57.0          3        55.56           5.27        3           54 📉 觀望/賣出             
3508.TWO     位速             39.7         20        66.67          64.39        0          180 📈 持有                
3515.TW      華擎            208.5          8         37.5          -1.07        3         -314 📉 觀望/賣出             
3516.TWO     亞帝歐           19.65          3        41.67          -1.53        6          -13 📈 持有                
3521.TWO     台鋼建設          14.15          8        54.55           5.79        2          -53 📉 觀望/賣出             
3523.TWO     迎輝             13.6          3         25.0           0.61        3            3 📉 觀望/賣出             
3526.TWO     凡甲            287.0          8        52.17           7.67        3          691 📉 觀望/賣出             
3528.TW      安馳             62.3          4        36.36           0.53        3          -91 📉 觀望/賣出             
3529.TWO     力旺           2470.0         19         61.9          34.97        0          373 📈 持有                
3530.TW      晶相光            58.8         14          0.0            0.0        0           63 📉 觀望/賣出             
3532.TW      台勝科           126.0          5         62.5          17.45        2         -454 📈 持有                
3533.TW      嘉澤           1805.0         16         60.0            3.1        1          242 📉 觀望/賣出             
3535.TW      晶彩科           124.0          8        66.67           23.9        3        -1424 📉 觀望/賣出             
3541.TWO     西柏            23.35          8        61.54           3.79        2           16 📉 觀望/賣出             
3543.TW      州巧             48.1          4        33.33            5.0        2         -591 📉 觀望/賣出             
3545.TW      敦泰             43.6          4        22.22            3.2        3         -820 📉 觀望/賣出             
3546.TWO     宇峻             69.5         12         50.0           0.12        1          219 📈 持有                
3550.TW      聯穎             16.7          3        58.33          19.94        3          -78 📉 觀望/賣出             
3551.TWO     世禾            180.0          6         30.0           -7.2        3          293 📉 觀望/賣出             
3552.TWO     同致             50.0         14          0.0            0.0        0           45 📈 持有                
3555.TWO     博士旺           147.5          4         75.0          37.38        1         -110 📉 觀望/賣出             
3556.TWO     禾瑞亞            42.0          3        46.15          16.21        4           45 📉 觀望/賣出             
3558.TWO     神準            128.0         14        42.86          -4.99        2         -122 📉 觀望/賣出             
3563.TW      牧德            642.0          3        66.67          25.56        3         -731 📉 觀望/賣出             
3564.TWO     其陽            44.15          3        33.33           3.14        5           14 📉 觀望/賣出             
3570.TWO     大塚            168.5          6         50.0           4.75        2          -30 📉 觀望/賣出             
3576.TW      聯合再生           23.6          6        76.47           90.7        2        -2885 📉 觀望/賣出             
3577.TWO     泓格             62.5          3         50.0           1.47        2           13 📈 持有                
3580.TWO     友威科            71.0          3         50.0            3.2        3          585 📈 持有                
3581.TWO     博磊             69.5          7        28.57          -4.11        2          188 📈 持有                
3583.TW      辛耘            380.0          5        57.14          10.03        2         -145 📉 觀望/賣出             
3587.TWO     閎康            185.0         16         65.0           4.42        1        -2542 📉 觀望/賣出             
3588.TW      通嘉             49.9         10        77.78           3.63        1           47 📈 持有                
3592.TW      瑞鼎            220.0          8         50.0           2.97        2         -677 📉 觀望/賣出             
3594.TWO     磐儀            43.15          5        38.46           4.27        4          175 📈 持有                
3596.TW      智易            205.5         18        57.14          12.61        1        -3941 📈 持有                
3597.TWO     映興             23.3         18          0.0            0.0        0            1 📉 觀望/賣出             
3609.TWO     三一東林           29.5         20          0.0            0.0        0          105 📉 觀望/賣出             
3611.TWO     鼎翰            190.5         11         50.0          -0.26        1           63 📉 觀望/賣出             
3615.TWO     安可             35.1         20        57.14          22.65        1          -80 📈 持有                
3617.TW      碩天            179.5          3         37.5           -1.8        4           44 📉 觀望/賣出             
3623.TWO     富晶通            24.7         12        66.67          -9.67        2           16 📉 觀望/賣出             
