股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
2354.TW      鴻準             53.9         18         40.0           -2.9        1          391 📉 建議賣出              
2355.TW      敬鵬            42.95          4         64.0          13.76        7         4300 📈 持有 → 繼續持有         
2356.TW      英業達           42.95          6        58.82            6.4        2        -6649 📈 持有 → 繼續持有         
2357.TW      華碩            581.0         19        46.15           6.62        1          912 📈 持有 → 繼續持有         
2359.TW      所羅門           116.0          3        44.44          -1.22        6          -46 📉 建議賣出              
2360.TW      致茂           1495.0          6         60.0          32.95        5          719 📈 持有 → 繼續持有         
2363.TW      矽統             51.0          6         50.0          15.48        3          634 📈 持有 → 繼續持有         
2365.TW      昆盈            34.75          5        52.94           4.74        3          126 📈 持有 → 繼續持有         
2367.TW      燿華             73.0          5        62.07          114.8        3         3412 📈 持有 → 繼續持有         
2368.TW      金像電           911.0          6        61.54           37.8        2        -2020 📈 持有 → 繼續持有         
2369.TW      菱生            26.65          6         62.5           9.16        2         -931 📈 持有 → 繼續持有         
2371.TW      大同             32.2          5        56.25          19.79        4        -1139 📉 建議賣出              
2374.TW      佳能             70.9         10         60.0           4.69        2          646 📉 建議賣出              
2376.TW      技嘉            228.0          4        43.75           1.99        3         5502 📈 持有 → 繼續持有         
2377.TW      微星             94.3          8        52.63           2.37        3         -604 📉 建議賣出              
2379.TW      瑞昱            473.0         20          0.0          -5.16        1        -1147 📈 持有 → 繼續持有         
2380.TW      虹光              5.7          3        52.94          15.03        7          -20 📉 建議賣出              
2382.TW      廣達            288.5          7        42.11          -3.97        5        -9578 📈 持有 → 繼續持有         
2383.TW      台光電          2600.0         20        59.09          45.25        0         -477 📈 持有 → 繼續持有         
2385.TW      群光            124.0          8        66.67           6.51        2         -697 📉 建議賣出              
2387.TW      精元            43.85          8         44.0          12.18        3        -1935 📈 持有 → 繼續持有         
2388.TW      威盛             49.0         10         40.0          -0.49        1          401 📈 持有 → 繼續持有         
2392.TW      正崴            35.65          6        44.44          -0.96        3          432 📉 建議賣出              
2393.TW      億光             62.9         13        45.83           6.52        3         1844 📈 持有 → 繼續持有         
2395.TW      研華            345.0         14        59.09          18.35        1         5124 📈 持有 → 繼續持有         
2397.TW      友通             55.1          5        33.33          -4.93        5            6 📉 建議賣出              
2399.TW      映泰            26.15          8         50.0           1.93        4          433 📈 持有 → 繼續持有         
2401.TW      凌陽             21.3          8        47.37           9.62        2         -432 📈 持有 → 繼續持有         
2404.TW      漢唐           1065.0         14        45.45          10.59        0        -1116 📈 持有 → 繼續持有         
2405.TW      輔信             14.9         18          0.0            0.0        0            5 📉 建議賣出              
2406.TW      國碩            34.65          3        59.09          26.94        6        -1228 📈 持有 → 繼續持有         
2408.TW      南亞科           239.5          6         50.0           8.92        4        -2480 📈 持有 → 繼續持有         
2409.TW      友達            17.25          5         50.0           9.59        4       138629 📈 持有 → 繼續持有         
2412.TW      中華電           136.0         18        46.15          -0.01        2        11831 📈 持有 → 繼續持有         
2413.TW      環科            47.15          3         50.0           18.6        6         -179 📉 建議賣出              
2414.TW      精技             43.6          7        56.25           3.28        4         -105 📈 持有 → 繼續持有         
2419.TW      仲琦             29.1          3        47.62           9.99        8         -787 📈 持有 → 繼續持有         
2420.TW      新巨             50.9          8        52.63          -0.42        3          -37 📉 建議賣出              
2421.TW      建準            141.0         16         50.0          -7.16        2        -2723 📉 建議賣出              
2423.TW      固緯             47.3          6        46.15          -1.38        3          -38 📉 建議賣出              
2424.TW      隴華             31.4         13         50.0           5.48        1           -6 📉 建議賣出              
2425.TW      承啟            31.05         14        100.0           9.91        0            6 📈 持有 → 繼續持有         
2426.TW      鼎元             30.9          5         65.0          57.21        3          252 📈 持有 → 繼續持有         
2427.TW      三商電            24.4          6         50.0          -0.94        4        -1162 📉 建議賣出              
2428.TW      興勤            158.0          4        56.25            6.2        4         -105 📉 建議賣出              
2429.TW      銘旺科            47.9         15          0.0            0.0        0          249 📉 建議賣出              
2431.TW      聯昌            12.25          5         55.0          12.74        5          201 📉 建議賣出              
2432.TW      倚天酷��-創        27.8         17        66.67           7.54        1            2 📈 持有 → 繼續持有         
2434.TW      統懋             29.6         16        45.45          -1.33        3          -12 📉 建議賣出              
2436.TW      偉詮電            58.8          7        70.83           27.3        3         -944 📈 持有 → 繼續持有         
2438.TW      翔耀             21.1          9         40.0          -2.43        3          -12 📉 建議賣出              
2439.TW      美律             80.3          4        38.46           6.09        3        -4059 📉 建議賣出              
2440.TW      太空梭            14.7          3        55.56           9.09        6         -226 📈 持有 → 繼續持有         
2441.TW      超豐             85.4         10        57.14          -2.63        3          -71 📉 建議賣出              
2442.TW      新美齊           19.95         11        100.0           1.27        0          275 📈 持有 → 繼續持有         
2444.TW      兆勁             13.0          6        44.44           2.45        4         -203 📉 建議賣出              
2449.TW      京元電子          300.0          6         60.0          15.76        4         3705 📈 持有 → 繼續持有         
2451.TW      創見            225.5         18        66.67           2.07        1         2341 📈 持有 → 繼續持有         
2453.TW      凌群             54.6          5        38.46           5.35        4         -185 📈 持有 → 繼續持有         
2454.TW      聯發科          1785.0         14        63.16          22.22        1        -4768 📉 建議賣出              
2455.TW      全新            223.0          8        59.09          36.42        3         1242 📈 持有 → 繼續持有         
2457.TW      飛宏            27.85          4        47.06          17.85        4          364 📈 持有 → 繼續持有         
2458.TW      義隆            143.0          6        59.09          17.66        3         2506 📈 持有 → 繼續持有         
2460.TW      建通             23.1          8        46.15           15.9        3           49 📉 建議賣出              
2461.TW      光群雷            15.4         13        33.33           -3.6        3          -43 📉 建議賣出              
2464.TW      盟立             68.4         11        52.38           4.68        3          732 📉 建議賣出              
2465.TW      麗臺             56.5         17        100.0           2.73        0          -28 📈 持有 → 繼續持有         
2466.TW      冠西電            45.3         14          0.0            0.0        0         -152 📉 建議賣出              
2467.TW      志聖            365.0          6        55.56          35.06        4          387 📉 建議賣出              
2468.TW      華經             39.3         19        100.0           9.93        0          116 📈 持有 → 繼續持有         
2472.TW      立隆電           106.0          5         60.0           9.35        4         -740 📉 建議賣出              
2474.TW      可成            187.0          5        44.44          -0.77        3        -2604 📈 持有 → 繼續持有         
2478.TW      大毅             67.1          5        57.14          17.73        4         -988 📉 建議賣出              
2480.TW      敦陽科           143.0          7         50.0           2.14        2         -121 📈 持有 → 繼續持有         
2481.TW      強茂             94.8          5         50.0          -3.28        5        -4536 📈 持有 → 繼續持有         
2482.TW      連宇             16.4          5        46.15            5.6        5           25 📉 建議賣出              
2483.TW      百容            21.45          4         56.0           9.48        6          -63 📈 持有 → 繼續持有         
2484.TW      希華             26.9          4        52.38          31.27        5          336 📈 持有 → 繼續持有         
2485.TW      兆赫             60.8          5        65.38          88.49        4        -9030 📈 持有 → 繼續持有         
2486.TW      一詮            138.5          8         70.0          53.72        1          834 📈 持有 → 繼續持有         
2489.TW      瑞軒             37.6          5        73.08         150.66        2          -96 📉 建議賣出              
2491.TW      吉祥全            15.5          5         50.0           6.75        4          -61 📉 建議賣出              
2492.TW      華新科           125.0          5        46.67          25.36        3        -1955 📉 建議賣出              
2493.TW      揚博            102.5          5        33.33          -2.14        4           96 📉 建議賣出              
2495.TW      普安             30.4          6        55.56           3.09        3          909 📈 持有 → 繼續持有         
2498.TW      宏達電           42.75         19          0.0            0.0        0         -953 📉 建議賣出              
2504.TW      國產            37.75          5        58.33           6.23        3        -1520 📈 持有 → 繼續持有         
2515.TW      中工             16.1         18        52.94           14.9        2        -8980 📉 建議賣出              
2520.TW      冠德             33.3          3        47.06            4.7        6         2747 📈 持有 → 繼續持有         
2535.TW      達欣工            72.1          5         60.0           11.6        4         -130 📈 持有 → 繼續持有         
2542.TW      興富發            36.5         12        57.14           -0.4        1        -1449 📉 建議賣出              
2543.TW      皇昌             74.6          8         60.0          10.56        2         5046 📈 持有 → 繼續持有         
2547.TW      日勝生            11.1         11         50.0           1.85        2          267 📈 持有 → 繼續持有         
2548.TW      華固            116.5         12        71.43           8.37        0          637 📈 持有 → 繼續持有         
2597.TW      潤弘            171.0          4        64.29           8.71        4         -217 📈 持有 → 繼續持有         
2601.TW      益航             6.42         11        52.94          15.71        3        -2004 📈 持有 → 繼續持有         
2603.TW      長榮            211.5         20        72.73           12.2        0        -2879 📈 持有 → 繼續持有         
2605.TW      新興             35.5          6         64.0          28.58        3       -18792 📈 持有 → 繼續持有         
2606.TW      裕民             60.1         11        70.59           4.43        2        -4900 📉 建議賣出              
2607.TW      榮運             55.0         19          0.0          -4.04        1           66 📉 建議賣出              
2609.TW      陽明             62.1         12        76.92          16.51        0       -19815 📈 持有 → 繼續持有         
2610.TW      華航             18.9          5        61.11            5.4        3       -37810 📈 持有 → 繼續持有         
2612.TW      中航             60.1         16         50.0           1.48        2         -997 📉 建議賣出              
2613.TW      中櫃             25.9          5        44.44           0.91        5         -230 📉 建議賣出              
2615.TW      萬海             80.0         13        57.14            7.1        1        -3959 📈 持有 → 繼續持有         
2616.TW      山隆             18.2          3        66.67          60.22        6          -85 📉 建議賣出              
2618.TW      長榮航            33.7          8        56.25           1.22        2       -31750 📉 建議賣出              
2630.TW      亞航            49.35          3        52.94           6.45        6         -378 📈 持有 → 繼續持有         
2633.TW      台灣高鐵           26.0          7        36.36          -2.19        3        -5317 📉 建議賣出              
2634.TW      漢翔             50.5          8        53.33            1.1        2        -6681 📉 建議賣出              
2637.TW      慧洋-KY          69.2          3         61.9           0.93        6         1786 📈 持有 → 繼續持有         
2640.TWO     大車隊           141.5         16         80.0          11.84        1           59 📈 持有 → 繼續持有         
2641.TWO     正德            18.85          3        61.11           2.58        6        -4078 📈 持有 → 繼續持有         
2645.TW      長榮航太          159.5          6        52.94           14.5        3         -406 📉 建議賣出              
2646.TW      星宇航空           21.9         16          0.0          -0.87        1        -1837 📉 建議賣出              
2723.TW      美食-KY          74.8          6        52.94          11.89        3          142 📈 持有 → 繼續持有         
2724.TWO     藝舍-KY          19.4          3        33.33          -5.39        5            0 📈 持有 → 繼續持有         
2726.TWO     雅茗-KY          10.1         12         50.0          -2.46        2           18 📉 建議賣出              
2739.TW      寒舍             34.1          3        33.33          -3.58        6           -2 📈 持有 → 繼續持有         
2740.TWO     天蔥            41.85          5        61.54          50.28        3            0 📈 持有 → 繼續持有         
2743.TWO     山富             73.2          4        44.44          -1.85        4           81 📉 建議賣出              
2752.TWO     豆府            213.0         19         40.0            0.7        2            2 📈 持有 → 繼續持有         
2755.TWO     揚秦            146.5         19        72.73          26.29        0           26 📈 持有 → 繼續持有         
2801.TW      彰銀             20.6          4         62.5           3.83        4       -18253 📈 持有 → 繼續持有         
2812.TW      台中銀           20.95          9        63.64           3.71        1        -8076 📈 持有 → 繼續持有         
2820.TW      華票             17.0          5         50.0           4.53        4        -1538 📈 持有 → 繼續持有         
2834.TW      臺企銀           15.05          7        66.67           3.24        1       -55531 📉 建議賣出              
2836.TW      高雄銀           12.25          5        61.54           3.67        3        -1051 📉 建議賣出              
2838.TW      聯邦銀           20.15          6        72.22           9.36        2         -159 📈 持有 → 繼續持有         
2845.TW      遠東銀            12.4          7        71.43           2.01        1        -5610 📈 持有 → 繼續持有         
2851.TW      中再保           28.85          3        52.38           3.54        8         2903 📈 持有 → 繼續持有         
2852.TW      第一保           26.35          5        41.67          -4.71        3          476 📉 建議賣出              
2855.TW      統一證            30.3          4         64.0           17.0        4        -1847 📈 持有 → 繼續持有         
2867.TW      三商壽            7.92          6        66.67            3.7        3         4719 📉 建議賣出              
2880.TW      華南金           33.85          3        65.22          11.98        5        -7181 📉 建議賣出              
2881.TW      富邦金            89.4          6         70.0           1.65        2       -32959 📈 持有 → 繼續持有         
2882.TW      國泰金            72.5         11         37.5          -2.99        5       -11265 📉 建議賣出              
2883.TW      凱基金            20.0         10        60.87          11.84        2         5241 📉 建議賣出              
2884.TW      玉山金           33.05          5        58.82           3.92        4       -22073 📉 建議賣出              
2885.TW      元大金           44.25          4        56.52          10.24        5       -13461 📈 持有 → 繼續持有         
2886.TW      兆豐金            38.8          7         60.0           2.81        2        -7334 📉 建議賣出              
2887.TW      台新新光金         24.65          8        70.83          12.71        2       -44966 📈 持有 → 繼續持有         
2887I.TW     未知             9.33          4         37.5          -0.11        6        -3487 📈 持有 → 繼續持有         
2889.TW      國票金           16.55          3         75.0          11.75        4        -5882 📈 持有 → 繼續持有         
2890.TW      永豐金            31.9         19        77.78           6.82        1        -9071 📈 持有 → 繼續持有         
2891.TW      中信金            51.3          4        47.37           4.17        5       -45748 📈 持有 → 繼續持有         
2892.TW      第一金           28.85          8         40.0           0.18        2        10028 📉 建議賣出              
2897.TW      王道銀行           9.98         17        77.27           9.07        1         1185 📈 持有 → 繼續持有         
2903.TW      遠百            23.15          3         65.0           5.21        5         1105 📈 持有 → 繼續持有         
2923.TW      鼎固-KY          18.5          4        52.94          22.99        4         -540 📉 建議賣出              
2939.TW      永邑-KY         27.15          6        45.45          29.02        2          -14 📈 持有 → 繼續持有         
2941.TWO     米斯特            38.5         18          0.0          -7.45        1            0 📉 建議賣出              
2948.TWO     寶陞             38.6          3         50.0          -9.42        7           -5 📉 建議賣出              
3002.TW      歐格             20.3          6        41.67          -4.76        4          -32 📉 建議賣出              
3003.TW      健和興            51.5          3        63.64           8.79        6         -107 📈 持有 → 繼續持有         
3004.TW      豐達科           108.0          3        43.75          -2.35        7          -13 📉 建議賣出              
3005.TW      神基            136.0         17         60.0           19.3        0        -9866 📈 持有 → 繼續持有         
3006.TW      晶豪科           163.5          3        63.16           16.7        6         5685 📈 持有 → 繼續持有         
3008.TW      大立光          2355.0          5         25.0           -1.3        4         -296 📈 持有 → 繼續持有         
3010.TW      華立            130.0          7        69.57           10.0        4          529 📈 持有 → 繼續持有         
3011.TW      今皓             12.4         19          0.0            0.0        0         -540 📉 建議賣出              
3013.TW      晟銘電            91.6         20          0.0            0.0        0         1095 📉 建議賣出              
3014.TW      聯陽            120.0          6        53.33           2.96        4        -1154 📈 持有 → 繼續持有         
3015.TW      全漢             51.0          9        56.25           5.76        2         -506 📉 建議賣出              
3016.TW      嘉晶             59.7          8         50.0          12.61        3          346 📈 持有 → 繼續持有         
3017.TW      奇鋐           1875.0         17        69.57          34.44        1        -1964 📈 持有 → 繼續持有         
3018.TW      隆銘綠能           12.7          3         60.0           9.75        6            0 📈 持有 → 繼續持有         
3019.TW      亞光            129.5          8        53.33          -3.47        3          613 📉 建議賣出              
3022.TW      威強電            60.6          4         50.0           4.44        3          -57 📉 建議賣出              
3023.TW      信邦            241.0          5         65.0          33.67        3          692 📈 持有 → 繼續持有         
3025.TW      星通             61.6         16        85.71           1.91        1          147 📈 持有 → 繼續持有         
3028.TW      增你強            49.7          3         55.0          20.38        7        -2484 📈 持有 → 繼續持有         
3029.TW      零壹            115.5          7        47.06           3.55        3        -1471 📉 建議賣出              
3030.TW      德律            278.0         14        67.86          54.44        0         1233 📈 持有 → 繼續持有         
3032.TW      偉訓             61.9         18         20.0          -5.54        3          -18 📉 建議賣出              
3033.TW      威健            30.35          7         40.0          -0.47        3        -1190 📈 持有 → 繼續持有         
3034.TW      聯詠            389.5          3        63.64           7.66        6         1385 📈 持有 → 繼續持有         
3035.TW      智原            153.5          8        57.14          -2.95        2         -531 📉 建議賣出              
3036.TW      文曄            231.5         17        73.91          56.95        0          861 📈 持有 → 繼續持有         
3037.TW      欣興            480.0          4        65.38          92.76        3        -3408 📈 持有 → 繼續持有         
3038.TW      全台             22.8         20          0.0            0.0        0          -87 📉 建議賣出              
3040.TW      遠見             44.4          4        54.55          17.09        4          102 📈 持有 → 繼續持有         
3041.TW      揚智             24.0         11        22.22           1.71        1         -205 📈 持有 → 繼續持有         
3042.TW      晶技             92.1          8         62.5          11.12        3          865 📈 持有 → 繼續持有         
3044.TW      健鼎            359.0          3         55.0          18.33        7         -755 📉 建議賣出              
3045.TW      台灣大           106.0         11        58.33           1.42        2         4011 📉 建議賣出              
3049.TW      精金             13.0          4        57.69         101.38        3        -4045 📉 建議賣出              
3054.TW      立萬利            65.7         19        68.42         110.24        0           59 📈 持有 → 繼續持有         
3056.TW      富華新            15.2         11         25.0          -1.17        1         -216 📉 建議賣出              
3057.TW      喬鼎             15.3         17          0.0          -5.26        1          -53 📉 建議賣出              
3059.TW      華晶科            37.5          5         50.0           6.81        3          316 📈 持有 → 繼續持有         
3060.TW      銘異             27.8          8        45.45          -9.03        3         -141 📉 建議賣出              
3062.TW      建漢             23.4          5        57.89           4.42        3        -1281 📉 建議賣出              
3064.TWO     泰偉             32.0          7        30.77          -2.77        3            0 📉 建議賣出              
3066.TWO     李洲             16.2          6         50.0           9.09        3           78 📈 持有 → 繼續持有         
3067.TWO     全域             17.8          3         50.0          -6.37        6            0 📈 持有 → 繼續持有         
3071.TWO     協禧             25.7          8        55.56            1.9        3           -3 📈 持有 → 繼續持有         
3073.TWO     天方能源           30.0          6        38.46           1.65        2           -2 📈 持有 → 繼續持有         
3078.TWO     僑威             59.4         14          0.0          -3.34        1         -726 📉 建議賣出              
3081.TWO     聯亞           1440.0         12        68.97          123.6        0        -1999 📈 持有 → 繼續持有         
3083.TWO     網龍            28.95         12         50.0           0.14        1           76 📉 建議賣出              
3085.TWO     新零售            12.0         20          0.0            0.0        0            0 📉 建議賣出              
3086.TWO     華義            224.0         19         60.0          -3.04        3          -82 📉 建議賣出              
3088.TWO     艾訊             81.2          4        42.86          -2.86        7          455 📈 持有 → 繼續持有         
3090.TW      日電貿            90.0          9        44.44          -0.82        2         -468 📉 建議賣出              
3092.TW      鴻碩            31.85          3        52.38          26.87        7           70 📈 持有 → 繼續持有         
3093.TWO     港建*            36.9         14         61.9          44.71        0         -131 📈 持有 → 繼續持有         
3094.TW      聯傑            23.25         10         60.0           2.58        2         -165 📉 建議賣出              
3105.TWO     穩懋            306.5          3        58.33          42.48        7         -286 📈 持有 → 繼續持有         
3131.TWO     弘塑           1940.0         10        66.67          12.46        2          727 📈 持有 → 繼續持有         
3135.TW      凌航            111.5          5        47.37          23.04        3         -205 📉 建議賣出              
3138.TW      耀登            185.0          4         68.0          79.26        3         -356 📈 持有 → 繼續持有         
3141.TWO     晶宏             45.5          4         37.5          -4.15        5          -28 📈 持有 → 繼續持有         
3147.TWO     大綜            185.0          3        63.16           1.08        7            3 📈 持有 → 繼續持有         
3149.TW      正達             46.4          9         50.0          11.62        3           25 📉 建議賣出              
3152.TWO     璟德            138.5          3        53.85           3.28        5          246 📈 持有 → 繼續持有         
3158.TWO     嘉實             89.2         20         25.0          -2.73        1           -7 📉 建議賣出              
3162.TWO     精確             54.2         20          0.0          -8.15        2        -1129 📉 建議賣出              
3163.TWO     波若威           841.0         17         68.0         117.88        0           83 📈 持有 → 繼續持有         
3167.TW      大量            355.0          4         62.5           64.6        4         -605 📈 持有 → 繼續持有         
3168.TW      眾福科           41.15          6        56.25           2.79        3          -15 📈 持有 → 繼續持有         
3169.TWO     亞信             98.3          3         50.0          -5.21        6         -112 📈 持有 → 繼續持有         
3176.TWO     基亞             29.5         17         25.0          -1.99        1          -47 📉 建議賣出              
3178.TWO     公準             55.2          8         20.0         -11.02        6           -7 📉 建議賣出              
3189.TW      景碩            289.0          6        55.56          62.81        4          396 📈 持有 → 繼續持有         
3191.TWO     雲嘉南            14.4         12          0.0            0.0        0           -1 📉 建議賣出              
3205.TWO     佰研             51.2          4        47.06           4.77        5           -5 📉 建議賣出              
3206.TWO     志豐            34.55          4        52.94           13.2        6          -31 📉 建議賣出              
3207.TWO     耀勝             70.1          5         50.0          19.85        3            9 📉 建議賣出              
3211.TWO     順達            301.0          5        43.75          -7.03        3        -3534 📉 建議賣出              
3213.TWO     茂訊            102.0         17         62.5          -5.46        2          295 📈 持有 → 繼續持有         
3217.TWO     優群            159.0          3        52.94          -1.51        7         -418 📈 持有 → 繼續持有         
3218.TWO     大學光           140.5         14         50.0           0.34        1          442 📈 持有 → 繼續持有         
3219.TWO     倚強科            66.3          6        53.85           9.53        4          -73 📈 持有 → 繼續持有         
3221.TWO     台嘉碩            28.7          3         50.0          14.87        6         1187 📉 建議賣出              
3227.TWO     原相            198.0         20        33.33          -3.41        1          243 📈 持有 → 繼續持有         
3229.TW      晟鈦             18.9         18          0.0            0.0        0          -65 📉 建議賣出              
3230.TWO     錦明            39.35          6        52.94           28.9        4         -541 📉 建議賣出              
3231.TW      緯創            132.5          6        36.36           1.99        3        -5734 📈 持有 → 繼續持有         
3234.TWO     光環             86.0          3        66.67          87.55        6         -285 📈 持有 → 繼續持有         
3236.TWO     千如            27.05          4         60.0          19.54        5          117 📉 建議賣出              
3252.TWO     海灣            20.15         19         45.0           7.14        1          -17 📈 持有 → 繼續持有         
3257.TW      虹冠電            56.1          8        54.55           2.71        2          245 📉 建議賣出              
3260.TWO     威剛            348.5          3        68.18          45.86        5         7478 📈 持有 → 繼續持有         
3264.TWO     欣銓            152.0          5        52.63          13.34        4         -995 📈 持有 → 繼續持有         
3265.TWO     台星科           133.0          6        52.94           8.54        4          282 📉 建議賣出              
3266.TW      昇陽             13.5         16         40.0          -3.91        2          -56 📉 建議賣出              
3268.TWO     海德威           15.85         19          0.0            0.0        0           -7 📈 持有 → 繼續持有         
3285.TWO     微端             28.9         17        54.55          -1.36        1            6 📉 建議賣出              
3288.TWO     點晶            15.35         17          0.0            0.0        0            0 📉 建議賣出              
3289.TWO     宜特            123.5         15        56.25           3.07        3         -859 📉 建議賣出              
3290.TWO     東浦             46.5          3        57.89          10.47        7         -358 📈 持有 → 繼續持有         
3293.TWO     鈊象            727.0          4        52.63           7.01        3         2291 📈 持有 → 繼續持有         
3305.TW      昇貿            104.5          4        44.44           0.66        4           46 📈 持有 → 繼續持有         
3306.TWO     鼎天             46.8         20          0.0          -3.57        1          162 📉 建議賣出              
3308.TW      聯德             23.1          5        31.25          -8.35        5          -15 📉 建議賣出              
3310.TWO     佳穎             74.2          9         62.5           2.78        2           -9 📉 建議賣出              
3313.TWO     斐成             13.4         10        100.0           5.51        0         8154 📈 持有 → 繼續持有         
3317.TWO     尼克森            47.0          6        52.63          16.46        2           52 📈 持有 → 繼續持有         
3322.TWO     建舜電           14.05          8        66.67           5.26        2         -709 📉 建議賣出              
3323.TWO     加百裕           34.85         20        66.67          -3.64        1          155 📉 建議賣出              
3324.TWO     雙鴻           1050.0         10        41.67           7.75        3        -1431 📈 持有 → 繼續持有         
3338.TW      泰碩             58.8          3        57.89          15.83        6          -40 📈 持有 → 繼續持有         
3339.TWO     泰谷            31.35          8         37.5          12.21        3          701 📈 持有 → 繼續持有         
3354.TWO     律勝            30.45          6        53.33          30.37        2          157 📈 持有 → 繼續持有         
3357.TWO     臺慶科           152.0          8        64.29          11.93        2        -1841 📉 建議賣出              
3360.TWO     尚立             15.7          3        46.67           1.55        5          -31 📈 持有 → 繼續持有         
3363.TWO     上詮            585.0         16        58.33          40.62        0         -429 📈 持有 → 繼續持有         
3372.TWO     典範             21.0          9        53.85           4.79        2          -73 📉 建議賣出              
3374.TWO     精材            171.0          4        47.37          10.23        6         -934 📈 持有 → 繼續持有         
3376.TW      新日興           199.0          3         50.0           1.22        6        -1846 📈 持有 → 繼續持有         
3379.TWO     彬台             40.4         15         50.0           -2.3        1          158 📉 建議賣出              
3380.TW      明泰             35.9         11         38.1          -4.03        3         -993 📈 持有 → 繼續持有         
3390.TWO     旭軟             21.8          5         37.5           3.84        3         -244 📉 建議賣出              
3406.TW      玉晶光           420.5          5         50.0           1.48        4          225 📈 持有 → 繼續持有         
3413.TW      京鼎            305.0          3        42.86          -4.32        8          315 📉 建議賣出              
3416.TW      融程電           146.5          8        27.27          -1.59        3          122 📈 持有 → 繼續持有         
3419.TW      譁裕             15.7         18         55.0           8.68        2          -97 📈 持有 → 繼續持有         
3430.TWO     奇鈦科            73.5          4         50.0          16.65        5           55 📈 持有 → 繼續持有         
3432.TW      台端             16.6          3        41.18           9.91        7           -7 📉 建議賣出              
3437.TW      榮創            17.65         18         50.0           9.32        2         -115 📈 持有 → 繼續持有         
3438.TWO     類比科            48.7         10         60.0           0.06        2           62 📈 持有 → 繼續持有         
3441.TWO     聯一光           32.55         20         50.0          -1.51        1           41 📉 建議賣出              
3443.TW      創意           2290.0          9         50.0          -2.54        4          135 📉 建議賣出              
3444.TWO     利機             60.3          4        61.54            4.8        3            0 📈 持有 → 繼續持有         
3447.TW      展達            41.55         15        33.33          -6.35        1           69 📈 持有 → 繼續持有         
3450.TW      聯鈞            274.5          3        44.44           4.48        8        -2794 📈 持有 → 繼續持有         
3454.TW      晶睿             99.4         19        57.14            0.4        0          -37 📈 持有 → 繼續持有         
3455.TWO     由田            121.0         15        44.44          -5.26        2        -1223 📈 持有 → 繼續持有         
3465.TWO     進泰電子          46.15         15        100.0           3.48        0           -2 📈 持有 → 繼續持有         
3466.TWO     德晉            35.85         19          0.0            0.0        0         -182 📉 建議賣出              
3481.TW      群創            32.95          4        66.67          55.22        4       459930 📈 持有 → 繼續持有         
3483.TWO     力致             81.8          5        38.46           -5.6        7         -598 📉 建議賣出              
3489.TWO     森寶             21.6          4         50.0           8.67        4           16 📈 持有 → 繼續持有         
3490.TWO     單井            24.45          3        52.38          -6.76        7           71 📉 建議賣出              
3491.TWO     昇達科          1350.0          7        70.37          92.21        1         -674 📈 持有 → 繼續持有         
3492.TWO     長盛             26.5          4         37.5          10.67        6          -62 📈 持有 → 繼續持有         
3498.TWO     陽程             73.5          3        52.63          41.63        7         -429 📈 持有 → 繼續持有         
3499.TWO     環天科           17.65          4        30.77          -2.35        6           70 📈 持有 → 繼續持有         
3501.TW      維熹             50.0          9        46.15           2.59        2          -25 📈 持有 → 繼續持有         
3504.TW      揚明光            57.0          7        52.94          12.78        3           54 📉 建議賣出              
3508.TWO     位速             39.7         20        66.67          64.39        0          180 📈 持有 → 繼續持有         
3515.TW      華擎            208.5          8         37.5          -1.07        3         -314 📉 建議賣出              
3516.TWO     亞帝歐           19.65          6        41.67          -1.74        4          -13 📈 持有 → 繼續持有         
3521.TWO     台鋼建設          14.15          8        46.15            4.4        2          -53 📉 建議賣出              
3523.TWO     迎輝             13.6         15         25.0          -0.54        1            3 📉 建議賣出              
3526.TWO     凡甲            287.0         20        42.11            5.8        2          691 📈 持有 → 繼續持有         
3528.TW      安馳             62.3          6        41.18           4.59        4          -91 📉 建議賣出              
3529.TWO     力旺           2470.0         16        56.52           35.6        1          373 📈 持有 → 繼續持有         
3530.TW      晶相光            58.8         14          0.0            0.0        0           63 📉 建議賣出              
3532.TW      台勝科           126.0          6         50.0          21.73        3         -454 📈 持有 → 繼續持有         
3533.TW      嘉澤           1805.0         10        54.17          15.05        3          242 📈 持有 → 繼續持有         
3535.TW      晶彩科           124.0          3        59.09          25.79        6        -1424 📉 建議賣出              
3541.TWO     西柏            23.35         10        56.25           2.77        2           16 📉 建議賣出              
3543.TW      州巧             48.1          4        44.44          28.55        4         -591 📈 持有 → 繼續持有         
3545.TW      敦泰             43.6         20          0.0          -1.65        1         -820 📉 建議賣出              
3546.TWO     宇峻             69.5          8         50.0           1.42        1          219 📈 持有 → 繼續持有         
3550.TW      聯穎             16.7          4        52.94          15.74        4          -78 📈 持有 → 繼續持有         
3551.TWO     世禾            180.0          6        38.46           -5.1        4          293 📉 建議賣出              
3552.TWO     同致             50.0          5         62.5           0.23        2           45 📈 持有 → 繼續持有         
3555.TWO     博士旺           147.5          4        66.67           69.1        4         -110 📈 持有 → 繼續持有         
3556.TWO     禾瑞亞            42.0          3        45.83          13.89        7           45 📈 持有 → 繼續持有         
3558.TWO     神準            128.0          5         40.0          -2.83        5         -122 📉 建議賣出              
3563.TW      牧德            642.0          5        63.16          23.27        4         -731 📈 持有 → 繼續持有         
3564.TWO     其陽            44.15          5         40.0          -5.32        5           14 📈 持有 → 繼續持有         
