price,prev_eps,prev_rev_yoy,rev_yoy,om,prev_year,symbol,gm,eps_yoy,name,est_price,expansion,eps,status,prev_eps_yoy,date,advice,pe
42.0,-2.19,-5.71,-0.97,N/A,2025,6657.TW,N/A,-14.12,華安,-117.89999999999999,-13.149999999999999,-2.92,🌑 雙重衰退,8.02,2025-12,⚪ 數據不足,0.0
62.7999992371,1.96,-1.77,-1.38,N/A,2025,6175.TWO,N/A,-14.74,立敦,99.00000000000003,-13.36,2.68,🌑 雙重衰退,-18.83,2025-12,⚪ 中性觀察,9.515151399560605
52.7999992371,1.21,1.22,3.65,7.20%,2025,3624.TWO,23.30%,-9.71,光頡,61.95000000000001,-13.360000000000001,1.86,📉 獲利侵蝕,-27.11,2025-12,⚪ 中性觀察,12.784503447239707
43.9500007629,1.28,-4.13,-10.06,14.34%,2025,1203.TW,33.56%,-23.5,味王,64.64999999999999,-13.44,1.81,🌑 雙重衰退,-19.23,2025-12,⚪ 中性觀察,10.197215954269142
2615.0,51.76,13.56,12.32,14.55%,2025,2454.TW,46.13%,-1.14,聯發科,2584.0499999999997,-13.46,66.16,📉 獲利侵蝕,-0.39,2025-12,❌ 暫避觀望,15.179659836303479
106.5,6.08,6.38,1.19,7.00%,2025,3213.TWO,25.33%,-12.32,茂訊,295.94999999999993,-13.51,7.4,📉 獲利侵蝕,-9.93,2025-12,⚪ 中性觀察,5.397871262037508
1145.0,18.13,34.54,47.52,14.07%,2025,3324.TWO,26.37%,33.98,雙鴻,891.8999999999999,-13.540000000000006,28.26,⚠️ 獲利稀釋,13.67,2025-12,❌ 暫避觀望,19.256643121426173
220.5,7.92,-2.12,-1.34,N/A,2025,6146.TWO,N/A,-14.93,耕興,403.95,-13.59,10.77,🌑 雙重衰退,-18.85,2025-12,⚪ 中性觀察,8.187894541403638
123.5,5.76,-17.19,-18.5,9.93%,2025,1537.TW,18.72%,-32.28,廣隆,298.05,-13.780000000000001,7.95,🌑 雙重衰退,-37.53,2025-12,⚪ 中性觀察,6.215400100654253
95.9000015259,4.09,9.59,11.21,N/A,2025,6534.TW,N/A,-2.59,正瀚-創,251.09999999999997,-13.8,4.51,📉 獲利侵蝕,-8.09,2025-12,⚪ 中性觀察,5.728793400591398
48.3499984741,4.28,-0.39,2.9,N/A,2025,6757.TW,N/A,-10.95,台灣虎航,224.4,-13.85,5.37,📉 獲利侵蝕,-22.46,2025-12,⚪ 中性觀察,3.2319517696590907
55.5999984741,2.21,22.59,21.07,2.34%,2025,2949.TWO,11.53%,6.89,欣新網,134.10000000000002,-14.18,3.63,⚠️ 獲利稀釋,14.74,2025-12,⚪ 中性觀察,6.219239202919462
29.0,0.88,-1.99,0.3,17.09%,2025,1568.TW,34.44%,-13.92,倉佑,49.650000000000006,-14.22,1.36,📉 獲利侵蝕,-33.33,2025-12,⚪ 中性觀察,8.76132930513595
75.0999984741,2.54,2.23,2.26,19.78%,2025,2303.TW,30.67%,-11.97,聯電,117.6,-14.23,3.34,📉 獲利侵蝕,-18.45,2025-12,⚪ 中性觀察,9.57908143802296
320.0,4.59,4.28,4.64,N/A,2025,6231.TWO,N/A,-9.63,系微,235.35,-14.27,6.66,📉 獲利侵蝕,-14.37,2025-12,❌ 暫避觀望,20.395156150414277
72.0,1.64,8.02,6.08,N/A,2025,6190.TWO,N/A,-8.22,萬泰科,84.74999999999999,-14.3,2.19,📉 獲利侵蝕,-11.9,2025-12,⚪ 中性觀察,12.74336283185841
282.0,15.38,1.72,3.26,N/A,2025,6491.TW,N/A,-11.08,晶碩,792.1500000000001,-14.34,20.87,📉 獲利侵蝕,-15.63,2025-12,⚪ 中性觀察,5.3398977466388935
14.0,1.08,1491.72,-68.21,-1.56%,2025,3056.TW,21.31%,-82.6,富華新,77.10000000000001,-14.39,1.07,🌑 雙重衰退,417.65,2025-12,⚪ 中性觀察,2.723735408560311
155.0,5.3,18.44,19.07,18.05%,2025,3416.TW,38.51%,4.56,融程電,263.85,-14.510000000000002,7.39,⚠️ 獲利稀釋,-2.6,2025-12,⚪ 中性觀察,8.811824900511654
82.6999969482,3.42,-0.09,-0.73,1.39%,2025,4938.TW,4.09%,-15.3,和碩,182.24999999999997,-14.57,5.39,🌑 雙重衰退,-30.83,2025-12,⚪ 中性觀察,6.806584110962963
186.0,11.18,12.18,11.58,11.29%,2025,2752.TWO,52.30%,-3.09,豆府,553.65,-14.67,15.04,🏰 高護城河,1.18,2025-12,⚪ 中性觀察,5.039284746681116
12.3500003815,0.7,-3.1,0.06,38.22%,2025,2845.TW,102.49%,-14.85,遠東銀,34.95,-14.91,0.93,🏰 高護城河,-24.1,2025-12,⚪ 中性觀察,5.300429348283261
82.0,3.68,97.96,72.06,3.96%,2025,3706.TW,10.03%,57.01,神達,184.2,-15.050000000000004,5.15,⚠️ 獲利稀釋,50.82,2025-12,⚪ 中性觀察,6.677524429967427
35.2999992371,2.42,-4.13,-6.89,10.05%,2025,1102.TW,14.02%,-22.04,亞泥,106.65,-15.149999999999999,3.0,🌑 雙重衰退,-10.94,2025-12,⚪ 中性觀察,4.964838148677918
0.0,1.37,2.13,-4.68,0.97%,2025,1725.TW,4.14%,-19.9,元禎,0.0,-15.219999999999999,1.53,🌑 雙重衰退,-17.96,2025-12,⚪ 數據不足,0.0
104.0,4.81,4.61,0.7,N/A,2025,6855.TWO,N/A,-14.67,數泓科,265.35,-15.37,7.85,📉 獲利侵蝕,-29.26,2025-12,⚪ 中性觀察,5.879027699265121
5.5399999619,-2.71,18.73,16.77,-5.22%,2025,1589.TW,7.87%,1.36,永冠-KY,-222.15,-15.41,-5.06,⚠️ 獲利稀釋,65.91,2025-09,⚪ 數據不足,0.0
13.5500001907,0.25,0.36,0.36,1.10%,2025,1219.TW,9.65%,-15.09,福壽,12.9,-15.45,0.45,📉 獲利侵蝕,-30.56,2025-12,❌ 暫避觀望,15.755814175232558
131.0,3.07,2.0,29.58,N/A,2025,7631.TW,N/A,13.97,聚賢研發-創,190.95000000000002,-15.609999999999998,6.56,⚠️ 獲利稀釋,-16.19,2025-12,⚪ 中性觀察,10.290652003142183
158.5,6.9,13.01,10.13,N/A,2025,6278.TW,N/A,-5.53,台表科,355.34999999999997,-15.66,9.39,📉 獲利侵蝕,-8.37,2025-12,⚪ 中性觀察,6.690586745462221
766.0,-4.65,69.11,60.07,N/A,2025,6949.TW,N/A,44.38,沛爾生醫-創,-237.15000000000003,-15.689999999999998,-7.23,⚠️ 獲利稀釋,7.24,2025-12,⚪ 數據不足,0.0
26.0499992371,1.08,-7.44,-6.24,6.69%,2025,1402.TW,19.14%,-21.93,遠東新,56.25,-15.69,1.55,🌑 雙重衰退,-22.9,2025-12,⚪ 中性觀察,6.946666463226666
21.8999996185,-1.33,38.99,38.52,N/A,2025,6598.TW,N/A,22.83,ABC-KY,-69.6,-15.690000000000005,-1.96,⚠️ 獲利稀釋,28.11,2025-12,⚪ 數據不足,0.0
43.4500007629,3.37,3.55,2.05,N/A,2025,9938.TW,N/A,-13.68,百和,168.29999999999998,-15.73,4.1,📉 獲利侵蝕,-11.78,2025-12,⚪ 中性觀察,3.8725490876024957
64.0,1.89,16.5,13.17,N/A,2025,8383.TWO,N/A,-2.59,千附,106.35,-15.76,3.41,📉 獲利侵蝕,-22.31,2025-12,⚪ 中性觀察,9.026798307475318
46.1500015259,2.29,-30.5,-30.87,N/A,2025,6754.TW,N/A,-46.72,匯僑設計,101.85,-15.849999999999998,3.41,🌑 雙重衰退,-54.2,2025-12,⚪ 中性觀察,6.796760165817378
88.0999984741,4.02,-2.74,-5.89,N/A,2025,8342.TWO,N/A,-21.86,益張,209.09999999999997,-15.969999999999999,5.97,🌑 雙重衰退,-24.29,2025-12,⚪ 中性觀察,6.319942501728839
56.0,4.0,14.8,9.98,N/A,2025,6024.TW,N/A,-6.01,群益期,199.65,-15.99,5.48,📉 獲利侵蝕,-15.38,2025-12,⚪ 中性觀察,4.207362885048835
44.75,2.35,5.83,13.71,N/A,2025,6235.TW,N/A,-2.36,華孚,113.39999999999999,-16.07,2.9,📉 獲利侵蝕,-13.92,2025-12,⚪ 中性觀察,5.919312169312169
562.0,2.8,-9.08,-10.64,N/A,2025,6789.TW,N/A,-27.01,采鈺,140.54999999999998,-16.37,4.01,🌑 雙重衰退,-25.2,2025-12,❌ 暫避觀望,59.978655282817506
289.0,3.84,-6.83,-7.01,N/A,2025,6679.TWO,N/A,-23.41,鈺太,197.24999999999997,-16.4,6.81,🌑 雙重衰退,-43.52,2025-12,❌ 暫避觀望,21.977186311787076
14.0500001907,-1.85,-10.84,-13.41,-4.30%,2025,1304.TW,5.34%,-29.83,台聚,-96.6,-16.419999999999998,-2.6,🌑 雙重衰退,-51.82,2025-12,⚪ 數據不足,0.0
303.0,12.33,24.44,22.33,32.41%,2025,3526.TWO,48.09%,5.64,凡甲,624.6,-16.689999999999998,16.97,⚠️ 獲利稀釋,9.74,2025-12,⚪ 中性觀察,7.2766570605187315
180.0,1.39,-4.58,-12.98,17.75%,2025,4908.TWO,46.40%,-29.79,前鼎,75.14999999999999,-16.81,1.98,🌑 雙重衰退,-22.03,2025-12,❌ 暫避觀望,35.92814371257485
131.0,3.01,12.71,9.7,N/A,2025,7747.TWO,N/A,-7.18,昕奇雲端,157.20000000000002,-16.88,4.04,📉 獲利侵蝕,-10.23,2025-12,⚪ 中性觀察,12.5
85.4000015259,6.59,58.45,51.01,7.58%,2025,2546.TW,9.56%,34.08,根基,319.65000000000003,-16.93,9.52,⚠️ 獲利稀釋,67.26,2025-12,⚪ 中性觀察,4.007508283711871
39.0999984741,0.95,-41.9,-15.9,27.38%,2025,2542.TW,33.40%,-32.89,興富發,49.35,-16.990000000000002,2.1,🌑 雙重衰退,-37.41,2025-12,⚪ 中性觀察,11.884498016443768
17.5,-0.82,16.84,33.85,-17.20%,2025,3067.TWO,28.85%,16.83,全域,-35.099999999999994,-17.020000000000003,-0.84,⚠️ 獲利稀釋,-38.98,2025-12,⚪ 數據不足,0.0
1620.0,4.6,-6.01,5.02,27.57%,2025,3491.TWO,58.57%,-12.03,昇達科,268.79999999999995,-17.049999999999997,7.83,🏰 高護城河,-25.66,2025-12,❌ 暫避觀望,90.40178571428572
13.6000003815,-0.65,7.82,17.25,0.87%,2025,3360.TWO,3.88%,0.0,尚立,-28.5,-17.25,-0.48,📉 獲利侵蝕,-58.54,2025-12,⚪ 數據不足,0.0
53.2999992371,1.71,16.23,11.76,N/A,2025,8917.TWO,N/A,-5.51,欣泰,84.74999999999999,-17.27,2.23,📉 獲利侵蝕,-11.4,2025-12,⚪ 中性觀察,9.433628183557524
421.0,9.12,106.86,85.22,N/A,2025,7749.TW,N/A,67.87,意騰-KY,423.29999999999995,-17.349999999999994,11.77,⚠️ 獲利稀釋,113.1,2025-12,⚪ 中性觀察,14.918497519489724
30.3999996185,-0.08,-99.19,-98.98,N/A,2025,5523.TWO,N/A,-116.36,豐謙,-3.5999999999999996,-17.379999999999995,-0.09,🌑 雙重衰退,-115.09,2025-12,⚪ 數據不足,0.0
89.5999984741,4.7,10.44,7.07,24.73%,2025,3158.TWO,63.24%,-10.36,嘉實,0.0,-17.43,7.27,🏰 高護城河,-5.06,2025-12,⚪ 數據不足,0.0
60.4000015259,2.76,-9.08,-4.75,30.49%,2025,2606.TW,35.36%,-22.2,裕民,125.69999999999999,-17.45,4.31,🌑 雙重衰退,-37.98,2025-12,⚪ 中性觀察,7.207637413591886
224.0,13.82,0.51,10.36,23.84%,2025,1795.TW,55.31%,-7.14,美時,685.8,-17.5,18.14,🏰 高護城河,-8.92,2025-12,⚪ 中性觀察,4.899387576552931
412.5,20.8,0.41,-2.07,16.92%,2025,3034.TW,38.19%,-19.62,聯詠,1066.8000000000002,-17.55,26.87,🌑 雙重衰退,-18.56,2025-12,⚪ 中性觀察,5.800056242969628
53.2999992371,3.06,23.13,29.29,31.38%,2025,2891.TW,70.98%,11.73,中信金,149.1,-17.56,4.08,🏰 高護城河,3.78,2025-12,⚪ 中性觀察,5.362172961478874
39.2000007629,1.66,4.58,7.33,N/A,2025,6730.TWO,N/A,-10.33,常廣,0.0,-17.66,2.14,📉 獲利侵蝕,0.61,2025-12,⚪ 數據不足,0.0
41.6500015259,1.84,2.2,-1.74,N/A,2025,8931.TWO,N/A,-19.4,大汽電,88.35000000000001,-17.66,1.87,🌑 雙重衰退,8.24,2025-12,⚪ 中性觀察,7.071307559575551
71.5,2.44,-24.86,-17.06,36.66%,2025,2637.TW,37.77%,-34.78,慧洋-KY,117.75,-17.720000000000002,5.27,🌑 雙重衰退,-61.76,2025-12,⚪ 中性觀察,9.108280254777071
89.4000015259,1.21,10.16,12.79,N/A,2025,8438.TW,N/A,-4.98,昶昕,66.60000000000001,-17.77,2.1,📉 獲利侵蝕,-31.64,2025-12,❌ 暫避觀望,20.135135478806305
6.9600000381,-0.82,-9.55,-3.95,N/A,2025,5355.TWO,N/A,-21.74,佳總,-36.6,-17.79,-1.12,🌑 雙重衰退,-28.12,2025-12,⚪ 數據不足,0.0
63.9000015259,3.14,25.9,20.5,7.82%,2025,2364.TW,39.87%,2.69,倫飛,157.95,-17.81,4.2,⚠️ 獲利稀釋,-4.85,2025-12,⚪ 中性觀察,6.068376213285851
234.5,4.61,24.72,27.79,15.04%,2025,4760.TWO,22.01%,9.84,勤凱,242.7,-17.95,7.05,⚠️ 獲利稀釋,11.3,2025-12,⚪ 中性觀察,14.493201483312731
64.8000030518,1.52,24.12,27.49,N/A,2025,8099.TWO,N/A,9.52,大世科,81.3,-17.97,2.53,⚠️ 獲利稀釋,0.66,2025-12,⚪ 中性觀察,11.955720120258304
56.7999992371,1.49,0.55,-3.38,10.08%,2025,2497.TW,25.76%,-21.36,怡利電,78.0,-17.98,2.37,🌑 雙重衰退,-29.38,2025-12,⚪ 中性觀察,10.923076776365384
151.5,12.08,7.51,-2.91,10.54%,2025,4536.TW,32.65%,-20.89,拓凱,604.9499999999999,-17.98,14.92,🌑 雙重衰退,-0.58,2025-12,⚪ 中性觀察,3.7565088023803623
21.3999996185,1.48,-3.67,-4.72,6.19%,2025,2115.TW,18.21%,-22.93,六暉-KY,73.2,-18.21,1.58,🌑 雙重衰退,-1.99,2025-12,⚪ 中性觀察,4.385245823463115
103.0,4.78,20.49,15.94,N/A,2025,9958.TW,N/A,-2.48,世紀鋼,245.39999999999998,-18.419999999999998,6.57,📉 獲利侵蝕,-23.95,2025-12,⚪ 中性觀察,6.295843520782396
138.0,1.33,2.03,6.75,N/A,2025,8039.TW,N/A,-11.69,台虹,62.55,-18.439999999999998,2.07,📉 獲利侵蝕,-41.96,2025-12,❌ 暫避觀望,33.093525179856115
57.0,3.36,-4.67,-0.48,17.40%,2025,2248.TW,31.94%,-19.0,華勝-KY,181.05,-18.52,5.32,🌑 雙重衰退,-30.34,2025-12,⚪ 中性觀察,4.72245236122618
44.0999984741,2.14,-7.04,-8.15,N/A,2025,9924.TW,N/A,-26.71,福興,106.2,-18.560000000000002,3.08,🌑 雙重衰退,-30.54,2025-12,⚪ 中性觀察,6.228813343799435
46.5,1.52,6.64,11.04,N/A,2025,6843.TWO,N/A,-7.56,進典,78.30000000000001,-18.599999999999998,2.2,📉 獲利侵蝕,-1.94,2025-12,⚪ 中性觀察,8.908045977011493
163.0,2.98,-10.54,-14.48,N/A,2025,6720.TWO,N/A,-33.16,久昌,163.8,-18.679999999999996,3.89,🌑 雙重衰退,-37.15,2025-12,⚪ 中性觀察,14.926739926739927
55.0,-1.71,1.91,4.48,N/A,2025,6770.TW,N/A,-14.2,力積電,-73.35000000000001,-18.68,-1.86,📉 獲利侵蝕,-33.86,2025-12,⚪ 數據不足,0.0
347.0,6.03,37.75,30.49,N/A,2025,7792.TWO,N/A,11.79,安葆,0.0,-18.7,8.72,⚠️ 獲利稀釋,14.64,2025-12,⚪ 數據不足,0.0
515.0,12.91,75.55,59.94,N/A,2025,7744.TWO,N/A,41.2,崴寶,0.0,-18.739999999999995,16.28,⚠️ 獲利稀釋,74.46,2025-12,⚪ 數據不足,0.0
58.7999992371,3.56,9.03,8.55,N/A,2025,8938.TWO,N/A,-10.24,明安,244.04999999999998,-18.79,6.18,📉 獲利侵蝕,-26.95,2025-12,⚪ 中性觀察,3.614013474929318
0.0,-4.17,-51.26,-29.22,N/A,2025,6934.TW,N/A,-48.08,心誠鎂,0.0,-18.86,-3.92,🌑 雙重衰退,-37.5,2025-12,⚪ 數據不足,0.0
7.8400001526,0.16,-43.41,-28.43,0.03%,2025,2867.TW,3.78%,-47.37,三商壽,4.050000000000001,-18.939999999999998,0.2,🌑 雙重衰退,-68.0,2025-12,❌ 暫避觀望,29.03703760222222
638.0,16.64,54.5,47.13,N/A,2025,6691.TW,N/A,28.04,洋基工程,864.6000000000001,-19.090000000000003,24.76,⚠️ 獲利稀釋,27.98,2025-12,⚪ 中性觀察,11.068702290076335
35.4000015259,2.45,4.82,3.75,22.79%,2025,2504.TW,27.76%,-15.42,國產,120.6,-19.17,3.3,📉 獲利侵蝕,-20.71,2025-12,⚪ 中性觀察,4.402985264415424
122.5,3.37,19.53,19.26,N/A,2025,6791.TWO,N/A,0.0,虎門科技,157.95,-19.26,4.16,📉 獲利侵蝕,-2.88,2025-12,⚪ 中性觀察,11.633428300094968
14.1499996185,-1.49,-8.87,-9.24,N/A,2025,9919.TW,N/A,-28.57,康那香,-63.3,-19.33,-2.43,🌑 雙重衰退,-0.68,2025-12,⚪ 數據不足,0.0
89.0999984741,2.21,11.06,11.78,N/A,2025,6117.TW,N/A,-7.65,迎廣,109.50000000000001,-19.43,3.77,📉 獲利侵蝕,-26.01,2025-12,⚪ 中性觀察,12.205479243027396
81.0,3.18,7.39,11.23,N/A,2025,6997.TWO,N/A,-8.26,博弘,179.4,-19.490000000000002,5.11,📉 獲利侵蝕,-38.85,2025-12,⚪ 中性觀察,6.77257525083612
1970.0,19.9,7.55,23.29,N/A,2025,8299.TWO,N/A,3.78,群聯,1148.25,-19.509999999999998,41.98,⚠️ 獲利稀釋,-27.04,2025-12,❌ 暫避觀望,25.73481384715872
56.0,1.25,-10.95,-2.97,17.87%,2025,2070.TWO,45.13%,-22.56,精湛,67.5,-19.59,2.3,🌑 雙重衰退,-44.93,2025-12,⚪ 中性觀察,12.444444444444445
152.5,7.25,16.0,19.99,15.81%,2025,2597.TW,18.77%,0.37,潤弘,364.35,-19.619999999999997,10.75,⚠️ 獲利稀釋,7.57,2025-12,⚪ 中性觀察,6.278303828736105
123.0,4.41,9.06,15.04,N/A,2025,8109.TWO,N/A,-4.63,博大,221.4,-19.669999999999998,6.18,📉 獲利侵蝕,-14.37,2025-12,⚪ 中性觀察,8.333333333333334
77.8000030518,2.46,-9.94,-10.51,N/A,2025,6411.TWO,N/A,-30.29,晶焱,111.75000000000001,-19.78,3.18,🌑 雙重衰退,-25.46,2025-12,⚪ 中性觀察,10.442953429771812
53.7999992371,2.65,24.69,27.05,N/A,2025,6899.TWO,N/A,7.23,創為精密,129.75,-19.82,3.59,⚠️ 獲利稀釋,6.94,2025-12,⚪ 中性觀察,6.219653090994219
25.7999992371,3.03,-3.47,-4.71,N/A,2025,9904.TW,N/A,-24.63,寶成,151.5,-19.919999999999998,4.1,🌑 雙重衰退,-35.26,2025-12,⚪ 中性觀察,2.554455370009901
159.5,9.16,8.16,5.05,N/A,2025,6890.TW,N/A,-14.96,來億-KY,494.40000000000003,-20.01,13.02,📉 獲利侵蝕,-12.51,2025-12,⚪ 中性觀察,4.839199029126213
334.0,14.33,5.39,3.15,19.16%,2025,1476.TW,30.19%,-16.94,儒鴻,732.9,-20.09,20.1,📉 獲利侵蝕,-20.3,2025-12,⚪ 中性觀察,6.83585755218993
101.0,0.94,8.42,5.64,12.18%,2025,3645.TW,31.33%,-14.53,達邁,48.900000000000006,-20.169999999999998,1.54,📉 獲利侵蝕,-42.24,2025-12,❌ 暫避觀望,30.981595092024538
75.0,7.64,-11.06,-13.25,18.94%,2025,2615.TW,23.92%,-33.63,萬海,381.90000000000003,-20.380000000000003,11.21,🌑 雙重衰退,-38.09,2025-12,⚪ 中性觀察,2.9457973291437547
100.5,5.84,-0.64,-5.92,N/A,2025,6523.TWO,N/A,-26.4,達爾膚,306.45000000000005,-20.479999999999997,7.78,🌑 雙重衰退,-21.61,2025-12,⚪ 中性觀察,4.9192364170337735
84.1999969482,1.64,10.26,10.54,4.42%,2025,3444.TWO,18.10%,-10.04,利機,86.85,-20.58,2.15,📉 獲利侵蝕,3.14,2025-12,⚪ 中性觀察,14.542313807979273
157.5,5.41,-6.88,-4.74,N/A,2025,6957.TW,N/A,-25.35,裕慶-KY,278.85,-20.61,10.18,🌑 雙重衰退,-29.25,2025-12,⚪ 中性觀察,8.472296933835395
69.5,0.98,3.67,0.36,N/A,2025,6204.TWO,N/A,-20.27,艾華,43.949999999999996,-20.63,1.18,📉 獲利侵蝕,-8.41,2025-12,❌ 暫避觀望,23.720136518771334
25.25,-1.14,42.64,27.53,-34.06%,2025,3508.TWO,1.54%,6.88,位速,-59.7,-20.650000000000002,-1.51,⚠️ 獲利稀釋,18.25,2025-12,⚪ 數據不足,0.0
218.5,4.96,-4.79,2.2,N/A,2025,6239.TW,N/A,-18.46,力成,253.49999999999997,-20.66,7.48,📉 獲利侵蝕,-30.26,2025-12,⚪ 中性觀察,12.928994082840237
10.6999998093,-2.36,-36.93,-45.66,-73.69%,2025,3018.TW,-18.95%,-66.41,隆銘綠能,-81.14999999999999,-20.75,-2.16,🌑 雙重衰退,-161.36,2025-12,⚪ 數據不足,0.0
2580.0,109.06,6.5,2.84,36.75%,2025,3008.TW,47.97%,-17.91,大立光,5591.4,-20.75,159.41,📉 獲利侵蝕,-15.56,2025-12,⚪ 中性觀察,6.921343491790965
72.5,3.81,11.19,2.41,12.48%,2025,4933.TWO,28.71%,-18.35,友輝,199.5,-20.76,5.77,📉 獲利侵蝕,-26.64,2025-12,⚪ 中性觀察,5.451127819548872
170.0,8.74,-7.59,-6.57,N/A,2025,5288.TW,N/A,-27.39,豐祥-KY,449.85,-20.82,12.25,🌑 雙重衰退,-18.99,2025-12,⚪ 中性觀察,5.668556185395131
128.5,4.34,55.99,45.1,N/A,2025,7714.TWO,N/A,24.26,創泓科技,214.04999999999998,-20.84,6.33,⚠️ 獲利稀釋,60.59,2025-12,⚪ 中性觀察,9.004905395935529
1280.0,52.62,60.07,66.0,N/A,2025,5269.TW,N/A,45.15,祥碩,2596.8,-20.85,72.7,⚠️ 獲利稀釋,40.25,2025-12,⚪ 中性觀察,7.393715341959334
56.2999992371,2.89,-12.22,-11.82,12.42%,2025,4138.TWO,44.64%,-32.69,曜亞,150.3,-20.869999999999997,3.81,🌑 雙重衰退,-27.93,2025-12,⚪ 中性觀察,5.6187623989121755
149.5,3.95,7.28,5.34,14.07%,2025,3042.TW,32.18%,-15.57,晶技,196.05,-20.91,5.28,📉 獲利侵蝕,-13.57,2025-12,⚪ 中性觀察,11.43840856924254
28.0499992371,0.32,-24.68,-19.66,8.69%,2025,3285.TWO,28.61%,-40.68,微端,12.15,-21.02,0.7,🌑 雙重衰退,-56.16,2025-12,❌ 暫避觀望,34.629628687777775
134.5,4.07,-1.72,-1.89,N/A,2025,5483.TWO,N/A,-23.02,中美晶,215.10000000000002,-21.13,6.71,🌑 雙重衰退,18.54,2025-12,⚪ 中性觀察,9.379358437935842
37.0,1.77,1.46,3.73,N/A,2025,8213.TW,N/A,-17.45,志超,88.64999999999999,-21.18,2.27,📉 獲利侵蝕,-8.29,2025-12,⚪ 中性觀察,6.260575296108292
213.0,3.09,-1.5,2.53,27.31%,2025,3374.TWO,32.82%,-18.86,精材,162.6,-21.39,4.99,📉 獲利侵蝕,-30.87,2025-12,❌ 暫避觀望,19.649446494464947
122.0,8.01,-3.53,-5.73,6.72%,2025,2385.TW,16.76%,-27.23,群光,366.00000000000006,-21.5,9.05,🌑 雙重衰退,-12.04,2025-12,⚪ 中性觀察,5.0
86.0999984741,3.44,22.78,21.03,N/A,2025,5493.TWO,N/A,-0.48,三聯,154.04999999999998,-21.51,4.18,📉 獲利侵蝕,3.3,2025-12,⚪ 中性觀察,8.383641526202533
22.25,1.66,-8.33,-9.51,12.02%,2025,2020.TW,19.71%,-31.07,美亞,81.75,-21.560000000000002,2.13,🌑 雙重衰退,-41.75,2025-12,⚪ 中性觀察,4.08256880733945
81.9000015259,1.78,-6.36,-4.59,N/A,2025,6208.TWO,N/A,-26.32,日揚,94.64999999999999,-21.73,2.52,🌑 雙重衰退,-28.8,2025-12,⚪ 中性觀察,12.979398023122029
45.9000015259,1.22,4.37,-0.23,4.05%,2025,2328.TW,12.48%,-22.0,廣宇,61.2,-21.77,1.56,🌑 雙重衰退,-13.48,2025-12,⚪ 中性觀察,11.250000373995098
63.4000015259,1.72,-1.49,-1.73,N/A,2025,6546.TWO,N/A,-23.53,正基,91.95,-21.8,2.73,🌑 雙重衰退,-32.02,2025-12,⚪ 中性觀察,10.342577736688417
71.1999969482,0.91,-37.61,-31.16,N/A,2025,7709.TWO,N/A,-52.99,榮田,70.05,-21.830000000000002,2.48,🌑 雙重衰退,-75.62,2025-12,❌ 暫避觀望,15.246252023169165
13.75,-0.75,10.72,6.3,-5.35%,2025,3322.TWO,12.86%,-15.66,建舜電,-39.300000000000004,-21.96,-0.96,📉 獲利侵蝕,-2.74,2025-12,⚪ 數據不足,0.0
301.0,3.01,-1.42,-0.53,4.85%,2025,2049.TW,27.05%,-22.62,上銀,156.45,-22.09,4.31,🌑 雙重衰退,-35.13,2025-12,❌ 暫避觀望,28.859060402684566
500.0,22.41,0.68,7.77,20.51%,2025,3406.TW,34.25%,-14.37,玉晶光,1092.9,-22.14,32.84,📉 獲利侵蝕,-27.07,2025-12,⚪ 中性觀察,6.8624759813340654
82.0,-5.76,41.35,43.24,N/A,2025,6499.TWO,N/A,21.08,益安,-281.84999999999997,-22.160000000000004,-7.24,⚠️ 獲利稀釋,10.97,2025-12,⚪ 數據不足,0.0
0.0,1.05,28.6,28.36,N/A,2025,6908.TW,N/A,5.88,宏�砦C戲-創,0.0,-22.48,1.44,⚠️ 獲利稀釋,41.89,2025-12,⚪ 數據不足,0.0
580.0,10.68,-0.4,-3.24,N/A,2025,6488.TWO,N/A,-25.74,環球晶,533.6999999999999,-22.5,15.29,🌑 雙重衰退,-45.48,2025-12,❌ 暫避觀望,16.301292861157954
62.2999992371,1.44,1.48,1.36,N/A,2025,6844.TWO,N/A,-21.14,諾貝兒,93.0,-22.5,2.35,📉 獲利侵蝕,-32.39,2025-12,⚪ 中性觀察,10.048386973725806
114.0,3.57,-6.32,-6.13,N/A,2025,7712.TWO,N/A,-28.68,博盛半導體,184.20000000000002,-22.55,5.42,🌑 雙重衰退,-47.73,2025-12,⚪ 中性觀察,9.283387622149837
174.5,6.02,7.33,2.98,N/A,2025,6862.TW,N/A,-19.59,三集瑞-KY,310.5,-22.57,8.29,📉 獲利侵蝕,-29.18,2025-12,⚪ 中性觀察,8.429951690821257
73.0,1.54,-1.21,-5.0,N/A,2025,8240.TWO,N/A,-27.57,華宏,82.35000000000001,-22.57,2.18,🌑 雙重衰退,-45.77,2025-12,⚪ 中性觀察,13.296903460837887
139.5,2.48,1.29,3.86,N/A,2025,6655.TW,N/A,-18.72,科定,133.5,-22.58,3.92,📉 獲利侵蝕,-33.88,2025-12,❌ 暫避觀望,15.674157303370785
28.4500007629,-1.29,-48.42,-51.34,-262.93%,2025,2258.TW,19.82%,-73.98,鴻華先進-創,-66.3,-22.64,-2.15,🌑 雙重衰退,-74.32,2025-12,⚪ 數據不足,0.0
