prev_year,symbol,expansion,name,status,prev_eps_yoy,price,pe,rev_yoy,prev_eps,gm,date,eps,prev_rev_yoy,est_price,om,eps_yoy,advice
2025,7744.TWO,-302.93,崴寶,⚠️ 獲利稀釋,41.2,503.0,11.956263370572854,344.68,16.28,N/A,2026-03,5.66,59.94,631.05,N/A,41.75,⚪ 中性觀察
2025,7402.TWO,-303.34000000000003,邑錡,📉 獲利侵蝕,-93.2,117.5,0.0,108.1,0.1,N/A,2026-03,-0.4,2.56,-6.15,N/A,-195.24,⚪ 數據不足
2025,6670.TW,-303.46999999999997,復盛應用,📉 獲利侵蝕,-18.94,277.5,5.042703979647465,283.01,22.45,N/A,2026-03,6.96,5.01,825.45,N/A,-20.46,⚪ 中性觀察
2025,3374.TWO,-303.88,精材,⚠️ 獲利稀釋,-18.86,351.0,31.90909090909091,316.58,4.99,32.82%,2026-03,1.42,2.53,165.0,27.31%,12.7,❌ 暫避觀望
2025,3624.TWO,-303.89,光頡,⚠️ 獲利稀釋,-9.71,90.9000015259,20.944700812419356,342.78,1.86,23.30%,2026-03,0.75,3.65,65.1,7.20%,38.89,❌ 暫避觀望
2025,6988.TW,-303.95,威力暘-創,📉 獲利侵蝕,-337.5,11.6499996185,0.0,153.95,-1.13,N/A,2026-03,-0.05,-10.48,-24.15,N/A,-150.0,⚪ 數據不足
2025,1563.TW,-304.39,巧新,📉 獲利侵蝕,-56.6,0.0,0.0,243.32,1.42,18.31%,2026-03,0.6,-6.64,0.0,3.31%,-61.07,⚪ 數據不足
2025,3545.TW,-304.86,敦泰,🔄 轉虧為盈,-270.99,50.2999992371,0.0,207.42,-4.64,20.78%,2026-03,0.02,-17.79,-28.650000000000006,-7.17%,-97.44,⚪ 數據不足
2025,6887.TW,-305.17,寶綠特-KY,📉 獲利侵蝕,-40.21,0.0,0.0,163.56,4.58,N/A,2026-03,-0.62,-12.03,0.0,N/A,-141.61,⚪ 數據不足
2025,3265.TWO,-305.45,台星科,⚠️ 獲利稀釋,-12.04,176.5,13.401670463173879,319.74,5.48,25.97%,2026-03,1.76,11.55,197.55,19.26%,14.29,⚪ 中性觀察
2025,4433.TWO,-306.64,興采,📉 獲利侵蝕,46.48,18.9500007629,0.0,253.31,1.06,22.41%,2026-03,0.14,12.09,-13.649999999999997,9.68%,-53.33,⚪ 數據不足
2025,5520.TWO,-307.01,力泰,⚠️ 獲利稀釋,10.9,84.0,3.2761310452418098,310.34,9.97,N/A,2026-03,2.48,2.6,384.6,N/A,3.33,⚪ 中性觀察
2025,2327.TW,-308.06,國巨*,📉 獲利侵蝕,-69.45,555.0,12.573629361123697,244.27,11.51,37.30%,2026-03,3.9,9.26,662.1,24.28%,-63.79,⚪ 中性觀察
2025,3059.TW,-308.22,華晶科,📉 獲利侵蝕,18.27,40.0,12.944983818770227,308.22,1.24,23.91%,2026-03,0.26,20.59,46.349999999999994,2.92%,0.0,⚪ 中性觀察
2025,6214.TW,-309.15,精誠,⚠️ 獲利稀釋,9.74,182.5,9.451061626100465,473.15,7.91,N/A,2026-03,2.64,12.89,289.65000000000003,N/A,164.0,⚪ 中性觀察
2025,3168.TW,-310.42,眾福科,⚠️ 獲利稀釋,-6.99,41.9000015259,6.640253807591125,317.56,2.61,25.14%,2026-03,0.6,0.46,94.65,8.89%,7.14,⚪ 中性觀察
2025,6221.TWO,-310.99,晉泰,📉 獲利侵蝕,-33.33,21.7000007629,3.5056544043457194,255.86,2.35,N/A,2026-03,0.35,2.45,92.85,N/A,-55.13,⚪ 中性觀察
2025,1227.TW,-311.83000000000004,佳格,⚠️ 獲利稀釋,-30.16,28.8500003815,8.716012199848942,345.16,1.33,23.19%,2026-03,0.52,-3.8,49.65,4.10%,33.33,⚪ 中性觀察
2025,6173.TWO,-311.92,信昌電,⚠️ 獲利稀釋,11.72,217.5,28.96138482023968,381.92,3.26,N/A,2026-03,1.19,8.9,112.64999999999999,N/A,70.0,❌ 暫避觀望
2025,5244.TW,-312.87,弘凱,📉 獲利侵蝕,-79.59,35.8499984741,40.28089716191011,101.24,0.51,N/A,2026-03,-0.48,-1.9,13.35,N/A,-211.63,❌ 暫避觀望
2025,1316.TW,-315.06,上曜,⚠️ 獲利稀釋,35.21,11.75,0.0,356.44,-0.52,30.65%,2026-03,-0.19,195.34,-30.449999999999996,-1.86%,41.38,⚪ 數據不足
2025,4569.TW,-315.13,六方科-KY,⚠️ 獲利稀釋,-47.66,168.5,14.898320070733863,344.16,4.13,15.14%,2026-03,3.22,25.19,169.65,0.74%,29.03,⚪ 中性觀察
2025,6508.TWO,-315.78,惠光,📉 獲利侵蝕,-74.77,26.2999992371,25.53397984184466,303.58,0.27,N/A,2026-03,0.36,-4.08,15.450000000000001,N/A,-12.2,❌ 暫避觀望
2025,2105.TW,-316.37,正新,⚠️ 獲利稀釋,-39.27,31.1000003815,7.717121682754343,343.04,1.5,22.84%,2026-03,0.57,-5.68,60.44999999999999,6.75%,26.67,⚪ 中性觀察
2025,3591.TW,-316.44000000000005,艾笛森,🔄 轉虧為盈,-132.32,0.0,0.0,338.66,-0.34,21.48%,2026-03,0.12,-9.81,0.0,-2.51%,22.22,⚪ 數據不足
2025,5009.TWO,-318.08,榮剛,📉 獲利侵蝕,-50.0,33.5999984741,6.719999694819999,293.89,2.2,N/A,2026-03,0.5,-10.14,75.0,N/A,-24.19,⚪ 中性觀察
2025,6863.TW,-318.43,永道-KY,📉 獲利侵蝕,-73.47,110.5,12.774566473988438,242.64,3.0,N/A,2026-03,0.61,-14.3,129.75,N/A,-75.79,⚪ 中性觀察
2025,6431.TW,-318.53999999999996,光麗-KY,📉 獲利侵蝕,17.15,20.2999992371,0.0,313.28,-2.07,N/A,2026-03,-0.4,-1.12,-73.94999999999999,N/A,-5.26,⚪ 數據不足
2025,6969.TW,-318.9,成信實業*-創,📉 獲利侵蝕,95.65,34.7999992371,0.0,168.9,-0.09,N/A,2026-03,-0.05,79.86,-9.3,N/A,-150.0,⚪ 數據不足
2025,6617.TWO,-318.90999999999997,共信-KY,📉 獲利侵蝕,-38.46,128.5,0.0,74.47,-0.92,N/A,2026-03,-0.32,13.75,-30.450000000000003,N/A,-244.44,⚪ 數據不足
2025,5230.TWO,-319.8,雷笛克光學,⚠️ 獲利稀釋,-338.6,18.0,0.0,364.7,-1.35,N/A,2026-03,-0.28,-14.66,-60.6,N/A,44.9,⚪ 數據不足
2025,5015.TWO,-320.69,華祺,📉 獲利侵蝕,-97.61,22.0,0.0,271.71,0.06,N/A,2026-03,0.25,-4.99,-13.799999999999999,N/A,-48.98,⚪ 數據不足
2025,3023.TW,-321.18,信邦,📉 獲利侵蝕,-11.43,320.0,9.498367468091422,314.69,13.02,23.64%,2026-03,3.6,-6.24,505.34999999999997,9.15%,-6.49,⚪ 中性觀察
2025,3357.TWO,-321.40999999999997,臺慶科,⚠️ 獲利稀釋,30.29,217.0,8.371913580246915,334.59,10.26,28.44%,2026-03,2.51,20.3,388.79999999999995,14.20%,13.18,⚪ 中性觀察
2025,2368.TW,-322.13,金像電,⚠️ 獲利稀釋,64.8,1030.0,21.900914310014883,411.46,19.47,33.66%,2026-03,6.87,54.05,705.45,24.30%,89.33,❌ 暫避觀望
2025,3038.TW,-323.06,全台,📉 獲利侵蝕,-50.0,20.5499992371,7.9961086525680924,292.45,1.1,20.87%,2026-03,0.37,-16.5,38.550000000000004,0.16%,-30.61,⚪ 中性觀察
2025,4561.TWO,-323.71000000000004,健椿,📉 獲利侵蝕,-79.88,45.4000015259,34.65648971442748,316.3,0.66,19.95%,2026-03,0.25,-22.51,19.650000000000002,4.03%,-7.41,❌ 暫避觀望
2025,1582.TW,-324.37,信錦,📉 獲利侵蝕,-51.27,75.9000015259,8.754325435513264,257.7,3.45,21.08%,2026-03,0.35,-7.71,130.05,5.11%,-66.67,⚪ 中性觀察
2025,2415.TW,-324.52,錩新,⚠️ 獲利稀釋,58.77,28.75,6.78066037735849,366.19,1.81,25.38%,2026-03,0.35,3.4,63.6,12.75%,41.67,⚪ 中性觀察
2025,9908.TW,-327.45000000000005,大台北,⚠️ 獲利稀釋,0.6,29.0,6.728538283062646,345.97,1.72,N/A,2026-03,0.33,1.69,64.64999999999999,N/A,18.52,⚪ 中性觀察
2025,6732.TWO,-327.51,昇佳電子,⚠️ 獲利稀釋,-43.71,154.0,9.541511771995044,333.31,6.22,N/A,2026-03,2.19,-7.67,242.10000000000002,N/A,5.8,⚪ 中性觀察
2025,2397.TW,-328.4,友通,📉 獲利侵蝕,-28.03,63.7999992371,8.450331024781457,310.12,2.49,25.36%,2026-03,0.76,14.61,113.25000000000001,-1.87%,-18.28,⚪ 中性觀察
2025,2497.TW,-328.71999999999997,怡利電,⚠️ 獲利稀釋,-21.36,45.8499984741,8.733333042685715,331.39,2.37,25.76%,2026-03,0.8,-3.38,78.75,10.08%,2.67,⚪ 中性觀察
2025,2453.TW,-329.09,凌群,⚠️ 獲利稀釋,1.96,52.5999984741,6.831168632999999,330.21,3.12,24.39%,2026-03,0.9,7.21,115.50000000000001,4.56%,1.12,⚪ 中性觀察
2025,6967.TWO,-330.46999999999997,汎瑋材料,⚠️ 獲利稀釋,26.43,72.9000015259,7.763578437263045,397.14,4.02,N/A,2026-03,1.07,5.45,140.85000000000002,N/A,66.67,⚪ 中性觀察
2025,4739.TW,-330.52999999999986,康普,⚠️ 獲利稀釋,9.15,88.1999969482,25.714284824548102,1078.36,1.56,14.91%,2026-03,1.51,51.17,51.45,8.56%,747.83,❌ 暫避觀望
2025,8074.TWO,-330.84,鉅橡,⚠️ 獲利稀釋,15.38,57.0,18.874172185430464,447.51,1.35,N/A,2026-03,0.52,4.4,45.3,N/A,116.67,❌ 暫避觀望
2025,3530.TW,-331.19,晶相光,⚠️ 獲利稀釋,230.83,61.5,25.949367088607595,506.19,1.74,31.94%,2026-03,0.44,6.6,35.550000000000004,14.09%,175.0,❌ 暫避觀望
2025,8291.TWO,-331.56,尚茂,📉 獲利侵蝕,-78.9,36.0999984741,0.0,125.31,-1.95,N/A,2026-03,-0.49,-71.56,-75.75,N/A,-206.25,⚪ 數據不足
2025,6261.TWO,-331.65,久元,📉 獲利侵蝕,4.19,78.9000015259,8.679868154664467,324.12,4.23,N/A,2026-03,0.85,5.64,136.35,N/A,-7.53,⚪ 中性觀察
2025,4931.TWO,-332.42,新盛力,⚠️ 獲利稀釋,26.02,265.5,37.92857142857143,339.67,3.13,26.27%,2026-03,1.48,22.86,104.99999999999999,15.45%,7.25,❌ 暫避觀望
2025,1409.TW,-333.13,新纖,⚠️ 獲利稀釋,13.33,25.0,9.157509157509157,389.13,1.19,22.79%,2026-03,0.39,-14.65,40.95,8.66%,56.0,⚪ 中性觀察
2025,4130.TWO,-333.35,健亞,📉 獲利侵蝕,-56.52,26.7000007629,89.000002543,133.35,0.1,34.00%,2026-03,-0.09,-3.61,4.500000000000001,-5.47%,-200.0,❌ 暫避觀望
2025,5215.TW,-333.83,科嘉-KY,⚠️ 獲利稀釋,-45.45,39.0999984741,9.331741879260141,418.94,2.04,N/A,2026-03,0.87,-4.56,62.85000000000001,N/A,85.11,⚪ 中性觀察
2025,6435.TWO,-334.14,大中,⚠️ 獲利稀釋,56.88,263.5,11.546888694127958,390.31,9.52,N/A,2026-03,3.67,25.24,342.3,N/A,56.17,⚪ 中性觀察
2025,6425.TWO,-334.65999999999997,易發,🔄 轉虧為盈,-348.39,62.0999984741,0.0,458.27,-1.61,N/A,2026-03,0.17,-16.91,-90.45,N/A,123.61,⚪ 數據不足
2025,3531.TWO,-335.88,先益,📉 獲利侵蝕,-77.78,21.25,0.0,320.5,0.3,22.74%,2026-03,0.33,-18.09,-10.5,4.80%,-15.38,⚪ 數據不足
2025,4942.TW,-336.1,嘉彰,📉 獲利侵蝕,-26.62,33.1500015259,5.278662663359873,321.35,3.06,N/A,2026-03,0.52,7.48,94.19999999999999,N/A,-14.75,⚪ 中性觀察
2025,8234.TWO,-336.15,新漢,📉 獲利侵蝕,-35.0,68.5999984741,100.8823506972059,158.96,0.39,N/A,2026-03,-0.44,5.19,10.2,N/A,-177.19,❌ 暫避觀望
2025,5348.TWO,-336.41,正能量智能,⚠️ 獲利稀釋,-109.86,16.25,0.0,378.91,-1.49,N/A,2026-03,-0.23,-3.8,-53.4,N/A,42.5,⚪ 數據不足
2025,8433.TWO,-337.78999999999996,弘帆,📉 獲利侵蝕,-67.55,55.5,14.086294416243655,319.83,3.17,N/A,2026-03,1.37,-3.48,59.1,N/A,-17.96,⚪ 中性觀察
2025,6861.TW,-338.04,睿生光電,⚠️ 獲利稀釋,4.08,194.0,18.871595330739297,443.87,3.84,N/A,2026-03,2.12,15.29,154.20000000000002,N/A,105.83,❌ 暫避觀望
2025,1583.TW,-338.47,程泰,🔄 轉虧為盈,-142.57,48.9000015259,0.0,440.91,-4.83,19.66%,2026-03,0.18,-12.11,-285.45000000000005,-2.95%,102.44,⚪ 數據不足
2025,6560.TWO,-338.64,欣普羅,🔄 轉虧為盈,50.0,31.5499992371,0.0,423.64,-0.16,N/A,2026-03,0.37,123.75,-28.5,N/A,85.0,⚪ 數據不足
2025,6525.TW,-339.59000000000003,捷敏-KY,⚠️ 獲利稀釋,14.17,141.5,9.819569743233867,353.67,5.88,N/A,2026-03,1.62,14.03,216.14999999999998,N/A,14.08,⚪ 中性觀察
2025,1504.TW,-339.99,東元,📉 獲利侵蝕,-18.15,73.4000015259,11.95439764265472,332.58,2.42,23.29%,2026-03,0.51,6.99,92.10000000000001,6.47%,-7.41,⚪ 中性觀察
2025,2477.TW,-340.70000000000005,美隆電,📉 獲利侵蝕,12.0,20.7999992371,4.792626552327189,305.41,1.68,N/A,2026-03,0.11,-5.34,65.1,N/A,-35.29,⚪ 中性觀察
2025,4726.TWO,-341.05,永昕,⚠️ 獲利稀釋,4.42,24.2000007629,0.0,350.73,-2.17,1.76%,2026-03,-0.56,8.23,-88.94999999999999,-18.26%,9.68,⚪ 數據不足
2025,5512.TWO,-341.15999999999997,力麒,📉 獲利侵蝕,-11.76,7.7699999809,25.06451606741935,312.59,0.16,N/A,2026-03,0.05,17.58,4.65,N/A,-28.57,❌ 暫避觀望
2025,9904.TW,-341.82,寶成,📉 獲利侵蝕,-24.63,24.7999992371,2.5726140287448134,304.12,4.1,N/A,2026-03,0.76,-4.71,144.6,N/A,-37.7,⚪ 中性觀察
2025,6643.TWO,-341.91,M31,🌑 雙重衰退,-44.41,442.5,0.0,-9.15,1.69,N/A,2026-03,-1.18,20.34,-10.35,N/A,-351.06,⚪ 數據不足
2025,2618.TW,-342.0,長榮航,⚠️ 獲利稀釋,-9.87,42.75,3.5214168039538714,381.09,4.84,22.90%,2026-03,1.53,-0.31,182.10000000000002,16.53%,39.09,⚪ 中性觀察
2025,6175.TWO,-342.15,立敦,⚠️ 獲利稀釋,-14.74,74.1999969482,11.225415574614221,343.52,2.68,N/A,2026-03,0.74,-1.38,99.14999999999999,N/A,1.37,⚪ 中性觀察
2025,2476.TW,-342.27,鉅祥,⚠️ 獲利稀釋,-15.98,0.0,0.0,349.82,4.36,32.99%,2026-03,1.14,12.66,0.0,19.39%,7.55,⚪ 數據不足
2025,2323.TW,-342.89,中環,⚠️ 獲利稀釋,685.19,10.8999996185,10.092592239351852,402.3,1.58,23.42%,2026-03,-0.41,-3.39,16.200000000000003,-5.65%,59.41,⚪ 中性觀察
2025,1711.TW,-343.62,永光,🔄 轉虧為盈,-147.73,43.5,0.0,372.19,-0.21,17.63%,2026-03,0.09,-7.34,-5.3999999999999995,-5.18%,28.57,⚪ 數據不足
2025,9939.TW,-343.79,宏全,📉 獲利侵蝕,-5.01,133.0,5.635593220338983,340.36,9.1,N/A,2026-03,2.25,1.65,354.0,N/A,-3.43,⚪ 中性觀察
2025,3689.TWO,-345.14,湧德,📉 獲利侵蝕,19.61,115.5,6.085353003161222,337.45,7.55,30.92%,2026-03,2.04,20.51,284.7,12.50%,-7.69,⚪ 中性觀察
2025,6129.TWO,-345.26,普誠,⚠️ 獲利稀釋,-9.0,13.5,0.0,409.09,-1.09,N/A,2026-03,-0.17,-2.06,-44.85,N/A,63.83,⚪ 數據不足
2025,4755.TW,-346.63,三福化,📉 獲利侵蝕,-9.76,119.0,13.934426229508198,338.45,3.7,22.24%,2026-03,1.01,-9.17,128.1,10.72%,-8.18,⚪ 中性觀察
2025,7709.TWO,-346.71000000000004,榮田,📉 獲利侵蝕,-52.99,70.1999969482,16.714284987666666,293.55,2.48,N/A,2026-03,0.37,-31.16,63.0,N/A,-53.16,❌ 暫避觀望
2025,9914.TW,-347.21,美利達,📉 獲利侵蝕,271.37,84.4000015259,6.682502100229612,325.07,4.01,N/A,2026-03,1.09,-9.71,189.45000000000002,N/A,-22.14,⚪ 中性觀察
2025,2755.TWO,-347.43,揚秦,📉 獲利侵蝕,8.73,102.5,6.323257248611967,345.63,6.44,27.43%,2026-03,1.65,20.09,243.15,9.66%,-1.8,⚪ 中性觀察
2025,8099.TWO,-347.71999999999997,大世科,⚠️ 獲利稀釋,9.52,62.9000015259,10.920139153802085,423.28,2.53,N/A,2026-03,0.79,27.49,86.39999999999999,N/A,75.56,⚪ 中性觀察
2025,2520.TW,-347.81,冠德,📉 獲利侵蝕,-74.55,35.6500015259,5.825163648022877,312.37,2.61,23.17%,2026-03,0.52,-20.24,91.79999999999998,15.06%,-35.44,⚪ 中性觀察
2025,6438.TW,-348.15,迅得,⚠️ 獲利稀釋,-29.85,148.5,10.27681660899654,367.88,5.24,N/A,2026-03,1.76,26.29,216.75,N/A,19.73,⚪ 中性觀察
2025,4551.TW,-348.83,智伸科,⚠️ 獲利稀釋,-27.14,170.0,12.435991221653254,379.26,6.04,23.25%,2026-03,2.7,1.71,205.05,11.86%,30.43,⚪ 中性觀察
2025,2480.TW,-349.53999999999996,敦陽科,⚠️ 獲利稀釋,6.67,156.5,7.549445248432224,366.95,8.0,24.08%,2026-03,2.63,11.38,310.95,10.67%,17.41,⚪ 中性觀察
2025,2027.TW,-349.59,大成鋼,⚠️ 獲利稀釋,77.93,48.6500015259,6.7382273581578955,426.15,2.88,25.55%,2026-03,1.17,12.63,108.3,14.07%,76.56,⚪ 中性觀察
2025,8201.TW,-350.82,無敵,📉 獲利侵蝕,60.23,11.8999996185,0.0,340.82,-0.35,N/A,2026-03,-0.11,1.42,-16.950000000000003,N/A,-10.0,⚪ 數據不足
2025,1104.TW,-351.45,環泥,📉 獲利侵蝕,18.52,26.6000003815,4.626087022869565,349.07,2.56,N/A,2026-03,0.41,-0.42,86.25,N/A,-2.38,⚪ 中性觀察
2025,5309.TWO,-351.84,系統電,📉 獲利侵蝕,-57.38,54.7000007629,101.29629770907407,318.51,0.27,N/A,2026-03,0.09,9.13,8.100000000000001,N/A,-33.33,❌ 暫避觀望
2025,4440.TW,-352.17999999999995,宜新實業,⚠️ 獲利稀釋,-35.23,17.6499996185,6.948818747440945,1180.75,1.14,N/A,2026-03,0.51,-4.85,38.1,N/A,828.57,⚪ 中性觀察
2025,6754.TW,-352.58,匯僑設計,📉 獲利侵蝕,-46.72,42.0,6.3444108761329305,293.96,3.41,N/A,2026-03,0.12,-30.87,99.3,N/A,-58.62,⚪ 中性觀察
2025,2383.TW,-352.75,台光電,⚠️ 獲利稀釋,47.96,5500.0,51.00621348418807,401.75,41.67,28.58%,2026-03,14.9,46.42,1617.45,19.80%,49.0,❌ 暫避觀望
2025,6276.TWO,-353.52,安鈦克,📉 獲利侵蝕,142.59,20.2000007629,18.532110791651377,155.69,0.92,N/A,2026-03,-0.9,20.19,16.35,N/A,-197.83,❌ 暫避觀望
2025,6807.TW,-353.81000000000006,峰源-KY,📉 獲利侵蝕,-47.18,33.9500007629,2.9242033387510764,286.97,4.69,N/A,2026-03,0.63,-14.72,174.14999999999998,N/A,-66.84,⚪ 中性觀察
2025,3413.TW,-354.47999999999996,京鼎,📉 獲利侵蝕,-12.83,287.5,5.5235350624399615,318.21,21.44,23.90%,2026-03,4.28,26.66,780.75,11.87%,-36.27,⚪ 中性觀察
2025,8931.TWO,-354.85999999999996,大汽電,📉 獲利侵蝕,-19.4,41.1500015259,7.441229932350815,306.21,1.87,N/A,2026-03,0.38,-1.74,82.94999999999999,N/A,-48.65,⚪ 中性觀察
2025,3704.TW,-354.98,合勤控,📉 獲利侵蝕,10.87,42.4500007629,15.492701008357662,296.16,1.56,30.58%,2026-03,0.29,-2.6,41.1,1.57%,-58.82,❌ 暫避觀望
2025,1595.TWO,-355.28999999999996,川寶,📉 獲利侵蝕,-3800.0,65.3000030518,0.0,237.64,-1.95,26.86%,2026-03,-0.74,-21.77,-88.5,-13.38%,-117.65,⚪ 數據不足
2025,6215.TW,-355.85,和椿,⚠️ 獲利稀釋,-1.42,98.1999969482,19.105057772023343,572.52,2.08,N/A,2026-03,1.14,50.12,77.10000000000001,N/A,216.67,❌ 暫避觀望
2025,2106.TW,-356.64,建大,⚠️ 獲利稀釋,-90.0,17.1000003815,58.965518556896555,428.07,0.13,20.30%,2026-03,0.12,-0.7,4.35,1.48%,71.43,❌ 暫避觀望
2025,1503.TW,-357.75,士電,⚠️ 獲利稀釋,7.92,212.5,11.443187937533656,376.47,6.27,17.20%,2026-03,2.79,6.01,278.55,7.03%,18.72,⚪ 中性觀察
2025,6624.TWO,-357.90000000000003,萬年清,⚠️ 獲利稀釋,-52.17,40.9500007629,240.8823574288235,529.33,0.36,N/A,2026-03,0.05,-10.21,2.5500000000000003,N/A,171.43,❌ 暫避觀望
2025,6928.TW,-359.76,攸泰科技,📉 獲利侵蝕,6.41,48.5,0.0,242.37,-0.73,N/A,2026-03,-0.04,-2.54,-11.1,N/A,-117.39,⚪ 數據不足
2025,8426.TWO,-360.16,紅木-KY,⚠️ 獲利稀釋,-63.22,21.0,95.45454545454537,395.54,1.85,N/A,2026-03,-0.42,-5.62,3.300000000000003,N/A,35.38,❌ 暫避觀望
2025,3501.TW,-360.24,維熹,📉 獲利侵蝕,-50.98,40.0,5.174644243208279,271.35,3.0,18.84%,2026-03,0.15,-6.46,115.95,5.60%,-88.89,⚪ 中性觀察
2025,1537.TW,-360.24,廣隆,📉 獲利侵蝕,-32.28,119.5,6.121926229508197,346.01,7.95,18.72%,2026-03,2.11,-18.5,292.8,9.93%,-14.23,⚪ 中性觀察
2025,3004.TW,-360.29999999999995,豐達科,📉 獲利侵蝕,-24.15,121.5,7.930809399477806,356.78,5.85,24.39%,2026-03,1.92,15.8,229.8,9.60%,-3.52,⚪ 中性觀察
2025,1473.TW,-360.43,台南,📉 獲利侵蝕,-81.13,20.1000003815,6.836734823639456,315.63,0.57,13.69%,2026-03,0.69,-10.32,44.1,-4.13%,-44.8,⚪ 中性觀察
2025,3430.TWO,-360.71,奇鈦科,⚠️ 獲利稀釋,-34.24,116.5,14.654088050314465,384.64,3.15,23.03%,2026-03,1.45,16.19,119.25,7.70%,23.93,⚪ 中性觀察
2025,5243.TW,-361.08,乙盛-KY,⚠️ 獲利稀釋,30.95,94.4000015259,8.280701888236841,408.08,4.4,N/A,2026-03,1.47,-7.74,171.0,N/A,47.0,⚪ 中性觀察
2025,3050.TW,-361.12,鈺德,📉 獲利侵蝕,-92.73,11.6499996185,0.0,172.23,0.04,27.89%,2026-03,-0.07,0.72,-2.7,-1.07%,-188.89,⚪ 數據不足
2025,2449.TW,-362.65,京元電子,📉 獲利侵蝕,41.67,247.5,10.604113110539847,315.93,9.01,37.66%,2026-03,1.87,30.08,350.09999999999997,28.21%,-46.72,⚪ 中性觀察
2025,8162.TW,-363.38,微矽電子-創,📉 獲利侵蝕,23.62,62.7999992371,15.31707298465854,303.38,1.57,N/A,2026-03,0.12,19.79,61.49999999999999,N/A,-60.0,❌ 暫避觀望
2025,3167.TW,-364.06,大量,⚠️ 獲利稀釋,474.47,742.0,37.51263902932254,572.88,8.13,42.12%,2026-03,3.19,95.35,296.70000000000005,18.24%,208.82,❌ 暫避觀望
2025,3027.TW,-364.25,盛達,🔄 轉虧為盈,-342.86,18.5499992371,0.0,280.38,-1.06,N/A,2026-03,0.05,4.18,-12.75,N/A,-83.87,⚪ 數據不足
2025,3044.TW,-365.02,健鼎,⚠️ 獲利稀釋,21.94,481.0,9.828361258684103,390.24,19.45,25.47%,2026-03,5.61,11.54,734.1,17.08%,25.22,⚪ 中性觀察
2025,6153.TW,-365.13,嘉聯益,⚠️ 獲利稀釋,0.46,17.25,0.0,409.13,-4.38,N/A,2026-03,-0.56,-25.69,-148.64999999999998,N/A,44.0,⚪ 數據不足
2025,2478.TW,-368.14,大毅,⚠️ 獲利稀釋,8.95,125.0,14.518002322880372,396.55,3.45,24.27%,2026-03,1.14,7.81,129.14999999999998,12.13%,28.41,⚪ 中性觀察
2025,6155.TW,-368.59999999999997,鈞寶,📉 獲利侵蝕,-23.71,57.7999992371,53.51851781212964,311.46,0.74,N/A,2026-03,0.18,10.87,16.2,N/A,-57.14,❌ 暫避觀望
2025,2108.TW,-368.68,南帝,⚠️ 獲利稀釋,-27.19,30.1499996185,14.565217207004832,378.36,0.83,25.29%,2026-03,0.34,-16.0,31.049999999999997,9.12%,9.68,⚪ 中性觀察
2025,1530.TW,-369.19,亞崴,🔄 轉虧為盈,-152.78,29.2999992371,0.0,474.55,-2.45,N/A,2026-03,0.18,0.45,-137.25,N/A,105.36,⚪ 數據不足
2025,8936.TWO,-369.86,國統,⚠️ 獲利稀釋,21.07,51.2000007629,5.316718666967809,403.64,4.08,N/A,2026-03,0.99,20.29,144.45,N/A,33.78,⚪ 中性觀察
2025,3057.TW,-370.95,喬鼎,🔄 轉虧為盈,46.34,17.1000003815,0.0,273.28,-0.88,29.42%,2026-03,0.02,1.86,-14.55,-21.05%,-97.67,⚪ 數據不足
2025,5426.TWO,-371.24,振發,📉 獲利侵蝕,-47.47,28.6000003815,19.455782572448978,341.24,0.52,N/A,2026-03,0.28,17.01,22.05,N/A,-30.0,❌ 暫避觀望
2025,6924.TW,-371.5,榮惠-KY創,⚠️ 獲利稀釋,-16.96,115.5,8.967391304347826,442.71,5.68,N/A,2026-03,2.26,-3.92,193.2,N/A,71.21,⚪ 中性觀察
2025,6194.TWO,-372.25,育富,📉 獲利侵蝕,-47.23,29.7000007629,5.429616227221206,305.92,2.19,N/A,2026-03,0.33,-2.95,82.05000000000001,N/A,-66.33,⚪ 中性觀察
2025,2063.TWO,-372.75,世鎧,📉 獲利侵蝕,-10.88,24.25,5.987654320987654,336.21,1.72,17.29%,2026-03,0.33,-13.1,60.75,2.75%,-36.54,⚪ 中性觀察
2025,2374.TW,-373.78999999999996,佳能,⚠️ 獲利稀釋,28.57,69.0999984741,12.796296013722225,507.12,2.44,21.67%,2026-03,0.73,60.25,80.99999999999999,8.17%,133.33,⚪ 中性觀察
2025,3206.TWO,-373.94,志豐,📉 獲利侵蝕,-50.73,34.4000015259,7.049180640553278,315.88,2.02,21.42%,2026-03,0.26,-13.21,73.20000000000002,4.13%,-58.06,⚪ 中性觀察
2025,6474.TWO,-374.61,華豫寧,📉 獲利侵蝕,19.85,40.3499984741,4.366882951742424,352.87,3.49,N/A,2026-03,0.9,-5.94,138.6,N/A,-21.74,⚪ 中性觀察
2025,1717.TW,-375.40000000000003,長興,⚠️ 獲利稀釋,-9.62,75.8000030518,21.84438128293948,398.73,1.41,21.29%,2026-03,0.37,-7.93,52.050000000000004,3.94%,23.33,❌ 暫避觀望
2025,2484.TW,-375.42,希華,⚠️ 獲利稀釋,-34.34,76.5999984741,55.912407645328464,412.92,0.65,21.81%,2026-03,0.33,10.07,20.55,6.31%,37.5,❌ 暫避觀望
2025,8039.TW,-375.75,台虹,⚠️ 獲利稀釋,-11.69,352.5,78.33333333333333,478.88,2.07,N/A,2026-03,0.65,6.75,67.5,N/A,103.13,❌ 暫避觀望
