date,eps_yoy,gm,rev_yoy,advice,expansion,eps,prev_eps,prev_eps_yoy,prev_rev_yoy,om,name,prev_year,pe,symbol,status,price,est_price
2025-12,-93.75,20.64%,-40.0,⚪ 數據不足,-53.75,0.12,-1.1,-241.03,-37.6,-8.17%,威盛,2025,0.0,2388.TW,🔄 轉虧為盈,71.4000015259,-31.5
2025-12,-55.59,N/A,-1.73,❌ 暫避觀望,-53.86000000000001,1.63,0.65,-75.56,-6.15,N/A,保勝光學,2025,17.575757575757578,6517.TWO,🌑 雙重衰退,58.0,49.5
2025-12,-53.89,18.01%,0.02,⚪ 中性觀察,-53.910000000000004,3.74,3.12,-42.65,3.35,2.40%,力致,2025,10.843230766247032,3483.TWO,📉 獲利侵蝕,91.3000030518,126.3
2025-12,-26.31,N/A,27.91,❌ 暫避觀望,-54.22,33.5,26.59,-14.35,42.88,N/A,印能科技,2025,42.615637473585345,7734.TWO,📉 獲利侵蝕,3630.0,1277.7
2025-12,-74.55,23.17%,-20.24,⚪ 中性觀察,-54.31,2.61,1.72,-79.28,-26.92,15.06%,冠德,2025,4.687987400483619,2520.TW,🌑 雙重衰退,30.0499992371,96.15
2025-12,-77.66,18.12%,-23.26,❌ 暫避觀望,-54.39999999999999,0.21,-0.04,-105.0,-23.09,2.42%,昶和,2025,248.99999618600003,1468.TW,🔄 轉虧為盈,12.4499998093,0.7499999999999998
2025-12,-54.76,N/A,-0.23,❌ 暫避觀望,-54.53,0.95,0.44,-72.67,-5.04,N/A,中光電,2025,45.30487990963415,5371.TWO,🌑 雙重衰退,74.3000030518,24.599999999999998
2025-12,-52.74,15.30%,1.81,❌ 暫避觀望,-54.550000000000004,0.95,1.11,-27.92,2.1,3.04%,台肥,2025,17.240740458185186,1722.TW,📉 獲利侵蝕,46.5499992371,40.5
2025-12,-20.47,N/A,35.16,❌ 暫避觀望,-55.629999999999995,7.74,3.03,-54.3,28.02,N/A,愛普*,2025,76.15317667536989,6531.TW,📉 獲利侵蝕,875.0,172.34999999999997
2025-12,-56.49,19.47%,-0.85,❌ 暫避觀望,-55.64,0.67,0.38,-70.99,-1.51,0.28%,同致,2025,41.36363520765151,3552.TWO,🌑 雙重衰退,54.5999984741,19.8
2025-12,-36.41,N/A,19.24,⚪ 中性觀察,-55.64999999999999,2.62,1.53,-54.6,29.13,N/A,鑫傳,2025,9.30530192429616,6856.TWO,📉 獲利侵蝕,50.9000015259,82.05000000000001
2025-12,-72.16,5.49%,-16.5,❌ 暫避觀望,-55.66,0.28,0.09,-89.16,-19.32,3.23%,威致,2025,25.984847906818185,2028.TW,🌑 雙重衰退,17.1499996185,9.899999999999999
2025-12,-29.85,N/A,26.29,⚪ 中性觀察,-56.14,5.24,4.17,10.24,26.46,N/A,迅得,2025,11.964912280701755,6438.TW,📉 獲利侵蝕,170.5,213.75
2025-12,-66.09,8.73%,-9.88,❌ 暫避觀望,-56.21,0.78,0.22,-87.21,-12.58,4.51%,漢翔,2025,39.761903550873015,2634.TW,🌑 雙重衰退,50.0999984741,18.9
2025-12,-66.46,36.51%,-9.88,❌ 暫避觀望,-56.57999999999999,2.67,1.53,-74.8,-11.4,9.03%,德微,2025,37.47927031509121,3675.TWO,🌑 雙重衰退,226.0,90.44999999999999
2025-12,3.11,5.79%,59.7,⚪ 中性觀察,-56.59,6.3,4.7,10.59,70.71,2.48%,捷迅,2025,4.59496255956433,2643.TWO,⚠️ 獲利稀釋,67.5,220.35
2025-12,-69.2,8.85%,-12.33,❌ 暫避觀望,-56.870000000000005,0.68,0.71,-59.32,-10.77,-4.89%,燿華,2025,22.93680325758364,2367.TW,🌑 雙重衰退,61.7000007629,40.35
2025-12,-76.51,11.53%,-19.54,❌ 暫避觀望,-56.970000000000006,1.63,1.23,-77.26,-16.36,-3.62%,新日興,2025,43.73650107991361,3376.TW,🌑 雙重衰退,202.5,69.45
2025-12,-66.92,14.01%,-9.94,⚪ 數據不足,-56.980000000000004,0.44,0.23,-86.86,-12.67,6.58%,精剛,2025,0.0,1584.TWO,🌑 雙重衰退,0.0,0.0
2025-12,-79.88,19.95%,-22.51,❌ 暫避觀望,-57.36999999999999,0.66,0.36,-87.84,-25.07,4.03%,健椿,2025,38.646617688646614,4561.TWO,🌑 雙重衰退,51.4000015259,19.950000000000003
2025-12,-72.09,N/A,-14.5,❌ 暫避觀望,-57.59,0.35,0.12,-91.61,-27.61,N/A,北基,2025,34.99999868465517,8927.TWO,🌑 雙重衰退,20.2999992371,8.700000000000001
2025-12,-137.27,N/A,-79.25,⚪ 數據不足,-58.02000000000001,-3.09,-1.85,-124.6,-78.07,N/A,康全電訊,2025,0.0,8089.TWO,🌑 雙重衰退,21.75,-98.85
2025-12,-82.6,7.55%,-24.55,⚪ 數據不足,-58.05,-6.25,-4.41,-155.56,-30.68,-10.37%,山隆,2025,0.0,2616.TW,🌑 雙重衰退,14.0,-227.10000000000002
2025-12,-46.52,N/A,11.63,⚪ 中性觀察,-58.150000000000006,1.23,1.25,-37.5,2.91,N/A,全達,2025,6.1345646437994725,8068.TWO,📉 獲利侵蝕,23.25,56.85
2025-12,-64.42,16.15%,-6.01,⚪ 中性觀察,-58.410000000000004,0.95,0.61,-70.24,-2.97,1.41%,謚源,2025,13.971962438551401,2235.TWO,🌑 雙重衰退,29.8999996185,32.1
2025-12,-73.66,N/A,-14.95,⚪ 數據不足,-58.709999999999994,-4.55,-3.04,-82.04,-14.73,N/A,大洋-KY,2025,0.0,5907.TW,🌑 雙重衰退,5.3000001907,-157.95
2025-12,-51.49,15.11%,7.24,⚪ 數據不足,-58.730000000000004,-1.53,-1.05,-52.17,6.79,-12.99%,三顧,2025,0.0,3224.TWO,📉 獲利侵蝕,43.2000007629,-54.0
2025-12,-35.22,N/A,23.56,⚪ 中性觀察,-58.78,3.93,2.68,-49.41,9.27,N/A,潤泰新,2025,2.4451410259665622,9945.TW,📉 獲利侵蝕,23.3999996185,143.55
2025-12,-7.07,N/A,51.84,⚪ 中性觀察,-58.910000000000004,1.85,2.9,160.91,63.13,N/A,智通*,2025,12.316910785619173,8932.TWO,📉 獲利侵蝕,92.5,112.65
2025-12,-56.22,44.04%,2.72,⚪ 中性觀察,-58.94,2.36,1.01,-78.46,1.51,12.46%,寒舍,2025,6.871287279782178,2739.TW,📉 獲利侵蝕,34.7000007629,75.75
2025-12,-38.12,N/A,21.02,⚪ 數據不足,-59.14,12.98,8.09,-22.06,20.53,N/A,矽科宏晟,2025,0.0,6725.TWO,📉 獲利侵蝕,327.0,0.0
2025-12,-73.47,N/A,-14.3,⚪ 中性觀察,-59.17,3.0,2.95,-62.28,-10.3,N/A,永道-KY,2025,9.75378787878788,6863.TW,🌑 雙重衰退,103.0,158.39999999999998
2025-12,-51.37,N/A,7.87,⚪ 數據不足,-59.239999999999995,3.63,2.18,-56.66,8.42,N/A,松川精密,2025,0.0,7788.TW,📉 獲利侵蝕,0.0,0.0
2025-12,-51.41,32.33%,8.08,⚪ 數據不足,-59.489999999999995,0.87,-2.81,-300.0,-5.44,20.25%,晶豪科,2025,0.0,3006.TW,🔄 轉虧為盈,202.0,-76.05000000000001
2025-12,-75.14,30.14%,-15.65,⚪ 中性觀察,-59.49,0.93,0.77,-76.11,-17.2,7.44%,裕隆,2025,10.471698113207546,2201.TW,🌑 雙重衰退,27.75,39.75000000000001
2025-12,-77.78,22.74%,-18.09,⚪ 數據不足,-59.69,0.3,-0.47,-204.44,-15.43,4.80%,先益,2025,0.0,3531.TWO,🔄 轉虧為盈,23.2000007629,-9.6
2025-12,-62.99,N/A,-2.85,⚪ 中性觀察,-60.14,4.18,3.46,-60.02,-6.65,N/A,威宏-KY,2025,4.0223464904948125,8442.TW,🌑 雙重衰退,50.4000015259,187.95
2025-12,-47.4,N/A,12.79,⚪ 數據不足,-60.19,3.0,1.53,-58.08,17.51,N/A,君曜,2025,0.0,7770.TWO,📉 獲利侵蝕,47.1500015259,0.0
2025-12,-54.31,38.56%,7.08,❌ 暫避觀望,-61.39,0.54,0.05,-94.05,9.9,-3.65%,晶宏,2025,88.70967741935482,3141.TWO,📉 獲利侵蝕,55.0,9.3
2025-12,-79.17,15.11%,-16.46,❌ 暫避觀望,-62.71,0.26,0.25,-79.34,-23.85,5.94%,炎洲,2025,17.53333282466667,4306.TW,🌑 雙重衰退,13.1499996185,11.25
2025-12,-132.04,-74.40%,-69.02,⚪ 數據不足,-63.019999999999996,-0.35,-0.31,-122.4,-78.14,-413.94%,斐成,2025,0.0,3313.TWO,🌑 雙重衰退,11.6999998093,-14.849999999999998
2025-12,-85.86,-19.76%,-22.39,⚪ 數據不足,-63.47,-1.84,-1.12,-45.45,-23.51,-36.39%,三晃,2025,0.0,1721.TW,🌑 雙重衰退,28.5,-61.349999999999994
2025-12,-58.24,N/A,5.25,❌ 暫避觀望,-63.49,0.38,0.05,-88.1,7.39,N/A,立��,2025,215.48388081225812,8111.TWO,📉 獲利侵蝕,66.8000030518,4.6499999999999995
2025-12,-48.37,51.08%,15.52,⚪ 數據不足,-63.89,-2.38,-2.11,-125.84,26.64,-5.91%,翔耀,2025,0.0,2438.TW,🏰 高護城河,22.6000003815,-79.20000000000002
2025-12,41.57,N/A,105.62,❌ 暫避觀望,-64.05000000000001,3.61,2.61,99.24,121.07,N/A,宏碩系統,2025,21.653543307086615,6895.TWO,⚠️ 獲利稀釋,165.0,114.3
2025-12,-67.55,N/A,-3.48,⚪ 中性觀察,-64.07,3.17,0.71,-89.32,-7.78,N/A,弘帆,2025,12.75294135597647,8433.TWO,🌑 雙重衰退,54.2000007629,63.75
2025-12,-74.29,71.52%,-10.15,⚪ 數據不足,-64.14,-0.64,-0.56,43.62,-7.45,6.07%,點晶,2025,0.0,3288.TWO,🏰 高護城河,14.8500003815,-31.200000000000003
2025-12,-47.47,N/A,17.01,⚪ 中性觀察,-64.48,0.52,0.39,-40.91,30.86,N/A,振發,2025,11.163522012578618,5426.TWO,📉 獲利侵蝕,17.75,23.849999999999998
2025-12,-44.41,N/A,20.34,❌ 暫避觀望,-64.75,1.69,-0.69,-116.01,7.33,N/A,M31,2025,646.875,6643.TWO,🔄 轉虧為盈,621.0,14.399999999999999
2025-12,43.19,5.62%,108.39,⚪ 中性觀察,-65.2,9.04,6.43,44.39,94.87,3.53%,緯創,2025,6.852198316183349,3231.TW,⚠️ 獲利稀釋,146.5,320.7
2026-03,1919.44,N/A,1985.02,⚪ 中性觀察,-65.57999999999993,14.54,6.7,209.22,41.93,N/A,宇瞻,2025,9.856223987892548,8271.TW,⚠️ 獲利稀釋,260.5,396.44999999999993
2025-12,-89.88,15.09%,-23.91,❌ 暫避觀望,-65.97,0.26,0.06,-97.63,-28.19,1.25%,永裕,2025,52.027027027027025,1323.TW,🌑 雙重衰退,19.25,5.55
2025-12,-68.29,37.12%,-2.19,❌ 暫避觀望,-66.10000000000001,0.52,0.39,-78.8,-1.45,5.53%,志信,2025,267.9999923699998,2611.TW,🌑 雙重衰退,13.3999996185,0.7500000000000007
2025-12,-90.28,-7.37%,-24.07,⚪ 數據不足,-66.21000000000001,-1.37,-0.94,-141.03,-19.92,-10.27%,台苯,2025,0.0,1310.TW,🌑 雙重衰退,8.6300001144,-50.24999999999999
2025-12,-73.51,31.63%,-7.24,❌ 暫避觀望,-66.27000000000001,0.5,0.37,-78.11,-9.27,-1.96%,通嘉,2025,41.398601932097904,3588.TW,🌑 雙重衰退,59.2000007629,21.45
2025-12,-57.38,N/A,9.13,❌ 暫避觀望,-66.51,0.27,0.04,-90.7,7.47,N/A,系統電,2025,111.92982322298245,5309.TWO,📉 獲利侵蝕,63.7999992371,8.55
2025-12,-64.44,89.44%,2.09,❌ 暫避觀望,-66.53,1.97,0.47,-86.34,-4.51,20.17%,宇峻,2025,17.5584411621039,3546.TWO,🏰 高護城河,67.5999984741,57.74999999999999
2025-12,-47.93,12.27%,18.86,⚪ 數據不足,-66.78999999999999,-1.79,-1.36,-43.16,27.6,-16.22%,譁裕,2025,0.0,3419.TW,📉 獲利侵蝕,14.5,-69.9
2025-12,-55.46,N/A,11.46,⚪ 數據不足,-66.92,-1.88,-1.51,-93.42,6.89,N/A,康控-KY,2025,0.0,4943.TW,📉 獲利侵蝕,9.3299999237,-90.6
2025-12,60.92,48.92%,127.87,❌ 暫避觀望,-66.95,4.2,2.69,174.49,81.35,38.48%,台特化,2025,35.40748898678414,4772.TWO,⚠️ 獲利稀釋,321.5,136.2
2025-12,-76.19,11.17%,-9.18,⚪ 數據不足,-67.00999999999999,-1.92,-1.58,-112.5,-6.05,-4.33%,加百裕,2025,0.0,3323.TWO,🌑 雙重衰退,34.75,-79.35
2025-12,-54.79,N/A,12.31,⚪ 中性觀察,-67.1,1.02,1.49,-18.99,11.79,N/A,長華*,2025,13.351800765346262,8070.TW,📉 獲利侵蝕,48.2000007629,54.14999999999999
2025-12,-56.06,N/A,11.11,⚪ 數據不足,-67.17,-17.51,-12.5,-126.04,16.32,N/A,神盾,2025,0.0,6462.TWO,📉 獲利侵蝕,126.5,-585.7500000000001
2025-12,-63.86,N/A,3.42,⚪ 中性觀察,-67.28,1.44,1.33,-57.66,15.23,N/A,廣積,2025,10.194954303417429,8050.TWO,📉 獲利侵蝕,44.4500007629,65.4
2025-12,-69.96,N/A,-2.5,❌ 暫避觀望,-67.46,0.67,0.98,-42.6,0.32,N/A,聚鼎,2025,26.95205374938356,6224.TW,🌑 雙重衰退,78.6999969482,43.8
2025-12,-85.43,33.55%,-17.82,❌ 暫避觀望,-67.61000000000001,0.29,-0.01,-100.71,-19.51,3.21%,泓瀚,2025,219.99999455035714,4741.TWO,🔄 轉虧為盈,61.5999984741,4.199999999999999
2025-12,-45.45,N/A,22.25,⚪ 數據不足,-67.7,0.12,0.14,-58.82,18.87,N/A,萬旭,2025,0.0,6134.TWO,📉 獲利侵蝕,33.25,-1.5
2025-12,-77.5,19.80%,-9.64,⚪ 中性觀察,-67.86,1.34,1.33,-77.02,-7.86,-4.97%,世德,2025,8.305084458399246,2066.TWO,🌑 雙重衰退,44.0999984741,79.64999999999999
2025-12,-79.87,28.02%,-11.81,❌ 暫避觀望,-68.06,0.9,0.57,-86.03,-11.91,12.04%,旭富,2025,21.204546148136362,4119.TW,🌑 雙重衰退,46.6500015259,33.0
2025-12,29.56,N/A,97.77,❌ 暫避觀望,-68.21,2.06,1.4,53.85,93.9,N/A,巨有科技,2025,57.93650793650794,8227.TWO,⚠️ 獲利稀釋,219.0,56.699999999999996
2025-12,-73.65,17.99%,-5.05,❌ 暫避觀望,-68.60000000000001,0.47,0.3,-77.78,-2.33,0.82%,哲固,2025,16.371428353428573,3434.TWO,🌑 雙重衰退,28.6499996185,26.25
2025-12,-37.72,N/A,30.97,⚪ 數據不足,-68.69,-3.19,-2.42,-129.13,26.01,N/A,安國,2025,0.0,8054.TWO,📉 獲利侵蝕,106.5,-115.05
2025-12,-95.24,N/A,-26.42,⚪ 數據不足,-68.82,0.05,-0.37,-144.58,-31.56,N/A,高僑,2025,0.0,6234.TWO,🔄 轉虧為盈,57.7999992371,-11.850000000000001
2025-12,-91.07,3.28%,-22.22,⚪ 數據不足,-68.85,-1.07,-0.93,-55.0,-17.56,-4.04%,台達化,2025,0.0,1309.TW,🌑 雙重衰退,16.8500003815,-43.35
2025-12,-64.1,N/A,5.45,❌ 暫避觀望,-69.55,0.7,-0.01,-100.61,0.67,N/A,南茂,2025,215.5813882516279,8150.TW,🔄 轉虧為盈,92.6999969482,6.449999999999999
2025-12,-130.23,N/A,-59.86,⚪ 數據不足,-70.36999999999999,-2.97,-2.11,-35.26,-61.06,N/A,國邑*,2025,0.0,6875.TWO,🌑 雙重衰退,34.7999992371,-113.39999999999999
2025-12,-108.06,-3.67%,-37.56,⚪ 數據不足,-70.5,-1.29,-1.1,-92.98,-36.55,-6.17%,中鴻,2025,0.0,2014.TW,🌑 雙重衰退,17.8500003815,-49.05
2025-12,-74.77,N/A,-4.08,❌ 暫避觀望,-70.69,0.27,0.27,-73.79,-1.96,N/A,惠光,2025,22.685185185185183,6508.TWO,🌑 雙重衰退,24.5,16.200000000000003
2025-12,-80.37,24.70%,-9.62,⚪ 中性觀察,-70.75,0.43,0.2,-91.88,-13.54,-7.54%,加捷生醫,2025,13.313953266627907,4109.TWO,🌑 雙重衰退,11.4499998093,12.9
2025-12,-81.13,13.69%,-10.32,⚪ 中性觀察,-70.81,0.57,0.77,-69.8,-5.85,-4.13%,台南,2025,5.899999891,1473.TW,🌑 雙重衰退,20.6499996185,52.5
2025-12,-77.68,-76.10%,-6.55,⚪ 數據不足,-71.13000000000001,-15.61,-6.21,10.0,-26.19,-2289.99%,浩鼎,2025,0.0,4174.TWO,🌑 雙重衰退,34.0499992371,-423.0
2025-12,-95.68,15.90%,-24.52,❌ 暫避觀望,-71.16000000000001,0.24,-0.34,-107.89,-23.4,4.48%,龍鋒,2025,51.31249904637501,3226.TWO,🔄 轉虧為盈,41.0499992371,11.999999999999998
2025-12,-74.48,21.28%,-3.28,❌ 暫避觀望,-71.2,0.99,0.5,-82.94,-3.86,6.05%,健和興,2025,29.368420651105268,3003.TW,🌑 雙重衰退,55.7999992371,28.5
2025-12,-80.53,N/A,-8.96,❌ 暫避觀望,-71.57,0.22,0.04,-94.81,-8.5,N/A,南良,2025,45.17241510862068,5450.TWO,🌑 雙重衰退,13.1000003815,4.3500000000000005
2025-12,-81.05,13.55%,-9.36,❌ 暫避觀望,-71.69,0.2,0.25,-73.26,-3.32,2.02%,春雨,2025,22.537314002238805,2012.TW,🌑 雙重衰退,15.1000003815,10.05
2025-12,-77.08,N/A,-5.35,⚪ 中性觀察,-71.73,1.16,0.48,-88.89,-4.94,N/A,關中,2025,12.076502940683058,8941.TWO,🌑 雙重衰退,44.2000007629,54.900000000000006
2025-12,-77.05,N/A,-5.05,❌ 暫避觀望,-72.0,0.14,0.28,-46.15,-5.87,N/A,茂迪,2025,38.57142956220778,6244.TWO,🌑 雙重衰退,29.7000007629,11.550000000000002
2025-12,-74.46,10.77%,-1.8,⚪ 數據不足,-72.66,2.23,0.73,-87.97,8.05,1.84%,兆利,2025,0.0,3548.TWO,🌑 雙重衰退,0.0,0.0
2025-12,-47.66,15.14%,25.19,❌ 暫避觀望,-72.85,4.13,3.23,-51.13,28.81,0.74%,六方科-KY,2025,16.17786187322611,4569.TW,📉 獲利侵蝕,171.0,158.55
2025-12,-114.96,N/A,-41.94,⚪ 數據不足,-73.02,-0.76,-2.47,-255.35,-99.58,N/A,富旺,2025,0.0,6219.TWO,🌑 雙重衰退,13.0500001907,-87.75
2025-12,-44.44,15.04%,28.81,⚪ 數據不足,-73.25,-0.13,-0.11,63.33,17.54,-80.56%,郡都開發,2025,0.0,4402.TWO,📉 獲利侵蝕,13.8000001907,-5.1
2025-12,50.0,N/A,123.75,⚪ 數據不足,-73.75,-0.16,-0.88,-41.94,137.08,N/A,欣普羅,2025,0.0,6560.TWO,⚠️ 獲利稀釋,39.7999992371,-31.049999999999997
2025-12,-0.7,60.04%,73.85,⚪ 中性觀察,-74.55,1.91,1.3,-27.12,35.48,25.42%,台新新光金,2025,5.5999998204941175,2887.TW,🏰 高護城河,23.7999992371,63.75
2025-12,-85.71,-37.47%,-10.18,❌ 暫避觀望,-75.53,0.02,0.32,-58.97,-8.66,-176.58%,統懋,2025,55.08620821189655,2434.TW,🌑 雙重衰退,31.9500007629,8.700000000000001
2025-12,-74.4,25.17%,1.33,⚪ 數據不足,-75.73,0.53,-0.09,-105.39,-3.85,7.11%,萬在,2025,0.0,4543.TWO,🔄 轉虧為盈,0.0,0.0
2025-12,-69.73,N/A,6.19,⚪ 數據不足,-75.92,0.57,0.58,-48.15,17.91,N/A,金利食安,2025,0.0,7743.TWO,📉 獲利侵蝕,0.0,0.0
2025-12,-84.27,2.22%,-8.3,⚪ 數據不足,-75.97,-1.64,-1.08,-74.19,-11.73,-15.74%,旭品,2025,0.0,3325.TWO,🌑 雙重衰退,12.6000003815,-58.05
2025-12,31.64,N/A,108.17,⚪ 數據不足,-76.53,4.85,3.76,39.62,122.44,N/A,漢達,2025,0.0,6620.TWO,⚠️ 獲利稀釋,70.6999969482,0.0
2025-12,-92.76,57.83%,-15.8,⚪ 中性觀察,-76.96000000000001,6.1,4.94,-91.36,-6.43,50.09%,材料*-KY,2025,1.1852900007326732,4763.TW,🏰 高護城河,41.9000015259,530.25
2025-12,-79.59,N/A,-1.9,❌ 暫避觀望,-77.69,0.51,0.64,-62.57,-2.61,N/A,弘凱,2025,23.333333333333336,5244.TW,🌑 雙重衰退,42.0,26.999999999999996
2025-12,160.13,N/A,237.84,❌ 暫避觀望,-77.71000000000001,0.92,0.81,164.8,372.94,N/A,長園科,2025,26.586827261017962,8038.TWO,⚠️ 獲利稀釋,44.4000015259,25.05
2025-12,-95.77,N/A,-17.19,⚪ 數據不足,-78.58,-1.39,-1.1,-266.67,0.33,N/A,愛地雅,2025,0.0,8933.TWO,🌑 雙重衰退,5.8800001144,-51.45
2025-12,-69.45,37.30%,9.26,⚪ 中性觀察,-78.71000000000001,11.51,8.22,-73.12,5.78,24.28%,國巨*,2025,7.625955694961771,2327.TW,📉 獲利侵蝕,389.0,765.1500000000001
2025-12,-90.28,N/A,-11.54,❌ 暫避觀望,-78.74000000000001,0.14,0.01,-99.59,-17.3,N/A,伍豐,2025,44.15094267641509,8076.TWO,🌑 雙重衰退,23.3999996185,7.95
2025-12,-77.63,20.31%,1.31,❌ 暫避觀望,-78.94,0.69,0.68,-73.93,25.99,4.98%,愛山林,2025,20.602409332168673,2540.TW,📉 獲利侵蝕,51.2999992371,37.35
2025-12,-122.76,-25.13%,-43.59,⚪ 數據不足,-79.17,-2.75,-2.09,-44.76,-47.7,-116.55%,駿吉-KY,2025,0.0,1591.TWO,🌑 雙重衰退,0.0,0.0
2025-12,-87.21,0.84%,-7.88,❌ 暫避觀望,-79.33,0.12,-0.28,-128.57,-18.87,-27.07%,佳和,2025,323.7499952325004,1449.TW,🔄 轉虧為盈,12.9499998093,0.5999999999999993
2025-12,-84.51,N/A,-4.81,⚪ 數據不足,-79.7,0.33,-0.54,-131.03,-23.64,N/A,美達科技,2025,0.0,6735.TWO,🔄 轉虧為盈,126.5,-10.649999999999999
2025-12,-81.97,N/A,-2.15,❌ 暫避觀望,-79.82,0.44,0.04,-97.71,-3.51,N/A,加高,2025,55.63380281690141,8182.TWO,🌑 雙重衰退,39.5,10.649999999999999
2025-12,-35.0,N/A,45.18,⚪ 數據不足,-80.18,0.26,-0.64,-672.73,56.34,N/A,訊芯-KY,2025,0.0,6451.TW,🔄 轉虧為盈,441.0,-46.050000000000004
2025-12,-87.79,N/A,-7.53,⚪ 中性觀察,-80.26,1.29,10.47,40.9,-2.24,N/A,可寧衛*,2025,1.1757269118626212,8422.TW,🌑 雙重衰退,27.8999996185,355.95
2025-12,-70.28,22.10%,10.44,⚪ 中性觀察,-80.72,1.98,2.73,-45.51,2.6,9.53%,聯德控股-KY,2025,12.473545377222223,4912.TW,📉 獲利侵蝕,94.3000030518,113.39999999999999
2025-12,-116.56,14.16%,-35.66,⚪ 數據不足,-80.9,-0.25,-0.45,-140.91,-33.96,-1.55%,正文,2025,0.0,4906.TW,🌑 雙重衰退,40.0,-20.55
2025-12,-101.09,5.40%,-20.15,⚪ 數據不足,-80.94,-4.88,-3.56,-394.25,-17.29,-14.81%,光罩,2025,0.0,2338.TW,🌑 雙重衰退,51.5,-190.34999999999997
2025-12,-71.34,N/A,10.3,❌ 暫避觀望,-81.64,0.48,0.11,-90.83,10.79,N/A,今展科,2025,66.96969812560606,6432.TWO,📉 獲利侵蝕,44.2000007629,9.899999999999999
2025-12,-92.31,N/A,-10.01,⚪ 數據不足,-82.3,-0.25,-0.13,31.58,-14.19,N/A,亞矽,2025,0.0,6113.TWO,🌑 雙重衰退,24.5499992371,-5.1000000000000005
2025-12,-61.33,15.03%,21.35,⚪ 中性觀察,-82.68,1.72,1.17,-73.56,6.94,0.14%,堤維西,2025,7.328766774908676,1522.TW,📉 獲利侵蝕,32.0999984741,65.7
2025-12,-80.0,19.34%,3.55,⚪ 數據不足,-83.55,0.08,-0.29,-182.86,0.43,7.12%,聯嘉投控,2025,0.0,3717.TW,🔄 轉虧為盈,24.0499992371,0.0
2025-12,-55.26,N/A,28.45,⚪ 數據不足,-83.71,0.35,0.21,-25.0,51.06,N/A,嘉雨思-創,2025,0.0,6921.TW,📉 獲利侵蝕,90.9000015259,0.0
2025-12,-64.17,N/A,19.58,⚪ 數據不足,-83.75,0.67,0.68,-4.23,32.38,N/A,達亞,2025,0.0,6762.TWO,📉 獲利侵蝕,0.0,0.0
2025-12,-91.2,N/A,-6.07,⚪ 中性觀察,-85.13,0.11,0.62,-51.97,-6.12,N/A,禾昌,2025,13.909774436090228,6158.TWO,🌑 雙重衰退,18.5,19.95
2025-12,-94.0,37.93%,-8.17,❌ 暫避觀望,-85.83,0.03,0.1,-76.74,-5.31,11.05%,中電,2025,51.739128776086964,1611.TW,🌑 雙重衰退,11.8999996185,3.4499999999999997
2025-12,-84.96,5.62%,1.1,⚪ 數據不足,-86.05999999999999,-2.24,-1.16,-43.75,2.18,-16.08%,州巧,2025,0.0,3543.TW,📉 獲利侵蝕,39.8499984741,-55.95
2025-12,-54.81,N/A,31.54,❌ 暫避觀望,-86.35,1.09,0.7,-59.52,37.74,N/A,奈米醫材,2025,18.91966843540166,6612.TWO,📉 獲利侵蝕,68.3000030518,54.150000000000006
2025-12,-92.0,11.85%,-5.46,❌ 暫避觀望,-86.54,0.04,0.03,-93.18,-6.15,-0.08%,中華化,2025,2410.000101726667,1727.TW,🌑 雙重衰退,72.3000030518,0.44999999999999996
2025-12,-95.74,-2.65%,-9.04,⚪ 數據不足,-86.69999999999999,-3.69,-2.62,-154.37,-10.09,-25.24%,富采,2025,0.0,3714.TW,🌑 雙重衰退,71.0999984741,-130.50000000000003
2025-12,-92.39,11.81%,-5.25,⚪ 數據不足,-87.14,0.07,-0.09,-110.98,-9.76,4.89%,嘉晶,2025,0.0,3016.TW,🔄 轉虧為盈,117.0,-2.25
2025-12,-96.23,0.24%,-8.18,⚪ 數據不足,-88.05000000000001,-1.13,-0.55,-13.64,-14.16,-22.36%,新晶投控,2025,0.0,3713.TWO,🌑 雙重衰退,13.6999998093,-27.9
2026-03,-14.16,54.20%,73.94,⚪ 中性觀察,-88.1,0.97,3.67,7.31,9.02,26.68%,亞信,2025,12.18851570964247,3169.TWO,🏰 高護城河,112.5,138.45000000000002
2025-12,-92.45,22.32%,-4.04,⚪ 數據不足,-88.41,-1.02,-0.62,-63.16,-11.44,6.52%,元創精密,2025,0.0,3685.TWO,🌑 雙重衰退,30.1000003815,-36.9
2025-12,-96.99,19.24%,-8.56,⚪ 數據不足,-88.42999999999999,0.05,0.43,-80.0,-4.45,-16.80%,單井,2025,0.0,3490.TWO,🌑 雙重衰退,30.9500007629,-2.850000000000001
2025-12,-93.16,8.16%,-4.37,❌ 暫避觀望,-88.78999999999999,0.08,0.13,-87.62,-0.15,-0.43%,台榮,2025,8.827055269646172e+17,1220.TW,🌑 雙重衰退,12.25,2.0816681711721685e-16
2025-12,-91.3,15.20%,-2.4,⚪ 數據不足,-88.89999999999999,0.01,-0.53,-630.0,-3.65,-3.10%,慶騰,2025,0.0,4534.TWO,🔄 轉虧為盈,23.9500007629,-18.3
2025-12,-90.0,20.30%,-0.7,❌ 暫避觀望,-89.3,0.13,0.06,-94.5,-1.02,1.48%,建大,2025,71.66666984541666,2106.TW,🌑 雙重衰退,17.2000007629,3.6
2025-12,-141.41,N/A,-51.86,⚪ 數據不足,-89.55,-0.41,-0.19,-117.59,-44.17,N/A,申豐,2025,0.0,6582.TW,🌑 雙重衰退,31.7000007629,-23.249999999999996
