expansion,eps_yoy,est_price,date,prev_rev_yoy,prev_eps,prev_eps_yoy,symbol,rev_yoy,price,advice,eps,pe,name,om,gm,prev_year,status
-283.8,-56.82,94.2,2026-03,5.3,2.59,40.56,5443.TWO,226.98,99.1999969482,❌ 暫避觀望,0.19,15.79617785799363,均豪,N/A,N/A,2025,📉 獲利侵蝕
-284.15000000000003,-58.82,39.00000000000001,2026-03,19.79,1.36,-11.69,6148.TWO,225.33,30.7999992371,⚪ 中性觀察,0.07,11.846153552730767,驊宏資,N/A,N/A,2025,📉 獲利侵蝕
-284.28,72.41,428.40000000000003,2026-03,40.66,10.99,29.29,6894.TWO,356.69,352.5,⚪ 中性觀察,4.5,12.342436974789916,衛司特,N/A,N/A,2025,⚠️ 獲利稀釋
-284.54,40.0,63.9,2026-03,-23.26,2.05,-31.43,2362.TW,324.54,42.0999984741,⚪ 中性觀察,0.61,9.882628749788733,藍天,N/A,N/A,2025,⚠️ 獲利稀釋
-284.96000000000004,-62.69,100.80000000000001,2026-03,-13.29,3.59,-65.19,6873.TW,222.27,79.4000015259,⚪ 中性觀察,0.25,11.815476417544641,泓德能源,N/A,N/A,2025,📉 獲利侵蝕
-285.12,6.25,106.65,2026-03,5.91,2.68,1.52,9926.TW,291.37,49.0999984741,⚪ 中性觀察,0.68,6.905766311406469,新海,N/A,N/A,2025,⚠️ 獲利稀釋
-285.35,-102.86,117.30000000000001,2026-03,-50.97,1.92,-80.22,2545.TW,182.49,37.7000007629,⚪ 中性觀察,-0.01,4.820971964565217,皇翔,N/A,N/A,2025,📉 獲利侵蝕
-285.63,79.17,15.899999999999997,2026-03,23.94,-0.55,-191.67,8374.TW,364.8,84.0,❌ 暫避觀望,0.43,79.24528301886794,羅昇,N/A,N/A,2025,🔄 轉虧為盈
-285.76,86.52,263.70000000000005,2026-03,15.94,6.57,-2.48,9958.TW,372.28,112.0,⚪ 中性觀察,2.63,6.370875995449373,世紀鋼,N/A,N/A,2025,⚠️ 獲利稀釋
-287.3,8.57,295.2,2026-03,7.18,8.07,10.14,1513.TW,295.87,175.5,⚪ 中性觀察,1.94,8.917682926829269,中興電,17.59%,27.00%,2025,⚠️ 獲利稀釋
-287.94,13.51,85.05,2026-03,9.65,1.66,-33.33,3317.TWO,301.45,90.0,❌ 暫避觀望,0.84,15.873015873015873,尼克森,15.60%,29.13%,2025,⚠️ 獲利稀釋
-288.38,37.66,1645.05,2026-03,31.74,46.57,98.71,3665.TW,326.04,1855.0,❌ 暫避觀望,11.66,16.914379502142793,貿聯-KY,18.37%,31.93%,2025,⚠️ 獲利稀釋
-288.62,-60.0,73.19999999999999,2026-03,19.95,2.28,13.43,4148.TW,228.62,29.5,⚪ 中性觀察,0.08,6.045081967213116,全宇生技-KY,9.28%,28.39%,2025,📉 獲利侵蝕
-289.92999999999995,34.78,22.200000000000003,2026-03,1.99,0.78,-30.97,1470.TW,324.71,21.8500003815,⚪ 中性觀察,0.31,14.763513771283781,大統新創,18.03%,30.30%,2025,⚠️ 獲利稀釋
-290.24,11.56,130.2,2026-03,7.87,3.63,-51.37,7788.TW,301.8,250.0,❌ 暫避觀望,2.22,28.801843317972352,松川精密,N/A,N/A,2025,⚠️ 獲利稀釋
-292.19,16.2,215.85,2026-03,13.91,5.62,-8.97,1342.TW,308.39,111.0,⚪ 中性觀察,2.08,7.713690062543433,八貫,N/A,N/A,2025,⚠️ 獲利稀釋
-292.40999999999997,-26.58,200.70000000000002,2026-03,29.61,5.23,52.37,4442.TWO,265.83,50.5,⚪ 中性觀察,1.17,3.7742899850523166,竣邦-KY,10.88%,27.73%,2025,📉 獲利侵蝕
-292.69,18.09,251.85,2026-03,11.55,6.45,-5.85,3479.TWO,310.78,142.5,⚪ 中性觀察,2.22,8.487194758784991,安勤,N/A,N/A,2025,⚠️ 獲利稀釋
-292.96000000000004,-23.53,-19.5,2026-03,-9.87,-0.49,-2550.0,2722.TW,269.43,22.9500007629,⚪ 數據不足,-0.21,0.0,夏都,-30.10%,27.13%,2025,📉 獲利侵蝕
-293.42,-7.55,50.699999999999996,2026-03,-1.77,1.38,-36.28,5353.TWO,285.87,32.2000007629,⚪ 中性觀察,0.5,9.52662744464497,台林,N/A,N/A,2025,📉 獲利侵蝕
-293.47,-22.86,-60.44999999999999,2026-03,-1.12,-1.15,-428.57,6240.TWO,270.61,18.0499992371,⚪ 數據不足,-0.43,0.0,松崗,N/A,N/A,2025,📉 獲利侵蝕
-294.70000000000005,-14.47,51.45,2026-03,-5.35,1.16,-77.08,8941.TWO,280.23,43.0,⚪ 中性觀察,1.36,12.536443148688045,關中,N/A,N/A,2025,📉 獲利侵蝕
-294.88,-52.56,152.7,2026-03,373.32,5.56,-69.48,5314.TWO,242.32,55.2999992371,⚪ 中性觀察,0.37,5.43221996435167,世紀*,N/A,N/A,2025,📉 獲利侵蝕
-295.02,19.35,16.35,2026-03,16.61,0.55,-63.09,8222.TW,314.37,34.2000007629,❌ 暫避觀望,0.37,31.376147488899075,寶一,N/A,N/A,2025,⚠️ 獲利稀釋
-295.08,-70.52,140.85000000000002,2026-03,3.44,4.36,-34.8,6284.TWO,224.56,95.8000030518,⚪ 中性觀察,0.51,10.202343243003195,佳邦,N/A,N/A,2025,📉 獲利侵蝕
-295.26,-175.0,-4.199999999999994,2026-03,-32.24,0.17,104.91,5227.TWO,120.26,33.5499992371,⚪ 數據不足,-1.43,0.0,立凱-KY,N/A,N/A,2025,📉 獲利侵蝕
-295.66,27.64,169.35,2026-03,3.01,4.21,13.48,1618.TW,323.3,39.5999984741,⚪ 中性觀察,1.57,3.5075286513817536,合機,N/A,N/A,2025,⚠️ 獲利稀釋
-296.05999999999995,300.0,10.799999999999999,2026-03,23.11,0.37,188.1,1587.TW,596.06,26.7000007629,❌ 暫避觀望,0.04,37.08333439291667,吉茂,2.96%,18.05%,2025,⚠️ 獲利稀釋
-296.59999999999997,40.18,167.7,2026-03,21.66,4.34,-2.92,6913.TWO,336.78,117.5,⚪ 中性觀察,1.58,10.509838998211091,鴻呈,N/A,N/A,2025,⚠️ 獲利稀釋
-297.86,9.52,163.65,2026-03,-9.29,4.56,-12.98,2488.TW,307.38,54.0999984741,⚪ 中性觀察,0.92,4.958753297351054,漢平,7.42%,19.83%,2025,⚠️ 獲利稀釋
-299.69,-136.07,60.44999999999999,2026-03,-11.79,2.51,-48.7,6597.TWO,163.62,68.5999984741,❌ 暫避觀望,-0.45,17.02233212756824,立誠,N/A,N/A,2025,📉 獲利侵蝕
-299.92999999999995,29.6,137.7,2026-03,-7.95,3.71,-30.65,1341.TW,329.53,57.5,⚪ 中性觀察,1.62,6.263616557734205,富林-KY,12.74%,23.43%,2025,⚠️ 獲利稀釋
-300.07,-34.37,155.39999999999998,2026-03,6.42,4.27,3.41,3484.TWO,265.7,51.0,⚪ 中性觀察,0.63,4.922779922779923,崧騰,N/A,N/A,2025,📉 獲利侵蝕
-300.11,-22.22,4.050000000000001,2026-03,-8.96,0.22,-80.53,5450.TWO,277.89,14.6000003815,❌ 暫避觀望,0.07,54.07407548703703,南良,N/A,N/A,2025,📉 獲利侵蝕
-300.19,-49.06,98.39999999999999,2026-03,-8.15,3.08,-26.71,9924.TW,251.13,40.0,⚪ 中性觀察,0.54,6.097560975609756,福興,N/A,N/A,2025,📉 獲利侵蝕
-300.4,-14.81,85.35000000000001,2026-03,2.91,2.24,6.16,5902.TWO,285.59,33.8499984741,⚪ 中性觀察,0.46,5.949033123743408,德記,N/A,N/A,2025,📉 獲利侵蝕
-300.77,-59.38,-57.15,2026-03,-18.27,-1.3,-6600.0,3499.TWO,241.39,14.6499996185,⚪ 數據不足,-0.51,0.0,環天科,-8.96%,23.89%,2025,📉 獲利侵蝕
-301.15,73.15,216.15,2026-03,11.63,5.46,11.43,2645.TW,374.3,170.5,⚪ 中性觀察,2.58,11.83206106870229,長榮航太,9.96%,14.11%,2025,⚠️ 獲利稀釋
-301.24,-9.76,-36.75,2026-03,-81.41,-0.8,-480.95,2509.TW,291.48,13.1999998093,⚪ 數據不足,-0.45,0.0,全坤建,N/A,N/A,2025,📉 獲利侵蝕
-301.33,-31.4,154.2,2026-03,9.39,4.01,-22.33,6469.TWO,269.93,72.8000030518,⚪ 中性觀察,0.83,7.081712359124515,大樹,N/A,N/A,2025,📉 獲利侵蝕
-302.19,68.75,61.800000000000004,2026-03,6.1,2.3,69.12,5432.TWO,370.94,162.5,❌ 暫避觀望,0.27,39.44174757281553,新門,N/A,N/A,2025,⚠️ 獲利稀釋
-302.93,41.75,631.05,2026-03,59.94,16.28,41.2,7744.TWO,344.68,441.0,⚪ 中性觀察,5.66,10.482529118136439,崴寶,N/A,N/A,2025,⚠️ 獲利稀釋
-303.34000000000003,-195.24,-6.15,2026-03,2.56,0.1,-93.2,7402.TWO,108.1,99.1999969482,⚪ 數據不足,-0.4,0.0,邑錡,N/A,N/A,2025,📉 獲利侵蝕
-303.46999999999997,-20.46,825.45,2026-03,5.01,22.45,-18.94,6670.TW,283.01,251.0,⚪ 中性觀察,6.96,4.5611484644739235,復盛應用,N/A,N/A,2025,📉 獲利侵蝕
-303.88,12.7,165.0,2026-03,2.53,4.99,-18.86,3374.TWO,316.58,279.5,❌ 暫避觀望,1.42,25.40909090909091,精材,27.31%,32.82%,2025,⚠️ 獲利稀釋
-303.89,38.89,65.1,2026-03,3.65,1.86,-9.71,3624.TWO,342.78,139.0,❌ 暫避觀望,0.75,32.02764976958525,光頡,7.20%,23.30%,2025,⚠️ 獲利稀釋
-303.95,-150.0,-24.15,2026-03,-10.48,-1.13,-337.5,6988.TW,153.95,13.3500003815,⚪ 數據不足,-0.05,0.0,威力暘-創,N/A,N/A,2025,📉 獲利侵蝕
-304.39,-61.07,71.55000000000001,2026-03,-6.64,1.42,-56.6,1563.TW,243.32,64.4000015259,⚪ 中性觀察,0.6,13.501048537924525,巧新,3.31%,18.31%,2025,📉 獲利侵蝕
-304.86,-97.44,-28.650000000000006,2026-03,-17.79,-4.64,-270.99,3545.TW,207.42,54.5,⚪ 數據不足,0.02,0.0,敦泰,-7.17%,20.78%,2025,🔄 轉虧為盈
-305.17,-141.61,0.0,2026-03,-12.03,4.58,-40.21,6887.TW,163.56,0.0,⚪ 數據不足,-0.62,0.0,寶綠特-KY,N/A,N/A,2025,📉 獲利侵蝕
-305.45,14.29,197.55,2026-03,11.55,5.48,-12.04,3265.TWO,319.74,176.0,⚪ 中性觀察,1.76,13.363705391040241,台星科,19.26%,25.97%,2025,⚠️ 獲利稀釋
-306.64,-53.33,-13.649999999999997,2026-03,12.09,1.06,46.48,4433.TWO,253.31,20.6000003815,⚪ 數據不足,0.14,0.0,興采,9.68%,22.41%,2025,📉 獲利侵蝕
-307.01,3.33,384.6,2026-03,2.6,9.97,10.9,5520.TWO,310.34,82.0,⚪ 中性觀察,2.48,3.1981279251170047,力泰,N/A,N/A,2025,⚠️ 獲利稀釋
-308.06,-63.79,662.1,2026-03,9.26,11.51,-69.45,2327.TW,244.27,1015.0,❌ 暫避觀望,3.9,22.995015858631625,國巨*,24.28%,37.30%,2025,📉 獲利侵蝕
-308.22,0.0,46.349999999999994,2026-03,20.59,1.24,18.27,3059.TW,308.22,48.3499984741,❌ 暫避觀望,0.26,15.64724869711974,華晶科,2.92%,23.91%,2025,📉 獲利侵蝕
-309.15,164.0,289.65000000000003,2026-03,12.89,7.91,9.74,6214.TW,473.15,128.0,⚪ 中性觀察,2.64,6.628689798032107,精誠,N/A,N/A,2025,⚠️ 獲利稀釋
-310.42,7.14,94.65,2026-03,0.46,2.61,-6.99,3168.TW,317.56,42.5499992371,⚪ 中性觀察,0.6,6.74326453836767,眾福科,8.89%,25.14%,2025,⚠️ 獲利稀釋
-310.99,-55.13,92.85,2026-03,2.45,2.35,-33.33,6221.TWO,255.86,22.2999992371,⚪ 中性觀察,0.35,3.6025846909693056,晉泰,N/A,N/A,2025,📉 獲利侵蝕
-311.83000000000004,33.33,49.65,2026-03,-3.8,1.33,-30.16,1227.TW,345.16,29.0499992371,⚪ 中性觀察,0.52,8.776434814833836,佳格,4.10%,23.19%,2025,⚠️ 獲利稀釋
-311.92,70.0,112.64999999999999,2026-03,8.9,3.26,11.72,6173.TWO,381.92,276.0,❌ 暫避觀望,1.19,36.75099866844208,信昌電,N/A,N/A,2025,⚠️ 獲利稀釋
-312.87,-211.63,13.35,2026-03,-1.9,0.51,-79.59,5244.TW,101.24,36.0999984741,❌ 暫避觀望,-0.48,40.561796038314604,弘凱,N/A,N/A,2025,📉 獲利侵蝕
-315.06,41.38,-30.449999999999996,2026-03,195.34,-0.52,35.21,1316.TW,356.44,10.1000003815,⚪ 數據不足,-0.19,0.0,上曜,-1.86%,30.65%,2025,⚠️ 獲利稀釋
-315.13,29.03,169.65,2026-03,25.19,4.13,-47.66,4569.TW,344.16,166.5,⚪ 中性觀察,3.22,14.721485411140582,六方科-KY,0.74%,15.14%,2025,⚠️ 獲利稀釋
-315.78,-12.2,15.450000000000001,2026-03,-4.08,0.27,-74.77,6508.TWO,303.58,24.25,❌ 暫避觀望,0.36,23.54368932038835,惠光,N/A,N/A,2025,📉 獲利侵蝕
-316.37,26.67,60.44999999999999,2026-03,-5.68,1.5,-39.27,2105.TW,343.04,29.3999996185,⚪ 中性觀察,0.57,7.295285265136478,正新,6.75%,22.84%,2025,⚠️ 獲利稀釋
-316.44000000000005,22.22,0.0,2026-03,-9.81,-0.34,-132.32,3591.TW,338.66,0.0,⚪ 數據不足,0.12,0.0,艾笛森,-2.51%,21.48%,2025,🔄 轉虧為盈
-318.08,-24.19,75.0,2026-03,-10.14,2.2,-50.0,5009.TWO,293.89,33.2000007629,⚪ 中性觀察,0.5,6.640000152579999,榮剛,N/A,N/A,2025,📉 獲利侵蝕
-318.43,-75.79,129.75,2026-03,-14.3,3.0,-73.47,6863.TW,242.64,90.1999969482,⚪ 中性觀察,0.61,10.427745311930634,永道-KY,N/A,N/A,2025,📉 獲利侵蝕
-318.53999999999996,-5.26,-73.94999999999999,2026-03,-1.12,-2.07,17.15,6431.TW,313.28,18.2000007629,⚪ 數據不足,-0.4,0.0,光麗-KY,N/A,N/A,2025,📉 獲利侵蝕
-318.9,-150.0,-9.3,2026-03,79.86,-0.09,95.65,6969.TW,168.9,24.5,⚪ 數據不足,-0.05,0.0,成信實業*-創,N/A,N/A,2025,📉 獲利侵蝕
-318.90999999999997,-244.44,-30.450000000000003,2026-03,13.75,-0.92,-38.46,6617.TWO,74.47,64.0999984741,⚪ 數據不足,-0.32,0.0,共信-KY,N/A,N/A,2025,📉 獲利侵蝕
-319.8,44.9,-60.6,2026-03,-14.66,-1.35,-338.6,5230.TWO,364.7,24.0,⚪ 數據不足,-0.28,0.0,雷笛克光學,N/A,N/A,2025,⚠️ 獲利稀釋
-320.69,-48.98,-13.799999999999999,2026-03,-4.99,0.06,-97.61,5015.TWO,271.71,23.0,⚪ 數據不足,0.25,0.0,華祺,N/A,N/A,2025,📉 獲利侵蝕
-321.18,-6.49,505.34999999999997,2026-03,-6.24,13.02,-11.43,3023.TW,314.69,306.5,⚪ 中性觀察,3.6,9.097655090531315,信邦,9.15%,23.64%,2025,📉 獲利侵蝕
-321.40999999999997,13.18,388.79999999999995,2026-03,20.3,10.26,30.29,3357.TWO,334.59,300.5,⚪ 中性觀察,2.51,11.593364197530866,臺慶科,14.20%,28.44%,2025,⚠️ 獲利稀釋
-322.13,89.33,705.45,2026-03,54.05,19.47,64.8,2368.TW,411.46,1190.0,❌ 暫避觀望,6.87,25.302998086327875,金像電,24.30%,33.66%,2025,⚠️ 獲利稀釋
-323.06,-30.61,38.550000000000004,2026-03,-16.5,1.1,-50.0,3038.TW,292.45,21.7999992371,⚪ 中性觀察,0.37,8.48248997552529,全台,0.16%,20.87%,2025,📉 獲利侵蝕
-323.71000000000004,-7.41,19.650000000000002,2026-03,-22.51,0.66,-79.88,4561.TWO,316.3,38.6500015259,❌ 暫避觀望,0.25,29.50381795870229,健椿,4.03%,19.95%,2025,📉 獲利侵蝕
-324.37,-66.67,130.05,2026-03,-7.71,3.45,-51.27,1582.TW,257.7,83.4000015259,⚪ 中性觀察,0.35,9.61937733862745,信錦,5.11%,21.08%,2025,📉 獲利侵蝕
-324.52,41.67,63.6,2026-03,3.4,1.81,58.77,2415.TW,366.19,34.5499992371,⚪ 中性觀察,0.35,8.148584725731132,錩新,12.75%,25.38%,2025,⚠️ 獲利稀釋
-327.45000000000005,18.52,64.64999999999999,2026-03,1.69,1.72,0.6,9908.TW,345.97,29.5499992371,⚪ 中性觀察,0.33,6.8561483148723905,大台北,N/A,N/A,2025,⚠️ 獲利稀釋
-327.51,5.8,242.10000000000002,2026-03,-7.67,6.22,-43.71,6732.TWO,333.31,161.5,⚪ 中性觀察,2.19,10.006195786864932,昇佳電子,N/A,N/A,2025,⚠️ 獲利稀釋
-328.4,-18.28,113.25000000000001,2026-03,14.61,2.49,-28.03,2397.TW,310.12,57.2000007629,⚪ 中性觀察,0.76,7.576159041443708,友通,-1.87%,25.36%,2025,📉 獲利侵蝕
-328.71999999999997,2.67,78.75,2026-03,-3.38,2.37,-21.36,2497.TW,331.39,55.0,⚪ 中性觀察,0.8,10.476190476190476,怡利電,10.08%,25.76%,2025,⚠️ 獲利稀釋
-329.09,1.12,115.50000000000001,2026-03,7.21,3.12,1.96,2453.TW,330.21,55.2999992371,⚪ 中性觀察,0.9,7.181818082740259,凌群,4.56%,24.39%,2025,⚠️ 獲利稀釋
-330.46999999999997,66.67,140.85000000000002,2026-03,5.45,4.02,26.43,6967.TWO,397.14,70.5,⚪ 中性觀察,1.07,7.5079872204472835,汎瑋材料,N/A,N/A,2025,⚠️ 獲利稀釋
-330.52999999999986,747.83,51.45,2026-03,51.17,1.56,9.15,4739.TW,1078.36,106.0,❌ 暫避觀望,1.51,30.903790087463555,康普,8.56%,14.91%,2025,⚠️ 獲利稀釋
-330.84,116.67,45.3,2026-03,4.4,1.35,15.38,8074.TWO,447.51,65.8000030518,❌ 暫避觀望,0.52,21.78808048072848,鉅橡,N/A,N/A,2025,⚠️ 獲利稀釋
-331.19,175.0,35.550000000000004,2026-03,6.6,1.74,230.83,3530.TW,506.19,67.5999984741,❌ 暫避觀望,0.44,28.52320610721519,晶相光,14.09%,31.94%,2025,⚠️ 獲利稀釋
-331.56,-206.25,-75.75,2026-03,-71.56,-1.95,-78.9,8291.TWO,125.31,44.0,⚪ 數據不足,-0.49,0.0,尚茂,N/A,N/A,2025,📉 獲利侵蝕
-331.65,-7.53,136.35,2026-03,5.64,4.23,4.19,6261.TWO,324.12,90.8000030518,⚪ 中性觀察,0.85,9.988999235621563,久元,N/A,N/A,2025,📉 獲利侵蝕
-332.42,7.25,104.99999999999999,2026-03,22.86,3.13,26.02,4931.TWO,339.67,231.5,❌ 暫避觀望,1.48,33.07142857142858,新盛力,15.45%,26.27%,2025,⚠️ 獲利稀釋
-333.13,56.0,40.95,2026-03,-14.65,1.19,13.33,1409.TW,389.13,26.1000003815,⚪ 中性觀察,0.39,9.56043970018315,新纖,8.66%,22.79%,2025,⚠️ 獲利稀釋
-333.35,-200.0,4.500000000000001,2026-03,-3.61,0.1,-56.52,4130.TWO,133.35,24.8999996185,❌ 暫避觀望,-0.09,82.99999872833332,健亞,-5.47%,34.00%,2025,📉 獲利侵蝕
-333.83,85.11,62.85000000000001,2026-03,-4.56,2.04,-45.45,5215.TW,418.94,42.9500007629,⚪ 中性觀察,0.87,10.250596840787587,科嘉-KY,N/A,N/A,2025,⚠️ 獲利稀釋
-334.14,56.17,342.3,2026-03,25.24,9.52,56.88,6435.TWO,390.31,332.0,⚪ 中性觀察,3.67,14.548641542506573,大中,N/A,N/A,2025,⚠️ 獲利稀釋
-334.65999999999997,123.61,-90.45,2026-03,-16.91,-1.61,-348.39,6425.TWO,458.27,71.0,⚪ 數據不足,0.17,0.0,易發,N/A,N/A,2025,🔄 轉虧為盈
-335.88,-15.38,0.0,2026-03,-18.09,0.3,-77.78,3531.TWO,320.5,0.0,⚪ 數據不足,0.33,0.0,先益,4.80%,22.74%,2025,📉 獲利侵蝕
-336.1,-14.75,94.19999999999999,2026-03,7.48,3.06,-26.62,4942.TW,321.35,37.2999992371,⚪ 中性觀察,0.52,5.939490324378982,嘉彰,N/A,N/A,2025,📉 獲利侵蝕
-336.15,-177.19,10.2,2026-03,5.19,0.39,-35.0,8234.TWO,158.96,65.6999969482,❌ 暫避觀望,-0.44,96.61764257088235,新漢,N/A,N/A,2025,📉 獲利侵蝕
-336.41,42.5,-53.4,2026-03,-3.8,-1.49,-109.86,5348.TWO,378.91,18.5,⚪ 數據不足,-0.23,0.0,正能量智能,N/A,N/A,2025,⚠️ 獲利稀釋
-337.78999999999996,-17.96,59.1,2026-03,-3.48,3.17,-67.55,8433.TWO,319.83,52.5999984741,⚪ 中性觀察,1.37,13.350253419822335,弘帆,N/A,N/A,2025,📉 獲利侵蝕
-338.04,105.83,154.20000000000002,2026-03,15.29,3.84,4.08,6861.TW,443.87,303.0,❌ 暫避觀望,2.12,29.474708171206224,睿生光電,N/A,N/A,2025,⚠️ 獲利稀釋
-338.47,102.44,-285.45000000000005,2026-03,-12.11,-4.83,-142.57,1583.TW,440.91,49.0499992371,⚪ 數據不足,0.18,0.0,程泰,-2.95%,19.66%,2025,🔄 轉虧為盈
-338.64,85.0,-28.5,2026-03,123.75,-0.16,50.0,6560.TWO,423.64,38.75,⚪ 數據不足,0.37,0.0,欣普羅,N/A,N/A,2025,🔄 轉虧為盈
-339.59000000000003,14.08,216.14999999999998,2026-03,14.03,5.88,14.17,6525.TW,353.67,146.0,⚪ 中性觀察,1.62,10.131852879944484,捷敏-KY,N/A,N/A,2025,⚠️ 獲利稀釋
-339.99,-7.41,92.10000000000001,2026-03,6.99,2.42,-18.15,1504.TW,332.58,67.9000015259,⚪ 中性觀察,0.51,11.058632170342017,東元,6.47%,23.29%,2025,📉 獲利侵蝕
-340.70000000000005,-35.29,65.1,2026-03,-5.34,1.68,12.0,2477.TW,305.41,21.3500003815,⚪ 中性觀察,0.11,4.919354926612903,美隆電,N/A,N/A,2025,📉 獲利侵蝕
-341.05,9.68,-88.94999999999999,2026-03,8.23,-2.17,4.42,4726.TWO,350.73,24.0,⚪ 數據不足,-0.56,0.0,永昕,-18.26%,1.76%,2025,⚠️ 獲利稀釋
-341.15999999999997,-28.57,4.65,2026-03,17.58,0.16,-11.76,5512.TWO,312.59,7.9000000954,❌ 暫避觀望,0.05,25.483871275483867,力麒,N/A,N/A,2025,📉 獲利侵蝕
-341.82,-37.7,144.6,2026-03,-4.71,4.1,-24.63,9904.TW,304.12,25.2999992371,⚪ 中性觀察,0.76,2.624481248661826,寶成,N/A,N/A,2025,📉 獲利侵蝕
-341.91,-351.06,-10.35,2026-03,20.34,1.69,-44.41,6643.TWO,-9.15,460.0,⚪ 數據不足,-1.18,0.0,M31,N/A,N/A,2025,🌑 雙重衰退
-342.0,39.09,182.10000000000002,2026-03,-0.31,4.84,-9.87,2618.TW,381.09,43.7999992371,⚪ 中性觀察,1.53,3.6079076801565075,長榮航,16.53%,22.90%,2025,⚠️ 獲利稀釋
-342.15,1.37,99.14999999999999,2026-03,-1.38,2.68,-14.74,6175.TWO,343.52,111.0,❌ 暫避觀望,0.74,16.792738275340394,立敦,N/A,N/A,2025,⚠️ 獲利稀釋
-342.27,7.55,0.0,2026-03,12.66,4.36,-15.98,2476.TW,349.82,0.0,⚪ 數據不足,1.14,0.0,鉅祥,19.39%,32.99%,2025,⚠️ 獲利稀釋
-342.89,59.41,16.200000000000003,2026-03,-3.39,1.58,685.19,2323.TW,402.3,10.8999996185,⚪ 中性觀察,-0.41,10.092592239351852,中環,-5.65%,23.42%,2025,⚠️ 獲利稀釋
-343.62,28.57,-5.3999999999999995,2026-03,-7.34,-0.21,-147.73,1711.TW,372.19,42.5499992371,⚪ 數據不足,0.09,0.0,永光,-5.18%,17.63%,2025,🔄 轉虧為盈
-343.79,-3.43,354.0,2026-03,1.65,9.1,-5.01,9939.TW,340.36,129.0,⚪ 中性觀察,2.25,5.466101694915254,宏全,N/A,N/A,2025,📉 獲利侵蝕
-345.14,-7.69,284.7,2026-03,20.51,7.55,19.61,3689.TWO,337.45,112.5,⚪ 中性觀察,2.04,5.927291886195996,湧德,12.50%,30.92%,2025,📉 獲利侵蝕
-345.26,63.83,-44.85,2026-03,-2.06,-1.09,-9.0,6129.TWO,409.09,18.6000003815,⚪ 數據不足,-0.17,0.0,普誠,N/A,N/A,2025,⚠️ 獲利稀釋
-346.63,-8.18,128.1,2026-03,-9.17,3.7,-9.76,4755.TW,338.45,133.0,❌ 暫避觀望,1.01,15.57377049180328,三福化,10.72%,22.24%,2025,📉 獲利侵蝕
-346.71000000000004,-53.16,63.0,2026-03,-31.16,2.48,-52.99,7709.TWO,293.55,86.5999984741,❌ 暫避觀望,0.37,20.619047255738096,榮田,N/A,N/A,2025,📉 獲利侵蝕
-347.21,-22.14,189.45000000000002,2026-03,-9.71,4.01,271.37,9914.TW,325.07,73.5999984741,⚪ 中性觀察,1.09,5.827394970237529,美利達,N/A,N/A,2025,📉 獲利侵蝕
-347.43,-1.8,243.15,2026-03,20.09,6.44,8.73,2755.TWO,345.63,142.0,⚪ 中性觀察,1.65,8.760024676125848,揚秦,9.66%,27.43%,2025,📉 獲利侵蝕
-347.71999999999997,75.56,86.39999999999999,2026-03,27.49,2.53,9.52,8099.TWO,423.28,57.7999992371,⚪ 中性觀察,0.79,10.034722089774306,大世科,N/A,N/A,2025,⚠️ 獲利稀釋
-347.81,-35.44,91.79999999999998,2026-03,-20.24,2.61,-74.55,2520.TW,312.37,34.0999984741,⚪ 中性觀察,0.52,5.571895175506536,冠德,15.06%,23.17%,2025,📉 獲利侵蝕
-348.15,19.73,216.75,2026-03,26.29,5.24,-29.85,6438.TW,367.88,145.5,⚪ 中性觀察,1.76,10.069204152249135,迅得,N/A,N/A,2025,⚠️ 獲利稀釋
-348.83,30.43,205.05,2026-03,1.71,6.04,-27.14,4551.TW,379.26,225.0,❌ 暫避觀望,2.7,16.45940014630578,智伸科,11.86%,23.25%,2025,⚠️ 獲利稀釋
-349.53999999999996,17.41,310.95,2026-03,11.38,8.0,6.67,2480.TW,366.95,153.0,⚪ 中性觀察,2.63,7.380607814761215,敦陽科,10.67%,24.08%,2025,⚠️ 獲利稀釋
-349.59,76.56,108.3,2026-03,12.63,2.88,77.93,2027.TW,426.15,39.9000015259,⚪ 中性觀察,1.17,5.526316000817175,大成鋼,14.07%,25.55%,2025,⚠️ 獲利稀釋
-350.82,-10.0,-16.950000000000003,2026-03,1.42,-0.35,60.23,8201.TW,340.82,13.0,⚪ 數據不足,-0.11,0.0,無敵,N/A,N/A,2025,📉 獲利侵蝕
-351.45,-2.38,86.25,2026-03,-0.42,2.56,18.52,1104.TW,349.07,26.5499992371,⚪ 中性觀察,0.41,4.617391171669565,環泥,N/A,N/A,2025,📉 獲利侵蝕
-351.84,-33.33,8.100000000000001,2026-03,9.13,0.27,-57.38,5309.TWO,318.51,61.7000007629,❌ 暫避觀望,0.09,114.25926067203703,系統電,N/A,N/A,2025,📉 獲利侵蝕
-352.17999999999995,828.57,38.1,2026-03,-4.85,1.14,-35.23,4440.TW,1180.75,17.0499992371,⚪ 中性觀察,0.51,6.712598124842519,宜新實業,N/A,N/A,2025,⚠️ 獲利稀釋
-352.58,-58.62,99.3,2026-03,-30.87,3.41,-46.72,6754.TW,293.96,44.0,⚪ 中性觀察,0.12,6.646525679758308,匯僑設計,N/A,N/A,2025,📉 獲利侵蝕
