advice,status,prev_eps_yoy,rev_yoy,prev_eps,expansion,prev_year,est_price,eps_yoy,gm,date,pe,name,price,symbol,eps,prev_rev_yoy,om
❌ 暫避觀望,⚠️ 獲利稀釋,-1.88,1094.24,3.14,-770.9100000000001,2025,105.74999999999999,323.33,16.83%,2026-03,15.744680851063832,光洋科,111.0,1785.TWO,2.54,32.39,11.95%
⚪ 數據不足,📉 獲利侵蝕,-66.41,368.34,-2.16,-783.72,2025,-89.24999999999999,-415.38,-18.95%,2026-03,0.0,隆銘綠能,14.3000001907,3018.TW,-0.67,-45.66,-73.69%
⚪ 數據不足,📉 獲利侵蝕,-691.67,601.5,-1.9,-784.83,2025,-75.45,-183.33,6.18%,2026-03,0.0,兆勁,10.8999996185,2444.TW,-0.51,-18.44,-17.38%
❌ 暫避觀望,📉 獲利侵蝕,209.26,689.5,1.7,-785.5,2025,59.849999999999994,-96.0,11.59%,2026-03,15.814535958421054,精確,63.0999984741,3162.TWO,0.02,65.48,1.68%
⚪ 中性觀察,⚠️ 獲利稀釋,-27.51,887.98,3.04,-791.15,2025,72.45,96.83,8.43%,2026-03,12.525879917184264,廣越,60.5,4438.TW,-0.04,17.91,-1.90%
⚪ 數據不足,🔄 轉虧為盈,-178.42,709.49,-1.09,-792.54,2025,-86.7,-83.05,N/A,2026-03,0.0,南六,38.75,6504.TW,0.1,-1.5,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,5.17,794.87,6.55,-792.95,2025,243.15,1.92,N/A,2026-03,5.120296113510179,精成科,83.0,6191.TW,1.59,55.5,N/A
⚪ 數據不足,📉 獲利侵蝕,-281.76,529.36,-6.62,-793.36,2025,-205.8,-264.0,-1.63%,2026-03,0.0,正崴,34.8499984741,2392.TW,-0.46,-3.44,-10.82%
⚪ 中性觀察,📉 獲利侵蝕,1.77,787.01,2.31,-794.03,2025,72.3,-7.02,N/A,2026-03,12.593361154128631,伊雲谷,60.7000007629,6689.TW,0.53,-1.67,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-4.98,903.68,2.1,-795.52,2025,74.55,108.16,N/A,2026-03,12.655935920704227,昶昕,62.9000015259,8438.TW,1.02,12.79,N/A
⚪ 中性觀察,📉 獲利侵蝕,-1.48,787.21,4.0,-799.71,2025,141.45,-12.5,12.18%,2026-03,4.8515376458112405,中宇,45.75,1535.TW,0.77,4.67,5.96%
⚪ 中性觀察,⚠️ 獲利稀釋,163.4,817.81,1.23,-801.14,2025,21.9,16.67,N/A,2026-03,12.5,虹揚-KY,18.25,6573.TW,-0.4,-13.43,N/A
⚪ 數據不足,📉 獲利侵蝕,-139.68,467.75,-7.65,-802.6700000000001,2025,-260.85,-334.92,2.51%,2026-03,0.0,東碩,13.8000001907,3272.TWO,-2.8,5.44,-26.32%
⚪ 數據不足,📉 獲利侵蝕,-76.19,783.84,-1.92,-803.4100000000001,2025,-80.85000000000001,-19.57,11.17%,2026-03,0.0,加百裕,28.9500007629,3323.TWO,-0.56,-9.18,-4.33%
⚪ 中性觀察,📉 獲利侵蝕,10.36,783.73,10.01,-803.54,2025,404.54999999999995,-19.81,N/A,2026-03,3.2109751010048204,五福,86.5999984741,2745.TWO,3.44,14.38,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-106.98,859.78,-2.86,-807.22,2025,-105.75000000000001,52.56,-12.37%,2026-03,0.0,正達,65.8000030518,3149.TW,-0.37,5.53,-29.19%
⚪ 中性觀察,📉 獲利侵蝕,150.56,253.23,1.81,-810.37,2025,94.95,-557.14,7.66%,2026-03,4.699842022116903,東台,29.75,4526.TW,-0.65,-6.62,-21.47%
⚪ 數據不足,⚠️ 獲利稀釋,-156.8,846.82,-0.71,-810.6500000000001,2025,-47.85,36.17,N/A,2026-03,0.0,汎銓,403.0,6830.TW,-0.61,10.78,N/A
⚪ 數據不足,📉 獲利侵蝕,-252.38,812.27,-0.78,-820.27,2025,-29.85,-8.0,N/A,2026-03,0.0,花王,26.25,8906.TWO,-0.28,-13.36,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-85.71,894.76,0.15,-820.85,2025,12.0,73.91,N/A,2026-03,13.624999523125,聯上發,10.8999996185,2537.TW,0.4,-43.28,N/A
⚪ 中性觀察,📉 獲利侵蝕,327.5,686.37,0.9,-821.25,2025,29.4,-134.88,10.73%,2026-03,12.474490185153062,友達,24.4500007629,2409.TW,-0.15,0.41,-2.70%
⚪ 中性觀察,📉 獲利侵蝕,-0.48,817.65,4.18,-822.1999999999999,2025,153.14999999999998,-4.55,N/A,2026-03,7.55142002684623,三聯,77.0999984741,5493.TWO,1.26,21.03,N/A
⚪ 中性觀察,📉 獲利侵蝕,7.63,718.73,11.15,-824.03,2025,440.4,-105.3,19.64%,2026-03,1.4952316596014987,信立,43.9000015259,4303.TWO,-0.48,164.26,-12.85%
⚪ 數據不足,🔄 轉虧為盈,-114.55,956.47,-4.72,-829.4200000000001,2025,-157.95000000000002,127.05,-14.72%,2026-03,0.0,唐榮,27.1499996185,2035.TWO,0.33,-21.22,-18.44%
⚪ 數據不足,📉 獲利侵蝕,-87.21,603.87,0.12,-831.65,2025,-5.55,-227.78,0.84%,2026-03,0.0,佳和,12.25,1449.TW,-0.23,-7.88,-27.07%
⚪ 中性觀察,📉 獲利侵蝕,203.33,790.97,1.82,-834.3000000000001,2025,54.300000000000004,-43.33,N/A,2026-03,11.477900341740332,邁達特,41.5499992371,6112.TW,0.17,18.84,N/A
⚪ 數據不足,📉 獲利侵蝕,-84.96,570.51,-2.24,-837.1800000000001,2025,-59.7,-266.67,5.62%,2026-03,0.0,州巧,32.8499984741,3543.TW,-0.16,1.1,-16.08%
⚪ 數據不足,⚠️ 獲利稀釋,-16.92,898.78,-0.76,-839.6899999999999,2025,-26.55,59.09,N/A,2026-03,0.0,邦泰,17.3999996185,8935.TWO,-0.09,-6.33,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-39.29,920.0,-0.39,-840.0,2025,-20.700000000000003,80.0,12.46%,2026-03,0.0,榮成,10.1000003815,1909.TW,-0.02,-6.47,2.54%
⚪ 數據不足,🔄 轉虧為盈,-186.45,765.22,-6.81,-846.22,2025,-128.54999999999998,-81.0,8.48%,2026-03,0.0,百達-KY,137.0,2236.TW,0.19,423.12,-4.13%
⚪ 中性觀察,⚠️ 獲利稀釋,10.46,866.43,14.36,-846.7299999999999,2025,571.8,19.7,N/A,2026-03,6.190975865687304,宏�硌穈T,236.0,6811.TWO,4.8,11.2,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-56.67,860.97,-4.9,-847.33,2025,-166.64999999999998,13.64,N/A,2026-03,0.0,智晶,22.1000003815,5245.TWO,-0.79,-13.73,N/A
⚪ 數據不足,🌑 雙重衰退,20.75,-49.8,-0.84,-850.2,2025,-27.150000000000002,-900.0,-21.68%,2026-03,0.0,巨鎧精密-創,61.0,2254.TW,-1.04,-24.51,-98.59%
⚪ 數據不足,📉 獲利侵蝕,-720.83,768.82,-1.55,-852.1500000000001,2025,-38.7,-83.33,N/A,2026-03,0.0,馬光-KY,39.0,4139.TWO,-0.55,-3.34,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,30.86,871.55,6.53,-855.0999999999999,2025,246.3,16.45,14.31%,2026-03,6.48599269183922,零壹,106.5,3029.TW,1.77,34.73,6.54%
⚪ 中性觀察,⚠️ 獲利稀釋,30.21,868.43,1.25,-857.3199999999999,2025,42.300000000000004,11.11,11.41%,2026-03,11.790780141843971,華經,33.25,2468.TW,0.3,19.94,4.34%
⚪ 中性觀察,⚠️ 獲利稀釋,40.61,861.7,2.32,-859.9100000000001,2025,86.85,1.79,10.75%,2026-03,3.6096717821243525,春源,20.8999996185,2010.TW,0.57,0.73,7.04%
⚪ 數據不足,🔄 轉虧為盈,-122.06,802.76,-0.15,-861.09,2025,-7.199999999999999,-58.33,N/A,2026-03,0.0,有益,9.779999733,9962.TWO,0.05,-21.01,N/A
⚪ 中性觀察,📉 獲利侵蝕,14.97,849.66,2.16,-861.1999999999999,2025,78.89999999999999,-11.54,N/A,2026-03,7.595057179258554,欣雄,39.9500007629,8908.TWO,0.46,27.37,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,328.87,871.15,6.34,-864.17,2025,129.75,6.98,N/A,2026-03,4.196531703710983,富威電力,36.2999992371,6994.TW,0.48,164.5,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,65.55,879.38,15.5,-864.61,2025,584.0999999999999,14.77,N/A,2026-03,12.63482280431433,帆宣,492.0,6196.TW,5.08,-15.01,N/A
⚪ 數據不足,🔄 轉虧為盈,-255.07,1172.94,-1.07,-866.69,2025,-52.5,306.25,35.79%,2026-03,0.0,晶彩科,84.0999984741,3535.TW,0.99,-31.12,12.45%
⚪ 數據不足,⚠️ 獲利稀釋,-275.59,959.14,-5.17,-868.8,2025,-204.45,90.34,N/A,2026-03,0.0,天宇,19.3500003815,8171.TWO,-0.2,-66.93,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-29.4,877.13,8.43,-873.74,2025,330.59999999999997,3.39,13.87%,2026-03,11.206896551724139,大綜,247.0,3147.TWO,3.66,64.32,5.75%
⚪ 數據不足,📉 獲利侵蝕,-128.03,663.94,-0.45,-874.6500000000001,2025,-18.6,-210.71,-0.79%,2026-03,0.0,大東,9.0500001907,1441.TW,-0.62,-6.83,-10.66%
⚪ 數據不足,📉 獲利侵蝕,-272.92,623.3,-1.68,-876.63,2025,-70.94999999999999,-253.33,N/A,2026-03,0.0,鑫禾,18.4500007629,4999.TW,-0.54,-0.19,N/A
⚪ 數據不足,⚠️ 獲利稀釋,57.14,969.39,-1.77,-880.8199999999999,2025,-84.9,88.57,N/A,2026-03,0.0,東典光電,95.4000015259,6588.TWO,-0.08,27.54,N/A
⚪ 數據不足,📉 獲利侵蝕,-15.66,635.46,-0.96,-885.46,2025,-46.5,-250.0,12.86%,2026-03,0.0,建舜電,11.25,3322.TWO,-0.64,6.3,-5.35%
⚪ 中性觀察,⚠️ 獲利稀釋,48.0,1065.47,1.85,-885.47,2025,75.45,180.0,N/A,2026-03,4.184890504393638,潤泰材,21.0499992371,8463.TW,0.42,8.31,N/A
⚪ 中性觀察,📉 獲利侵蝕,6.89,861.36,3.63,-889.79,2025,129.60000000000002,-28.43,11.53%,2026-03,6.8865740740740735,欣新網,59.5,2949.TWO,0.74,21.07,2.34%
⚪ 中性觀察,⚠️ 獲利稀釋,1.86,984.81,2.19,-892.9699999999999,2025,75.6,91.84,N/A,2026-03,7.08333348470238,光菱,35.7000007629,8032.TWO,0.94,25.77,N/A
⚪ 數據不足,📉 獲利侵蝕,48.0,633.91,-0.26,-893.91,2025,-12.75,-260.0,N/A,2026-03,0.0,友勁,9.8900003433,6142.TW,-0.18,52.32,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-37.72,992.49,-3.19,-894.01,2025,-104.69999999999999,98.48,N/A,2026-03,0.0,安國,81.0999984741,8054.TWO,-0.01,30.97,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,81.45,1815.36,4.05,-897.18,2025,143.55,918.18,N/A,2026-03,2.4137931433124344,鑫龍騰,23.1000003815,3188.TWO,2.24,79.14,N/A
❌ 暫避觀望,📉 獲利侵蝕,49.25,863.6,1.0,-899.3100000000001,2025,37.95,-35.71,8.38%,2026-03,19.34782638849802,亞航,48.9500007629,2630.TW,0.09,4.89,2.16%
⚪ 數據不足,📉 獲利侵蝕,-5.88,891.37,-2.55,-906.12,2025,-82.64999999999999,-14.75,10.61%,2026-03,0.0,今皓,11.5500001907,3011.TW,-0.73,-34.5,-45.08%
⚪ 數據不足,📉 獲利侵蝕,-603.33,629.73,-1.52,-907.51,2025,-68.55000000000001,-277.78,N/A,2026-03,0.0,澤米,44.7999992371,6742.TW,-0.35,-20.15,N/A
⚪ 數據不足,📉 獲利侵蝕,-138.3,551.38,-0.55,-908.52,2025,-33.9,-357.14,17.06%,2026-03,0.0,旭軟,22.7999992371,3390.TWO,-0.18,-7.45,1.24%
⚪ 數據不足,🔄 轉虧為盈,33.33,1065.26,-0.6,-913.7,2025,-30.749999999999996,151.56,N/A,2026-03,0.0,慧友,39.7999992371,5484.TW,0.33,9.99,N/A
⚪ 數據不足,📉 獲利侵蝕,-283.87,391.62,-1.14,-918.29,2025,-26.1,-526.67,N/A,2026-03,0.0,明基材,23.2999992371,8215.TW,-0.64,-4.0,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,1.06,929.95,1.88,-921.62,2025,53.99999999999999,8.33,14.91%,2026-03,7.875000105972223,倚天酷��-創,28.3500003815,2432.TW,0.26,25.63,7.25%
⚪ 數據不足,📉 獲利侵蝕,-95.34,557.02,0.11,-925.02,2025,-26.999999999999996,-368.0,N/A,2026-03,0.0,麗清,19.8500003815,3346.TW,-0.67,-8.52,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-128.95,979.38,-0.22,-926.05,2025,-14.7,53.33,N/A,2026-03,0.0,淳安,20.3999996185,6283.TW,-0.07,14.75,N/A
⚪ 中性觀察,📉 獲利侵蝕,-37.71,902.2,5.36,-928.82,2025,173.85,-26.62,11.63%,2026-03,7.006039426074201,美律,81.1999969482,2439.TW,1.03,6.01,3.86%
⚪ 中性觀察,📉 獲利侵蝕,-12.28,919.31,1.5,-933.5999999999999,2025,52.35,-14.29,N/A,2026-03,6.862464401977077,松和,23.9500007629,5016.TWO,0.36,0.57,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,9.24,942.93,2.03,-937.93,2025,64.49999999999999,5.0,N/A,2026-03,4.732558228255815,安倉,20.3500003815,5548.TWO,0.42,14.56,N/A
⚪ 中性觀察,📉 獲利侵蝕,-17.45,888.91,2.27,-942.04,2025,83.55000000000001,-53.13,N/A,2026-03,5.332136582208259,志超,29.7000007629,8213.TW,0.3,3.73,N/A
⚪ 中性觀察,📉 獲利侵蝕,-82.78,853.85,0.52,-942.09,2025,33.0,-88.24,N/A,2026-03,11.136363636363635,天剛,24.5,5310.TWO,0.06,-40.09,N/A
⚪ 中性觀察,📉 獲利侵蝕,3.11,887.43,6.3,-949.2299999999999,2025,203.85,-61.8,5.79%,2026-03,4.591611591309787,捷迅,62.4000015259,2643.TWO,0.68,59.7,2.48%
⚪ 數據不足,📉 獲利侵蝕,52.17,901.62,-0.11,-954.56,2025,-11.55,-52.94,N/A,2026-03,0.0,沈氏,17.6499996185,8921.TWO,-0.26,-0.02,N/A
⚪ 中性觀察,📉 獲利侵蝕,981.25,866.28,1.41,-955.5,2025,58.35,-89.22,9.91%,2026-03,4.961439392570694,精英,19.2999992371,2331.TW,0.11,14.95,-0.28%
⚪ 中性觀察,⚠️ 獲利稀釋,-34.78,1728.18,5.27,-961.5100000000001,2025,145.35,766.67,37.77%,2026-03,8.658410890185758,慧洋-KY,83.9000015259,2637.TW,1.6,-17.06,36.66%
⚪ 數據不足,📉 獲利侵蝕,-129.63,813.75,-1.85,-963.75,2025,-67.64999999999999,-150.0,7.45%,2026-03,0.0,燁輝,13.6499996185,2023.TW,-0.4,-8.68,-2.27%
⚪ 數據不足,⚠️ 獲利稀釋,6.88,1042.99,-1.51,-968.63,2025,-55.05,74.36,1.54%,2026-03,0.0,位速,16.6000003815,3508.TWO,-0.1,27.53,-34.06%
⚪ 數據不足,📉 獲利侵蝕,9.52,279.91,-1.02,-979.9100000000001,2025,-41.400000000000006,-700.0,15.17%,2026-03,0.0,寶德,22.8999996185,3349.TWO,-0.48,5.58,-15.09%
⚪ 數據不足,⚠️ 獲利稀釋,-8644.44,1032.08,-7.87,-980.3599999999999,2025,-252.15000000000003,51.72,11.02%,2026-03,0.0,英利-KY,20.0,2239.TW,-1.68,-11.17,-2.22%
⚪ 中性觀察,⚠️ 獲利稀釋,-31.87,1018.02,1.26,-982.73,2025,43.8,35.29,11.56%,2026-03,9.948629875719178,宏��,29.0499992371,2353.TW,0.23,4.14,2.51%
⚪ 中性觀察,⚠️ 獲利稀釋,-26.77,1114.03,2.39,-983.26,2025,54.300000000000004,130.77,N/A,2026-03,8.038674138535912,精星,29.1000003815,8183.TWO,0.3,-0.51,N/A
⚪ 數據不足,📉 獲利侵蝕,-259.36,75.25,-6.69,-984.34,2025,-171.60000000000002,-909.09,N/A,2026-03,0.0,築間,18.6000003815,7723.TWO,-0.9,-14.66,N/A
⚪ 數據不足,🔄 轉虧為盈,-286.84,1136.23,-1.42,-984.71,2025,-44.7,151.52,15.72%,2026-03,0.0,易飛網,14.6499996185,2734.TWO,0.17,2.6,-0.44%
⚪ 數據不足,⚠️ 獲利稀釋,58.56,1061.93,-0.75,-985.9300000000001,2025,-27.599999999999998,76.0,N/A,2026-03,0.0,彩晶,12.9499998093,6116.TW,-0.06,14.78,N/A
⚪ 數據不足,📉 獲利侵蝕,-1354.17,503.59,-3.49,-998.5899999999999,2025,-118.8,-495.0,N/A,2026-03,0.0,來思達,14.75,8066.TWO,-0.91,-12.26,N/A
⚪ 中性觀察,📉 獲利侵蝕,-57.28,974.87,2.73,-999.11,2025,95.7,-24.24,N/A,2026-03,7.507837229764891,豐藝,47.9000015259,6189.TW,1.0,-21.83,N/A
⚪ 數據不足,📉 獲利侵蝕,-92.04,246.12,-2.24,-999.97,2025,-112.80000000000001,-753.85,22.76%,2026-03,0.0,廣華-KY,15.4499998093,1338.TW,-1.15,2.83,-1.26%
⚪ 數據不足,⚠️ 獲利稀釋,-38.16,1008.82,-2.14,-1002.0,2025,-76.95,6.82,N/A,2026-03,0.0,浩宇生醫,15.1000003815,6872.TWO,-0.41,-61.92,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-45.83,1394.7,0.39,-1006.46,2025,17.099999999999998,388.24,N/A,2026-03,18.464911611491228,大展證,21.0499992371,6020.TWO,0.49,-32.9,N/A
⚪ 數據不足,📉 獲利侵蝕,-440.0,881.55,-0.82,-1006.55,2025,-7.800000000000001,-125.0,11.52%,2026-03,0.0,耀勝,41.3499984741,3207.TWO,-0.45,26.05,-13.20%
⚪ 中性觀察,📉 獲利侵蝕,-31.22,960.71,1.22,-1013.84,2025,37.49999999999999,-53.13,9.15%,2026-03,12.040000152600001,瑞軒,30.1000003815,2489.TW,0.15,6.13,0.67%
❌ 暫避觀望,📉 獲利侵蝕,189.47,325.38,0.51,-1025.38,2025,2.999999999999999,-700.0,29.43%,2026-03,93.75000000000001,雲嘉南,18.75,3191.TWO,-0.32,-7.75,-10.81%
⚪ 數據不足,🔄 轉虧為盈,88.24,1288.64,-0.16,-1028.64,2025,-6.6000000000000005,260.0,N/A,2026-03,0.0,德宏,134.0,5475.TWO,0.24,58.82,N/A
⚪ 數據不足,📉 獲利侵蝕,25.0,129.28,0.2,-1029.28,2025,-24.150000000000002,-900.0,N/A,2026-03,0.0,晉弘,56.4000015259,6796.TW,-0.32,22.72,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-33.33,1219.6,1.36,-1037.25,2025,39.300000000000004,182.35,N/A,2026-03,25.19083969465649,福懋科,66.0,8131.TW,0.96,11.07,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-64.1,1237.92,0.7,-1037.92,2025,13.649999999999999,200.0,N/A,2026-03,90.65934065934067,南茂,82.5,8150.TW,0.72,5.45,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-15.09,1053.77,0.45,-1043.77,2025,13.05,10.0,9.65%,2026-03,12.356321839080458,福壽,10.75,1219.TW,0.11,0.36,1.10%
⚪ 數據不足,🔄 轉虧為盈,-248.85,1000.02,-2.59,-1046.69,2025,-131.54999999999998,-46.67,N/A,2026-03,0.0,霖宏,63.7999992371,5464.TWO,0.16,-7.42,N/A
⚪ 中性觀察,📉 獲利侵蝕,57.01,1046.4,5.15,-1047.3000000000002,2025,184.04999999999998,-0.9,10.03%,2026-03,7.4409130441564795,神達,91.3000030518,3706.TW,1.1,72.06,3.96%
⚪ 中性觀察,⚠️ 獲利稀釋,8.0,1074.05,1.62,-1058.26,2025,59.7,15.79,10.74%,2026-03,6.0050250297738685,福懋油,23.8999996185,1225.TW,0.44,-6.25,5.38%
⚪ 數據不足,🔄 轉虧為盈,-300.0,1393.26,-0.3,-1063.26,2025,-15.0,330.0,N/A,2026-03,0.0,凌巨,16.25,8105.TW,0.43,-1.96,N/A
⚪ 中性觀察,📉 獲利侵蝕,-17.53,1037.73,11.29,-1066.47,2025,412.79999999999995,-28.74,N/A,2026-03,9.211482558139537,富邦媒,253.5,8454.TW,2.43,-3.46,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,66.15,1087.95,1.08,-1067.95,2025,38.1,20.0,N/A,2026-03,11.496063292480315,倍微,29.2000007629,6270.TWO,0.24,4.86,N/A
❌ 暫避觀望,📉 獲利侵蝕,-140.0,526.87,-0.03,-1069.73,2025,10.949999999999998,-542.86,27.19%,2026-03,49.178084282054805,興泰,35.9000015259,1235.TW,-0.54,55.97,-0.09%
⚪ 中性觀察,⚠️ 獲利稀釋,24.57,1138.84,18.2,-1069.81,2025,735.45,69.03,10.28%,2026-03,6.7713644707322045,技嘉,332.0,2376.TW,7.86,27.07,4.26%
❌ 暫避觀望,⚠️ 獲利稀釋,71.43,1259.84,0.6,-1071.6,2025,32.7,188.24,8.90%,2026-03,18.16513691472477,百容,39.5999984741,2483.TW,0.15,-2.48,-6.13%
⚪ 數據不足,⚠️ 獲利稀釋,-116.18,1100.69,-2.94,-1083.04,2025,-111.9,17.65,N/A,2026-03,0.0,利勤,7.9299998283,4426.TW,-0.28,-9.17,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,102.7,1248.87,0.02,-1091.29,2025,2.8499999999999996,157.58,N/A,2026-03,126.05263559421054,大拓-KY,23.9500007629,8455.TWO,0.19,-6.4,N/A
⚪ 數據不足,📉 獲利侵蝕,-21.74,848.03,-1.12,-1098.03,2025,-38.1,-250.0,N/A,2026-03,0.0,佳總,5.8600001335,5355.TWO,-0.14,-3.95,N/A
⚪ 中性觀察,📉 獲利侵蝕,-31.13,1092.42,0.73,-1098.3000000000002,2025,23.55,-5.88,8.57%,2026-03,8.853502941719745,東隆興,13.8999996185,4401.TWO,0.16,-0.68,1.90%
❌ 暫避觀望,📉 獲利侵蝕,-47.37,907.13,0.2,-1107.13,2025,3.1500000000000004,-200.0,3.78%,2026-03,46.476191566190465,三商壽,9.7600002289,2867.TW,-0.03,-28.43,0.03%
❌ 暫避觀望,⚠️ 獲利稀釋,25.0,1271.05,0.05,-1108.55,2025,18.9,162.5,N/A,2026-03,20.47618987071429,亞通,25.7999992371,6179.TWO,0.27,-0.22,N/A
⚪ 數據不足,⚠️ 獲利稀釋,8.37,1119.98,-2.41,-1111.44,2025,-98.39999999999999,8.54,N/A,2026-03,0.0,金萬林-創,13.1499996185,6645.TW,-0.76,9.49,N/A
❌ 暫避觀望,📉 獲利侵蝕,-100.0,1011.49,0.0,-1111.49,2025,12.6,-100.0,29.35%,2026-03,25.952380044166667,天方能源,21.7999992371,3073.TWO,0.0,58.33,-34.05%
⚪ 數據不足,⚠️ 獲利稀釋,-147.12,1134.09,-5.14,-1112.6,2025,-204.29999999999998,21.49,1.51%,2026-03,0.0,鴻碩,23.1000003815,3092.TW,-0.95,-15.24,-21.28%
❌ 暫避觀望,⚠️ 獲利稀釋,22.08,1251.42,6.8,-1116.22,2025,240.74999999999994,135.2,N/A,2026-03,23.052959501557638,亞泰金屬,370.0,6727.TWO,2.94,8.58,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,22.78,1259.13,2.22,-1119.13,2025,69.3,140.0,N/A,2026-03,6.774891609761904,好德,31.2999992371,3114.TWO,0.73,9.01,N/A
⚪ 中性觀察,📉 獲利侵蝕,-8.26,860.45,5.11,-1120.8700000000001,2025,123.15,-260.42,N/A,2026-03,9.330085076017053,博弘,76.5999984741,6997.TWO,-2.31,11.23,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,17.08,1189.95,7.54,-1125.1100000000001,2025,251.25,64.84,N/A,2026-03,7.164179104477612,茂綸,120.0,6227.TWO,3.0,41.88,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-43.36,4328.03,1.45,-1128.0299999999997,2025,42.3,3200.0,45.87%,2026-03,11.081560283687944,新興,31.25,2605.TW,0.66,-0.1,37.60%
⚪ 數據不足,⚠️ 獲利稀釋,-39.68,1180.96,-1.76,-1130.96,2025,-60.300000000000004,50.0,6.52%,2026-03,0.0,亞聚,12.75,1308.TW,-0.2,-4.78,2.26%
⚪ 中性觀察,⚠️ 獲利稀釋,-26.67,1252.91,3.3,-1132.16,2025,123.89999999999999,120.75,12.43%,2026-03,4.727602813208233,新光鋼,39.0499992371,2031.TW,0.22,15.12,7.27%
⚪ 數據不足,⚠️ 獲利稀釋,62.26,1179.43,-3.45,-1132.8500000000001,2025,-121.05000000000001,46.58,N/A,2026-03,0.0,光耀,25.0499992371,3666.TWO,-0.4,-25.98,N/A
⚪ 數據不足,📉 獲利侵蝕,55.88,1137.15,-0.15,-1137.15,2025,-4.2,0.0,7.45%,2026-03,0.0,南紡,12.3000001907,1440.TW,-0.05,-16.11,-4.90%
⚪ 數據不足,📉 獲利侵蝕,-245.95,1033.1,-0.54,-1138.98,2025,-0.3000000000000011,-105.88,-12.82%,2026-03,0.0,永捷,10.3500003815,4714.TWO,-0.02,85.08,-39.60%
⚪ 數據不足,⚠️ 獲利稀釋,-70.0,1201.0,-0.34,-1141.0,2025,-11.700000000000001,60.0,46.90%,2026-03,0.0,桂田文創,10.1000003815,4806.TWO,-0.04,20.96,-39.20%
⚪ 數據不足,⚠️ 獲利稀釋,-90.74,1190.45,0.05,-1150.45,2025,-1.7999999999999996,40.0,N/A,2026-03,0.0,研通,23.3999996185,6229.TWO,0.14,19.77,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,4.7,1163.07,4.01,-1154.96,2025,156.75,8.11,N/A,2026-03,5.090909163913875,建��,53.2000007629,3046.TW,1.2,8.17,N/A
⚪ 數據不足,⚠️ 獲利稀釋,28.3,1325.24,0.68,-1158.57,2025,-1.3499999999999996,166.67,N/A,2026-03,0.0,榮星,18.25,1617.TW,0.08,-0.95,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,51.64,1768.76,9.13,-1158.76,2025,305.85,610.0,N/A,2026-03,3.7763609612555173,必應,77.0,6625.TW,1.42,38.99,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,18.74,1727.49,10.62,-1163.49,2025,384.29999999999995,564.0,N/A,2026-03,12.373145979703358,巨漢,317.0,6903.TWO,6.72,24.87,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,63.03,1315.37,30.51,-1166.03,2025,959.4,149.34,N/A,2026-03,12.288930581613508,亞翔,786.0,6139.TW,9.45,19.04,N/A
⚪ 數據不足,🔄 轉虧為盈,-1750.0,2606.42,-0.99,-1168.92,2025,-31.499999999999993,1437.5,4.05%,2026-03,0.0,台化,58.2000007629,1326.TW,1.07,-17.66,-1.33%
⚪ 數據不足,📉 獲利侵蝕,-134.48,724.03,-0.1,-1174.03,2025,-6.0,-450.0,N/A,2026-03,0.0,華盈,18.0499992371,3520.TWO,-0.07,10.06,N/A
⚪ 中性觀察,📉 獲利侵蝕,-22.09,977.75,3.21,-1180.25,2025,97.2,-202.5,20.24%,2026-03,10.5246908870679,江申,68.1999969482,1525.TW,-0.82,-14.6,6.22%
⚪ 數據不足,🔄 轉虧為盈,-407.14,1868.89,-0.43,-1183.18,2025,-13.799999999999999,685.71,10.48%,2026-03,0.0,晟鈦,47.75,3229.TW,0.55,13.3,5.07%
⚪ 數據不足,📉 獲利侵蝕,-24.07,410.26,-0.67,-1190.26,2025,-14.4,-780.0,N/A,2026-03,0.0,安力-KY,22.6499996185,5223.TWO,-0.44,18.08,N/A
