eps_yoy,advice,gm,om,rev_yoy,prev_rev_yoy,prev_year,name,price,pe,prev_eps_yoy,est_price,expansion,status,prev_eps,eps,symbol,date
19.51,✅ 穩健價值,14.20%,8.91%,16.5,15.96,2025,和桐,9.6700000763,8.408695718521738,5.71,17.250000000000004,3.0100000000000016,🚀 利潤擴張,0.37,0.5,1714.TW,2025-12
10.14,✅ 穩健價值,27.00%,17.59%,7.18,9.03,2025,中興電,156.5,8.017418032786884,6.72,292.80000000000007,2.960000000000001,🚀 利潤擴張,5.99,8.07,1513.TW,2025-12
-40.65,✅ 穩健價值,N/A,N/A,-43.58,62.0,2025,昇益,24.0,2.255639097744361,44.67,159.6,2.9299999999999997,🌑 雙重衰退,3.53,3.46,5455.TWO,2025-12
11.72,⚠️ 追價風險,N/A,N/A,8.9,10.39,2025,信昌電,192.5,27.42165242165242,-7.86,105.30000000000001,2.8200000000000003,🚀 利潤擴張,2.12,3.26,6173.TWO,2025-12
0.85,✅ 穩健價值,83.45%,33.61%,-1.77,-5.03,2025,兆豐金,39.9000015259,6.605960517533113,-3.54,90.6,2.62,🏰 高護城河,1.91,2.36,2886.TW,2025-12
-20.92,⚪ 數據不足,N/A,N/A,-23.41,-23.49,2025,中鼎,39.2999992371,0.0,-112.85,-15.600000000000001,2.4899999999999984,🔄 轉虧為盈,-0.23,1.91,9933.TW,2025-12
1.54,✅ 穩健價值,N/A,N/A,-0.87,0.54,2025,白紗科,22.8999996185,3.8487394316806722,-0.58,89.25,2.41,🧐 疑業外收益,1.71,2.63,8401.TWO,2025-12
5.94,✅ 穩健價值,27.39%,1.25%,3.54,3.48,2025,三商家購,40.9500007629,8.408624386632443,-2.04,73.05,2.4000000000000004,🚀 利潤擴張,1.44,2.14,2945.TW,2025-12
25.0,✅ 穩健價值,34.09%,7.78%,22.61,31.38,2025,榮昌,61.5,7.8544061302682,50.0,117.44999999999999,2.3900000000000006,🚀 利潤擴張,2.55,3.5,3684.TWO,2025-12
19.76,⚠️ 追價風險,37.11%,15.14%,17.37,20.22,2025,辛耘,875.0,26.693105552165953,15.18,491.70000000000005,2.3900000000000006,🚀 利潤擴張,9.71,13.82,3583.TW,2025-12
18.37,⚪ 數據不足,29.80%,-5.26%,16.01,19.86,2025,東訊,12.8000001907,0.0,67.57,-29.1,2.3599999999999994,🚀 利潤擴張,-0.3,-0.76,2321.TW,2025-12
27.76,✅ 穩健價值,14.36%,0.40%,25.46,38.81,2025,神準,127.0,7.687651331719127,73.93,247.80000000000004,2.3000000000000007,🚀 利潤擴張,4.87,5.2,3558.TWO,2025-12
25.0,⚪ 數據不足,N/A,N/A,22.72,36.23,2025,晉弘,61.5999984741,0.0,22.73,-18.75,2.280000000000001,🔄 轉虧為盈,-0.68,0.2,6796.TW,2025-12
-10.88,✅ 穩健價值,17.29%,2.75%,-13.1,-10.3,2025,世鎧,25.2999992371,5.938966957065728,-13.01,63.9,2.219999999999999,🌑 雙重衰退,1.27,1.72,2063.TWO,2025-12
18.9,⚠️ 追價風險,N/A,N/A,16.68,18.97,2025,創威,111.5,24.08207343412527,20.69,69.45,2.219999999999999,🚀 利潤擴張,1.4,1.95,6530.TWO,2025-12
12.47,✅ 穩健價值,N/A,N/A,10.3,10.75,2025,世界,162.0,14.235500878734621,4.1,170.70000000000002,2.17,🚀 利潤擴張,3.35,4.3,5347.TWO,2025-12
-4.01,✅ 穩健價值,N/A,N/A,-6.01,-4.9,2025,巨路,132.0,5.14419329696025,6.98,384.9,2.0,🌑 雙重衰退,7.66,10.06,6192.TW,2025-12
7.92,✅ 穩健價值,17.20%,7.03%,6.01,5.13,2025,士電,197.0,10.865968008825151,9.86,271.95000000000005,1.9100000000000001,🚀 利潤擴張,5.46,6.27,1503.TW,2025-12
26.01,✅ 穩健價值,85.36%,42.63%,24.13,35.41,2025,德英,32.1500015259,5.591304613199999,46.67,86.25000000000001,1.8800000000000026,🏰 高護城河,1.76,2.18,4911.TWO,2025-12
28.97,✅ 穩健價值,N/A,N/A,27.21,36.49,2025,AMAX-KY,165.0,13.40373679935012,86.8,184.65,1.759999999999998,🚀 利潤擴張,3.69,5.04,6933.TW,2025-12
23.26,✅ 穩健價值,78.77%,11.96%,21.54,24.04,2025,聯合,91.1999969482,6.187245383188602,29.11,221.10000000000002,1.7200000000000024,🏰 高護城河,4.47,5.83,4129.TWO,2025-12
16.39,✅ 穩健價值,16.53%,13.07%,14.68,22.35,2025,宏泰,36.5999984741,5.191489145262411,14.06,105.75,1.7100000000000009,🚀 利潤擴張,2.19,2.77,1612.TW,2025-12
34.83,⚪ 中性觀察,60.64%,34.18%,33.22,31.3,2025,德律,419.5,16.660047656870535,37.0,377.69999999999993,1.6099999999999994,🏰 高護城河,7.59,10.49,3030.TW,2025-12
7.02,✅ 穩健價值,27.10%,14.21%,5.47,2.92,2025,遠傳,95.5,10.235798499464094,9.41,139.95,1.5499999999999998,🚀 利潤擴張,2.79,3.81,4904.TW,2025-12
47.96,⚠️ 追價風險,28.58%,19.80%,46.42,51.33,2025,台光電,5005.0,48.62055566349329,51.99,1544.1000000000001,1.5399999999999991,🚀 利潤擴張,31.23,41.67,2383.TW,2025-12
53.38,⚪ 數據不足,N/A,N/A,51.85,32.78,2025,鑽石投資,14.0,0.0,33.98,-69.00000000000001,1.5300000000000011,🚀 利潤擴張,-1.36,-1.38,6901.TW,2025-12
4.17,✅ 穩健價值,28.35%,10.08%,2.72,5.97,2025,永記,76.6999969482,5.424327931272984,12.04,212.10000000000002,1.4499999999999997,🚀 利潤擴張,4.28,5.5,1726.TW,2025-12
32.76,⚠️ 追價風險,N/A,N/A,31.45,33.01,2025,旺矽,6035.0,76.22836933181762,39.51,1187.5499999999997,1.3099999999999987,🚀 利潤擴張,23.65,33.49,6223.TWO,2025-12
3.96,✅ 穩健價值,33.63%,17.33%,2.67,3.52,2025,中華電,137.0,10.864393338620141,4.12,189.15,1.29,🚀 利潤擴張,3.79,4.99,2412.TW,2025-12
-10.99,✅ 穩健價值,78.38%,39.14%,-12.26,-29.02,2025,凱基金,21.7000007629,5.961538671126373,-34.81,54.6,1.2699999999999996,🏰 高護城河,1.09,1.74,2883.TW,2025-12
-3.34,✅ 穩健價值,18.31%,4.93%,-4.56,-6.07,2025,三陽工業,60.0999984741,4.012015919499333,-1.93,224.70000000000002,1.2199999999999998,🌑 雙重衰退,4.6,5.78,2206.TW,2025-12
8.95,✅ 穩健價值,24.27%,12.13%,7.81,10.63,2025,大毅,127.5,15.269461077844309,13.57,125.25000000000003,1.1399999999999997,🚀 利潤擴張,2.53,3.45,2478.TW,2025-12
6.43,✅ 穩健價值,34.11%,23.81%,5.36,7.95,2025,中航,55.7999992371,4.005742945951185,94.01,208.95,1.0699999999999994,🚀 利潤擴張,4.21,5.46,2612.TW,2025-12
13.2,✅ 穩健價值,21.20%,14.33%,12.17,11.48,2025,晟銘電,110.5,12.715765247410815,15.64,130.35000000000002,1.0299999999999994,🚀 利潤擴張,2.44,4.03,3013.TW,2025-12
17.2,✅ 穩健價值,36.55%,18.42%,16.17,12.87,2025,世禾,202.5,9.801548886737658,23.67,309.9,1.0299999999999976,🚀 利潤擴張,6.12,8.36,3551.TWO,2025-12
10.39,✅ 穩健價值,N/A,N/A,9.51,16.17,2025,星亞,43.0,4.118773946360154,10.53,156.6,0.8800000000000008,🚀 利潤擴張,3.23,4.22,7753.TWO,2025-12
-6.98,⚪ 數據不足,11.28%,-2.28%,-7.81,-32.0,2025,國碩,31.75,0.0,-217.24,-41.85,0.8299999999999992,🌑 雙重衰退,-0.92,-0.92,2406.TW,2025-12
19.82,✅ 穩健價值,97.58%,59.33%,19.01,21.48,2025,鈊象,748.0,7.98036914541769,21.2,1405.9499999999998,0.8099999999999987,🏰 高護城河,27.9,38.51,3293.TWO,2025-12
10.29,⚪ 數據不足,41.13%,-478.52%,9.49,-0.69,2025,合一,0.0,0.0,-31.06,0.0,0.7999999999999989,🚀 利潤擴張,-2.11,-2.18,4743.TWO,2025-12
21.07,✅ 穩健價值,N/A,N/A,20.29,17.98,2025,國統,50.2000007629,5.351812448070362,28.82,140.70000000000002,0.7800000000000011,🚀 利潤擴張,2.95,4.08,8936.TWO,2025-12
18.73,✅ 穩健價值,8.10%,2.38%,18.17,23.71,2025,精技,50.2000007629,6.306532759158291,21.43,119.4,0.5599999999999987,🚀 利潤擴張,2.38,3.17,2414.TW,2025-12
3.23,✅ 穩健價值,N/A,N/A,2.69,9.05,2025,時報,19.8500003815,7.69379859748062,0.0,38.7,0.54,🚀 利潤擴張,0.6,0.96,8923.TWO,2025-12
-6.32,✅ 穩健價值,-0.45%,-7.50%,-6.78,-1.16,2025,磐亞,15.25,7.587064676616914,-10.29,30.150000000000002,0.45999999999999996,🌑 雙重衰退,0.61,0.89,4707.TWO,2025-12
-14.62,⚪ 數據不足,30.43%,-23.61%,-15.0,-18.9,2025,欣大健康,38.9500007629,0.0,16.58,-73.8,0.3800000000000008,🌑 雙重衰退,-1.56,-1.96,4198.TWO,2025-12
-2.67,✅ 穩健價值,31.15%,10.03%,-3.05,-3.25,2025,第一保,26.9500007629,3.468468566653797,-5.81,116.55,0.3799999999999999,🌑 雙重衰退,2.43,2.92,2852.TW,2025-12
19.42,✅ 穩健價值,N/A,N/A,19.26,19.5,2025,意德士,276.0,14.870689655172413,25.35,278.40000000000003,0.16000000000000014,🚀 利潤擴張,5.54,7.1,7556.TWO,2025-12
14.17,✅ 穩健價值,N/A,N/A,14.03,15.99,2025,捷敏-KY,116.0,8.16326530612245,21.33,213.14999999999998,0.14000000000000057,🚀 利潤擴張,4.38,5.88,6525.TW,2025-12
34.19,⚪ 數據不足,N/A,N/A,34.16,25.77,2025,蒙恬,17.6000003815,0.0,26.09,-34.800000000000004,0.030000000000001137,🚀 利潤擴張,-0.68,-0.77,5211.TWO,2025-12
15.34,❌ 暫避觀望,N/A,N/A,15.52,11.75,2025,金居,522.0,53.925619834710744,-5.9,145.2,-0.17999999999999972,⚠️ 獲利稀釋,2.71,4.21,8358.TWO,2025-12
11.43,⚪ 中性觀察,14.11%,9.96%,11.63,13.98,2025,長榮航太,160.5,12.049549549549548,10.05,199.80000000000004,-0.20000000000000107,⚠️ 獲利稀釋,4.16,5.46,2645.TW,2025-12
-4.02,⚪ 數據不足,-20.30%,-35.14%,-3.72,8.43,2025,元翎,15.8000001907,0.0,-8.76,-73.05,-0.2999999999999994,🌑 雙重衰退,-1.54,-1.86,4564.TW,2025-12
15.58,⚪ 數據不足,76.40%,-174.96%,15.88,17.43,2025,杏國,19.7999992371,0.0,18.8,-50.4,-0.3000000000000007,🏰 高護城河,-0.95,-1.3,4192.TWO,2025-12
-22.22,⚪ 數據不足,N/A,N/A,-21.87,-19.89,2025,中茂,23.6499996185,0.0,7.14,-49.8,-0.34999999999999787,🌑 雙重衰退,-0.91,-1.43,5205.TWO,2025-12
14.0,❌ 暫避觀望,N/A,N/A,14.37,17.35,2025,雷虎,138.0,61.061946902654874,151.72,33.9,-0.3699999999999992,⚠️ 獲利稀釋,0.73,0.58,8033.TW,2025-12
2.44,⚪ 中性觀察,97.54%,41.10%,2.85,1.98,2025,臺企銀,16.0,4.923076923076923,4.12,48.75,-0.41000000000000014,🏰 高護城河,1.01,1.26,2834.TW,2025-12
4.49,⚪ 中性觀察,21.12%,11.17%,4.92,-0.11,2025,聯華,38.7000007629,6.037441616677066,6.95,96.15,-0.4299999999999997,⚠️ 獲利稀釋,2.0,2.57,1229.TW,2025-12
2.11,⚪ 中性觀察,18.07%,9.36%,2.58,2.68,2025,華航,18.5499992371,2.972756287996795,5.85,93.60000000000001,-0.4700000000000002,⚠️ 獲利稀釋,1.81,2.42,2610.TW,2025-12
63.72,❌ 暫避觀望,N/A,N/A,64.22,92.55,2025,光聖,1875.0,38.707679603633366,66.63,726.5999999999999,-0.5,⚠️ 獲利稀釋,13.87,23.46,6442.TW,2025-12
-69.95,⚪ 中性觀察,42.09%,22.63%,-69.37,-47.7,2025,昇陽,12.3999996185,11.698112847641509,-46.67,15.9,-0.5799999999999983,🌑 雙重衰退,0.24,0.58,3266.TW,2025-12
5.71,⚪ 中性觀察,N/A,N/A,6.29,7.59,2025,中保科,112.0,6.742925948223962,3.81,249.14999999999998,-0.5800000000000001,⚠️ 獲利稀釋,4.99,6.77,9917.TW,2025-12
13.11,⚪ 中性觀察,48.58%,9.78%,13.69,14.96,2025,喬山,118.5,8.083219645293315,64.73,219.9,-0.5800000000000001,⚠️ 獲利稀釋,3.41,9.06,1736.TW,2025-12
-9.76,❌ 暫避觀望,22.24%,10.72%,-9.17,0.49,2025,三福化,146.5,16.97566628041715,-23.89,129.45,-0.5899999999999999,🌑 雙重衰退,2.39,3.7,4755.TW,2025-12
2.97,⚪ 中性觀察,N/A,N/A,3.64,11.43,2025,中華資安,249.0,8.478038815117467,6.85,440.55,-0.6699999999999999,⚠️ 獲利稀釋,8.52,11.47,7765.TW,2025-12
10.46,⚪ 中性觀察,N/A,N/A,11.2,8.94,2025,宏�硌穈T,217.0,5.813019019555318,6.94,559.9499999999999,-0.7399999999999984,⚠️ 獲利稀釋,11.25,14.36,6811.TWO,2025-12
13.99,⚪ 中性觀察,15.53%,5.80%,14.74,16.37,2025,亞光,153.5,9.274924471299093,23.82,248.25,-0.75,⚠️ 獲利稀釋,5.51,6.6,3019.TW,2025-12
6.63,❌ 暫避觀望,N/A,N/A,7.51,7.66,2025,矽格,222.0,15.959741193386053,-4.62,208.65,-0.8799999999999999,⚠️ 獲利稀釋,3.94,6.14,6257.TW,2025-12
-2.94,⚪ 中性觀察,62.29%,30.59%,-2.04,-12.01,2025,國泰金,79.6999969482,4.696523096535062,-27.4,254.54999999999998,-0.8999999999999999,🏰 高護城河,4.84,7.06,2882.TW,2025-12
19.61,⚪ 中性觀察,30.92%,12.50%,20.51,21.75,2025,湧德,123.5,6.442357850808555,25.52,287.55,-0.9000000000000021,⚠️ 獲利稀釋,5.52,7.55,3689.TWO,2025-12
1.74,⚪ 中性觀察,43.22%,38.82%,2.75,0.9,2025,台灣高鐵,25.7999992371,8.571428317973421,-2.2,45.150000000000006,-1.01,⚠️ 獲利稀釋,0.89,1.17,2633.TW,2025-12
0.6,⚪ 中性觀察,N/A,N/A,1.69,3.19,2025,大台北,29.2000007629,6.854460272981221,0.0,63.9,-1.0899999999999999,⚠️ 獲利稀釋,1.54,1.72,9908.TW,2025-12
8.37,⚪ 數據不足,N/A,N/A,9.49,8.78,2025,金萬林-創,11.9499998093,0.0,8.41,-99.3,-1.120000000000001,⚠️ 獲利稀釋,-1.96,-2.41,6645.TW,2025-12
-15.15,❌ 暫避觀望,13.94%,-0.53%,-14.0,-21.23,2025,亞帝歐,23.1000003815,60.78947468815788,-88.0,5.700000000000001,-1.1500000000000004,🌑 雙重衰退,0.03,0.27,3516.TWO,2025-12
5.83,⚪ 中性觀察,N/A,N/A,7.01,9.04,2025,詠業,68.5,11.975524475524475,41.22,85.80000000000001,-1.1799999999999997,⚠️ 獲利稀釋,1.89,2.23,6792.TW,2025-12
17.26,❌ 暫避觀望,39.78%,15.69%,18.56,21.83,2025,研華,469.0,15.866035182679296,17.5,443.40000000000003,-1.2999999999999972,⚠️ 獲利稀釋,8.67,12.25,2395.TW,2025-12
3.28,⚪ 中性觀察,90.85%,38.94%,4.6,-2.64,2025,國票金,14.6499996185,10.539568070863309,-2.08,20.85,-1.3199999999999998,🏰 高護城河,0.47,0.63,2889.TW,2025-12
4.19,⚪ 中性觀察,N/A,N/A,5.64,-1.1,2025,久元,124.0,13.522355507088331,-11.76,137.55,-1.4499999999999993,⚠️ 獲利稀釋,2.7,4.23,6261.TWO,2025-12
-2.07,⚪ 中性觀察,58.77%,32.73%,-0.57,-0.6,2025,大學光,131.0,4.33774834437086,-9.44,453.00000000000006,-1.5,🏰 高護城河,8.83,12.31,3218.TWO,2025-12
7.78,❌ 暫避觀望,N/A,N/A,9.43,14.59,2025,達發,725.0,16.226499552372427,13.73,670.2,-1.6499999999999995,⚠️ 獲利稀釋,14.0,17.32,6526.TW,2025-12
-9.62,❌ 暫避觀望,21.29%,3.94%,-7.93,-7.17,2025,長興,83.0,24.411764705882355,-4.39,51.0,-1.6899999999999995,🌑 雙重衰退,1.09,1.41,1717.TW,2025-12
1.64,⚪ 中性觀察,17.61%,4.16%,3.33,0.47,2025,致伸,72.0,4.708960104643558,3.8,229.35,-1.6900000000000002,⚠️ 獲利稀釋,4.76,5.71,4915.TW,2025-12
31.37,⚪ 中性觀察,87.03%,65.42%,33.06,29.19,2025,華票,16.8999996185,4.9560116183284455,29.63,51.150000000000006,-1.6900000000000013,🏰 高護城河,1.05,1.34,2820.TW,2025-12
0.0,⚪ 中性觀察,N/A,N/A,1.72,-7.09,2025,家碩,261.0,14.317059791552387,-4.49,273.45,-1.72,📉 獲利侵蝕,5.53,7.99,6953.TWO,2025-12
-14.89,⚪ 中性觀察,9.34%,5.82%,-13.12,-10.98,2025,中工,13.3500003815,14.354839119892471,-21.21,13.950000000000001,-1.7700000000000014,🌑 雙重衰退,0.27,0.4,2515.TW,2025-12
10.18,⚪ 中性觀察,47.51%,31.25%,11.97,9.91,2025,亞德客-KY,1410.0,13.837095191364082,4.29,1528.5,-1.790000000000001,⚠️ 獲利稀釋,30.36,42.0,1590.TW,2025-12
7.55,⚪ 中性觀察,56.36%,21.51%,9.49,14.57,2025,東洋,74.0999984741,4.746956981044202,37.23,234.15,-1.9400000000000004,🏰 高護城河,5.05,6.27,4105.TWO,2025-12
60.48,❌ 暫避觀望,N/A,N/A,62.42,54.14,2025,竑騰,1815.0,38.69936034115139,44.57,703.5,-1.9400000000000048,⚠️ 獲利稀釋,14.3,20.5,7751.TWO,2025-12
4.76,❌ 暫避觀望,N/A,N/A,6.74,5.88,2025,宏觀,217.0,23.898678414096917,-24.19,136.2,-1.9800000000000004,⚠️ 獲利稀釋,2.37,4.0,6568.TWO,2025-12
0.0,❌ 暫避觀望,N/A,N/A,1.99,5.47,2025,華容,35.5,48.63013698630137,61.54,10.95,-1.99,📉 獲利侵蝕,0.21,0.39,5328.TWO,2025-12
-6.83,⚪ 中性觀察,N/A,N/A,-4.53,-4.19,2025,同欣電,226.5,11.94620253164557,-15.2,284.40000000000003,-2.3,🌑 雙重衰退,5.41,7.64,6271.TW,2025-12
-31.03,⚪ 數據不足,54.59%,3.73%,-28.72,-35.55,2025,研勤,7.3499999046,0.0,-760.0,-17.400000000000002,-2.3100000000000023,🏰 高護城河,-0.43,-0.38,3632.TWO,2025-12
18.27,⚪ 中性觀察,23.91%,2.92%,20.59,25.58,2025,華晶科,43.5499992371,14.093850885792882,16.87,46.349999999999994,-2.3200000000000003,⚠️ 獲利稀釋,0.98,1.24,3059.TW,2025-12
34.76,⚪ 中性觀察,N/A,N/A,37.11,46.97,2025,聖暉*,927.0,14.028450363196123,34.86,991.2000000000002,-2.3500000000000014,⚠️ 獲利稀釋,20.35,28.42,5536.TWO,2025-12
2.75,⚪ 中性觀察,47.07%,7.36%,5.21,3.33,2025,王品,232.0,5.753968253968253,-2.81,604.8000000000001,-2.46,⚠️ 獲利稀釋,12.01,16.02,2727.TW,2025-12
24.57,⚪ 中性觀察,10.28%,4.26%,27.07,24.08,2025,技嘉,322.5,7.038411174159756,33.43,687.3,-2.5,⚠️ 獲利稀釋,13.77,18.2,2376.TW,2025-12
4.19,❌ 暫避觀望,100.00%,60.64%,6.74,7.92,2025,力旺,3625.0,59.05832518735745,2.21,920.6999999999999,-2.55,🏰 高護城河,18.06,25.6,3529.TWO,2025-12
3.16,⚪ 數據不足,N/A,N/A,5.8,6.11,2025,威聯通,764.0,0.0,3.99,0.0,-2.6399999999999997,⚠️ 獲利稀釋,30.84,44.56,7805.TWO,2025-12
-5.49,⚪ 中性觀察,54.41%,14.06%,-2.68,-2.99,2025,遠百,22.25,6.112637362637362,1.83,54.6,-2.81,🏰 高護城河,1.12,1.56,2903.TW,2025-12
56.98,❌ 暫避觀望,42.10%,29.56%,59.93,53.06,2025,弘塑,2820.0,29.313929313929314,28.76,1443.0,-2.950000000000003,⚠️ 獲利稀釋,26.19,45.48,3131.TWO,2025-12
-19.05,⚪ 中性觀察,29.77%,16.80%,-15.95,-24.37,2025,方土霖,43.9000015259,7.353434091440535,-52.98,89.55000000000001,-3.1000000000000014,🌑 雙重衰退,1.34,3.4,4527.TWO,2025-12
9.74,⚪ 中性觀察,N/A,N/A,12.89,15.19,2025,精誠,130.0,7.357102433503112,-6.74,265.05,-3.1500000000000004,⚠️ 獲利稀釋,5.42,7.91,6214.TW,2025-12
-4.72,⚪ 中性觀察,34.23%,12.30%,-1.51,5.03,2025,君帆,46.0,4.904051172707889,-4.71,140.70000000000002,-3.21,🌑 雙重衰退,2.63,3.43,4584.TWO,2025-12
0.0,⚪ 數據不足,4.62%,3.28%,3.25,-1.06,2025,全科,0.0,0.0,-34.03,0.0,-3.25,📉 獲利侵蝕,1.58,3.02,3209.TW,2025-12
2.66,⚪ 中性觀察,N/A,N/A,6.12,-9.56,2025,互動,82.0999984741,7.029109458398973,-16.72,175.2,-3.46,⚠️ 獲利稀釋,2.84,5.78,6486.TWO,2025-12
0.9,⚪ 中性觀察,51.63%,21.47%,4.37,3.84,2025,大車隊,164.0,7.45115856428896,1.56,330.15,-3.47,🏰 高護城河,6.51,9.01,2640.TWO,2025-12
-2.19,⚪ 數據不足,7.03%,-9.19%,1.31,3.79,2025,嘉鋼,6.9200000763,0.0,-19.71,-110.7,-3.5,📉 獲利侵蝕,-2.49,-2.8,2067.TWO,2025-12
-17.5,❌ 暫避觀望,N/A,N/A,-13.95,-12.51,2025,佶優,34.5999984741,38.876402779887634,50.0,13.35,-3.5500000000000007,🌑 雙重衰退,0.3,0.33,5452.TWO,2025-12
-2.81,❌ 暫避觀望,N/A,N/A,0.88,-1.28,2025,騰輝電子-KY,193.0,16.566523605150216,-9.9,174.74999999999997,-3.69,📉 獲利侵蝕,3.46,4.85,6672.TW,2025-12
-12.98,⚪ 中性觀察,19.83%,7.42%,-9.29,1.02,2025,漢平,54.4000015259,5.023084166749769,-6.61,162.45,-3.6900000000000013,🌑 雙重衰退,3.53,4.56,2488.TW,2025-12
27.67,⚪ 中性觀察,N/A,N/A,31.42,34.82,2025,銳澤,209.0,9.405940594059405,40.42,333.3,-3.75,⚠️ 獲利稀釋,6.74,8.72,7703.TWO,2025-12
4.42,⚪ 數據不足,1.76%,-18.26%,8.23,-7.0,2025,永昕,28.6000003815,0.0,-2.69,-89.85000000000001,-3.8100000000000005,⚠️ 獲利稀釋,-1.91,-2.17,4726.TWO,2025-12
30.86,⚪ 中性觀察,14.31%,6.54%,34.73,45.68,2025,零壹,97.0,5.998763141620284,34.15,242.55,-3.8699999999999974,⚠️ 獲利稀釋,4.91,6.53,3029.TW,2025-12
0.0,⚪ 中性觀察,82.96%,34.40%,3.92,-16.01,2025,統一證,40.75,8.232323232323232,-32.66,74.25,-3.92,🏰 高護城河,1.67,3.0,2855.TW,2025-12
-11.71,❌ 暫避觀望,17.84%,5.11%,-7.72,-6.97,2025,國精化,286.5,65.71100917431193,-29.12,65.4,-3.990000000000001,🌑 雙重衰退,1.33,2.0,4722.TW,2025-12
-4.59,⚪ 中性觀察,5.36%,1.66%,-0.55,1.36,2025,金寶,33.0999984741,11.821428026464284,-10.64,42.00000000000001,-4.04,🌑 雙重衰退,0.85,1.05,2312.TW,2025-12
-2.28,⚪ 中性觀察,48.05%,9.02%,1.84,3.92,2025,寶陞,37.0,7.198443579766537,2.53,77.1,-4.12,📉 獲利侵蝕,1.62,2.14,2948.TWO,2025-12
3.31,⚪ 中性觀察,78.99%,35.12%,7.59,4.61,2025,第一金,27.5499992371,5.668724122860083,2.03,72.89999999999999,-4.279999999999999,🏰 高護城河,1.51,1.87,2892.TW,2025-12
48.0,⚪ 數據不足,N/A,N/A,52.32,75.47,2025,友勁,8.25,0.0,56.41,-10.8,-4.32,⚠️ 獲利稀釋,-0.17,-0.26,6142.TW,2025-12
1.52,⚪ 中性觀察,N/A,N/A,5.91,6.06,2025,新海,49.0,6.930693069306931,0.0,106.05000000000001,-4.390000000000001,⚠️ 獲利稀釋,2.3,2.68,9926.TW,2025-12
-7.97,⚪ 中性觀察,4.26%,2.54%,-3.49,-8.89,2025,聯強,84.0999984741,7.325783839207318,-9.04,172.2,-4.4799999999999995,🌑 雙重衰退,3.42,5.08,2347.TW,2025-12
8.21,⚪ 數據不足,73.67%,-9.23%,12.71,5.83,2025,瑞基,18.0499992371,0.0,-33.1,-81.3,-4.5,🏰 高護城河,-1.98,-1.93,4171.TWO,2025-12
-5.88,⚪ 數據不足,33.58%,-3.01%,-1.34,-1.15,2025,優盛,14.3999996185,0.0,-47.37,-13.950000000000001,-4.54,🌑 雙重衰退,-0.27,-0.36,4121.TWO,2025-12
6.9,⚪ 中性觀察,77.03%,41.97%,11.45,13.37,2025,雙美,383.0,11.005747126436782,7.08,522.0,-4.549999999999999,🏰 高護城河,10.43,13.33,4728.TWO,2025-12
6.67,⚪ 中性觀察,24.08%,10.67%,11.38,17.02,2025,敦陽科,149.5,7.350049164208455,7.41,305.1,-4.710000000000001,⚠️ 獲利稀釋,5.94,8.0,2480.TW,2025-12
-14.17,⚪ 中性觀察,N/A,N/A,-9.4,-15.41,2025,力領科技,194.0,7.153392330383482,-38.46,406.79999999999995,-4.77,🌑 雙重衰退,7.74,12.15,6996.TWO,2025-12
13.53,⚪ 中性觀察,N/A,N/A,18.57,22.38,2025,崇越,449.5,8.667566525260316,7.32,777.9,-5.040000000000001,⚠️ 獲利稀釋,15.45,21.81,5434.TW,2025-12
7.94,⚪ 中性觀察,N/A,N/A,13.01,8.58,2025,合庫金,22.7000007629,6.755952608005953,-0.96,50.4,-5.069999999999999,⚠️ 獲利稀釋,1.03,1.36,5880.TW,2025-12
-7.32,❌ 暫避觀望,84.77%,20.24%,-2.15,-3.66,2025,欣欣,22.6000003815,25.97701193275862,-21.88,13.05,-5.17,🏰 高護城河,0.25,0.38,2901.TW,2025-12
1.96,⚪ 中性觀察,24.39%,4.56%,7.21,7.96,2025,凌群,57.2000007629,7.438231568647593,5.26,115.35000000000001,-5.25,⚠️ 獲利稀釋,2.2,3.12,2453.TW,2025-12
9.24,⚪ 中性觀察,N/A,N/A,14.56,13.03,2025,安倉,23.6000003815,5.501165590093241,-24.84,64.35,-5.32,⚠️ 獲利稀釋,1.16,2.03,5548.TWO,2025-12
119.5,❌ 暫避觀望,17.90%,12.65%,124.88,146.74,2025,智邦,2470.0,23.157697356084753,140.62,1599.9,-5.3799999999999955,⚠️ 獲利稀釋,32.18,47.13,2345.TW,2025-12
-35.42,⚪ 數據不足,5.61%,-198.78%,-29.93,-21.55,2025,揚智,27.1499996185,0.0,-3.19,-105.75000000000001,-5.490000000000002,🌑 雙重衰退,-2.1,-3.43,3041.TW,2025-12
24.77,❌ 暫避觀望,N/A,N/A,30.53,44.67,2025,聯策,193.0,79.09836065573772,63.64,36.599999999999994,-5.760000000000002,⚠️ 獲利稀釋,0.36,1.38,6658.TW,2025-12
-4.37,⚪ 中性觀察,N/A,N/A,1.47,3.29,2025,億豐,316.5,5.814808010288444,-6.66,816.45,-5.84,📉 獲利侵蝕,15.83,22.53,8464.TW,2025-12
-0.84,⚪ 中性觀察,N/A,N/A,5.0,5.5,2025,致新,279.5,6.333559936551099,-3.49,661.95,-5.84,📉 獲利侵蝕,13.05,17.76,8081.TW,2025-12
9.87,❌ 暫避觀望,N/A,N/A,15.75,5.48,2025,蜜望實,130.5,191.91176470588238,-94.84,10.2,-5.880000000000001,⚠️ 獲利稀釋,0.08,1.67,8043.TWO,2025-12
