expansion,name,eps,gm,status,prev_year,symbol,om,prev_rev_yoy,est_price,eps_yoy,rev_yoy,date,pe,prev_eps_yoy,price,prev_eps,advice
-20.479999999999997,達爾膚,7.78,N/A,🌑 雙重衰退,2025,6523.TWO,N/A,-0.64,306.45000000000005,-26.4,-5.92,2025-12,4.889867916098873,-21.61,99.9000015259,5.84,⚪ 中性觀察
-20.58,利機,2.15,18.10%,📉 獲利侵蝕,2025,3444.TWO,4.42%,10.26,86.85,-10.04,10.54,2025-12,14.732297590984457,3.14,85.3000030518,1.64,⚪ 中性觀察
-20.61,裕慶-KY,10.18,N/A,🌑 雙重衰退,2025,6957.TW,N/A,-6.88,278.85,-25.35,-4.74,2025-12,8.472296933835395,-29.25,157.5,5.41,⚪ 中性觀察
-20.63,艾華,1.18,N/A,📉 獲利侵蝕,2025,6204.TWO,N/A,3.67,43.949999999999996,-20.27,0.36,2025-12,21.60409530276451,-8.41,63.2999992371,0.98,❌ 暫避觀望
-20.650000000000002,位速,-1.51,1.54%,⚠️ 獲利稀釋,2025,3508.TWO,-34.06%,42.64,-59.7,6.88,27.53,2025-12,0.0,18.25,24.7000007629,-1.14,⚪ 數據不足
-20.66,力成,7.48,N/A,📉 獲利侵蝕,2025,6239.TW,N/A,-4.79,253.49999999999997,-18.46,2.2,2025-12,12.840236686390533,-30.26,217.0,4.96,⚪ 中性觀察
-20.75,隆銘綠能,-2.16,-18.95%,🌑 雙重衰退,2025,3018.TW,-73.69%,-36.93,-81.14999999999999,-66.41,-45.66,2025-12,0.0,-161.36,10.6999998093,-2.36,⚪ 數據不足
-20.75,大立光,159.41,47.97%,📉 獲利侵蝕,2025,3008.TW,36.75%,6.5,5591.4,-17.91,2.84,2025-12,7.015237686447044,-15.56,2615.0,109.06,⚪ 中性觀察
-20.76,友輝,5.77,28.71%,📉 獲利侵蝕,2025,4933.TWO,12.48%,11.19,199.5,-18.35,2.41,2025-12,5.308270561962406,-26.64,70.5999984741,3.81,⚪ 中性觀察
-20.82,豐祥-KY,12.25,N/A,🌑 雙重衰退,2025,5288.TW,N/A,-7.59,449.85,-27.39,-6.57,2025-12,5.618539513171057,-18.99,168.5,8.74,⚪ 中性觀察
-20.84,創泓科技,6.33,N/A,⚠️ 獲利稀釋,2025,7714.TWO,N/A,55.99,214.04999999999998,24.26,45.1,2025-12,8.89978976874562,60.59,127.0,4.34,⚪ 中性觀察
-20.85,祥碩,72.7,N/A,⚠️ 獲利稀釋,2025,5269.TW,N/A,60.07,2596.8,45.15,66.0,2025-12,7.4514787430683915,40.25,1290.0,52.62,⚪ 中性觀察
-20.869999999999997,曜亞,3.81,44.64%,🌑 雙重衰退,2025,4138.TWO,12.42%,-12.22,150.3,-32.69,-11.82,2025-12,5.5588823116666655,-27.93,55.7000007629,2.89,⚪ 中性觀察
-20.91,晶技,5.28,32.18%,📉 獲利侵蝕,2025,3042.TW,14.07%,7.28,196.05,-15.57,5.34,2025-12,10.711553175210405,-13.57,140.0,3.95,⚪ 中性觀察
-21.02,微端,0.7,28.61%,🌑 雙重衰退,2025,3285.TWO,8.69%,-24.68,12.15,-40.68,-19.66,2025-12,34.629628687777775,-56.16,28.0499992371,0.32,❌ 暫避觀望
-21.13,中美晶,6.71,N/A,🌑 雙重衰退,2025,5483.TWO,N/A,-1.72,215.10000000000002,-23.02,-1.89,2025-12,9.9721059972106,18.54,143.0,4.07,⚪ 中性觀察
-21.18,志超,2.27,N/A,📉 獲利侵蝕,2025,8213.TW,N/A,1.46,88.64999999999999,-17.45,3.73,2025-12,6.311336588341795,-8.29,37.2999992371,1.77,⚪ 中性觀察
-21.39,精材,4.99,32.82%,📉 獲利侵蝕,2025,3374.TWO,27.31%,-1.5,162.6,-18.86,2.53,2025-12,20.11070110701107,-30.87,218.0,3.09,❌ 暫避觀望
-21.5,群光,9.05,16.76%,🌑 雙重衰退,2025,2385.TW,6.72%,-3.53,366.00000000000006,-27.23,-5.73,2025-12,5.020491803278688,-12.04,122.5,8.01,⚪ 中性觀察
-21.51,三聯,4.18,N/A,📉 獲利侵蝕,2025,5493.TWO,N/A,22.78,154.04999999999998,-0.48,21.03,2025-12,8.422590068159689,3.3,86.5,3.44,⚪ 中性觀察
-21.560000000000002,美亞,2.13,19.71%,🌑 雙重衰退,2025,2020.TW,12.02%,-8.33,81.75,-31.07,-9.51,2025-12,4.036697247706422,-41.75,22.0,1.66,⚪ 中性觀察
-21.73,日揚,2.52,N/A,🌑 雙重衰退,2025,6208.TWO,N/A,-6.36,94.64999999999999,-26.32,-4.59,2025-12,13.232963549920761,-28.8,83.5,1.78,⚪ 中性觀察
-21.77,廣宇,1.56,12.48%,🌑 雙重衰退,2025,2328.TW,4.05%,4.37,61.2,-22.0,-0.23,2025-12,10.870097665220587,-13.48,44.3499984741,1.22,⚪ 中性觀察
-21.8,正基,2.73,N/A,🌑 雙重衰退,2025,6546.TWO,N/A,-1.49,91.95,-23.53,-1.73,2025-12,10.326264149608484,-32.02,63.2999992371,1.72,⚪ 中性觀察
-21.830000000000002,榮田,2.48,N/A,🌑 雙重衰退,2025,7709.TWO,N/A,-37.61,70.05,-52.99,-31.16,2025-12,14.946467462912207,-75.62,69.8000030518,0.91,⚪ 中性觀察
-21.96,建舜電,-0.96,12.86%,📉 獲利侵蝕,2025,3322.TWO,-5.35%,10.72,-39.300000000000004,-15.66,6.3,2025-12,0.0,-2.74,13.8000001907,-0.75,⚪ 數據不足
-22.09,上銀,4.31,27.05%,🌑 雙重衰退,2025,2049.TW,4.85%,-1.42,156.45,-22.62,-0.53,2025-12,28.28379674017258,-35.13,295.0,3.01,❌ 暫避觀望
-22.14,玉晶光,32.84,34.25%,📉 獲利侵蝕,2025,3406.TW,20.51%,0.68,1092.9,-14.37,7.77,2025-12,6.90365083722207,-27.07,503.0,22.41,⚪ 中性觀察
-22.160000000000004,益安,-7.24,N/A,⚠️ 獲利稀釋,2025,6499.TWO,N/A,41.35,-281.84999999999997,21.08,43.24,2025-12,0.0,10.97,82.6999969482,-5.76,⚪ 數據不足
-22.48,宏�砦C戲-創,1.44,N/A,⚠️ 獲利稀釋,2025,6908.TW,N/A,28.6,0.0,5.88,28.36,2025-12,0.0,41.89,0.0,1.05,⚪ 數據不足
-22.5,環球晶,15.29,N/A,🌑 雙重衰退,2025,6488.TWO,N/A,-0.4,533.6999999999999,-25.74,-3.24,2025-12,17.425519955030918,-45.48,620.0,10.68,❌ 暫避觀望
-22.5,諾貝兒,2.35,N/A,📉 獲利侵蝕,2025,6844.TWO,N/A,1.48,93.0,-21.14,1.36,2025-12,10.080645161290322,-32.39,62.5,1.44,⚪ 中性觀察
-22.55,博盛半導體,5.42,N/A,🌑 雙重衰退,2025,7712.TWO,N/A,-6.32,184.20000000000002,-28.68,-6.13,2025-12,9.161237785016286,-47.73,112.5,3.57,⚪ 中性觀察
-22.57,三集瑞-KY,8.29,N/A,📉 獲利侵蝕,2025,6862.TW,N/A,7.33,310.5,-19.59,2.98,2025-12,8.140096618357488,-29.18,168.5,6.02,⚪ 中性觀察
-22.57,華宏,2.18,N/A,🌑 雙重衰退,2025,8240.TWO,N/A,-1.21,82.35000000000001,-27.57,-5.0,2025-12,13.624772869180328,-45.77,74.8000030518,1.54,⚪ 中性觀察
-22.58,科定,3.92,N/A,📉 獲利侵蝕,2025,6655.TW,N/A,1.29,133.5,-18.72,3.86,2025-12,15.44943820224719,-33.88,137.5,2.48,❌ 暫避觀望
-22.64,鴻華先進-創,-2.15,19.82%,🌑 雙重衰退,2025,2258.TW,-262.93%,-48.42,-66.3,-73.98,-51.34,2025-12,0.0,-74.32,28.6000003815,-1.29,⚪ 數據不足
-22.64,詮欣,2.0,N/A,🌑 雙重衰退,2025,6205.TW,N/A,-0.59,76.35,-25.66,-3.02,2025-12,15.481336552416504,-32.58,78.8000030518,1.51,❌ 暫避觀望
-22.66,宸曜,6.9,N/A,📉 獲利侵蝕,2025,6922.TWO,N/A,24.0,274.95000000000005,-8.99,13.67,2025-12,9.001636661211128,-0.69,165.0,5.79,⚪ 中性觀察
-22.7,富林-KY,3.71,23.43%,🌑 雙重衰退,2025,1341.TW,12.74%,-5.97,132.14999999999998,-30.65,-7.95,2025-12,6.833144240964813,-36.61,60.2000007629,2.32,⚪ 中性觀察
-22.75,全新,2.97,37.27%,📉 獲利侵蝕,2025,2455.TW,21.78%,-3.9,101.85,-18.46,4.29,2025-12,45.876288659793815,-34.36,311.5,1.92,❌ 暫避觀望
-22.799999999999997,全訊,2.51,N/A,🌑 雙重衰退,2025,5222.TW,N/A,-28.87,99.45,-49.48,-26.68,2025-12,20.58823529411765,-50.93,136.5,1.89,❌ 暫避觀望
-22.869999999999997,展�眥篕�,4.2,N/A,📉 獲利侵蝕,2025,6776.TW,N/A,17.25,156.0,-8.03,14.84,2025-12,5.596153919509615,2.91,58.2000007629,3.18,⚪ 中性觀察
-22.950000000000003,兆聯實業,32.29,N/A,⚠️ 獲利稀釋,2025,6944.TW,N/A,60.19,0.0,41.25,64.2,2025-12,0.0,39.26,0.0,22.26,⚪ 數據不足
-23.010000000000005,新復興,-1.25,-26.90%,🌑 雙重衰退,2025,4909.TWO,-63.96%,-89.05,-71.25,-112.33,-89.32,2025-12,0.0,-117.3,55.5,-1.46,⚪ 數據不足
-23.129999999999995,仁寶,1.38,5.82%,🌑 雙重衰退,2025,2324.TW,1.38%,-16.8,53.25,-39.91,-16.78,2025-12,8.450704225352114,-42.93,30.0,1.06,⚪ 中性觀察
-23.349999999999998,漢田生技,4.6,37.68%,📉 獲利侵蝕,2025,1294.TWO,21.70%,-5.13,172.35,-19.33,4.02,2025-12,6.892950126040034,-27.88,79.1999969482,3.37,⚪ 中性觀察
-23.369999999999997,三能-KY,2.37,N/A,🌑 雙重衰退,2025,6671.TW,N/A,-0.04,78.6,-25.47,-2.1,2025-12,5.706106797423665,-24.66,29.8999996185,1.65,⚪ 中性觀察
-23.369999999999997,凱美,3.73,19.39%,📉 獲利侵蝕,2025,2375.TW,7.43%,5.21,137.10000000000002,-18.02,5.35,2025-12,8.785558320765864,-20.4,80.3000030518,2.77,⚪ 中性觀察
-23.5,永邑-KY,-3.68,8.14%,🌑 雙重衰退,2025,2939.TW,-46.94%,17.04,-149.25000000000003,-24.32,-0.82,2025-12,0.0,-25.49,25.1000003815,-3.2,⚪ 數據不足
-23.520000000000003,東方風能,11.11,N/A,⚠️ 獲利稀釋,2025,7786.TW,N/A,57.65,0.0,29.9,53.42,2025-12,0.0,49.5,0.0,9.06,⚪ 數據不足
-23.59,台星科,5.48,25.97%,📉 獲利侵蝕,2025,3265.TWO,19.26%,10.78,194.25,-12.04,11.55,2025-12,12.702702702702704,-20.3,164.5,3.73,⚪ 中性觀察
-23.590000000000003,聯上,-0.43,37.85%,🌑 雙重衰退,2025,4113.TWO,-47.25%,-87.01,-7.800000000000001,-112.91,-89.32,2025-12,0.0,-105.26,14.3999996185,-0.16,⚪ 數據不足
-23.640000000000004,海悅,6.85,34.04%,🌑 雙重衰退,2025,2348.TW,22.47%,-24.42,241.05,-51.27,-27.63,2025-12,4.4866209380273805,-70.84,72.0999984741,3.61,⚪ 中性觀察
-23.669999999999998,港建*,1.22,40.97%,⚠️ 獲利稀釋,2025,3093.TWO,11.18%,87.79,50.099999999999994,15.09,38.76,2025-12,16.676646935,100.0,55.7000007629,1.04,❌ 暫避觀望
-23.72,三芳,2.85,31.96%,📉 獲利侵蝕,2025,1307.TW,13.66%,0.47,103.49999999999999,-23.39,0.33,2025-12,4.528985507246377,-27.17,31.25,2.01,⚪ 中性觀察
-23.81,協禧,0.57,30.11%,🌑 雙重衰退,2025,3071.TWO,7.94%,-8.68,24.0,-29.63,-5.82,2025-12,18.8437497615625,10.42,30.1499996185,0.53,❌ 暫避觀望
-23.91,光菱,2.19,N/A,⚠️ 獲利稀釋,2025,8032.TWO,N/A,20.85,68.85,1.86,25.77,2025-12,7.89760348583878,-11.59,36.25,1.45,⚪ 中性觀察
-23.93,華廣,-2.68,39.56%,🌑 雙重衰退,2025,4737.TW,-24.14%,-1.39,-69.75,-28.85,-4.92,2025-12,0.0,16.13,60.0,-1.31,⚪ 數據不足
-24.110000000000003,宏正,3.08,N/A,🌑 雙重衰退,2025,6277.TW,N/A,-2.96,115.80000000000001,-25.6,-1.49,2025-12,8.98963750335492,-15.81,69.4000015259,2.29,⚪ 中性觀察
-24.21,弘煜科,2.32,N/A,🌑 雙重衰退,2025,6482.TWO,N/A,0.15,0.0,-34.28,-10.07,2025-12,0.0,-21.29,0.0,1.59,⚪ 數據不足
-24.229999999999997,均華,12.75,N/A,📉 獲利侵蝕,2025,6640.TWO,N/A,26.61,433.79999999999995,-14.04,10.19,2025-12,46.85338865836791,0.87,1355.0,9.4,❌ 暫避觀望
-24.230000000000004,南港,1.01,20.96%,🔄 轉虧為盈,2025,2101.TW,4.39%,-49.07,1.0499999999999998,-68.84,-44.61,2025-12,472.1428462442858,-111.11,33.0499992371,-0.37,❌ 暫避觀望
-24.36,億光,4.6,30.24%,🌑 雙重衰退,2025,2393.TW,9.23%,-6.27,169.64999999999998,-30.72,-6.36,2025-12,6.109637354031832,-29.98,69.0999984741,3.34,⚪ 中性觀察
-24.36,奕力-KY,2.87,N/A,🌑 雙重衰退,2025,6962.TW,N/A,-16.15,141.45000000000002,-39.39,-15.03,2025-12,3.8069991013679743,-35.9,35.9000015259,2.6,⚪ 中性觀察
-24.54,大亞,1.65,13.61%,📉 獲利侵蝕,2025,1609.TW,8.70%,3.44,65.4,-21.15,3.39,2025-12,7.339449541284403,-11.48,32.0,1.62,⚪ 中性觀察
-24.549999999999997,立端,4.38,N/A,🌑 雙重衰退,2025,6245.TWO,N/A,-3.19,152.25,-28.08,-3.53,2025-12,7.8719213326009845,-32.55,79.9000015259,2.89,⚪ 中性觀察
-24.57,倚天酷��-創,1.88,14.91%,⚠️ 獲利稀釋,2025,2432.TW,7.25%,23.4,53.7,1.06,25.63,2025-12,7.84916211773743,-15.52,28.1000003815,0.96,⚪ 中性觀察
-24.58,鴻呈,4.34,N/A,📉 獲利侵蝕,2025,6913.TWO,N/A,29.26,160.79999999999998,-2.92,21.66,2025-12,13.759328358208956,32.81,147.5,3.41,⚪ 中性觀察
-24.800000000000004,茂綸,7.54,N/A,⚠️ 獲利稀釋,2025,6227.TWO,N/A,49.53,233.55,17.08,41.88,2025-12,5.9280669911239565,12.47,92.3000030518,4.69,⚪ 中性觀察
-24.99,廣達,19.45,6.33%,⚠️ 獲利稀釋,2025,2382.TW,3.76%,49.49,714.6,25.55,50.54,2025-12,6.832493702770781,20.44,325.5,13.7,⚪ 中性觀察
-25.04,晉倫,1.16,N/A,📉 獲利侵蝕,2025,6151.TWO,N/A,2.96,49.05,-21.62,3.42,2025-12,10.840978826574924,-10.17,35.4500007629,1.06,⚪ 中性觀察
-25.05,直得,0.91,38.83%,📉 獲利侵蝕,2025,1597.TW,9.16%,2.59,26.1,-15.24,9.81,2025-12,63.50574712643678,-36.36,110.5,0.5,❌ 暫避觀望
-25.14,東元,2.42,23.29%,📉 獲利侵蝕,2025,1504.TW,6.47%,4.91,92.55000000000001,-18.15,6.99,2025-12,9.886547811993516,-17.76,61.0,1.98,⚪ 中性觀察
-25.31,振曜,6.46,N/A,📉 獲利侵蝕,2025,6143.TWO,N/A,15.7,194.55,-10.28,15.03,2025-12,6.7463377023901305,-24.7,87.5,3.72,⚪ 中性觀察
-25.45,達欣工,6.5,12.33%,⚠️ 獲利稀釋,2025,2535.TW,8.34%,47.68,217.79999999999998,24.8,50.25,2025-12,5.234159779614325,25.0,76.0,4.37,⚪ 中性觀察
-25.5,IKKA-KY,3.99,16.71%,🌑 雙重衰退,2025,2250.TW,2.64%,-5.59,158.39999999999998,-33.62,-8.12,2025-12,5.785984703986743,-40.86,61.0999984741,3.19,⚪ 中性觀察
-25.520000000000003,中碳,2.65,17.58%,🌑 雙重衰退,2025,1723.TW,7.03%,-22.96,110.1,-48.92,-23.4,2025-12,10.653950537901906,-48.53,78.1999969482,2.14,⚪ 中性觀察
-25.940000000000005,高力,9.07,N/A,⚠️ 獲利稀釋,2025,8996.TW,N/A,42.57,284.1,38.43,64.37,2025-12,56.494192185850046,1.46,1070.0,5.62,❌ 暫避觀望
-25.96,瑞鼎,18.24,29.04%,🌑 雙重衰退,2025,3592.TW,5.17%,-8.48,719.0999999999999,-34.08,-8.12,2025-12,4.92282019190655,-36.42,236.0,14.09,⚪ 中性觀察
-26.12,上品,10.2,28.63%,🌑 雙重衰退,2025,4770.TW,14.44%,-24.07,398.25000000000006,-52.93,-26.81,2025-12,8.512241054613934,-48.81,226.0,8.4,⚪ 中性觀察
-26.18,桓達,3.32,54.86%,🏰 高護城河,2025,4549.TWO,13.53%,-0.17,124.95,-29.66,-3.48,2025-12,11.944777911164465,-27.89,99.5,2.43,⚪ 中性觀察
-26.189999999999998,憶聲,0.28,24.73%,🌑 雙重衰退,2025,3024.TW,-2.71%,25.83,16.5,-57.58,-31.39,2025-12,12.454545281181817,65.0,13.6999998093,0.33,⚪ 中性觀察
-26.259999999999998,精星,2.39,N/A,🌑 雙重衰退,2025,8183.TWO,N/A,6.74,51.75,-26.77,-0.51,2025-12,10.710145148666665,-46.02,36.9500007629,0.96,⚪ 中性觀察
-26.36,佳格,1.33,23.19%,🌑 雙重衰退,2025,1227.TW,4.10%,-2.17,47.7,-30.16,-3.8,2025-12,9.150943516194967,-32.61,29.1000003815,0.94,⚪ 中性觀察
-26.47,全漢,1.86,17.44%,📉 獲利侵蝕,2025,3015.TW,-0.45%,17.03,60.6,-13.89,12.58,2025-12,12.376237623762377,-21.39,50.0,1.58,⚪ 中性觀察
-26.58,華懋,9.93,N/A,⚠️ 獲利稀釋,2025,5292.TW,N/A,37.75,361.5,0.71,27.29,2025-12,10.477178423236515,2.53,252.5,6.88,⚪ 中性觀察
-26.729999999999997,營邦,15.5,29.12%,🌑 雙重衰退,2025,3693.TWO,0.48%,-5.96,689.6999999999999,-38.69,-11.96,2025-12,13.484123531970424,-36.05,620.0,13.32,⚪ 中性觀察
-26.800000000000004,友威科,1.94,63.82%,🏰 高護城河,2025,3580.TWO,13.96%,-37.28,70.8,-61.35,-34.55,2025-12,16.73728813559322,-66.67,79.0,1.46,❌ 暫避觀望
-26.86,全宇昕,6.32,N/A,📉 獲利侵蝕,2025,6651.TWO,N/A,9.61,227.1,-22.95,3.91,2025-12,6.803170409511229,-27.55,103.0,4.35,⚪ 中性觀察
-26.96,三商電,1.53,16.95%,⚠️ 獲利稀釋,2025,2427.TW,3.22%,18.73,60.300000000000004,6.99,33.95,2025-12,5.286069651741293,8.91,21.25,1.11,⚪ 中性觀察
-27.08,創意,28.13,19.04%,⚠️ 獲利稀釋,2025,3443.TW,10.13%,14.3,1016.8499999999999,9.24,36.32,2025-12,58.34193833898806,0.26,3955.0,19.48,❌ 暫避觀望
-27.14,胡連,10.74,N/A,📉 獲利侵蝕,2025,6279.TWO,N/A,13.16,360.5999999999999,-15.51,11.63,2025-12,4.388519134775375,-32.23,105.5,6.27,⚪ 中性觀察
-27.19,華城,13.99,42.20%,📉 獲利侵蝕,2025,1519.TW,19.22%,25.2,463.50000000000006,-6.3,20.89,2025-12,28.7378640776699,-8.44,888.0,8.68,❌ 暫避觀望
-27.29,碩禾,-7.62,10.51%,🌑 雙重衰退,2025,3691.TWO,-1.93%,-33.93,-356.70000000000005,-35.83,-8.54,2025-12,0.0,-436.18,109.0,-8.15,⚪ 數據不足
-27.39,巨大,1.84,N/A,🌑 雙重衰退,2025,9921.TW,N/A,-16.86,97.64999999999999,-42.86,-15.47,2025-12,10.138248847926267,-58.3,66.0,2.31,⚪ 中性觀察
-27.490000000000002,嘉澤,70.17,51.54%,🏰 高護城河,2025,3533.TW,29.92%,12.55,2474.55,-15.21,12.28,2025-12,16.42722919318664,-16.1,2710.0,47.64,❌ 暫避觀望
-27.52,志強-KY,6.77,N/A,📉 獲利侵蝕,2025,6768.TW,N/A,16.51,288.90000000000003,-17.06,10.46,2025-12,3.8629284281360325,-8.3,74.4000015259,5.32,⚪ 中性觀察
-27.71,台聯電,2.76,25.49%,📉 獲利侵蝕,2025,4905.TWO,0.20%,23.69,50.4,-5.15,22.56,2025-12,23.601191384464286,-10.55,79.3000030518,1.78,❌ 暫避觀望
-27.759999999999998,邑昇,0.31,N/A,📉 獲利侵蝕,2025,5291.TWO,N/A,9.23,8.700000000000001,-17.95,9.81,2025-12,101.20689786706895,-24.24,58.7000007629,0.24,❌ 暫避觀望
-27.87,福華,-1.01,N/A,📉 獲利侵蝕,2025,8085.TWO,N/A,7.62,-35.699999999999996,-17.44,10.43,2025-12,0.0,40.0,13.0,-0.39,⚪ 數據不足
-27.87,華新科,4.74,18.27%,📉 獲利侵蝕,2025,2492.TW,6.37%,4.98,144.9,-22.96,4.91,2025-12,13.405797101449275,-30.82,129.5,2.95,⚪ 中性觀察
-27.950000000000003,中揚光,-1.93,N/A,📉 獲利侵蝕,2025,6668.TW,N/A,17.0,-61.49999999999999,-3.35,24.6,2025-12,0.0,11.02,34.4000015259,-1.11,⚪ 數據不足
-27.96,訊連,3.63,N/A,📉 獲利侵蝕,2025,5203.TW,N/A,16.83,126.15,-9.05,18.91,2025-12,7.455410316634958,-10.73,62.7000007629,2.58,⚪ 中性觀察
-28.09,承業醫,1.0,31.61%,📉 獲利侵蝕,2025,4164.TW,15.00%,23.64,29.550000000000004,-5.94,22.15,2025-12,15.177664780964466,-18.92,29.8999996185,0.64,❌ 暫避觀望
-28.18,寶綠特-KY,4.58,N/A,🌑 雙重衰退,2025,6887.TW,N/A,-2.88,165.45000000000002,-40.21,-12.03,2025-12,3.481414462910245,0.0,38.4000015259,2.54,⚪ 中性觀察
-28.209999999999994,欣巴巴,0.09,N/A,🔄 轉虧為盈,2025,9906.TW,N/A,-85.68,-65.1,-98.58,-70.37,2025-12,0.0,-155.28,37.4000015259,-1.99,⚪ 數據不足
-28.340000000000003,華友聯,5.39,52.84%,🏰 高護城河,2025,1436.TW,-23.97%,-39.72,219.74999999999997,-72.4,-44.06,2025-12,3.419795117686007,-67.23,50.0999984741,6.01,⚪ 中性觀察
-28.379999999999995,宇隆,6.7,30.63%,🌑 雙重衰退,2025,2233.TW,10.84%,-9.39,255.6,-38.87,-10.49,2025-12,14.49530516431925,-41.63,247.0,5.02,⚪ 中性觀察
-28.64,鉅祥,4.36,32.99%,📉 獲利侵蝕,2025,2476.TW,19.39%,10.54,0.0,-15.98,12.66,2025-12,0.0,-30.26,0.0,2.72,⚪ 數據不足
-28.85,智伸科,6.04,23.25%,📉 獲利侵蝕,2025,4551.TW,11.86%,1.19,195.6,-27.14,1.71,2025-12,9.854294478527608,-23.04,128.5,3.64,⚪ 中性觀察
-28.85,三商,0.71,15.31%,🌑 雙重衰退,2025,2905.TW,0.88%,-7.06,19.499999999999996,-49.63,-20.78,2025-12,10.615384762076925,-66.44,13.8000001907,0.53,⚪ 中性觀察
-29.259999999999998,光速火箭,2.13,N/A,🌑 雙重衰退,2025,7782.TWO,N/A,2.13,0.0,-30.88,-1.62,2025-12,0.0,-8.07,27.0,1.48,⚪ 數據不足
-29.520000000000003,聿新科,1.23,30.16%,🌑 雙重衰退,2025,4161.TWO,10.81%,-5.67,40.05,-32.77,-3.25,2025-12,8.74531849494382,-39.02,23.3500003815,0.78,⚪ 中性觀察
-29.700000000000003,美琪瑪,3.01,25.58%,📉 獲利侵蝕,2025,4721.TWO,18.00%,25.22,111.14999999999999,-10.42,19.28,2025-12,11.06612685560054,-20.75,82.0,2.1,⚪ 中性觀察
-29.91,雲品,2.17,37.08%,🌑 雙重衰退,2025,2748.TW,16.89%,-0.81,76.20000000000002,-30.67,-0.76,2025-12,7.69685009332677,-42.78,39.0999984741,1.11,⚪ 中性觀察
-30.02,朋程,6.32,N/A,📉 獲利侵蝕,2025,8255.TWO,N/A,10.7,239.70000000000002,-23.11,6.91,2025-12,8.41677096370463,-28.62,134.5,4.64,⚪ 中性觀察
-30.200000000000003,松翰,0.72,N/A,🌑 雙重衰退,2025,5471.TW,N/A,-1.99,25.65,-32.71,-2.51,2025-12,24.269005847953217,-41.86,41.5,0.5,❌ 暫避觀望
-30.32,群電,5.2,N/A,🌑 雙重衰退,2025,6412.TW,N/A,-2.55,186.15,-37.65,-7.33,2025-12,6.228847949379533,-34.89,77.3000030518,4.03,⚪ 中性觀察
-30.38,台通,1.3,N/A,🌑 雙重衰退,2025,8011.TW,N/A,-22.22,52.8,-46.94,-16.56,2025-12,5.582386255255683,26.58,19.6499996185,1.0,⚪ 中性觀察
-30.45,東隆興,0.73,8.57%,🌑 雙重衰退,2025,4401.TWO,1.90%,0.86,23.7,-31.13,-0.68,2025-12,9.303797347658229,-33.33,14.6999998093,0.48,⚪ 中性觀察
-30.939999999999998,富爾特,0.89,N/A,📉 獲利侵蝕,2025,6136.TW,N/A,26.89,29.7,-1.11,29.83,2025-12,13.282827897525253,15.85,26.2999992371,0.95,⚪ 中性觀察
-30.96,揚博,4.36,29.23%,📉 獲利侵蝕,2025,2493.TW,18.00%,1.62,165.75,-27.93,3.03,2025-12,11.176470588235293,-32.04,123.5,3.16,⚪ 中性觀察
-30.98,富致,2.6,N/A,📉 獲利侵蝕,2025,6642.TWO,N/A,6.19,94.64999999999999,-27.37,3.61,2025-12,9.033280507131538,-34.8,57.0,1.78,⚪ 中性觀察
-31.0,華固,10.15,28.22%,⚠️ 獲利稀釋,2025,2548.TW,24.04%,-32.14,184.20000000000002,121.88,152.88,2025-12,10.749185667752442,-63.6,132.0,1.82,⚪ 中性觀察
-31.14,欣天然,1.61,N/A,📉 獲利侵蝕,2025,9918.TW,N/A,5.03,64.05,-28.18,2.96,2025-12,10.140515043817333,-28.09,43.2999992371,1.3,⚪ 中性觀察
-31.299999999999997,富邦金,8.37,42.21%,📉 獲利侵蝕,2025,2881.TW,22.46%,-2.69,316.35,-21.56,9.74,2025-12,4.16785213494073,-26.79,87.9000015259,6.23,⚪ 中性觀察
-31.369999999999997,華電網,0.75,N/A,🔄 轉虧為盈,2025,6163.TWO,N/A,9.55,5.3999999999999995,-20.43,10.94,2025-12,160.83333757194447,-14.29,57.9000015259,-0.17,❌ 暫避觀望
-31.460000000000004,台船,-1.77,11.98%,⚠️ 獲利稀釋,2025,2208.TW,7.19%,59.58,-95.1,18.81,50.27,2025-12,0.0,-95.96,20.3500003815,-1.94,⚪ 數據不足
-31.479999999999997,驊宏資,1.36,N/A,📉 獲利侵蝕,2025,6148.TWO,N/A,9.72,40.5,-11.69,19.79,2025-12,11.296296296296296,-40.0,30.5,0.72,⚪ 中性觀察
-31.56,日電貿,5.48,17.93%,📉 獲利侵蝕,2025,3090.TW,10.80%,32.55,203.85000000000002,-2.02,29.54,2025-12,7.056659420596025,17.53,95.9000015259,4.21,⚪ 中性觀察
-31.68,佳能,2.44,21.67%,⚠️ 獲利稀釋,2025,2374.TW,8.17%,45.79,74.55,28.57,60.25,2025-12,14.265593868390342,0.0,70.9000015259,1.52,⚪ 中性觀察
-31.72,大樹,4.01,N/A,📉 獲利侵蝕,2025,6469.TWO,N/A,10.06,159.9,-22.33,9.39,2025-12,7.317073170731708,-21.61,78.0,3.02,⚪ 中性觀察
-31.759999999999998,微星,6.8,11.11%,📉 獲利侵蝕,2025,2377.TW,2.63%,17.9,236.99999999999997,-15.42,16.34,2025-12,5.911392501639241,-34.98,93.4000015259,4.87,⚪ 中性觀察
-31.96,翔名,5.89,N/A,📉 獲利侵蝕,2025,8091.TWO,N/A,4.35,194.84999999999997,-25.14,6.82,2025-12,13.779830638953042,-28.13,179.0,3.96,⚪ 中性觀察
