om,name,prev_rev_yoy,price,eps_yoy,rev_yoy,date,gm,prev_eps_yoy,status,prev_year,advice,pe,prev_eps,est_price,symbol,expansion,eps
N/A,九齊,-18.16,56.0999984741,-135.36,-11.74,2025-12,N/A,-174.07,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.8,-74.4,6494.TWO,-123.62000000000002,-0.93
-79.87%,律勝,-25.84,34.7000007629,-147.06,-22.74,2025-12,18.97%,-102.86,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.71,-35.699999999999996,3354.TWO,-124.32000000000001,-0.84
-0.74%,鑫科,2.32,68.1999969482,-117.39,8.52,2025-12,2.83%,-128.0,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.07,-1.2000000000000002,3663.TWO,-125.91,-0.08
N/A,力新,1.12,12.8999996185,-134.86,-8.35,2025-12,N/A,-126.76,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.57,-33.3,5202.TWO,-126.51000000000002,-0.61
-15.73%,為升,-18.65,112.0,-148.96,-21.77,2025-12,23.65%,-103.64,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.06,-19.8,2231.TW,-127.19000000000001,-1.63
2.74%,志聯,-7.46,13.5500001907,-137.5,-9.83,2025-12,8.85%,-380.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.14,-3.75,2024.TW,-127.67,-0.06
-2.95%,程泰,-12.06,48.7000007629,-142.57,-12.11,2025-12,19.66%,-269.21,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-5.75,-399.0,1583.TW,-130.45999999999998,-4.83
1.24%,旭軟,-10.98,27.7000007629,-138.3,-7.45,2025-12,17.06%,-158.97,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.72,-30.0,3390.TWO,-130.85000000000002,-0.55
-21.28%,鴻碩,-17.54,30.7999992371,-147.12,-15.24,2025-12,1.51%,-174.52,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-4.31,-208.2,3092.TW,-131.88,-5.14
N/A,廣閎科,27.89,162.0,-102.7,29.21,2025-12,N/A,-150.45,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.12,-48.45,6693.TWO,-131.91,-0.09
0.94%,承啟,2.41,34.0,-130.48,2.17,2025-12,8.50%,-439.29,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.95,-35.4,2425.TW,-132.64999999999998,-0.32
-6.00%,華紙,-10.29,12.0,-143.48,-9.63,2025-12,4.37%,-1316.67,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.85,-34.35,1905.TW,-133.85,-0.56
-2.69%,光群雷,-5.52,15.9499998093,-138.31,-4.36,2025-12,18.99%,-117.82,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.32,-18.299999999999997,2461.TW,-133.95,-0.61
N/A,迅杰,-6.38,34.3499984741,-147.27,-12.93,2025-12,N/A,-145.59,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.32,-13.499999999999998,6243.TW,-134.34,-0.52
-11.28%,力士,6.21,0.0,-124.23,10.31,2025-12,25.62%,-176.51,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-4.75,0.0,4923.TWO,-134.54,-5.26
N/A,旺玖,-5.88,26.5,-141.67,-7.12,2025-12,N/A,-122.86,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.08,-6.75,6233.TWO,-134.54999999999998,-0.16
N/A,瀧澤科,-21.06,41.6500015259,-159.3,-24.27,2025-12,N/A,-128.33,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.68,-40.5,6609.TWO,-135.03,-1.53
-37.72%,錦明,-10.01,32.8499984741,-146.49,-9.35,2025-12,7.05%,-133.82,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.15,-54.15,3230.TWO,-137.14000000000001,-1.6
-7.19%,公準,-1.99,67.0,-143.4,-4.4,2025-12,9.34%,-148.57,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.34,-11.549999999999999,3178.TWO,-139.0,-0.46
-3.16%,菱生,-1.99,31.2000007629,-136.36,3.45,2025-12,2.66%,-321.74,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.99,-45.0,2369.TW,-139.81,-1.05
-5.18%,永光,-6.57,53.9000015259,-147.73,-7.34,2025-12,17.63%,-150.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.18,-5.7,1711.TW,-140.39,-0.21
N/A,富堡,-8.4,14.3999996185,-147.37,-6.89,2025-12,N/A,-145.28,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.48,-27.599999999999998,8929.TWO,-140.48000000000002,-0.45
-0.95%,先進光,0.48,104.5,-140.6,0.9,2025-12,18.28%,-159.18,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.17,-48.300000000000004,3362.TWO,-141.5,-1.08
N/A,越峰,-6.76,34.0,-142.47,-0.85,2025-12,N/A,-145.45,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.4,-18.000000000000004,8121.TWO,-141.62,-0.31
-10.31%,皇家美食,58.8,47.0,-101.39,40.53,2025-12,23.18%,-483.33,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.05,-51.9,4419.TWO,-141.92000000000002,-1.45
N/A,淳安,32.23,24.8500003815,-128.95,14.75,2025-12,N/A,42.86,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.2,-15.9,6283.TW,-143.7,-0.22
-7.44%,宏益,-15.72,11.0500001907,-164.06,-20.25,2025-12,0.28%,-187.18,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.34,-19.8,1452.TW,-143.81,-0.41
N/A,永擎,266.16,415.0,38.44,182.72,2025-12,N/A,61.47,⚠️ 獲利稀釋,2025,⚪ 數據不足,0.0,9.3,0.0,7711.TW,-144.28,13.04
N/A,譜瑞-KY,1.76,761.0,-19.19,125.8,2026-03,N/A,6.64,📉 獲利侵蝕,2025,⚪ 中性觀察,8.825234837063668,34.51,1293.4499999999998,4966.TWO,-144.99,6.77
-26.32%,東碩,11.34,18.6000003815,-139.68,5.44,2025-12,2.51%,-64.09,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-4.94,-228.3,3272.TWO,-145.12,-7.65
N/A,樂意,1.42,32.0,-152.11,-5.13,2025-12,N/A,-117.9,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.75,-9.000000000000002,7584.TWO,-146.98000000000002,-1.98
-33.43%,台亞,2.25,38.0499992371,-148.28,0.61,2025-12,-9.53%,-265.0,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-2.2,-112.5,2340.TW,-148.89000000000001,-2.88
-21.33%,宏佳騰,-19.34,24.3999996185,-169.49,-18.58,2025-12,16.92%,-149.46,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.47,-27.9,1599.TWO,-150.91000000000003,-0.84
N/A,益得,258.74,16.7000007629,18.35,170.31,2025-12,N/A,15.1,⚠️ 獲利稀釋,2025,⚪ 數據不足,0.0,-1.8,-88.2,6461.TWO,-151.96,-2.57
N/A,達運,-19.7,13.0500001907,-171.43,-18.05,2025-12,N/A,-72.73,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.17,-7.65,6120.TW,-153.38,-0.19
N/A,台郡,-19.29,57.5999984741,-169.53,-15.48,2025-12,N/A,-593.15,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-5.09,-254.54999999999998,6269.TW,-154.05,-6.95
-6.40%,福永生技,13.79,13.6999998093,-145.21,10.78,2025-12,13.67%,-120.0,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.22,-14.85,4183.TWO,-155.99,-0.33
-1.32%,雄順,-3.88,25.1499996185,-161.9,-5.8,2025-12,10.83%,-186.84,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.33,-11.55,2073.TWO,-156.1,-0.39
-2058.21%,醣聯,190.34,22.5,0.95,157.54,2025-12,19.48%,8.44,⚠️ 獲利稀釋,2025,⚪ 數據不足,0.0,-1.43,-73.2,4168.TWO,-156.59,-2.16
-12.85%,信立,332.14,50.7000007629,7.63,164.26,2025-12,19.64%,176.63,⚠️ 獲利稀釋,2025,⚪ 中性觀察,1.1077124920887045,10.18,686.55,4303.TWO,-156.63,11.15
-25.78%,百德,-11.35,49.0,-168.99,-11.44,2025-12,31.50%,-85.52,🌑 雙重衰退,2025,⚪ 數據不足,0.0,0.42,-15.450000000000001,4563.TWO,-157.55,-2.67
-34.05%,天方能源,100.23,21.4500007629,-100.0,58.33,2025-12,29.35%,-77.08,📉 獲利侵蝕,2025,⚪ 中性觀察,13.406250476812499,0.22,24.0,3073.TWO,-158.32999999999998,0.0
-1.86%,上曜,192.39,11.4499998093,35.21,195.34,2025-12,30.65%,-127.59,⚠️ 獲利稀釋,2025,⚪ 數據不足,0.0,-0.74,-32.25,1316.TW,-160.13,-0.52
-29.37%,榮創,-21.0,26.2999992371,-181.91,-21.25,2025-12,2.13%,-250.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-2.03,-93.44999999999999,3437.TW,-160.66,-2.65
N/A,新華,-0.34,20.1000003815,-165.22,-0.63,2025-12,N/A,-400.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.65,-29.099999999999998,5481.TWO,-164.59,-0.65
-19.69%,大飲,63.23,8.6999998093,-109.76,56.06,2025-12,-3.68%,13.33,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.65,-32.7,1213.TW,-165.82,-0.85
N/A,立衛,-8.31,16.0499992371,-170.91,-3.53,2025-12,N/A,-186.67,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.39,-18.15,5344.TWO,-167.38,-0.39
-0.10%,和勤,-13.22,21.5499992371,-178.05,-10.57,2025-12,14.13%,-205.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.46,-23.55,1586.TWO,-167.48000000000002,-0.35
N/A,汎銓,8.46,780.0,-156.8,10.78,2025-12,N/A,-174.42,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.64,-52.8,6830.TW,-167.58,-0.71
N/A,馥鴻,148.72,21.9500007629,82.98,250.8,2025-12,N/A,80.26,⚠️ 獲利稀釋,2025,⚪ 數據不足,0.0,-0.3,-14.85,5345.TWO,-167.82,-0.32
N/A,金耘國際,693.83,16.5499992371,23.4,191.86,2025-12,N/A,-30.3,⚠️ 獲利稀釋,2025,⚪ 數據不足,0.0,-0.43,-18.3,4950.TWO,-168.46,-0.36
7.94%,美食-KY,-2.06,67.0,-175.3,-4.59,2025-12,59.54%,-295.83,🏰 高護城河,2025,⚪ 數據不足,0.0,-4.23,-55.35000000000002,2723.TW,-170.71,-2.47
N/A,杰力,-12.32,101.0,18.71,189.52,2026-03,N/A,-22.77,⚠️ 獲利稀釋,2025,⚪ 中性觀察,9.37790157845868,4.58,161.55,5299.TWO,-170.81,1.65
-115.34%,台蠟,-51.7,15.6000003815,-222.73,-51.69,2025-12,11.07%,-171.9,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.87,-42.15,1742.TWO,-171.04,-1.08
-51.18%,雅茗-KY,10.36,9.9300003052,-174.64,0.59,2025-12,54.90%,-146.32,🏰 高護城河,2025,⚪ 數據不足,0.0,-1.77,-110.7,2726.TWO,-175.23,-3.55
N/A,競國,-21.96,20.3500003815,-194.62,-18.04,2025-12,N/A,-140.99,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.91,-43.65,6108.TW,-176.58,-0.88
-45.46%,穎漢,3.32,36.9500007629,-184.44,-7.78,2025-12,31.44%,-85.37,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.76,-39.15,4562.TW,-176.66,-1.28
N/A,南六,1.7,39.4000015259,-178.42,-1.5,2025-12,N/A,-926.92,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-2.15,-79.35000000000001,6504.TW,-176.92,-1.09
-9.00%,凌陽,-2.33,25.9500007629,-181.82,-2.04,2025-12,45.66%,-163.41,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.26,-12.15,2401.TW,-179.78,-0.37
-9.40%,大立,-8.03,0.0,-188.3,-7.94,2025-12,13.88%,-174.29,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.82,0.0,4716.TWO,-180.36,-0.87
N/A,合邦,70.32,40.0,-116.47,66.84,2025-12,N/A,-230.99,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.94,-42.74999999999999,6103.TWO,-183.31,-0.56
N/A,富鼎,6.37,131.0,9.03,195.24,2026-03,N/A,19.71,⚠️ 獲利稀釋,2025,⚪ 中性觀察,9.725315515961395,5.73,202.05000000000004,8261.TW,-186.21,1.57
0.44%,寶緯,15.71,19.8999996185,-181.25,5.77,2025-12,9.03%,-170.59,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.36,-27.900000000000002,4558.TWO,-187.02,-0.39
2.89%,大同,4.01,30.1000003815,-183.36,6.12,2025-12,16.12%,-77.78,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,0.65,-60.75,2371.TW,-189.48000000000002,-5.2
-12.78%,茂矽,17.56,44.0999984741,-184.48,7.56,2025-12,9.49%,-171.88,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.23,-11.1,2342.TW,-192.04,-0.49
1.17%,明泰,1.51,32.2000007629,-190.0,4.75,2025-12,18.44%,-166.07,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.37,-19.8,3380.TW,-194.75,-0.36
-1.97%,高鋒,-14.79,48.2999992371,-197.14,-2.21,2025-12,14.87%,-190.91,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.91,-39.900000000000006,4510.TWO,-194.92999999999998,-1.02
3.00%,銘異,5.01,28.5499992371,-186.67,8.85,2025-12,13.72%,-1633.33,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.46,-15.15,3060.TW,-195.51999999999998,-0.39
-0.09%,興泰,62.57,44.2999992371,-140.0,55.97,2025-12,27.19%,-60.42,📉 獲利侵蝕,2025,❌ 暫避觀望,31.87050304827338,0.59,20.85,1235.TW,-195.97,-0.03
-19.63%,華義*,2.76,39.1500015259,-192.54,5.99,2025-12,44.07%,-190.63,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.58,-22.2,3086.TWO,-198.53,-0.62
1.90%,南緯,4.15,7.1300001144,-197.83,2.23,2025-12,23.39%,-297.5,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.79,-30.3,1467.TW,-200.06,-0.45
3.76%,台泥,3.59,24.9500007629,-203.45,-3.11,2025-12,18.49%,-225.26,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.28,-41.1,1101.TW,-200.33999999999997,-1.6
-7.36%,連展投控,-3.15,6.3800001144,-208.33,-5.25,2025-12,17.49%,-40.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.7,-35.24999999999999,3710.TWO,-203.08,-1.48
N/A,天宇,-76.3,24.6000003815,-275.59,-66.93,2025-12,N/A,-687.23,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-4.13,-232.95,8171.TWO,-208.65999999999997,-5.17
N/A,熙特爾-創,398.67,0.0,674.7,885.03,2025-12,N/A,453.41,⚠️ 獲利稀釋,2025,⚪ 數據不足,0.0,3.22,0.0,7740.TW,-210.32999999999993,4.9
N/A,寬魚國際,84.34,38.6500015259,-170.37,43.01,2025-12,N/A,-196.97,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.32,-11.700000000000001,6101.TWO,-213.38,-0.19
N/A,羅昇,42.77,91.1999969482,-191.67,23.94,2025-12,N/A,250.0,📉 獲利侵蝕,2025,❌ 暫避觀望,104.82758269908047,0.7,13.049999999999999,8374.TW,-215.60999999999999,-0.55
-2.91%,鼎元,-0.87,69.9000015259,-219.05,-2.43,2025-12,10.78%,-142.86,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.18,-7.65,2426.TW,-216.62,-0.25
-18.66%,天良,27.42,48.0999984741,-184.62,32.86,2025-12,56.44%,-206.25,🏰 高護城河,2025,⚪ 數據不足,0.0,-0.17,-10.200000000000001,4127.TWO,-217.48000000000002,-0.22
-38.32%,連宇,-15.29,16.5499992371,-234.57,-16.89,2025-12,35.81%,-225.76,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.83,-45.150000000000006,2482.TW,-217.68,-1.09
-18.85%,李洲,12.21,18.4500007629,-207.69,10.12,2025-12,38.23%,-218.25,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.62,-89.4,3066.TWO,-217.81,-1.4
-15.47%,國喬,25.54,11.5,-181.88,37.74,2025-12,-5.49%,-197.87,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-2.86,-134.54999999999998,1312.TW,-219.62,-3.97
23.35%,勝一,4.01,179.5,6.32,230.24,2026-03,37.55%,-5.55,⚠️ 獲利稀釋,2025,⚪ 中性觀察,10.54641598119859,6.81,255.29999999999998,1773.TW,-223.92000000000002,2.02
12.45%,晶彩科,-63.89,127.5,-255.07,-31.12,2025-12,35.79%,-285.11,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.74,-74.55000000000001,3535.TW,-223.95,-1.07
-168.74%,聯昌,2.47,10.6999998093,-233.33,-7.04,2025-12,-118.71%,-6.25,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.51,-45.45,2431.TW,-226.29000000000002,-2.1
N/A,天品,100.01,98.5,-48.33,178.46,2025-12,N/A,-33.82,📉 獲利侵蝕,2025,❌ 暫避觀望,428.2608695652173,0.45,3.4500000000000006,6199.TWO,-226.79000000000002,0.31
-2.89%,矽統,572.93,63.2000007629,50.0,281.98,2025-12,27.33%,37.74,⚠️ 獲利稀釋,2025,❌ 暫避觀望,15.083532401646776,1.46,62.85000000000001,2363.TW,-231.98000000000002,1.53
10.47%,華園,-3.8,13.4499998093,-234.62,-2.27,2025-12,89.24%,-284.85,🏰 高護城河,2025,⚪ 數據不足,0.0,-0.61,-24.0,2702.TW,-232.35,-0.35
N/A,霹靂,-11.93,16.0499992371,-244.52,-9.3,2025-12,N/A,-288.46,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-3.03,-175.79999999999998,8450.TWO,-235.22,-5.34
N/A,能率,-7.88,41.25,-244.44,-7.8,2025-12,N/A,-378.57,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.39,-21.599999999999998,5392.TWO,-236.64,-0.26
N/A,合騏*,-51.29,33.4000015259,-291.67,-50.21,2025-12,N/A,-800.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.63,-64.2,8937.TWO,-241.46,-0.71
N/A,雲豹能源,108.47,84.9000015259,-150.36,96.9,2025-12,N/A,51.96,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,1.57,-35.099999999999994,6869.TW,-247.26000000000002,-4.2
-32.66%,福裕,-19.02,14.8999996185,-265.31,-15.54,2025-12,8.95%,-238.24,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.15,-67.35000000000001,4513.TWO,-249.77,-1.79
-7.17%,敦泰,-11.59,57.9000015259,-270.99,-17.79,2025-12,20.78%,-16.29,🌑 雙重衰退,2025,⚪ 數據不足,0.0,1.55,-16.95,3545.TW,-253.20000000000002,-4.64
N/A,錼創科技-KY創,-18.05,147.5,-276.79,-23.56,2025-12,N/A,-451.85,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-3.06,-124.35000000000001,6854.TW,-253.23000000000002,-1.02
-3.37%,盟立,-6.86,118.0,-266.0,-10.95,2025-12,17.62%,-352.17,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.58,-29.849999999999998,2464.TW,-255.05,-0.84
N/A,高端疫苗,-2.24,48.25,-258.33,1.24,2025-12,N/A,-144.44,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.44,-25.95,6547.TWO,-259.57,-0.86
N/A,麗升能源,-65.94,33.2000007629,-328.07,-67.66,2025-12,N/A,-670.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.16,-50.85,8087.TWO,-260.40999999999997,-1.32
-26.13%,浩泰,257.45,35.7000007629,36.07,297.52,2025-12,34.86%,61.95,⚠️ 獲利稀釋,2025,⚪ 數據不足,0.0,-0.43,-22.95,4131.TWO,-261.45,-0.78
N/A,久正,20.36,0.0,-250.0,13.22,2025-12,N/A,111.11,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,0.01,0.0,6167.TWO,-263.22,-0.03
N/A,GIS-KY,1.28,67.8000030518,-269.57,-4.58,2025-12,N/A,-68.18,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.37,-21.900000000000002,6456.TW,-264.99,-0.79
N/A,巨虹,1.31,44.7999992371,-280.2,-10.9,2025-12,N/A,-5250.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.03,-46.800000000000004,8084.TWO,-269.3,-1.82
N/A,鑫禾,-0.79,20.8999996185,-272.92,-0.19,2025-12,N/A,-348.15,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.35,-65.10000000000001,4999.TW,-272.73,-1.68
N/A,日盛台駿,-6.06,18.0,-280.56,-7.09,2025-12,N/A,-248.7,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.71,-78.15,6958.TW,-273.47,-2.38
1.18%,風青,3.9,21.5,-273.08,1.18,2025-12,7.75%,-550.0,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.08,-48.599999999999994,2061.TWO,-274.26,-0.97
N/A,尼得科超眾,11.27,150.0,-264.86,11.94,2025-12,N/A,-395.45,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.3,-55.650000000000006,6230.TW,-276.8,-2.44
-10.82%,正崴,6.06,38.2000007629,-281.76,-3.44,2025-12,-1.63%,-266.67,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-4.81,-194.85,2392.TW,-278.32,-6.62
N/A,明基材,-1.11,0.0,-283.87,-4.0,2025-12,N/A,-125.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.12,0.0,8215.TW,-279.87,-1.14
N/A,凱鈺,17.37,18.1499996185,-246.15,36.88,2025-12,N/A,-43.75,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.23,-15.0,5468.TWO,-283.03000000000003,-0.65
-20.14%,官田鋼,-14.15,8.9399995804,-300.0,-16.67,2025-12,-2.98%,-162.5,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.31,-15.9,2017.TW,-283.33,-0.56
N/A,光鋐,6.45,46.9000015259,-280.95,4.19,2025-12,N/A,-836.36,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.03,-45.60000000000001,4956.TW,-285.14,-0.8
N/A,寶得利,-45.83,7.7800002098,-320.93,-35.62,2025-12,N/A,-317.39,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.96,-49.2,5301.TWO,-285.31,-1.81
-0.44%,易飛網,-2.52,15.6499996185,-286.84,2.6,2025-12,15.72%,-161.67,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.11,-52.2,2734.TWO,-289.44,-1.42
-20.55%,台端,214.23,19.2999992371,-64.15,229.42,2025-12,13.78%,-13.46,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-0.59,-31.200000000000003,3432.TW,-293.57,-0.87
N/A,凌巨,1.65,14.75,-300.0,-1.96,2025-12,N/A,-1966.67,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.56,-19.950000000000003,8105.TW,-298.04,-0.3
0.47%,中鋼,-11.74,18.5,-315.38,-12.03,2025-12,4.83%,-316.67,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.27,-9.75,2002.TW,-303.35,-0.29
N/A,訊達,54.34,21.0,-287.38,26.96,2025-12,N/A,-227.47,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.16,-54.449999999999996,6140.TWO,-314.34,-1.93
N/A,亞電,-8.78,39.4500007629,-326.32,-8.05,2025-12,N/A,-282.76,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.53,-24.9,4939.TWO,-318.27,-0.43
9.15%,信邦,-6.24,301.5,-6.49,314.69,2026-03,23.64%,-11.43,📉 獲利侵蝕,2025,⚪ 中性觀察,8.949243098842388,13.02,505.34999999999997,3023.TW,-321.18,3.6
5.69%,偉訓,49.41,78.6999969482,-272.65,51.16,2025-12,19.78%,-155.38,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-2.17,-174.29999999999998,3032.TW,-323.80999999999995,-7.93
N/A,雷笛克光學,-15.82,16.6000003815,-338.6,-14.66,2025-12,N/A,-348.08,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.28,-63.75,5230.TWO,-323.94,-1.35
-991.43%,東華,-49.95,18.3999996185,-373.33,-48.0,2025-12,208.69%,-42.67,🏰 高護城河,2025,⚪ 數據不足,0.0,-2.24,-86.10000000000001,1418.TW,-325.33,-1.29
N/A,威力暘-創,-11.17,15.1000003815,-337.5,-10.48,2025-12,N/A,-136.84,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.21,-22.049999999999997,6988.TW,-327.02,-1.13
27.02%,宏易,345.21,26.25,126.0,455.57,2025-12,52.20%,64.71,🔄 轉虧為盈,2025,⚪ 數據不足,0.0,-0.24,-2.2499999999999996,4530.TWO,-329.57,0.34
-39.60%,永捷,97.17,14.3500003815,-245.95,85.08,2025-12,-12.82%,157.14,📉 獲利侵蝕,2025,❌ 暫避觀望,20.500000545,0.36,10.5,4714.TWO,-331.03,-0.54
N/A,易發,-24.91,89.0,-348.39,-16.91,2025-12,N/A,-932.26,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-2.58,-103.8,6425.TWO,-331.47999999999996,-1.61
6.20%,及成,1.73,45.3499984741,-338.6,6.53,2025-12,20.83%,-438.6,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-2.83,-127.35000000000001,3095.TWO,-345.13,-2.0
-12.62%,益航,-12.6,4.9299998283,-365.71,-7.78,2025-12,102.69%,-126.67,🏰 高護城河,2025,⚪ 數據不足,0.0,-0.34,-35.699999999999996,2601.TW,-357.93,-1.63
N/A,芯鼎,18.92,52.0,-355.0,10.49,2025-12,N/A,-101.09,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.86,-88.35000000000001,6695.TW,-365.49,-1.83
N/A,通泰,-14.05,27.2000007629,-381.82,-15.49,2025-12,N/A,-850.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.57,-25.2,5487.TWO,-366.33,-0.53
N/A,久陽,32.39,15.1000003815,-347.22,22.39,2025-12,N/A,-369.57,📉 獲利侵蝕,2025,⚪ 數據不足,0.0,-1.24,-58.35,5011.TWO,-369.61,-1.61
-2.86%,海光,-3.5,13.8999996185,-380.0,-8.24,2025-12,-0.64%,-160.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.12,-1.200000000000001,2038.TW,-371.76,-0.56
N/A,元晶,-61.4,41.5,-433.33,-59.56,2025-12,N/A,-1457.14,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-1.9,-135.9,6443.TW,-373.77,-6.24
-2.95%,力麗,-12.7,5.9299998283,-388.89,-13.99,2025-12,4.59%,-361.54,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.68,-27.450000000000003,1444.TW,-374.9,-0.78
-3.20%,科風,8.88,20.1000003815,-381.05,-3.21,2025-12,24.04%,-198.08,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.51,-49.5,3043.TW,-377.84000000000003,-2.67
-6.90%,飛宏,-5.83,25.4500007629,-410.42,-10.11,2025-12,21.21%,-296.0,🌑 雙重衰退,2025,⚪ 數據不足,0.0,-0.97,-58.2,2457.TW,-400.31,-1.48
