status,symbol,om,advice,prev_year,date,prev_eps,rev_yoy,prev_rev_yoy,eps_yoy,pe,est_price,prev_eps_yoy,eps,gm,name,price,expansion
📉 獲利侵蝕,6190.TWO,N/A,⚪ 中性觀察,2025,2025-12,1.64,6.08,8.02,-8.22,13.734513004265489,84.74999999999999,-11.9,2.19,N/A,萬泰科,77.5999984741,-14.3
📉 獲利侵蝕,6491.TW,N/A,⚪ 中性觀察,2025,2025-12,15.38,3.26,1.72,-11.08,5.737549706494982,792.1500000000001,-15.63,20.87,N/A,晶碩,303.0,-14.34
🌑 雙重衰退,3056.TW,-1.56%,⚪ 中性觀察,2025,2025-12,1.08,-68.21,1491.72,-82.6,2.6750972762645913,77.10000000000001,417.65,1.07,21.31%,富華新,13.75,-14.39
⚠️ 獲利稀釋,3416.TW,18.05%,⚪ 中性觀察,2025,2025-12,5.3,19.07,18.44,4.56,9.46560545764639,263.85,-2.6,7.39,38.51%,融程電,166.5,-14.510000000000002
🌑 雙重衰退,4938.TW,1.39%,⚪ 中性觀察,2025,2025-12,3.42,-0.73,-0.09,-15.3,6.353909213843622,182.24999999999997,-30.83,5.39,4.09%,和碩,77.1999969482,-14.57
🏰 高護城河,2752.TWO,11.29%,⚪ 中性觀察,2025,2025-12,11.18,11.58,12.18,-3.09,4.714169601733948,553.65,1.18,15.04,52.30%,豆府,174.0,-14.67
🏰 高護城河,2845.TW,38.22%,⚪ 中性觀察,2025,2025-12,0.7,0.06,-3.1,-14.85,5.128755282961373,34.95,-24.1,0.93,102.49%,遠東銀,11.9499998093,-14.91
⚠️ 獲利稀釋,3706.TW,3.96%,⚪ 中性觀察,2025,2025-12,3.68,72.06,97.96,57.01,6.539088196400652,184.2,50.82,5.15,10.03%,神達,80.3000030518,-15.050000000000004
🌑 雙重衰退,1102.TW,10.05%,⚪ 中性觀察,2025,2025-12,2.42,-6.89,-4.13,-22.04,4.852320675105485,106.65,-10.94,3.0,14.02%,亞泥,34.5,-15.149999999999999
🌑 雙重衰退,1725.TW,0.97%,⚪ 數據不足,2025,2025-12,1.37,-4.68,2.13,-19.9,0.0,0.0,-17.96,1.53,4.14%,元禎,0.0,-15.219999999999999
📉 獲利侵蝕,6855.TWO,N/A,⚪ 中性觀察,2025,2025-12,4.81,0.7,4.61,-14.67,5.70944036178632,265.35,-29.26,7.85,N/A,數泓科,101.0,-15.37
⚠️ 獲利稀釋,1589.TW,-5.22%,⚪ 數據不足,2025,2025-09,-2.71,16.77,18.73,1.36,0.0,-222.15,65.91,-5.06,7.87%,永冠-KY,5.5399999619,-15.41
📉 獲利侵蝕,1219.TW,1.10%,⚪ 中性觀察,2025,2025-12,0.25,0.36,0.36,-15.09,14.534883720930234,12.9,-30.56,0.45,9.65%,福壽,12.5,-15.45
⚠️ 獲利稀釋,7631.TW,N/A,⚪ 中性觀察,2025,2025-12,3.07,29.58,2.0,13.97,9.583660644147683,190.95000000000002,-16.19,6.56,N/A,聚賢研發-創,122.0,-15.609999999999998
📉 獲利侵蝕,6278.TW,N/A,⚪ 中性觀察,2025,2025-12,6.9,10.13,13.01,-5.53,8.569016462642466,355.34999999999997,-8.37,9.39,N/A,台表科,203.0,-15.66
⚠️ 獲利稀釋,6949.TW,N/A,⚪ 數據不足,2025,2025-12,-4.65,60.07,69.11,44.38,0.0,-237.15000000000003,7.24,-7.23,N/A,沛爾生醫-創,687.0,-15.689999999999998
🌑 雙重衰退,1402.TW,6.69%,⚪ 中性觀察,2025,2025-12,1.08,-6.24,-7.44,-21.93,7.133333333333334,56.25,-22.9,1.55,19.14%,遠東新,26.75,-15.69
⚠️ 獲利稀釋,6598.TW,N/A,⚪ 數據不足,2025,2025-12,-1.33,38.52,38.99,22.83,0.0,-69.6,28.11,-1.96,N/A,ABC-KY,24.2000007629,-15.690000000000005
📉 獲利侵蝕,9938.TW,N/A,⚪ 中性觀察,2025,2025-12,3.37,2.05,3.55,-13.68,3.8680928276203215,168.29999999999998,-11.78,4.1,N/A,百和,43.4000015259,-15.73
📉 獲利侵蝕,8383.TWO,N/A,⚪ 中性觀察,2025,2025-12,1.89,13.17,16.5,-2.59,7.743300638349789,106.35,-22.31,3.41,N/A,千附,54.9000015259,-15.76
🌑 雙重衰退,6754.TW,N/A,⚪ 中性觀察,2025,2025-12,2.29,-30.87,-30.5,-46.72,6.377024924462445,101.85,-54.2,3.41,N/A,匯僑設計,43.2999992371,-15.849999999999998
🌑 雙重衰退,8342.TWO,N/A,⚪ 中性觀察,2025,2025-12,4.02,-5.89,-2.74,-21.86,6.59971305595409,209.09999999999997,-24.29,5.97,N/A,益張,92.0,-15.969999999999999
📉 獲利侵蝕,6024.TW,N/A,⚪ 中性觀察,2025,2025-12,4.0,9.98,14.8,-6.01,4.192336531712998,199.65,-15.38,5.48,N/A,群益期,55.7999992371,-15.99
📉 獲利侵蝕,6235.TW,N/A,⚪ 中性觀察,2025,2025-12,2.35,13.71,5.83,-2.36,5.257936507936508,113.39999999999999,-13.92,2.9,N/A,華孚,39.75,-16.07
🌑 雙重衰退,6789.TW,N/A,❌ 暫避觀望,2025,2025-12,2.8,-10.64,-9.08,-27.01,55.38954108858058,140.54999999999998,-25.2,4.01,N/A,采鈺,519.0,-16.37
🌑 雙重衰退,6679.TWO,N/A,❌ 暫避觀望,2025,2025-12,3.84,-7.01,-6.83,-23.41,23.87832699619772,197.24999999999997,-43.52,6.81,N/A,鈺太,314.0,-16.4
🌑 雙重衰退,1304.TW,-4.30%,⚪ 數據不足,2025,2025-12,-1.85,-13.41,-10.84,-29.83,0.0,-96.6,-51.82,-2.6,5.34%,台聚,12.1499996185,-16.419999999999998
⚠️ 獲利稀釋,3526.TWO,32.41%,⚪ 中性觀察,2025,2025-12,12.33,22.33,24.44,5.64,8.537463976945245,624.6,9.74,16.97,48.09%,凡甲,355.5,-16.689999999999998
🌑 雙重衰退,4908.TWO,17.75%,❌ 暫避觀望,2025,2025-12,1.39,-12.98,-4.58,-29.79,49.30139720558883,75.14999999999999,-22.03,1.98,46.40%,前鼎,247.0,-16.81
📉 獲利侵蝕,7747.TWO,N/A,⚪ 中性觀察,2025,2025-12,3.01,9.7,12.71,-7.18,12.022900763358779,157.20000000000002,-10.23,4.04,N/A,昕奇雲端,126.0,-16.88
⚠️ 獲利稀釋,2546.TW,7.58%,⚪ 中性觀察,2025,2025-12,6.59,51.01,58.45,34.08,3.9605819580431714,319.65000000000003,67.26,9.52,9.56%,根基,84.4000015259,-16.93
🌑 雙重衰退,2542.TW,27.38%,⚪ 中性觀察,2025,2025-12,0.95,-15.9,-41.9,-32.89,13.282675003920971,49.35,-37.41,2.1,33.40%,興富發,43.7000007629,-16.990000000000002
⚠️ 獲利稀釋,3067.TWO,-17.20%,⚪ 數據不足,2025,2025-12,-0.82,33.85,16.84,16.83,0.0,-35.099999999999994,-38.98,-0.84,28.85%,全域,17.2999992371,-17.020000000000003
🏰 高護城河,3491.TWO,27.57%,❌ 暫避觀望,2025,2025-12,4.6,5.02,-6.01,-12.03,97.93526785714286,268.79999999999995,-25.66,7.83,58.57%,昇達科,1755.0,-17.049999999999997
📉 獲利侵蝕,3360.TWO,0.87%,⚪ 數據不足,2025,2025-12,-0.65,17.25,7.82,0.0,0.0,-28.5,-58.54,-0.48,3.88%,尚立,14.3500003815,-17.25
📉 獲利侵蝕,8917.TWO,N/A,⚪ 中性觀察,2025,2025-12,1.71,11.76,16.23,-5.51,9.345132608336284,84.74999999999999,-11.4,2.23,N/A,欣泰,52.7999992371,-17.27
⚠️ 獲利稀釋,7749.TW,N/A,❌ 暫避觀望,2025,2025-12,9.12,85.22,106.86,67.87,16.84975194897236,423.29999999999995,113.1,11.77,N/A,意騰-KY,475.5,-17.349999999999994
🌑 雙重衰退,5523.TWO,N/A,⚪ 數據不足,2025,2025-12,-0.08,-98.98,-99.19,-116.36,0.0,-3.5999999999999996,-115.09,-0.09,N/A,豐謙,30.25,-17.379999999999995
🏰 高護城河,3158.TWO,24.73%,⚪ 數據不足,2025,2025-12,4.7,7.07,10.44,-10.36,0.0,0.0,-5.06,7.27,63.24%,嘉實,85.0999984741,-17.43
🌑 雙重衰退,2606.TW,30.49%,⚪ 中性觀察,2025,2025-12,2.76,-4.75,-9.08,-22.2,7.696897374701671,125.69999999999999,-37.98,4.31,35.36%,裕民,64.5,-17.45
🏰 高護城河,1795.TW,23.84%,⚪ 中性觀察,2025,2025-12,13.82,10.36,0.51,-7.14,4.210411198600175,685.8,-8.92,18.14,55.31%,美時,192.5,-17.5
🌑 雙重衰退,3034.TW,16.92%,⚪ 中性觀察,2025,2025-12,20.8,-2.07,0.41,-19.62,6.643700787401574,1066.8000000000002,-18.56,26.87,38.19%,聯詠,472.5,-17.55
🏰 高護城河,2891.TW,31.38%,⚪ 中性觀察,2025,2025-12,3.06,29.29,23.13,11.73,5.814889259265594,149.1,3.78,4.08,70.98%,中信金,57.7999992371,-17.56
📉 獲利侵蝕,6730.TWO,N/A,⚪ 數據不足,2025,2025-12,1.66,7.33,4.58,-10.33,0.0,0.0,0.61,2.14,N/A,常廣,37.0,-17.66
🌑 雙重衰退,8931.TWO,N/A,⚪ 中性觀察,2025,2025-12,1.84,-1.74,2.2,-19.4,7.1137523813073,88.35000000000001,8.24,1.87,N/A,大汽電,41.9000015259,-17.66
🌑 雙重衰退,2637.TW,36.66%,⚪ 中性觀察,2025,2025-12,2.44,-17.06,-24.86,-34.78,9.146497204050956,117.75,-61.76,5.27,37.77%,慧洋-KY,71.8000030518,-17.720000000000002
📉 獲利侵蝕,8438.TW,N/A,❌ 暫避觀望,2025,2025-12,1.21,12.79,10.16,-4.98,19.977476790135132,66.60000000000001,-31.64,2.1,N/A,昶昕,88.6999969482,-17.77
🌑 雙重衰退,5355.TWO,N/A,⚪ 數據不足,2025,2025-12,-0.82,-3.95,-9.55,-21.74,0.0,-36.6,-28.12,-1.12,N/A,佳總,6.4000000954,-17.79
⚠️ 獲利稀釋,2364.TW,7.82%,⚪ 中性觀察,2025,2025-12,3.14,20.5,25.9,2.69,6.267806267806268,157.95,-4.85,4.2,39.87%,倫飛,66.0,-17.81
⚠️ 獲利稀釋,4760.TWO,15.04%,❌ 暫避觀望,2025,2025-12,4.61,27.79,24.72,9.84,17.428924598269468,242.7,11.3,7.05,22.01%,勤凱,282.0,-17.95
⚠️ 獲利稀釋,8099.TWO,N/A,⚪ 中性觀察,2025,2025-12,1.52,27.49,24.12,9.52,11.180811526586716,81.3,0.66,2.53,N/A,大世科,60.5999984741,-17.97
🌑 雙重衰退,2497.TW,10.08%,⚪ 中性觀察,2025,2025-12,1.49,-3.38,0.55,-21.36,10.78846124501923,78.0,-29.38,2.37,25.76%,怡利電,56.0999984741,-17.98
🌑 雙重衰退,4536.TW,10.54%,⚪ 中性觀察,2025,2025-12,12.08,-2.91,7.51,-20.89,3.9176791470369454,604.9499999999999,-0.58,14.92,32.65%,拓凱,158.0,-17.98
🌑 雙重衰退,2115.TW,6.19%,⚪ 中性觀察,2025,2025-12,1.48,-4.72,-3.67,-22.93,4.1803277906762295,73.2,-1.99,1.58,18.21%,六暉-KY,20.3999996185,-18.21
📉 獲利侵蝕,9958.TW,N/A,⚪ 中性觀察,2025,2025-12,4.78,15.94,20.49,-2.48,6.17359413202934,245.39999999999998,-23.95,6.57,N/A,世紀鋼,101.0,-18.419999999999998
📉 獲利侵蝕,8039.TW,N/A,❌ 暫避觀望,2025,2025-12,1.33,6.75,2.03,-11.69,30.335731414868107,62.55,-41.96,2.07,N/A,台虹,126.5,-18.439999999999998
🌑 雙重衰退,2248.TW,17.40%,⚪ 中性觀察,2025,2025-12,3.36,-0.48,-4.67,-19.0,4.573322349867439,181.05,-30.34,5.32,31.94%,華勝-KY,55.2000007629,-18.52
🌑 雙重衰退,9924.TW,N/A,⚪ 中性觀察,2025,2025-12,2.14,-8.15,-7.04,-26.71,5.918079311567797,106.2,-30.54,3.08,N/A,福興,41.9000015259,-18.560000000000002
📉 獲利侵蝕,6843.TWO,N/A,⚪ 中性觀察,2025,2025-12,1.52,11.04,6.64,-7.56,8.14176245210728,78.30000000000001,-1.94,2.2,N/A,進典,42.5,-18.599999999999998
🌑 雙重衰退,6720.TWO,N/A,⚪ 中性觀察,2025,2025-12,2.98,-14.48,-10.54,-33.16,14.423076923076923,163.8,-37.15,3.89,N/A,久昌,157.5,-18.679999999999996
📉 獲利侵蝕,6770.TW,N/A,⚪ 數據不足,2025,2025-12,-1.71,4.48,1.91,-14.2,0.0,-73.35000000000001,-33.86,-1.86,N/A,力積電,57.7999992371,-18.68
⚠️ 獲利稀釋,7792.TWO,N/A,⚪ 數據不足,2025,2025-12,6.03,30.49,37.75,11.79,0.0,0.0,14.64,8.72,N/A,安葆,263.5,-18.7
⚠️ 獲利稀釋,7744.TWO,N/A,⚪ 數據不足,2025,2025-12,12.91,59.94,75.55,41.2,0.0,0.0,74.46,16.28,N/A,崴寶,490.0,-18.739999999999995
📉 獲利侵蝕,8938.TWO,N/A,⚪ 中性觀察,2025,2025-12,3.56,8.55,9.03,-10.24,3.3251381975476337,244.04999999999998,-26.95,6.18,N/A,明安,54.0999984741,-18.79
🌑 雙重衰退,6934.TW,N/A,⚪ 數據不足,2025,2025-12,-4.17,-29.22,-51.26,-48.08,0.0,0.0,-37.5,-3.92,N/A,心誠鎂,0.0,-18.86
🌑 雙重衰退,2867.TW,0.03%,❌ 暫避觀望,2025,2025-12,0.16,-28.43,-43.41,-47.37,28.51851781222222,4.050000000000001,-68.0,0.2,3.78%,三商壽,7.6999998093,-18.939999999999998
⚠️ 獲利稀釋,6691.TW,N/A,⚪ 中性觀察,2025,2025-12,16.64,47.13,54.5,28.04,10.634975711311588,864.6000000000001,27.98,24.76,N/A,洋基工程,613.0,-19.090000000000003
📉 獲利侵蝕,2504.TW,22.79%,⚪ 中性觀察,2025,2025-12,2.45,3.75,4.82,-15.42,4.3221393034825875,120.6,-20.71,3.3,27.76%,國產,34.75,-19.17
📉 獲利侵蝕,6791.TWO,N/A,⚪ 中性觀察,2025,2025-12,3.37,19.26,19.53,0.0,10.731244064577398,157.95,-2.88,4.16,N/A,虎門科技,113.0,-19.26
🌑 雙重衰退,9919.TW,N/A,⚪ 數據不足,2025,2025-12,-1.49,-9.24,-8.87,-28.57,0.0,-63.3,-0.68,-2.43,N/A,康那香,14.25,-19.33
📉 獲利侵蝕,6117.TW,N/A,⚪ 中性觀察,2025,2025-12,2.21,11.78,11.06,-7.65,10.821917808219178,109.50000000000001,-26.01,3.77,N/A,迎廣,79.0,-19.43
📉 獲利侵蝕,6997.TWO,N/A,⚪ 中性觀察,2025,2025-12,3.18,11.23,7.39,-8.26,5.627090556170568,179.4,-38.85,5.11,N/A,博弘,67.3000030518,-19.490000000000002
⚠️ 獲利稀釋,8299.TWO,N/A,❌ 暫避觀望,2025,2025-12,19.9,23.29,7.55,3.78,29.588504245591118,1148.25,-27.04,41.98,N/A,群聯,2265.0,-19.509999999999998
🌑 雙重衰退,2070.TWO,17.87%,⚪ 中性觀察,2025,2025-12,1.25,-2.97,-10.95,-22.56,14.0,67.5,-44.93,2.3,45.13%,精湛,63.0,-19.59
⚠️ 獲利稀釋,2597.TW,15.81%,⚪ 中性觀察,2025,2025-12,7.25,19.99,16.0,0.37,6.607657472210786,364.35,7.57,10.75,18.77%,潤弘,160.5,-19.619999999999997
📉 獲利侵蝕,8109.TWO,N/A,⚪ 中性觀察,2025,2025-12,4.41,15.04,9.06,-4.63,8.570460704607045,221.4,-14.37,6.18,N/A,博大,126.5,-19.669999999999998
🌑 雙重衰退,6411.TWO,N/A,⚪ 中性觀察,2025,2025-12,2.46,-10.51,-9.94,-30.29,11.543624161073824,111.75000000000001,-25.46,3.18,N/A,晶焱,86.0,-19.78
⚠️ 獲利稀釋,6899.TWO,N/A,⚪ 中性觀察,2025,2025-12,2.65,27.05,24.69,7.23,6.867052199526012,129.75,6.94,3.59,N/A,創為精密,59.4000015259,-19.82
🌑 雙重衰退,9904.TW,N/A,⚪ 中性觀察,2025,2025-12,3.03,-4.71,-3.47,-24.63,2.5396039226237623,151.5,-35.26,4.1,N/A,寶成,25.6499996185,-19.919999999999998
📉 獲利侵蝕,6890.TW,N/A,⚪ 中性觀察,2025,2025-12,9.16,5.05,8.16,-14.96,5.02123786407767,494.40000000000003,-12.51,13.02,N/A,來億-KY,165.5,-20.01
📉 獲利侵蝕,1476.TW,19.16%,⚪ 中性觀察,2025,2025-12,14.33,3.15,5.39,-16.94,6.764224314367581,732.9,-20.3,20.1,30.19%,儒鴻,330.5,-20.09
📉 獲利侵蝕,3645.TW,12.18%,❌ 暫避觀望,2025,2025-12,0.94,5.64,8.42,-14.53,31.595092024539873,48.900000000000006,-42.24,1.54,31.33%,達邁,103.0,-20.169999999999998
🌑 雙重衰退,2615.TW,18.94%,⚪ 中性觀察,2025,2025-12,7.64,-13.25,-11.06,-33.63,3.1853887853142187,381.90000000000003,-38.09,11.21,23.92%,萬海,81.0999984741,-20.380000000000003
🌑 雙重衰退,6523.TWO,N/A,⚪ 中性觀察,2025,2025-12,5.84,-5.92,-0.64,-26.4,4.836025602143906,306.45000000000005,-21.61,7.78,N/A,達爾膚,98.8000030518,-20.479999999999997
📉 獲利侵蝕,3444.TWO,4.42%,❌ 暫避觀望,2025,2025-12,1.64,10.54,10.26,-10.04,15.45768566493955,86.85,3.14,2.15,18.10%,利機,89.5,-20.58
🌑 雙重衰退,6957.TW,N/A,⚪ 中性觀察,2025,2025-12,5.41,-4.74,-6.88,-25.35,8.60677783754707,278.85,-29.25,10.18,N/A,裕慶-KY,160.0,-20.61
📉 獲利侵蝕,6204.TWO,N/A,❌ 暫避觀望,2025,2025-12,0.98,0.36,3.67,-20.27,28.498293515358366,43.949999999999996,-8.41,1.18,N/A,艾華,83.5,-20.63
⚠️ 獲利稀釋,3508.TWO,-34.06%,⚪ 數據不足,2025,2025-12,-1.14,27.53,42.64,6.88,0.0,-59.7,18.25,-1.51,1.54%,位速,19.8999996185,-20.650000000000002
📉 獲利侵蝕,6239.TW,N/A,⚪ 中性觀察,2025,2025-12,4.96,2.2,-4.79,-18.46,13.875739644970416,253.49999999999997,-30.26,7.48,N/A,力成,234.5,-20.66
🌑 雙重衰退,3018.TW,-73.69%,⚪ 數據不足,2025,2025-12,-2.36,-45.66,-36.93,-66.41,0.0,-81.14999999999999,-161.36,-2.16,-18.95%,隆銘綠能,9.3199996948,-20.75
📉 獲利侵蝕,3008.TW,36.75%,⚪ 中性觀察,2025,2025-12,109.06,2.84,6.5,-17.91,8.584612082841506,5591.4,-15.56,159.41,47.97%,大立光,3200.0,-20.75
📉 獲利侵蝕,4933.TWO,12.48%,⚪ 中性觀察,2025,2025-12,3.81,2.41,11.19,-18.35,5.451127819548872,199.5,-26.64,5.77,28.71%,友輝,72.5,-20.76
🌑 雙重衰退,5288.TW,N/A,⚪ 中性觀察,2025,2025-12,8.74,-6.57,-7.59,-27.39,4.884961653884628,449.85,-18.99,12.25,N/A,豐祥-KY,146.5,-20.82
⚠️ 獲利稀釋,7714.TWO,N/A,⚪ 中性觀察,2025,2025-12,4.34,45.1,55.99,24.26,8.654519971969167,214.04999999999998,60.59,6.33,N/A,創泓科技,123.5,-20.84
⚠️ 獲利稀釋,5269.TW,N/A,⚪ 中性觀察,2025,2025-12,52.62,66.0,60.07,45.15,8.000231053604436,2596.8,40.25,72.7,N/A,祥碩,1385.0,-20.85
🌑 雙重衰退,4138.TWO,12.42%,⚪ 中性觀察,2025,2025-12,2.89,-11.82,-12.22,-32.69,5.169660602504989,150.3,-27.93,3.81,44.64%,曜亞,51.7999992371,-20.869999999999997
📉 獲利侵蝕,3042.TW,14.07%,⚪ 中性觀察,2025,2025-12,3.95,5.34,7.28,-15.57,11.32364192807957,196.05,-13.57,5.28,32.18%,晶技,148.0,-20.91
🌑 雙重衰退,3285.TWO,8.69%,❌ 暫避觀望,2025,2025-12,0.32,-19.66,-24.68,-40.68,35.18518518518518,12.15,-56.16,0.7,28.61%,微端,28.5,-21.02
🌑 雙重衰退,5483.TWO,N/A,⚪ 中性觀察,2025,2025-12,4.07,-1.89,-1.72,-23.02,9.414225941422593,215.10000000000002,18.54,6.71,N/A,中美晶,135.0,-21.13
📉 獲利侵蝕,8213.TW,N/A,⚪ 中性觀察,2025,2025-12,1.77,3.73,1.46,-17.45,6.209814003874789,88.64999999999999,-8.29,2.27,N/A,志超,36.7000007629,-21.18
📉 獲利侵蝕,3374.TWO,27.31%,❌ 暫避觀望,2025,2025-12,3.09,2.53,-1.5,-18.86,21.309963099631,162.6,-30.87,4.99,32.82%,精材,231.0,-21.39
🌑 雙重衰退,2385.TW,6.72%,⚪ 中性觀察,2025,2025-12,8.01,-5.73,-3.53,-27.23,5.266393442622951,366.00000000000006,-12.04,9.05,16.76%,群光,128.5,-21.5
📉 獲利侵蝕,5493.TWO,N/A,⚪ 中性觀察,2025,2025-12,3.44,21.03,22.78,-0.48,8.82181095171373,154.04999999999998,3.3,4.18,N/A,三聯,90.5999984741,-21.51
🌑 雙重衰退,2020.TW,12.02%,⚪ 中性觀察,2025,2025-12,1.66,-9.51,-8.33,-31.07,3.9174312626605503,81.75,-41.75,2.13,19.71%,美亞,21.3500003815,-21.560000000000002
🌑 雙重衰退,6208.TWO,N/A,⚪ 中性觀察,2025,2025-12,1.78,-4.59,-6.36,-26.32,14.865293669064977,94.64999999999999,-28.8,2.52,N/A,日揚,93.8000030518,-21.73
🌑 雙重衰退,2328.TW,4.05%,⚪ 中性觀察,2025,2025-12,1.22,-0.23,4.37,-22.0,12.377450980392156,61.2,-13.48,1.56,12.48%,廣宇,50.5,-21.77
🌑 雙重衰退,6546.TWO,N/A,⚪ 中性觀察,2025,2025-12,1.72,-1.73,-1.49,-23.53,11.66394779771615,91.95,-32.02,2.73,N/A,正基,71.5,-21.8
🌑 雙重衰退,7709.TWO,N/A,❌ 暫避觀望,2025,2025-12,0.91,-31.16,-37.61,-52.99,19.05781584582441,70.05,-75.62,2.48,N/A,榮田,89.0,-21.830000000000002
📉 獲利侵蝕,3322.TWO,-5.35%,⚪ 數據不足,2025,2025-12,-0.75,6.3,10.72,-15.66,0.0,-39.300000000000004,-2.74,-0.96,12.86%,建舜電,12.3000001907,-21.96
🌑 雙重衰退,2049.TW,4.85%,❌ 暫避觀望,2025,2025-12,3.01,-0.53,-1.42,-22.62,34.467881112176414,156.45,-35.13,4.31,27.05%,上銀,359.5,-22.09
📉 獲利侵蝕,3406.TW,20.51%,⚪ 中性觀察,2025,2025-12,22.41,7.77,0.68,-14.37,7.548723579467472,1092.9,-27.07,32.84,34.25%,玉晶光,550.0,-22.14
⚠️ 獲利稀釋,6499.TWO,N/A,⚪ 數據不足,2025,2025-12,-5.76,43.24,41.35,21.08,0.0,-281.84999999999997,10.97,-7.24,N/A,益安,94.5,-22.160000000000004
⚠️ 獲利稀釋,6908.TW,N/A,⚪ 數據不足,2025,2025-12,1.05,28.36,28.6,5.88,0.0,0.0,41.89,1.44,N/A,宏�砦C戲-創,0.0,-22.48
🌑 雙重衰退,6488.TWO,N/A,❌ 暫避觀望,2025,2025-12,10.68,-3.24,-0.4,-25.74,17.93142214727375,533.6999999999999,-45.48,15.29,N/A,環球晶,638.0,-22.5
📉 獲利侵蝕,6844.TWO,N/A,⚪ 中性觀察,2025,2025-12,1.44,1.36,1.48,-21.14,10.64516129032258,93.0,-32.39,2.35,N/A,諾貝兒,66.0,-22.5
🌑 雙重衰退,7712.TWO,N/A,⚪ 中性觀察,2025,2025-12,3.57,-6.13,-6.32,-28.68,13.640065146579804,184.20000000000002,-47.73,5.42,N/A,博盛半導體,167.5,-22.55
📉 獲利侵蝕,6862.TW,N/A,⚪ 中性觀察,2025,2025-12,6.02,2.98,7.33,-19.59,8.019323671497585,310.5,-29.18,8.29,N/A,三集瑞-KY,166.0,-22.57
🌑 雙重衰退,8240.TWO,N/A,⚪ 中性觀察,2025,2025-12,1.54,-5.0,-1.21,-27.57,11.183971134043716,82.35000000000001,-45.77,2.18,N/A,華宏,61.4000015259,-22.57
📉 獲利侵蝕,6655.TW,N/A,⚪ 中性觀察,2025,2025-12,2.48,3.86,1.29,-18.72,14.9438202247191,133.5,-33.88,3.92,N/A,科定,133.0,-22.58
🌑 雙重衰退,2258.TW,-262.93%,⚪ 數據不足,2025,2025-12,-1.29,-51.34,-48.42,-73.98,0.0,-66.3,-74.32,-2.15,19.82%,鴻華先進-創,26.75,-22.64
🌑 雙重衰退,6205.TW,N/A,⚪ 中性觀察,2025,2025-12,1.51,-3.02,-0.59,-25.66,14.24361493123772,76.35,-32.58,2.0,N/A,詮欣,72.5,-22.64
📉 獲利侵蝕,6922.TWO,N/A,⚪ 中性觀察,2025,2025-12,5.79,13.67,24.0,-8.99,9.983633387888705,274.95000000000005,-0.69,6.9,N/A,宸曜,183.0,-22.66
🌑 雙重衰退,1341.TW,12.74%,⚪ 中性觀察,2025,2025-12,2.32,-7.95,-5.97,-30.65,6.92395005675369,132.14999999999998,-36.61,3.71,23.43%,富林-KY,61.0,-22.7
📉 獲利侵蝕,2455.TW,21.78%,❌ 暫避觀望,2025,2025-12,1.92,4.29,-3.9,-18.46,58.98379970544919,101.85,-34.36,2.97,37.27%,全新,400.5,-22.75
🌑 雙重衰退,5222.TW,N/A,❌ 暫避觀望,2025,2025-12,1.89,-26.68,-28.87,-49.48,18.47662141779789,99.45,-50.93,2.51,N/A,全訊,122.5,-22.799999999999997
📉 獲利侵蝕,6776.TW,N/A,⚪ 中性觀察,2025,2025-12,3.18,14.84,17.25,-8.03,5.509615311259616,156.0,2.91,4.2,N/A,展�眥篕�,57.2999992371,-22.869999999999997
⚠️ 獲利稀釋,6944.TW,N/A,⚪ 中性觀察,2025,2025-12,22.26,64.2,60.19,41.25,12.003793523912748,1107.15,39.26,32.29,N/A,兆聯實業,886.0,-22.950000000000003
🌑 雙重衰退,4909.TWO,-63.96%,⚪ 數據不足,2025,2025-12,-1.46,-89.32,-89.05,-112.33,0.0,-71.25,-117.3,-1.25,-26.90%,新復興,50.5999984741,-23.010000000000005
🌑 雙重衰退,2324.TW,1.38%,⚪ 中性觀察,2025,2025-12,1.06,-16.78,-16.8,-39.91,7.774647994788732,53.25,-42.93,1.38,5.82%,仁寶,27.6000003815,-23.129999999999995
📉 獲利侵蝕,1294.TWO,21.70%,⚪ 中性觀察,2025,2025-12,3.37,4.02,-5.13,-19.33,6.771105574569191,172.35,-27.88,4.6,37.68%,漢田生技,77.8000030518,-23.349999999999998
🌑 雙重衰退,6671.TW,N/A,⚪ 中性觀察,2025,2025-12,1.65,-2.1,-0.04,-25.47,5.400763213187023,78.6,-24.66,2.37,N/A,三能-KY,28.2999992371,-23.369999999999997
📉 獲利侵蝕,2375.TW,7.43%,⚪ 中性觀察,2025,2025-12,2.77,5.35,5.21,-18.02,12.199124726477024,137.10000000000002,-20.4,3.73,19.39%,凱美,111.5,-23.369999999999997
🌑 雙重衰退,2939.TW,-46.94%,⚪ 數據不足,2025,2025-12,-3.2,-0.82,17.04,-24.32,0.0,-149.25000000000003,-25.49,-3.68,8.14%,永邑-KY,22.9500007629,-23.5
⚠️ 獲利稀釋,7786.TW,N/A,⚪ 數據不足,2025,2025-12,9.06,53.42,57.65,29.9,0.0,0.0,49.5,11.11,N/A,東方風能,0.0,-23.520000000000003
📉 獲利侵蝕,3265.TWO,19.26%,⚪ 中性觀察,2025,2025-12,3.73,11.55,10.78,-12.04,13.166023166023166,194.25,-20.3,5.48,25.97%,台星科,170.5,-23.59
🌑 雙重衰退,4113.TWO,-47.25%,⚪ 數據不足,2025,2025-12,-0.16,-89.32,-87.01,-112.91,0.0,-7.800000000000001,-105.26,-0.43,37.85%,聯上,15.0,-23.590000000000003
