symbol,expansion,advice,price,status,rev_yoy,eps,prev_eps_yoy,date,gm,prev_year,prev_eps,est_price,eps_yoy,name,pe,prev_rev_yoy,om
8032.TWO,-892.9699999999999,⚪ 中性觀察,35.2000007629,⚠️ 獲利稀釋,984.81,0.94,1.86,2026-03,N/A,2025,2.19,75.6,91.84,光菱,6.984127135496031,25.77,N/A
6142.TW,-893.91,⚪ 數據不足,8.5500001907,📉 獲利侵蝕,633.91,-0.18,48.0,2026-03,N/A,2025,-0.26,-12.75,-260.0,友勁,0.0,52.32,N/A
8054.TWO,-894.01,⚪ 數據不足,83.5,⚠️ 獲利稀釋,992.49,-0.01,-37.72,2026-03,N/A,2025,-3.19,-104.69999999999999,98.48,安國,0.0,30.97,N/A
3188.TWO,-897.18,⚪ 中性觀察,24.2999992371,⚠️ 獲利稀釋,1815.36,2.24,81.45,2026-03,N/A,2025,4.05,143.55,918.18,鑫龍騰,2.539184873260188,79.14,N/A
2630.TW,-899.3100000000001,❌ 暫避觀望,48.6500015259,📉 獲利侵蝕,863.6,0.09,49.25,2026-03,8.38%,2025,1.0,37.95,-35.71,亞航,19.229249614980237,4.89,2.16%
3011.TW,-906.12,⚪ 數據不足,10.0,📉 獲利侵蝕,891.37,-0.73,-5.88,2026-03,10.61%,2025,-2.55,-82.64999999999999,-14.75,今皓,0.0,-34.5,-45.08%
6742.TW,-907.51,⚪ 數據不足,45.2000007629,📉 獲利侵蝕,629.73,-0.35,-603.33,2026-03,N/A,2025,-1.52,-68.55000000000001,-277.78,澤米,0.0,-20.15,N/A
3390.TWO,-908.52,⚪ 數據不足,21.75,📉 獲利侵蝕,551.38,-0.18,-138.3,2026-03,17.06%,2025,-0.55,-33.9,-357.14,旭軟,0.0,-7.45,1.24%
5484.TW,-913.7,⚪ 數據不足,41.6500015259,🔄 轉虧為盈,1065.26,0.33,33.33,2026-03,N/A,2025,-0.6,-30.749999999999996,151.56,慧友,0.0,9.99,N/A
8215.TW,-918.29,⚪ 數據不足,25.5,📉 獲利侵蝕,391.62,-0.64,-283.87,2026-03,N/A,2025,-1.14,-26.1,-526.67,明基材,0.0,-4.0,N/A
2432.TW,-921.62,⚪ 中性觀察,27.6499996185,⚠️ 獲利稀釋,929.95,0.26,1.06,2026-03,14.91%,2025,1.88,53.99999999999999,8.33,倚天酷��-創,7.680555449583334,25.63,7.25%
3346.TW,-925.02,⚪ 數據不足,18.5,📉 獲利侵蝕,557.02,-0.67,-95.34,2026-03,N/A,2025,0.11,-26.999999999999996,-368.0,麗清,0.0,-8.52,N/A
6283.TW,-926.05,⚪ 數據不足,19.9500007629,⚠️ 獲利稀釋,979.38,-0.07,-128.95,2026-03,N/A,2025,-0.22,-14.7,53.33,淳安,0.0,14.75,N/A
2439.TW,-928.82,⚪ 中性觀察,74.9000015259,📉 獲利侵蝕,902.2,1.03,-37.71,2026-03,11.63%,2025,5.36,173.85,-26.62,美律,6.462467776177739,6.01,3.86%
5016.TWO,-933.5999999999999,⚪ 中性觀察,24.5499992371,📉 獲利侵蝕,919.31,0.36,-12.28,2026-03,N/A,2025,1.5,52.35,-14.29,松和,7.034383735558738,0.57,N/A
5548.TWO,-937.93,⚪ 中性觀察,20.4500007629,⚠️ 獲利稀釋,942.93,0.42,9.24,2026-03,N/A,2025,2.03,64.49999999999999,5.0,安倉,4.755814130906978,14.56,N/A
8213.TW,-942.04,⚪ 中性觀察,32.7999992371,📉 獲利侵蝕,888.91,0.3,-17.45,2026-03,N/A,2025,2.27,83.55000000000001,-53.13,志超,5.888689270574506,3.73,N/A
5310.TWO,-942.09,⚪ 中性觀察,24.1499996185,📉 獲利侵蝕,853.85,0.06,-82.78,2026-03,N/A,2025,0.52,33.0,-88.24,天剛,10.977272553863635,-40.09,N/A
2643.TWO,-949.2299999999999,⚪ 中性觀察,62.7999992371,📉 獲利侵蝕,887.43,0.68,3.11,2026-03,5.79%,2025,6.3,203.85,-61.8,捷迅,4.6210448298086835,59.7,2.48%
8921.TWO,-954.56,⚪ 數據不足,16.3999996185,📉 獲利侵蝕,901.62,-0.26,52.17,2026-03,N/A,2025,-0.11,-11.55,-52.94,沈氏,0.0,-0.02,N/A
2331.TW,-955.5,⚪ 中性觀察,19.0,📉 獲利侵蝕,866.28,0.11,981.25,2026-03,9.91%,2025,1.41,58.35,-89.22,精英,4.884318766066838,14.95,-0.28%
2637.TW,-961.5100000000001,⚪ 中性觀察,100.5,⚠️ 獲利稀釋,1728.18,1.6,-34.78,2026-03,37.77%,2025,5.27,145.35,766.67,慧洋-KY,10.371517027863778,-17.06,36.66%
2023.TW,-963.75,⚪ 數據不足,14.0,📉 獲利侵蝕,813.75,-0.4,-129.63,2026-03,7.45%,2025,-1.85,-67.64999999999999,-150.0,燁輝,0.0,-8.68,-2.27%
3508.TWO,-968.63,⚪ 數據不足,21.0499992371,⚠️ 獲利稀釋,1042.99,-0.1,6.88,2026-03,1.54%,2025,-1.51,-55.05,74.36,位速,0.0,27.53,-34.06%
3349.TWO,-979.9100000000001,⚪ 數據不足,20.3999996185,📉 獲利侵蝕,279.91,-0.48,9.52,2026-03,15.17%,2025,-1.02,-41.400000000000006,-700.0,寶德,0.0,5.58,-15.09%
2239.TW,-980.3599999999999,⚪ 數據不足,19.9500007629,⚠️ 獲利稀釋,1032.08,-1.68,-8644.44,2026-03,11.02%,2025,-7.87,-252.15000000000003,51.72,英利-KY,0.0,-11.17,-2.22%
2353.TW,-982.73,⚪ 中性觀察,31.7999992371,⚠️ 獲利稀釋,1018.02,0.23,-31.87,2026-03,11.56%,2025,1.26,43.8,35.29,宏��,10.890410697636986,4.14,2.51%
8183.TWO,-983.26,⚪ 中性觀察,28.75,⚠️ 獲利稀釋,1114.03,0.3,-26.77,2026-03,N/A,2025,2.39,54.300000000000004,130.77,精星,7.941988950276243,-0.51,N/A
7723.TWO,-984.34,⚪ 數據不足,19.0,📉 獲利侵蝕,75.25,-0.9,-259.36,2026-03,N/A,2025,-6.69,-171.60000000000002,-909.09,築間,0.0,-14.66,N/A
2734.TWO,-984.71,⚪ 數據不足,14.6000003815,🔄 轉虧為盈,1136.23,0.17,-286.84,2026-03,15.72%,2025,-1.42,-44.7,151.52,易飛網,0.0,2.6,-0.44%
6116.TW,-985.9300000000001,⚪ 數據不足,14.6499996185,⚠️ 獲利稀釋,1061.93,-0.06,58.56,2026-03,N/A,2025,-0.75,-27.599999999999998,76.0,彩晶,0.0,14.78,N/A
8066.TWO,-998.5899999999999,⚪ 數據不足,14.4499998093,📉 獲利侵蝕,503.59,-0.91,-1354.17,2026-03,N/A,2025,-3.49,-118.8,-495.0,來思達,0.0,-12.26,N/A
6189.TW,-999.11,⚪ 中性觀察,46.6500015259,📉 獲利侵蝕,974.87,1.0,-57.28,2026-03,N/A,2025,2.73,95.7,-24.24,豐藝,7.3119124648746086,-21.83,N/A
1338.TW,-999.97,⚪ 數據不足,14.3500003815,📉 獲利侵蝕,246.12,-1.15,-92.04,2026-03,22.76%,2025,-2.24,-112.80000000000001,-753.85,廣華-KY,0.0,2.83,-1.26%
6872.TWO,-1002.0,⚪ 數據不足,24.6000003815,⚠️ 獲利稀釋,1008.82,-0.41,-38.16,2026-03,N/A,2025,-2.14,-76.95,6.82,浩宇生醫,0.0,-61.92,N/A
6020.TWO,-1006.46,❌ 暫避觀望,20.7000007629,⚠️ 獲利稀釋,1394.7,0.49,-45.83,2026-03,N/A,2025,0.39,17.099999999999998,388.24,大展證,18.157895406052635,-32.9,N/A
3207.TWO,-1006.55,⚪ 數據不足,38.6500015259,📉 獲利侵蝕,881.55,-0.45,-440.0,2026-03,11.52%,2025,-0.82,-7.800000000000001,-125.0,耀勝,0.0,26.05,-13.20%
2489.TW,-1013.84,❌ 暫避觀望,39.4500007629,📉 獲利侵蝕,960.71,0.15,-31.22,2026-03,9.15%,2025,1.22,37.49999999999999,-53.13,瑞軒,15.780000305160002,6.13,0.67%
3191.TWO,-1025.38,❌ 暫避觀望,16.8999996185,📉 獲利侵蝕,325.38,-0.32,189.47,2026-03,29.43%,2025,0.51,2.999999999999999,-700.0,雲嘉南,84.49999809250002,-7.75,-10.81%
5475.TWO,-1028.64,⚪ 數據不足,193.0,🔄 轉虧為盈,1288.64,0.24,88.24,2026-03,N/A,2025,-0.16,-6.6000000000000005,260.0,德宏,0.0,58.82,N/A
6796.TW,-1029.28,⚪ 數據不足,55.7000007629,📉 獲利侵蝕,129.28,-0.32,25.0,2026-03,N/A,2025,0.2,-24.150000000000002,-900.0,晉弘,0.0,22.72,N/A
8131.TW,-1037.25,❌ 暫避觀望,63.5,⚠️ 獲利稀釋,1219.6,0.96,-33.33,2026-03,N/A,2025,1.36,39.300000000000004,182.35,福懋科,24.236641221374043,11.07,N/A
8150.TW,-1037.92,❌ 暫避觀望,91.5,⚠️ 獲利稀釋,1237.92,0.72,-64.1,2026-03,N/A,2025,0.7,13.649999999999999,200.0,南茂,100.54945054945055,5.45,N/A
1219.TW,-1043.77,⚪ 中性觀察,11.5500001907,⚠️ 獲利稀釋,1053.77,0.11,-15.09,2026-03,9.65%,2025,0.45,13.05,10.0,福壽,13.27586228816092,0.36,1.10%
5464.TWO,-1046.69,⚪ 數據不足,82.8000030518,🔄 轉虧為盈,1000.02,0.16,-248.85,2026-03,N/A,2025,-2.59,-131.54999999999998,-46.67,霖宏,0.0,-7.42,N/A
3706.TW,-1047.3000000000002,⚪ 中性觀察,81.8000030518,📉 獲利侵蝕,1046.4,1.1,57.01,2026-03,10.03%,2025,5.15,184.04999999999998,-0.9,神達,6.666666915387124,72.06,3.96%
1225.TW,-1058.26,⚪ 中性觀察,24.6000003815,⚠️ 獲利稀釋,1074.05,0.44,8.0,2026-03,10.74%,2025,1.62,59.7,15.79,福懋油,6.180904618467336,-6.25,5.38%
8105.TW,-1063.26,⚪ 數據不足,15.25,🔄 轉虧為盈,1393.26,0.43,-300.0,2026-03,N/A,2025,-0.3,-15.0,330.0,凌巨,0.0,-1.96,N/A
8454.TW,-1066.47,⚪ 中性觀察,238.5,📉 獲利侵蝕,1037.73,2.43,-17.53,2026-03,N/A,2025,11.29,412.79999999999995,-28.74,富邦媒,8.666424418604652,-3.46,N/A
6270.TWO,-1067.95,⚪ 中性觀察,28.6000003815,⚠️ 獲利稀釋,1087.95,0.24,66.15,2026-03,N/A,2025,1.08,38.1,20.0,倍微,11.25984266988189,4.86,N/A
1235.TW,-1069.73,❌ 暫避觀望,39.0499992371,📉 獲利侵蝕,526.87,-0.54,-140.0,2026-03,27.19%,2025,-0.03,10.949999999999998,-542.86,興泰,53.49314963986303,55.97,-0.09%
2376.TW,-1069.81,⚪ 中性觀察,349.5,⚠️ 獲利稀釋,1138.84,7.86,24.57,2026-03,10.28%,2025,18.2,735.45,69.03,技嘉,7.128288802773811,27.07,4.26%
2483.TW,-1071.6,⚪ 中性觀察,32.2999992371,⚠️ 獲利稀釋,1259.84,0.15,71.43,2026-03,8.90%,2025,0.6,32.7,188.24,百容,14.816513411513762,-2.48,-6.13%
4426.TW,-1083.04,⚪ 數據不足,7.5599999428,⚠️ 獲利稀釋,1100.69,-0.28,-116.18,2026-03,N/A,2025,-2.94,-111.9,17.65,利勤,0.0,-9.17,N/A
8455.TWO,-1091.29,❌ 暫避觀望,22.3999996185,⚠️ 獲利稀釋,1248.87,0.19,102.7,2026-03,N/A,2025,0.02,2.8499999999999996,157.58,大拓-KY,117.89473483421055,-6.4,N/A
5355.TWO,-1098.03,⚪ 數據不足,5.8899998665,📉 獲利侵蝕,848.03,-0.14,-21.74,2026-03,N/A,2025,-1.12,-38.1,-250.0,佳總,0.0,-3.95,N/A
4401.TWO,-1098.3000000000002,⚪ 中性觀察,13.8999996185,📉 獲利侵蝕,1092.42,0.16,-31.13,2026-03,8.57%,2025,0.73,23.55,-5.88,東隆興,8.853502941719745,-0.68,1.90%
2867.TW,-1107.13,❌ 暫避觀望,9.6999998093,📉 獲利侵蝕,907.13,-0.03,-47.37,2026-03,3.78%,2025,0.2,3.1500000000000004,-200.0,三商壽,46.190475282380945,-28.43,0.03%
6179.TWO,-1108.55,❌ 暫避觀望,36.4000015259,⚠️ 獲利稀釋,1271.05,0.27,25.0,2026-03,N/A,2025,0.05,18.9,162.5,亞通,28.88889009992064,-0.22,N/A
6645.TW,-1111.44,⚪ 數據不足,12.3999996185,⚠️ 獲利稀釋,1119.98,-0.76,8.37,2026-03,N/A,2025,-2.41,-98.39999999999999,8.54,金萬林-創,0.0,9.49,N/A
3073.TWO,-1111.49,❌ 暫避觀望,22.2000007629,📉 獲利侵蝕,1011.49,0.0,-100.0,2026-03,29.35%,2025,0.0,12.6,-100.0,天方能源,26.428572336785717,58.33,-34.05%
3092.TW,-1112.6,⚪ 數據不足,23.7999992371,⚠️ 獲利稀釋,1134.09,-0.95,-147.12,2026-03,1.51%,2025,-5.14,-204.29999999999998,21.49,鴻碩,0.0,-15.24,-21.28%
6727.TWO,-1116.22,❌ 暫避觀望,508.0,⚠️ 獲利稀釋,1251.42,2.94,22.08,2026-03,N/A,2025,6.8,240.74999999999994,135.2,亞泰金屬,31.651090342679133,8.58,N/A
3114.TWO,-1119.13,⚪ 中性觀察,30.0499992371,⚠️ 獲利稀釋,1259.13,0.73,22.78,2026-03,N/A,2025,2.22,69.3,140.0,好德,6.504328839199134,9.01,N/A
6997.TWO,-1120.8700000000001,⚪ 中性觀察,68.0,📉 獲利侵蝕,860.45,-2.31,-8.26,2026-03,N/A,2025,5.11,123.15,-260.42,博弘,8.28258221680877,11.23,N/A
6227.TWO,-1125.1100000000001,⚪ 中性觀察,117.0,⚠️ 獲利稀釋,1189.95,3.0,17.08,2026-03,N/A,2025,7.54,251.25,64.84,茂綸,6.985074626865671,41.88,N/A
2605.TW,-1128.0299999999997,⚪ 中性觀察,36.9500007629,⚠️ 獲利稀釋,4328.03,0.66,-43.36,2026-03,45.87%,2025,1.45,42.3,3200.0,新興,13.102837149964538,-0.1,37.60%
1308.TW,-1130.96,⚪ 數據不足,14.8000001907,⚠️ 獲利稀釋,1180.96,-0.2,-39.68,2026-03,6.52%,2025,-1.76,-60.300000000000004,50.0,亞聚,0.0,-4.78,2.26%
2031.TW,-1132.16,⚪ 中性觀察,44.8499984741,⚠️ 獲利稀釋,1252.91,0.22,-26.67,2026-03,12.43%,2025,3.3,123.89999999999999,120.75,新光鋼,5.429781897590799,15.12,7.27%
3666.TWO,-1132.8500000000001,⚪ 數據不足,25.0,⚠️ 獲利稀釋,1179.43,-0.4,62.26,2026-03,N/A,2025,-3.45,-121.05000000000001,46.58,光耀,0.0,-25.98,N/A
1440.TW,-1137.15,⚪ 數據不足,13.75,📉 獲利侵蝕,1137.15,-0.05,55.88,2026-03,7.45%,2025,-0.15,-4.2,0.0,南紡,0.0,-16.11,-4.90%
4714.TWO,-1138.98,⚪ 數據不足,11.1999998093,📉 獲利侵蝕,1033.1,-0.02,-245.95,2026-03,-12.82%,2025,-0.54,-0.3000000000000011,-105.88,永捷,0.0,85.08,-39.60%
4806.TWO,-1141.0,⚪ 數據不足,9.1000003815,⚠️ 獲利稀釋,1201.0,-0.04,-70.0,2026-03,46.90%,2025,-0.34,-11.700000000000001,60.0,桂田文創,0.0,20.96,-39.20%
6229.TWO,-1150.45,⚪ 數據不足,23.6499996185,⚠️ 獲利稀釋,1190.45,0.14,-90.74,2026-03,N/A,2025,0.05,-1.7999999999999996,40.0,研通,0.0,19.77,N/A
3046.TW,-1154.96,⚪ 中性觀察,54.4000015259,⚠️ 獲利稀釋,1163.07,1.2,4.7,2026-03,N/A,2025,4.01,156.75,8.11,建��,5.205741772813398,8.17,N/A
1617.TW,-1158.57,⚪ 數據不足,17.7999992371,⚠️ 獲利稀釋,1325.24,0.08,28.3,2026-03,N/A,2025,0.68,-1.3499999999999996,166.67,榮星,0.0,-0.95,N/A
6625.TW,-1158.76,⚪ 中性觀察,76.0,⚠️ 獲利稀釋,1768.76,1.42,51.64,2026-03,N/A,2025,9.13,305.85,610.0,必應,3.727317312408043,38.99,N/A
6903.TWO,-1163.49,⚪ 中性觀察,316.0,⚠️ 獲利稀釋,1727.49,6.72,18.74,2026-03,N/A,2025,10.62,384.29999999999995,564.0,巨漢,12.334113973458237,24.87,N/A
6139.TW,-1166.03,⚪ 中性觀察,750.0,⚠️ 獲利稀釋,1315.37,9.45,63.03,2026-03,N/A,2025,30.51,959.4,149.34,亞翔,11.726078799249532,19.04,N/A
1326.TW,-1168.92,⚪ 數據不足,71.8000030518,🔄 轉虧為盈,2606.42,1.07,-1750.0,2026-03,4.05%,2025,-0.99,-31.499999999999993,1437.5,台化,0.0,-17.66,-1.33%
3520.TWO,-1174.03,⚪ 數據不足,17.5499992371,📉 獲利侵蝕,724.03,-0.07,-134.48,2026-03,N/A,2025,-0.1,-6.0,-450.0,華盈,0.0,10.06,N/A
1525.TW,-1180.25,⚪ 中性觀察,65.5999984741,📉 獲利侵蝕,977.75,-0.82,-22.09,2026-03,20.24%,2025,3.21,97.2,-202.5,江申,10.123456554645061,-14.6,6.22%
3229.TW,-1183.18,⚪ 數據不足,60.7000007629,🔄 轉虧為盈,1868.89,0.55,-407.14,2026-03,10.48%,2025,-0.43,-13.799999999999999,685.71,晟鈦,0.0,13.3,5.07%
5223.TWO,-1190.26,⚪ 數據不足,23.0,📉 獲利侵蝕,410.26,-0.44,-24.07,2026-03,N/A,2025,-0.67,-14.4,-780.0,安力-KY,0.0,18.08,N/A
6451.TW,-1205.6899999999998,⚪ 數據不足,427.0,📉 獲利侵蝕,1167.83,-1.45,-35.0,2026-03,N/A,2025,0.26,-52.05,-37.86,訊芯-KY,0.0,45.18,N/A
1432.TW,-1212.83,⚪ 中性觀察,15.0,📉 獲利侵蝕,32.83,-0.54,1502.33,2026-03,34.83%,2025,6.03,74.25,-1180.0,大魯閣,3.0303030303030303,4.63,-28.70%
2312.TW,-1226.55,⚪ 中性觀察,31.7999992371,📉 獲利侵蝕,1226.55,0.35,-4.59,2026-03,5.36%,2025,1.05,42.0,0.0,金寶,11.357142584678572,-0.55,1.66%
5371.TWO,-1230.2,❌ 暫避觀望,83.5,📉 獲利侵蝕,530.2,-0.3,-54.76,2026-03,N/A,2025,0.95,19.349999999999998,-700.0,中光電,64.72868217054264,-0.23,N/A
3455.TWO,-1236.95,❌ 暫避觀望,232.0,🏰 高護城河,-20.19,-0.81,-49.53,2026-03,53.12%,2025,2.67,28.349999999999994,-1257.14,由田,122.75132275132277,-9.54,6.13%
2724.TWO,-1239.19,⚪ 數據不足,10.6999998093,📉 獲利侵蝕,264.19,-0.43,-106.76,2026-03,16.85%,2025,-0.2,-16.200000000000003,-975.0,藝舍-KY,0.0,-68.65,-24.14%
6770.TW,-1243.44,⚪ 數據不足,72.4000015259,🔄 轉虧為盈,2631.9,3.36,-14.2,2026-03,N/A,2025,-1.86,-19.050000000000004,1388.46,力積電,0.0,4.48,N/A
1454.TW,-1250.66,⚪ 數據不足,12.25,📉 獲利侵蝕,1050.66,-0.2,-1277.78,2026-03,N/A,2025,-1.12,-39.0,-200.0,台富,0.0,-5.33,N/A
8096.TWO,-1252.29,❌ 暫避觀望,99.9000015259,⚠️ 獲利稀釋,1328.22,1.9,-72.78,2026-03,N/A,2025,0.89,59.25,75.93,擎亞,25.291139626810125,22.83,N/A
4989.TW,-1261.81,⚪ 數據不足,61.5,🔄 轉虧為盈,1381.51,0.13,-56.76,2026-03,N/A,2025,-3.48,-137.7,119.7,榮科,0.0,-11.09,N/A
2425.TW,-1269.3000000000002,⚪ 數據不足,37.5,🔄 轉虧為盈,1357.18,0.62,-130.48,2026-03,8.50%,2025,-0.32,-31.049999999999997,87.88,承啟,0.0,2.17,0.94%
2546.TW,-1269.95,⚪ 中性觀察,104.0,📉 獲利侵蝕,1263.41,1.43,34.08,2026-03,9.56%,2025,9.52,318.15000000000003,-6.54,根基,4.903347477604903,51.01,7.58%
3062.TW,-1271.67,⚪ 中性觀察,20.6000003815,📉 獲利侵蝕,1147.67,-0.54,6600.0,2026-03,1.56%,2025,0.68,51.3,-124.0,建漢,6.023391924415205,16.55,-12.63%
3630.TWO,-1277.87,⚪ 中性觀察,26.7000007629,⚠️ 獲利稀釋,1327.87,-0.27,173.02,2026-03,4.18%,2025,1.86,95.55,50.0,新鉅科,4.191522882715856,19.21,-22.27%
5543.TWO,-1278.17,⚪ 數據不足,27.7999992371,📉 獲利侵蝕,878.17,-0.75,54.46,2026-03,N/A,2025,-2.52,-97.8,-400.0,桓鼎-KY,0.0,-10.68,N/A
1714.TW,-1279.03,⚪ 中性觀察,16.7999992371,⚠️ 獲利稀釋,1454.03,0.23,19.51,2026-03,14.20%,2025,0.5,19.5,175.0,和桐,12.92307633623077,16.5,8.91%
3055.TW,-1295.4099999999999,⚪ 數據不足,149.5,⚠️ 獲利稀釋,1372.33,-0.15,-20.55,2026-03,16.83%,2025,-2.68,-91.95000000000002,76.92,蔚華科,0.0,-31.79,-125.48%
3305.TW,-1299.87,⚪ 中性觀察,104.5,⚠️ 獲利稀釋,1339.04,1.73,-4.59,2026-03,13.39%,2025,3.16,132.6,39.17,昇貿,11.821266968325792,29.36,3.80%
3528.TW,-1299.92,❌ 暫避觀望,83.6999969482,⚠️ 獲利稀釋,1340.02,2.83,-44.71,2026-03,12.45%,2025,2.3,61.349999999999994,40.1,安馳,20.464546931100244,69.32,8.05%
9955.TW,-1305.47,⚪ 數據不足,23.5,⚠️ 獲利稀釋,1447.14,0.05,134.62,2026-03,N/A,2025,0.54,-2.8499999999999983,141.67,佳龍,0.0,26.06,N/A
1536.TW,-1336.75,⚪ 數據不足,48.0,📉 獲利侵蝕,1296.21,-0.52,-491.43,2026-03,-3.41%,2025,-2.74,-108.30000000000001,-40.54,和大,0.0,-8.7,-18.43%
8085.TWO,-1339.41,⚪ 數據不足,15.0500001907,⚠️ 獲利稀釋,1380.15,-0.16,-17.44,2026-03,N/A,2025,-1.01,-34.05,40.74,福華,0.0,10.43,N/A
4183.TWO,-1351.07,⚪ 數據不足,14.1999998093,📉 獲利侵蝕,211.07,-0.52,-145.21,2026-03,13.67%,2025,-0.33,-23.400000000000002,-1140.0,福永生技,0.0,10.78,-6.40%
2616.TW,-1351.1200000000001,⚪ 數據不足,13.3500003815,⚠️ 獲利稀釋,1362.88,-1.37,-82.6,2026-03,7.55%,2025,-6.25,-224.55,11.76,山隆,0.0,-24.55,-10.37%
3498.TWO,-1351.8899999999999,⚪ 數據不足,191.0,⚠️ 獲利稀釋,1433.26,-0.2,120.0,2026-03,41.15%,2025,0.48,-19.8,81.37,陽程,0.0,43.43,17.10%
6869.TW,-1352.31,⚪ 數據不足,64.1999969482,⚠️ 獲利稀釋,1397.45,-0.99,-150.36,2026-03,N/A,2025,-4.2,-23.400000000000002,45.14,雲豹能源,0.0,96.9,N/A
5205.TWO,-1353.32,⚪ 數據不足,19.8999996185,📉 獲利侵蝕,1344.23,-0.36,-22.22,2026-03,N/A,2025,-1.43,-50.25,-9.09,中茂,0.0,-21.87,N/A
2429.TW,-1353.8,⚪ 數據不足,30.3999996185,📉 獲利侵蝕,1239.51,-0.45,9.68,2026-03,4.20%,2025,-1.4,-51.9,-114.29,銘旺科,0.0,59.22,-24.63%
4577.TWO,-1357.19,⚪ 數據不足,89.0,⚠️ 獲利稀釋,1430.94,-0.21,32.41,2026-03,23.60%,2025,-0.73,-39.599999999999994,73.75,達航科技,0.0,12.25,7.93%
6874.TWO,-1360.3400000000001,⚪ 中性觀察,68.5999984741,⚠️ 獲利稀釋,1437.19,1.95,-29.6,2026-03,N/A,2025,3.16,142.35,76.85,倍力,7.228661588419389,-22.72,N/A
1906.TW,-1386.57,⚪ 數據不足,11.1000003815,📉 獲利侵蝕,1186.57,-0.03,-96.0,2026-03,12.71%,2025,0.01,-8.25,-200.0,寶隆,0.0,-3.11,7.26%
2414.TW,-1400.22,⚪ 中性觀察,52.7999992371,⚠️ 獲利稀釋,1442.9,1.17,18.73,2026-03,8.10%,2025,3.17,124.65,42.68,精技,6.353790521913357,18.17,2.38%
6877.TWO,-1403.74,❌ 暫避觀望,117.5,📉 獲利侵蝕,3.74,-0.65,-47.75,2026-03,N/A,2025,0.59,6.149999999999999,-1400.0,鏵友益,286.5853658536586,0.0,N/A
6443.TW,-1404.02,⚪ 數據不足,23.9500007629,⚠️ 獲利稀釋,1417.06,-0.2,-433.33,2026-03,N/A,2025,-6.24,-135.45,13.04,元晶,0.0,-59.56,N/A
8097.TWO,-1407.04,⚪ 數據不足,48.6500015259,📉 獲利侵蝕,123.71,-0.72,-394.74,2026-03,N/A,2025,-1.14,-53.699999999999996,-1283.33,常珵,0.0,19.38,N/A
3481.TW,-1407.51,❌ 暫避觀望,50.0999984741,⚠️ 獲利稀釋,1474.18,0.2,-96.3,2026-03,9.08%,2025,0.03,4.3500000000000005,66.67,群創,172.758615427931,4.72,-2.06%
1220.TW,-1407.58,⚪ 數據不足,10.8500003815,📉 獲利侵蝕,1337.58,-0.17,-93.16,2026-03,8.16%,2025,0.08,-1.05,-70.0,台榮,0.0,-4.37,-0.43%
6234.TWO,-1415.73,⚪ 數據不足,35.0,⚠️ 獲利稀釋,1436.78,0.23,-95.24,2026-03,N/A,2025,0.05,-11.25,21.05,高僑,0.0,-26.42,N/A
1722.TW,-1425.35,❌ 暫避觀望,44.2000007629,⚠️ 獲利稀釋,1515.35,0.19,-52.74,2026-03,15.30%,2025,0.95,41.85,90.0,台肥,15.842294180250894,1.81,3.04%
3010.TW,-1441.89,⚪ 中性觀察,125.0,⚠️ 獲利稀釋,1469.21,2.47,1.84,2026-03,8.77%,2025,8.84,317.7,27.32,華立,5.901794145420208,-2.3,5.39%
2634.TW,-1454.61,❌ 暫避觀望,65.3000030518,⚠️ 獲利稀釋,1466.61,0.28,-66.09,2026-03,8.73%,2025,0.78,19.35,12.0,漢翔,50.620157404496126,-9.88,4.51%
6806.TW,-1455.8700000000001,⚪ 數據不足,3.5099999905,📉 獲利侵蝕,320.49,-6.73,-1744.48,2026-03,N/A,2025,-60.0,-1955.4,-1135.38,森崴能源,0.0,32.68,N/A
2929.TW,-1465.92,⚪ 數據不足,5.7899999619,📉 獲利侵蝕,465.92,-0.22,-1292.86,2026-03,-8.18%,2025,-1.68,-35.849999999999994,-1000.0,淘帝-KY,0.0,-17.32,-26.63%
3268.TWO,-1471.55,⚪ 數據不足,18.1000003815,📉 獲利侵蝕,1421.55,-0.09,-632.0,2026-03,7.59%,2025,-1.33,-62.699999999999996,-50.0,海德威,0.0,-5.19,-1.94%
3564.TWO,-1483.74,❌ 暫避觀望,48.2999992371,📉 獲利侵蝕,317.07,-0.32,-26.97,2026-03,20.85%,2025,0.65,17.55,-1166.67,其陽,41.28205063,9.25,1.19%
3312.TW,-1503.3100000000002,❌ 暫避觀望,49.5499992371,📉 獲利侵蝕,1501.41,1.03,-33.61,2026-03,5.61%,2025,1.74,43.050000000000004,-1.9,弘憶股,17.264808096550524,18.67,2.63%
9919.TW,-1511.48,⚪ 數據不足,14.1499996185,📉 獲利侵蝕,1203.48,-0.52,-28.57,2026-03,N/A,2025,-2.43,-74.85000000000001,-308.0,康那香,0.0,-9.24,N/A
2007.TW,-1511.67,⚪ 數據不足,6.9699997902,📉 獲利侵蝕,1493.25,-0.45,-9.8,2026-03,-29.22%,2025,-2.24,-78.0,-18.42,燁興,0.0,-23.43,-33.95%
8444.TWO,-1518.97,⚪ 數據不足,5.0,⚠️ 獲利稀釋,1526.05,-3.3,-15.31,2026-03,N/A,2025,-10.06,-311.84999999999997,7.08,綠河-KY,0.0,-33.25,N/A
