gm,est_price,symbol,prev_year,eps_yoy,prev_eps_yoy,rev_yoy,prev_eps,advice,name,status,pe,prev_rev_yoy,eps,date,expansion,om,price
33.35%,361.8,4571.TW,2025,-19.45,4.45,179.22,9.61,⚪ 中性觀察,鈞興-KY,📉 獲利侵蝕,6.778606965174129,0.1,2.41,2026-03,-198.67,18.52%,163.5
N/A,147.45,6245.TWO,2025,-29.91,-28.08,168.9,4.38,⚪ 中性觀察,立端,📉 獲利侵蝕,8.036622583926755,-3.53,0.75,2026-03,-198.81,N/A,79.0
N/A,249.29999999999995,9917.TW,2025,0.64,5.71,199.94,6.77,⚪ 中性觀察,中保科,⚠️ 獲利稀釋,6.3778580024067395,6.29,1.6,2026-03,-199.3,N/A,106.0
30.14%,38.7,2201.TW,2025,-17.07,-75.14,182.28,0.93,⚪ 中性觀察,裕隆,📉 獲利侵蝕,10.620154890891472,-15.65,0.35,2026-03,-199.35,7.44%,27.3999996185
37.83%,219.00000000000003,3264.TWO,2025,53.66,34.97,253.02,5.99,⚪ 中性觀察,欣銓,⚠️ 獲利稀釋,14.760273972602738,7.08,1.95,2026-03,-199.36,26.59%,215.5
N/A,53.1,6662.TWO,2025,23.53,-3.49,223.18,1.66,⚪ 中性觀察,樂斯科,⚠️ 獲利稀釋,8.446327575847457,-10.2,0.21,2026-03,-199.65,N/A,29.8999996185
N/A,97.2,7780.TW,2025,-92.57,-76.4,107.98,0.51,⚪ 中性觀察,大研生醫*,📉 獲利侵蝕,2.785493709429012,39.1,0.13,2026-03,-200.55,N/A,18.0499992371
34.07%,420.30000000000007,2912.TW,2025,6.45,-2.88,208.08,10.78,⚪ 中性觀察,統一超,⚠️ 獲利稀釋,7.994289793004995,3.79,2.97,2026-03,-201.63000000000002,2.95%,224.0
48.58%,207.45,1736.TW,2025,-91.21,13.11,110.9,9.06,⚪ 中性觀察,喬山,📉 獲利侵蝕,9.363702096890817,13.69,0.08,2026-03,-202.11,9.78%,129.5
N/A,130.8,8103.TW,2025,58.9,17.71,261.03,3.92,⚪ 中性觀察,瀚荃,⚠️ 獲利稀釋,10.963302577305045,5.25,1.17,2026-03,-202.12999999999997,N/A,95.5999984741
39.10%,414.45,2428.TW,2025,-25.59,-2.81,176.57,11.76,⚪ 中性觀察,興勤,📉 獲利侵蝕,10.785378212088311,6.85,2.21,2026-03,-202.16,22.33%,298.0
N/A,192.29999999999998,6577.TWO,2025,17.61,-14.93,219.85,5.64,⚪ 中性觀察,勁豐,⚠️ 獲利稀釋,5.639625823073324,-7.81,1.67,2026-03,-202.24,N/A,72.3000030518
N/A,70.19999999999999,7732.TW,2025,-1.22,-37.18,201.11,1.73,⚪ 中性觀察,金興精密,📉 獲利侵蝕,7.64957248655983,0.66,0.82,2026-03,-202.33,N/A,35.7999992371
N/A,168.45000000000002,6486.TWO,2025,-43.27,2.66,159.18,5.78,⚪ 中性觀察,互動,📉 獲利侵蝕,7.195013628833482,6.12,0.59,2026-03,-202.45000000000002,N/A,80.8000030518
N/A,237.30000000000004,6757.TW,2025,41.46,-10.95,244.12,5.37,⚪ 中性觀察,台灣虎航,⚠️ 獲利稀釋,3.8748419239633374,2.9,2.91,2026-03,-202.66,N/A,61.2999992371
32.18%,195.15000000000003,3042.TW,2025,-5.07,-15.57,198.02,5.28,⚪ 中性觀察,晶技,📉 獲利侵蝕,14.25826287471176,5.34,1.32,2026-03,-203.09,14.07%,185.5
N/A,164.55,8028.TW,2025,19.4,51.58,222.57,4.37,❌ 暫避觀望,昇陽半導體,⚠️ 獲利稀釋,26.298997265268913,26.97,1.61,2026-03,-203.17,N/A,288.5
N/A,200.7,8077.TWO,2025,33.56,37.27,236.89,6.04,⚪ 中性觀察,洛��,⚠️ 獲利稀釋,3.501494654267564,1.41,1.95,2026-03,-203.32999999999998,N/A,46.8499984741
N/A,667.9499999999999,6596.TWO,2025,-45.41,242.99,158.08,18.83,⚪ 中性觀察,寬宏藝術,📉 獲利侵蝕,2.0750056484594657,78.68,2.08,2026-03,-203.49,N/A,92.4000015259
32.65%,582.4499999999999,4536.TW,2025,-29.35,-20.89,174.36,14.92,⚪ 中性觀察,拓凱,📉 獲利侵蝕,4.262168426474376,-2.91,3.61,2026-03,-203.71,10.54%,165.5
28.63%,397.04999999999995,4770.TW,2025,-3.08,-52.93,200.72,10.2,⚪ 中性觀察,上品,📉 獲利侵蝕,7.990177559501323,-26.81,2.52,2026-03,-203.8,14.44%,211.5
39.78%,-56.85,3527.TWO,2025,-83.33,-757.14,120.7,-1.84,⚪ 數據不足,聚積,🔄 轉虧為盈,0.0,-19.18,0.01,2026-03,-204.03,-22.71%,64.0
N/A,-5.25,6661.TWO,2025,-35.0,20.0,169.3,0.06,⚪ 數據不足,威健生技,📉 獲利侵蝕,0.0,16.55,-0.27,2026-03,-204.3,N/A,18.4500007629
N/A,52.35,8404.TW,2025,-68.52,55.43,136.36,1.43,⚪ 中性觀察,百和興業-KY,📉 獲利侵蝕,4.71346726730659,8.24,0.17,2026-03,-204.88,N/A,16.4500007629
41.59%,90.3,4746.TW,2025,-84.0,180.15,121.25,3.67,⚪ 中性觀察,台耀,📉 獲利侵蝕,8.803986710963455,2.54,0.16,2026-03,-205.25,21.37%,53.0
32.08%,46.2,3652.TW,2025,17.65,7.2,222.99,1.34,⚪ 中性觀察,精聯,⚠️ 獲利稀釋,12.467532962954547,0.59,0.4,2026-03,-205.34,2.52%,38.4000015259
N/A,32.7,6202.TW,2025,-25.0,213.64,180.5,0.76,❌ 暫避觀望,盛群,📉 獲利侵蝕,28.899082568807337,22.23,0.3,2026-03,-205.5,N/A,63.0
N/A,30.749999999999996,5381.TWO,2025,-35.29,2.44,170.48,0.72,⚪ 中性觀察,光譜,📉 獲利侵蝕,13.536585365853659,-5.88,0.22,2026-03,-205.76999999999998,N/A,27.75
N/A,50.24999999999999,6840.TWO,2025,-33.33,205.88,172.58,1.58,❌ 暫避觀望,東研信超,📉 獲利侵蝕,18.298507234955228,8.46,0.12,2026-03,-205.91000000000003,N/A,61.2999992371
42.45%,56.1,4554.TWO,2025,-95.96,13.37,110.07,2.12,⚪ 中性觀察,橙的,📉 獲利侵蝕,8.382353043181817,21.26,0.04,2026-03,-206.02999999999997,4.92%,31.3500003815
N/A,-16.8,6144.TWO,2025,-83.33,36.84,123.19,-0.36,⚪ 數據不足,得利影,📉 獲利侵蝕,0.0,-7.24,-0.22,2026-03,-206.51999999999998,N/A,14.6000003815
N/A,-28.650000000000002,6228.TWO,2025,-133.33,44.71,73.39,-0.47,⚪ 數據不足,全譜,📉 獲利侵蝕,0.0,19.96,-0.07,2026-03,-206.72000000000003,N/A,19.6000003815
18.26%,196.64999999999998,3163.TWO,2025,396.72,8.17,603.64,6.22,❌ 暫避觀望,波若威,⚠️ 獲利稀釋,54.91990846681922,14.65,3.03,2026-03,-206.91999999999996,5.03%,720.0
N/A,1.6500000000000001,6164.TW,2025,-50.0,-87.27,156.93,0.07,❌ 暫避觀望,華興,📉 獲利侵蝕,114.54545801363633,-10.97,0.05,2026-03,-206.93,N/A,12.6000003815
-76.10%,-444.0,4174.TWO,2025,-72.68,-77.68,134.38,-15.61,⚪ 數據不足,浩鼎,📉 獲利侵蝕,0.0,-6.55,-3.35,2026-03,-207.06,-2289.99%,29.2000007629
N/A,110.7,6411.TWO,2025,-11.67,-30.29,195.47,3.18,⚪ 中性觀察,晶焱,📉 獲利侵蝕,13.06233083006775,-10.51,0.54,2026-03,-207.14,N/A,96.4000015259
40.07%,0.9000000000000001,3150.TW,2025,-111.11,-131.88,96.33,-0.22,❌ 暫避觀望,鈺寶-創,📉 獲利侵蝕,316.66666666666663,-12.58,-0.02,2026-03,-207.44,-42.60%,19.0
N/A,-24.45,8929.TWO,2025,77.78,-147.37,285.71,-0.45,⚪ 數據不足,富堡,⚠️ 獲利稀釋,0.0,-6.89,-0.06,2026-03,-207.92999999999998,N/A,13.5500001907
N/A,117.45,6509.TWO,2025,46.91,17.48,254.89,2.87,⚪ 中性觀察,聚和,⚠️ 獲利稀釋,6.15581108083014,2.77,1.19,2026-03,-207.98,N/A,48.2000007629
32.53%,700.9499999999999,3611.TWO,2025,17.83,38.68,225.85,19.63,⚪ 中性觀察,鼎翰,⚠️ 獲利稀釋,4.162208431414509,31.04,4.56,2026-03,-208.01999999999998,8.38%,194.5
N/A,43.650000000000006,3128.TWO,2025,-47.46,-22.16,160.69,1.32,⚪ 中性觀察,昇銳,📉 獲利侵蝕,8.230240811993127,-0.14,0.31,2026-03,-208.15,N/A,23.9500007629
33.30%,127.35000000000001,3022.TW,2025,-53.4,-46.9,154.92,4.63,⚪ 中性觀察,威強電,📉 獲利侵蝕,9.693757721060072,-4.78,0.96,2026-03,-208.32,5.30%,82.3000030518
N/A,9.450000000000001,2908.TW,2025,113.33,-64.62,321.84,0.23,❌ 暫避觀望,特力,⚠️ 獲利稀釋,34.04762025857142,-8.72,0.32,2026-03,-208.51,N/A,21.4500007629
31.32%,73.65,1593.TWO,2025,38.1,28.24,247.51,2.18,⚪ 中性觀察,祺驊,⚠️ 獲利稀釋,6.191445950814664,12.31,0.58,2026-03,-209.41,10.89%,30.3999996185
N/A,220.2,6291.TWO,2025,185.71,7.67,395.26,6.6,❌ 暫避觀望,沛亨,⚠️ 獲利稀釋,40.05449591280654,16.7,3.0,2026-03,-209.54999999999998,N/A,588.0
N/A,161.25,6170.TWO,2025,10.1,32.45,219.66,4.49,⚪ 中性觀察,統振,⚠️ 獲利稀釋,4.8744187465953495,9.65,1.09,2026-03,-209.56,N/A,52.4000015259
N/A,75.75,6843.TWO,2025,-29.82,-7.56,179.87,2.2,⚪ 中性觀察,進典,📉 獲利侵蝕,8.059406091663366,11.04,0.4,2026-03,-209.69,N/A,40.7000007629
29.73%,223.65,4417.TWO,2025,-27.83,39.0,182.02,6.13,⚪ 中性觀察,金洲,📉 獲利侵蝕,3.1857813547954392,12.91,0.83,2026-03,-209.85000000000002,19.04%,47.5
N/A,547.5,6488.TWO,2025,30.16,-25.74,240.11,15.29,❌ 暫避觀望,環球晶,⚠️ 獲利稀釋,25.068493150684933,-3.24,3.97,2026-03,-209.95000000000002,N/A,915.0
51.08%,4.050000000000001,2305.TW,2025,77.78,35.71,288.05,0.2,❌ 暫避觀望,全友,🏰 高護城河,133.88889454037036,4.08,0.16,2026-03,-210.27,3.74%,36.1500015259
N/A,974.25,6472.TW,2025,-98.52,-38.71,111.76,23.9,⚪ 中性觀察,保瑞,📉 獲利侵蝕,6.735950731331793,9.11,0.21,2026-03,-210.28,N/A,437.5
N/A,69.6,5425.TWO,2025,47.73,9.66,258.92,2.07,❌ 暫避觀望,台半,⚠️ 獲利稀釋,23.70689655172414,21.08,0.7,2026-03,-211.19000000000003,N/A,110.0
N/A,84.75,8482.TW,2025,8.47,-48.17,219.95,2.3,⚪ 中性觀察,商億-KY,⚠️ 獲利稀釋,8.840708099628317,-7.32,0.66,2026-03,-211.48,N/A,49.9500007629
-118.96%,-68.24999999999999,1340.TW,2025,-11.11,50.57,200.76,-2.61,⚪ 數據不足,勝悅-KY,📉 獲利侵蝕,0.0,-11.95,-0.3,2026-03,-211.87,-391.42%,5.3000001907
34.09%,119.7,3684.TWO,2025,25.45,25.0,237.63,3.5,⚪ 中性觀察,榮昌,⚠️ 獲利稀釋,6.516290726817043,22.61,0.7,2026-03,-212.18,7.78%,52.0
42.43%,60.45,4744.TWO,2025,-139.29,216.0,72.97,2.51,⚪ 中性觀察,皇將,📉 獲利侵蝕,6.253101926277916,12.21,-0.11,2026-03,-212.26,14.38%,25.2000007629
N/A,140.1,4977.TW,2025,8.59,34.45,221.69,4.48,❌ 暫避觀望,眾達-KY,⚠️ 獲利稀釋,17.880085653104924,-1.54,-1.18,2026-03,-213.1,N/A,167.0
N/A,26.25,8423.TWO,2025,85.71,25.86,299.79,0.73,⚪ 中性觀察,保綠-KY,⚠️ 獲利稀釋,10.11428615022857,1.95,0.26,2026-03,-214.08000000000004,N/A,17.7000007629
25.59%,29.099999999999998,3441.TWO,2025,20.51,-24.29,234.71,1.06,❌ 暫避觀望,聯一光,⚠️ 獲利稀釋,39.27834894237113,28.48,0.47,2026-03,-214.20000000000002,8.79%,76.1999969482
47.97%,127.04999999999998,2547.TW,2025,-97.79,3612.5,117.28,2.85,⚪ 中性觀察,日勝生,📉 獲利侵蝕,1.298701298701299,-12.89,0.06,2026-03,-215.07,18.04%,11.0
N/A,4.050000000000001,8111.TWO,2025,-19.05,-58.24,196.24,0.38,❌ 暫避觀望,立��,📉 獲利侵蝕,187.03703703703698,5.25,0.17,2026-03,-215.29000000000002,N/A,50.5
31.96%,101.85,1307.TW,2025,-10.19,-23.39,205.88,2.85,⚪ 中性觀察,三芳,📉 獲利侵蝕,5.103093008232696,0.33,0.97,2026-03,-216.07,13.66%,34.6500015259
30.12%,69.14999999999999,4167.TWO,2025,-76.23,203.51,140.17,1.72,⚪ 中性觀察,松瑞藥,📉 獲利侵蝕,4.3817789073535796,-1.28,0.29,2026-03,-216.39999999999998,9.56%,20.2000007629
36.41%,-38.1,3541.TWO,2025,-50.0,-1950.0,166.87,-0.83,⚪ 數據不足,西柏,🔄 轉虧為盈,0.0,11.77,0.03,2026-03,-216.87,-11.64%,21.7000007629
N/A,-0.4500000000000004,6180.TWO,2025,-41.12,-112.99,176.26,-1.53,⚪ 數據不足,橘子,🔄 轉虧為盈,0.0,-19.95,0.63,2026-03,-217.38,N/A,50.0999984741
31.11%,131.4,4305.TWO,2025,2.73,-3.53,221.19,3.83,⚪ 中性觀察,世坤,⚠️ 獲利稀釋,5.057077538481735,3.54,1.13,2026-03,-218.46,23.00%,44.2999992371
34.49%,68.39999999999999,2614.TW,2025,7.14,60.48,225.94,1.99,⚪ 中性觀察,東森,⚠️ 獲利稀釋,4.00219298245614,-4.79,0.3,2026-03,-218.8,10.29%,18.25
17.99%,17.25,3434.TWO,2025,-88.24,-73.65,130.8,0.47,❌ 暫避觀望,哲固,📉 獲利侵蝕,25.521739462173915,-5.05,0.08,2026-03,-219.04000000000002,0.82%,29.3500003815
N/A,11.85,5328.TWO,2025,120.0,0.0,339.6,0.39,❌ 暫避觀望,華容,⚠️ 獲利稀釋,81.89873031417721,1.99,0.11,2026-03,-219.60000000000002,N/A,64.6999969482
N/A,380.55,6192.TW,2025,-9.93,-4.01,210.03,10.06,⚪ 中性觀察,巨路,📉 獲利侵蝕,4.789121009065825,-6.01,2.63,2026-03,-219.96,N/A,121.5
N/A,185.70000000000002,7712.TWO,2025,7.58,-28.68,227.68,5.42,❌ 暫避觀望,博盛半導體,⚠️ 獲利稀釋,15.4281098546042,-6.13,1.42,2026-03,-220.1,N/A,191.0
37.11%,505.79999999999995,3583.TW,2025,29.37,19.76,249.81,13.82,❌ 暫避觀望,辛耘,⚠️ 獲利稀釋,25.533807829181494,17.37,4.14,2026-03,-220.44,15.14%,861.0
37.08%,74.85000000000001,2748.TW,2025,-8.74,-30.67,211.71,2.17,⚪ 中性觀察,雲品,📉 獲利侵蝕,7.975951750921844,-0.76,0.94,2026-03,-220.45000000000002,16.89%,39.7999992371
N/A,23.25,6174.TWO,2025,22.22,-12.0,242.78,0.66,❌ 暫避觀望,安��,⚠️ 獲利稀釋,31.48387047554839,30.85,0.33,2026-03,-220.56,N/A,48.7999992371
34.11%,209.4,2612.TW,2025,2.48,6.43,223.06,5.46,⚪ 中性觀察,中航,⚠️ 獲利稀釋,3.7249283667621773,5.36,1.24,2026-03,-220.58,23.81%,52.0
34.59%,852.4499999999999,2308.TW,2025,100.76,70.65,321.7,23.14,❌ 暫避觀望,台達電,⚠️ 獲利稀釋,33.52102762625374,31.76,7.91,2026-03,-220.94,16.35%,1905.0
23.92%,376.20000000000005,2615.TW,2025,-12.22,-33.63,208.73,11.21,⚪ 中性觀察,萬海,📉 獲利侵蝕,3.133971231024721,-13.25,2.73,2026-03,-220.95,18.94%,78.5999984741
N/A,-6.6,6225.TW,2025,26.67,14.29,247.65,-0.06,⚪ 數據不足,天瀚,⚠️ 獲利稀釋,0.0,0.42,-0.11,2026-03,-220.98000000000002,N/A,19.6000003815
29.01%,52.65,1815.TWO,2025,136.36,1116.67,357.73,1.64,❌ 暫避觀望,富喬,⚠️ 獲利稀釋,28.774928774928778,40.69,0.79,2026-03,-221.37,12.18%,101.0
N/A,215.25,8091.TWO,2025,105.83,-25.14,327.2,5.89,❌ 暫避觀望,翔名,⚠️ 獲利稀釋,18.32752613240418,6.82,2.56,2026-03,-221.37,N/A,263.0
27.10%,141.9,4904.TW,2025,14.44,7.02,235.89,3.81,⚪ 中性觀察,遠傳,⚠️ 獲利稀釋,11.205073995771668,5.47,1.03,2026-03,-221.45,14.21%,106.0
28.78%,25.499999999999996,4557.TW,2025,-95.26,-106.38,126.45,-0.67,❌ 暫避觀望,永新-KY,🔄 轉虧為盈,28.029412662294124,1.42,0.11,2026-03,-221.71,9.33%,47.6500015259
N/A,269.40000000000003,6953.TWO,2025,-17.65,0.0,204.58,7.99,⚪ 中性觀察,家碩,📉 獲利侵蝕,12.52783964365256,1.72,1.26,2026-03,-222.23000000000002,N/A,225.0
19.09%,10.05,2390.TW,2025,10.2,88.8,232.51,-0.14,❌ 暫避觀望,云辰,🔄 轉虧為盈,17.686567733582088,-3.19,0.54,2026-03,-222.31,-7.49%,11.8500003815
-156.07%,-34.8,4934.TW,2025,25.93,54.11,248.3,-0.95,⚪ 數據不足,太極,⚠️ 獲利稀釋,0.0,-75.71,-0.2,2026-03,-222.37,-456.27%,16.75
N/A,-66.75,8027.TWO,2025,62.5,-93.62,285.58,-0.93,⚪ 數據不足,鈦昇,⚠️ 獲利稀釋,0.0,10.0,-0.22,2026-03,-223.07999999999998,N/A,197.0
37.55%,255.29999999999998,1773.TW,2025,6.32,-5.55,230.24,6.81,⚪ 中性觀察,勝一,⚠️ 獲利稀釋,9.870740305522915,4.01,2.02,2026-03,-223.92000000000002,23.35%,168.0
31.15%,118.94999999999999,2852.TW,2025,19.05,-2.67,243.47,2.92,⚪ 中性觀察,第一保,⚠️ 獲利稀釋,3.3417402269861287,-3.05,1.0,2026-03,-224.42,10.03%,26.5
39.69%,155.54999999999998,3687.TWO,2025,-44.64,100.43,180.03,4.67,⚪ 中性觀察,歐買尬,📉 獲利侵蝕,7.1456121961523635,6.13,0.31,2026-03,-224.67000000000002,12.64%,74.0999984741
31.02%,311.55000000000007,3005.TW,2025,-12.12,16.67,213.36,8.43,⚪ 中性觀察,神基,📉 獲利侵蝕,4.742416947520462,10.6,1.74,2026-03,-225.48000000000002,14.37%,98.5
21.56%,-10.95,2419.TW,2025,240.0,-125.0,466.13,-0.36,⚪ 數據不足,仲琦,🔄 轉虧為盈,0.0,-2.29,0.07,2026-03,-226.13,3.08%,27.4500007629
N/A,1453.65,6781.TW,2025,9.69,50.45,235.99,38.2,⚪ 中性觀察,AES-KY,⚠️ 獲利稀釋,11.66030337426478,59.42,10.64,2026-03,-226.3,N/A,1130.0
N/A,174.9,6417.TWO,2025,31.5,11.03,257.89,4.83,⚪ 中性觀察,韋僑,⚠️ 獲利稀釋,11.149228130360205,7.83,1.67,2026-03,-226.39,N/A,130.0
33.86%,115.8,1708.TW,2025,7.77,-16.11,234.22,3.28,⚪ 中性觀察,東鹼,⚠️ 獲利稀釋,6.9818654826295345,-3.29,1.11,2026-03,-226.45,19.41%,53.9000015259
30.63%,249.14999999999998,2233.TW,2025,-21.29,-38.87,205.39,6.7,⚪ 中性觀察,宇隆,📉 獲利侵蝕,11.619506321493077,-10.49,1.59,2026-03,-226.67999999999998,10.84%,193.0
34.28%,-110.25,4919.TW,2025,-96.15,-863.46,131.47,-3.97,⚪ 數據不足,新唐,🔄 轉虧為盈,0.0,-4.48,0.02,2026-03,-227.62,-9.71%,170.5
N/A,168.45000000000002,7713.TWO,2025,30.0,12.22,257.65,4.64,⚪ 中性觀察,威力德生醫,⚠️ 獲利稀釋,6.322350845948352,11.92,1.17,2026-03,-227.64999999999998,N/A,71.0
N/A,274.5,6637.TWO,2025,-23.48,1.91,204.18,7.17,⚪ 中性觀察,醫影,📉 獲利侵蝕,3.4480873483114753,40.45,1.01,2026-03,-227.66,N/A,63.0999984741
N/A,224.70000000000002,5483.TWO,2025,54.39,-23.02,282.05,6.71,⚪ 中性觀察,中美晶,⚠️ 獲利稀釋,10.947930574098798,-1.89,1.83,2026-03,-227.66000000000003,N/A,164.0
18.99%,-15.75,2461.TW,2025,100.0,-138.31,327.72,-0.61,⚪ 數據不足,光群雷,🔄 轉虧為盈,0.0,-4.36,0.3,2026-03,-227.72000000000003,-2.69%,17.0
27.24%,70.5,3492.TWO,2025,-46.55,9.26,181.4,1.77,⚪ 中性觀察,長盛,📉 獲利侵蝕,4.712765876276595,4.69,0.31,2026-03,-227.95,-0.96%,22.1499996185
N/A,97.19999999999999,6021.TWO,2025,168.33,161.27,396.39,3.76,⚪ 中性觀察,美好證,⚠️ 獲利稀釋,6.09567901234568,35.14,0.83,2026-03,-228.05999999999997,N/A,39.5
N/A,10.950000000000001,2511.TW,2025,50.0,73.68,278.4,0.33,⚪ 中性觀察,太子,⚠️ 獲利稀釋,11.123287514520547,10.32,0.06,2026-03,-228.39999999999998,N/A,8.1199998856
46.73%,22.8,1456.TW,2025,10.42,207.21,239.12,3.41,⚪ 中性觀察,怡華,⚠️ 獲利稀釋,9.375,-20.46,-0.43,2026-03,-228.70000000000002,248.16%,14.25
29.22%,102.75,1712.TW,2025,-16.25,4.0,212.47,2.6,⚪ 中性觀察,興農,📉 獲利侵蝕,5.715328689912409,-1.68,0.67,2026-03,-228.72,5.88%,39.1500015259
37.68%,175.95,1294.TWO,2025,20.69,-19.33,249.43,4.6,⚪ 中性觀察,漢田生技,⚠️ 獲利稀釋,6.726342841082694,4.02,1.41,2026-03,-228.74,21.70%,78.9000015259
17.92%,1214.3999999999999,2603.TW,2025,-69.62,-50.82,159.86,31.68,⚪ 中性觀察,長榮,📉 獲利侵蝕,2.272727272727273,-18.23,3.84,2026-03,-229.48000000000002,9.72%,184.0
N/A,10.65,8176.TWO,2025,-162.5,-9.3,67.8,0.4,⚪ 中性觀察,智捷,📉 獲利侵蝕,14.028169067746479,-33.62,-0.1,2026-03,-230.3,N/A,9.9600000381
30.19%,741.45,1476.TW,2025,9.31,-16.94,239.8,20.1,⚪ 中性觀察,儒鴻,⚠️ 獲利稀釋,6.585069795670645,3.15,6.69,2026-03,-230.49,19.16%,325.5
N/A,159.60000000000002,5519.TW,2025,3.57,27.18,234.12,4.96,⚪ 中性觀察,隆大,⚠️ 獲利稀釋,3.2142857859868417,-12.79,0.58,2026-03,-230.55,N/A,34.2000007629
22.57%,1.5,3221.TWO,2025,140.0,-91.75,371.08,0.08,❌ 暫避觀望,台嘉碩,⚠️ 獲利稀釋,579.000015259,2.36,0.36,2026-03,-231.07999999999998,4.08%,57.9000015259
39.55%,-1.65,2705.TW,2025,8.7,89.13,241.52,0.87,⚪ 數據不足,六福,⚠️ 獲利稀釋,0.0,-1.47,-0.21,2026-03,-232.82000000000002,16.76%,16.1499996185
N/A,2.2500000000000004,6134.TWO,2025,250.0,-45.45,482.83,0.12,❌ 暫避觀望,萬旭,⚠️ 獲利稀釋,223.66666158066667,22.25,0.15,2026-03,-232.82999999999998,N/A,33.5499992371
31.33%,54.300000000000004,3645.TW,2025,123.33,-14.53,356.68,1.54,❌ 暫避觀望,達邁,⚠️ 獲利稀釋,24.11602294248619,5.64,0.67,2026-03,-233.35000000000002,12.18%,87.3000030518
N/A,337.34999999999997,6279.TWO,2025,-46.31,-15.51,187.83,10.74,⚪ 中性觀察,胡連,📉 獲利侵蝕,5.180080035571366,11.63,1.6,2026-03,-234.14000000000001,N/A,116.5
N/A,64.80000000000001,4568.TWO,2025,-53.4,-28.06,180.89,2.01,⚪ 中性觀察,科際精密,📉 獲利侵蝕,9.502314638217593,3.87,0.48,2026-03,-234.29,N/A,41.0499992371
28.80%,-81.75000000000001,3672.TWO,2025,-143.75,3.03,90.54,-2.25,⚪ 數據不足,康聯訊,📉 獲利侵蝕,0.0,-20.4,-0.39,2026-03,-234.29000000000002,-34.01%,11.6000003815
21.84%,28.65,1570.TWO,2025,-46.51,-73.78,189.46,0.59,❌ 暫避觀望,力肯,📉 獲利侵蝕,20.890053154921468,-32.43,0.23,2026-03,-235.97,-16.24%,39.9000015259
N/A,-35.550000000000004,6160.TWO,2025,-107.14,-108.77,130.55,-1.19,⚪ 數據不足,欣技,📉 獲利侵蝕,0.0,-7.95,-0.29,2026-03,-237.69,N/A,16.2000007629
N/A,284.1,6957.TW,2025,29.57,-25.35,267.4,10.18,⚪ 中性觀察,裕慶-KY,⚠️ 獲利稀釋,10.03167898627244,-4.74,1.51,2026-03,-237.82999999999998,N/A,190.0
26.73%,566.7,1477.TW,2025,-15.53,-12.17,222.48,14.65,⚪ 中性觀察,聚陽,📉 獲利侵蝕,5.8761249338274215,-3.08,4.35,2026-03,-238.01,13.46%,222.0
N/A,0.0,1780.TWO,2025,-36.51,28.57,201.51,1.35,⚪ 數據不足,立弘,📉 獲利侵蝕,0.0,5.28,0.4,2026-03,-238.01999999999998,N/A,25.4500007629
23.68%,2.55,4533.TWO,2025,-45.95,-87.1,192.3,0.2,❌ 暫避觀望,協易機,📉 獲利侵蝕,162.64705657941178,12.02,0.2,2026-03,-238.25,-4.87%,27.6499996185
N/A,1585.35,6409.TW,2025,-54.02,-16.23,184.49,40.23,⚪ 中性觀察,旭隼,📉 獲利侵蝕,9.650865739426624,-10.05,4.46,2026-03,-238.51000000000002,N/A,1020.0
N/A,197.85000000000002,6584.TWO,2025,236.36,82.47,475.0,5.59,❌ 暫避觀望,南俊國際,⚠️ 獲利稀釋,51.93328278999241,26.42,3.37,2026-03,-238.64,N/A,685.0
N/A,86.25,6792.TW,2025,6.12,5.83,245.05,2.23,⚪ 中性觀察,詠業,⚠️ 獲利稀釋,10.817391437026087,7.01,0.53,2026-03,-238.93,N/A,62.2000007629
24.99%,134.55,2851.TW,2025,194.87,16.56,434.06,3.66,⚪ 中性觀察,中再保,⚠️ 獲利稀釋,3.8628764242920846,0.05,2.3,2026-03,-239.19,21.14%,34.6500015259
31.89%,15.0,1410.TW,2025,-62.5,3.51,177.04,0.58,❌ 暫避觀望,南染,📉 獲利侵蝕,25.5,-20.15,0.03,2026-03,-239.54,4.46%,25.5
N/A,63.6,5489.TWO,2025,-39.13,-16.02,200.48,2.01,⚪ 中性觀察,彩富,📉 獲利侵蝕,13.56132075471698,-6.27,0.29,2026-03,-239.60999999999999,N/A,57.5
N/A,106.65,6470.TWO,2025,-49.09,7.5,190.54,3.87,⚪ 中性觀察,宇智,📉 獲利侵蝕,6.891701828410689,-0.56,0.84,2026-03,-239.63,N/A,49.0
27.81%,-7.5,2405.TW,2025,-100.0,-766.67,139.8,-0.2,⚪ 數據不足,輔信,📉 獲利侵蝕,0.0,4.47,0.0,2026-03,-239.8,-9.73%,17.0499992371
63.82%,62.699999999999996,3580.TWO,2025,-150.0,-61.35,89.96,1.94,❌ 暫避觀望,友威科,🏰 高護城河,21.674640783277514,-34.55,-0.18,2026-03,-239.95999999999998,13.96%,90.5999984741
N/A,-21.150000000000002,5905.TWO,2025,35.71,-29.17,275.77,-0.63,⚪ 數據不足,南仁湖,⚠️ 獲利稀釋,0.0,9.65,-0.09,2026-03,-240.05999999999997,N/A,8.1899995804
N/A,302.1,8462.TW,2025,55.56,79.87,296.91,8.49,⚪ 中性觀察,柏文,⚠️ 獲利稀釋,7.0506454816285995,18.4,2.42,2026-03,-241.35000000000002,N/A,142.0
