====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260715 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.15      | 💥 賣出           |       +7.59% |     11 |    55.32% | [P:0.42] RSI:39.56|MACD:-0.08|KD_Diff:0.66|BIAS_20:-3.47
2605.TW      | 新興         | 31.65      | 🚀 買進           |      +52.84% |     36 |    49.00% | [P:0.51] RSI:58.65|KD_Diff:9.19|D_Value:59.80|MA_Bull:10.00
2606.TW      | 裕民         | 64.20      | ❄️ 空倉          |      +11.75% |     28 |    54.52% | [P:0.45] MACD:-0.33|Vol_Ratio:1.35|BIAS_20:3.88|MA_Slope:0.25
2607.TW      | 榮運         | 47.00      | ❄️ 空倉          |       -2.32% |     38 |    51.52% | [P:0.40] RSI:35.83|KD_Diff:13.59|Vol_Ratio:1.87|MA_Bull:0.00
2609.TW      | 陽明         | 50.20      | ❄️ 空倉          |       +9.46% |     14 |    52.76% | [P:0.40] MACD:-0.64|KD_Diff:1.12|D_Value:23.70|BIAS_20:-1.26
2610.TW      | 華航         | 21.20      | ❄️ 空倉          |      +11.85% |     16 |    55.15% | [P:0.45] KD_Diff:3.04|BIAS_20:-3.89|MA_Slope:0.00|BB_Upper:14.41
2611.TW      | 志信         | 14.35      | 🟢 持股           |       -4.42% |     29 |    53.30% | [P:0.56] Vol_Ratio:0.75|BIAS_20:2.23|MA_Slope:0.16|BB_Upper:3.18
2612.TW      | 中航         | 54.70      | 💥 賣出           |      +14.14% |     35 |    52.81% | [P:0.43] KD_Diff:3.59|Vol_Ratio:0.78|MA_Slope:-0.01|BB_Upper:2.14
2613.TW      | 中櫃         | 21.80      | ❄️ 空倉          |       -9.55% |     14 |    57.73% | [P:0.45] RSI:53.33|MACD:-0.09|Vol_Ratio:0.99|BB_Upper:2.13
2614.TW      | 東森         | 18.40      | ❄️ 空倉          |      -18.65% |     28 |    53.07% | [P:0.46] Vol_Ratio:1.06|BIAS_20:0.14|MA_Slope:-0.12|BB_Upper:2.35
2615.TW      | 萬海         | 81.70      | 💥 賣出           |       -2.14% |     27 |    54.69% | [P:0.43] KD_Diff:11.36|Vol_Ratio:1.58|BIAS_20:3.61|BB_Upper:0.80
2616.TW      | 山隆         | 13.60      | ❄️ 空倉          |      +65.41% |     10 |    58.72% | [P:0.43] D_Value:37.60|BIAS_20:0.24|MA_Slope:-0.02|BB_Upper:1.86
2617.TW      | 台航         | 28.95      | ❄️ 空倉          |       -5.08% |     24 |    59.22% | [P:0.49] MACD:-0.18|KD_Diff:-8.25|D_Value:30.42|MA_Bull:0.00
2618.TW      | 長榮航        | 42.15      | 🚀 買進           |       -3.70% |     24 |    50.90% | [P:0.51] MACD:0.52|D_Value:36.56|BB_Upper:7.87|MA_Bull:0.00
2630.TW      | 亞航         | 60.50      | ❄️ 空倉          |      +24.88% |     26 |    51.19% | [P:0.27] RSI:77.74|MACD:4.34|MA_Slope:2.24|MA_Bull:10.00
2633.TW      | 台灣高鐵       | 25.95      | 💥 賣出           |       +0.89% |     29 |    45.78% | [P:0.44] RSI:45.70|MACD:-0.05|KD_Diff:-3.06|MA_Bull:0.00
2634.TW      | 漢翔         | 68.30      | ❄️ 空倉          |      +50.49% |     26 |    51.31% | [P:0.44] MACD:4.44|KD_Diff:6.52|D_Value:76.22|MA_Bull:10.00
2637.TW      | 慧洋-KY      | 83.90      | ❄️ 空倉          |      +25.21% |     36 |    51.10% | [P:0.39] KD_Diff:1.46|D_Value:78.13|BIAS_20:8.22|MA_Bull:10.00
2640.TWO     | 大車隊        | 157.00     | ❄️ 空倉          |      +31.00% |     18 |    54.91% | [P:0.44] KD_Diff:-12.47|D_Value:42.33|MA_Slope:0.05|BB_Upper:3.78
2641.TWO     | 正德         | 17.70      | ❄️ 空倉          |       -3.97% |     24 |    50.99% | [P:0.50] MACD:-0.16|D_Value:33.81|Vol_Ratio:1.04|MA_Bull:0.00
2642.TW      | 宅配通        | 20.85      | ❄️ 空倉          |       -2.58% |     10 |    56.63% | [P:0.46] RSI:50.00|MACD:-0.07|KD_Diff:1.52|BB_Upper:2.14
2643.TWO     | 捷迅         | 60.40      | 🟢 持股           |       -2.65% |     17 |    54.19% | [P:0.57] MACD:-1.16|KD_Diff:5.24|MA_Slope:-0.50|MA_Bull:0.00
2644.TWO     | 中信造船       | 84.90      | 💥 賣出           |       +9.57% |     51 |    55.29% | [P:0.44] Vol_Ratio:1.17|BIAS_20:1.10|BB_Upper:2.28|MA_Bull:0.00
2645.TW      | 長榮航太       | 242.00     | 🚀 買進           |      +41.11% |     40 |    50.86% | [P:0.51] Vol_Ratio:0.83|MA_Slope:1.85|BB_Upper:9.32|MA_Bull:10.00
2646.TW      | 星宇航空       | 21.30      | ❄️ 空倉          |       +8.51% |     18 |    65.01% | [P:0.45] D_Value:39.20|Vol_Ratio:1.14|BIAS_20:0.25|MA_Slope:0.06
2702.TW      | 華園         | 13.20      | ❄️ 空倉          |       +5.44% |     20 |    56.51% | [P:0.47] BIAS_20:2.21|MA_Slope:0.04|BB_Upper:2.79|MA_Bull:10.00
2705.TW      | 六福         | 16.30      | ❄️ 空倉          |       +0.60% |     26 |    55.96% | [P:0.45] RSI:52.78|KD_Diff:-0.87|BB_Upper:1.68|MA_Bull:0.00
2712.TW      | 遠雄來        | 15.45      | ❄️ 空倉          |      -19.45% |     12 |    60.82% | [P:0.32] RSI:63.16|MACD:-0.06|KD_Diff:18.13|BIAS_20:2.83
2718.TWO     | 全心投控       | 48.05      | ❄️ 空倉          |       +5.83% |     14 |    56.17% | [P:0.43] KD_Diff:-7.10|D_Value:25.14|MA_Slope:-0.04|BB_Upper:10.38
2719.TWO     | 燦星旅        | 23.75      | 🚀 買進           |      -26.66% |     38 |    57.54% | [P:0.53] MACD:-0.56|Vol_Ratio:3.43|BIAS_20:-2.62|BB_Upper:10.26
2722.TW      | 夏都         | 22.95      | ❄️ 空倉          |       +1.34% |     24 |    52.39% | [P:0.48] KD_Diff:10.09|MA_Slope:-0.03|BB_Upper:1.56|MA_Bull:0.00
2723.TW      | 美食-KY      | 65.40      | ❄️ 空倉          |       -2.87% |     16 |    53.18% | [P:0.45] RSI:26.87|KD_Diff:-2.57|D_Value:31.84|MA_Slope:-0.18
2724.TWO     | 藝舍-KY      | 10.60      | 🟢 持股           |       +5.52% |     27 |    63.17% | [P:0.64] RSI:23.21|MACD:-0.53|KD_Diff:-12.12|BIAS_20:-10.34
2726.TWO     | 雅茗-KY      | 9.09       | 🟢 持股           |      -13.81% |     23 |    47.40% | [P:0.63] D_Value:29.46|Vol_Ratio:0.09|MA_Slope:-0.47|MA_Bull:0.00
2727.TW      | 王品         | 233.50     | ❄️ 空倉          |       -0.23% |     14 |    53.36% | [P:0.40] KD_Diff:-5.54|D_Value:14.58|MA_Slope:-0.21|BB_Upper:8.56
2729.TWO     | 瓦城         | 157.00     | 🟢 持股           |       +1.99% |     21 |    54.61% | [P:0.50] MACD:-1.22|BIAS_20:-2.03|MA_Slope:-0.12|MA_Bull:0.00
2731.TW      | 雄獅         | 146.00     | ❄️ 空倉          |       -6.12% |     16 |    52.28% | [P:0.44] KD_Diff:3.27|BIAS_20:-1.83|MA_Slope:-0.23|BB_Upper:5.40
2732.TWO     | 六角         | 64.50      | 🟢 持股           |       -1.07% |      9 |    48.40% | [P:0.53] [⚠️降級預設] RSI:50.75|MACD:-0.07|KD_Diff:-14.37|D_Value:34.62
2733.TWO     | 維格餅家       | 11.25      | 🟢 持股           |       +4.00% |     53 |    54.93% | [P:0.55] Vol_Ratio:2.71|BIAS_20:3.14|BB_Upper:1.37|MA_Bull:10.00
2734.TWO     | 易飛網        | 15.60      | ❄️ 空倉          |       -0.81% |     12 |    56.55% | [P:0.35] MACD:-0.05|D_Value:27.08|Vol_Ratio:2.48|BIAS_20:1.71
2736.TWO     | 富野         | 11.80      | ❄️ 空倉          |       +3.78% |      6 |    58.19% | [P:0.40] KD_Diff:0.62|D_Value:27.30|BIAS_20:-0.74|MA_Slope:-0.06
2739.TW      | 寒舍         | 34.75      | ❄️ 空倉          |      -10.79% |     10 |    58.15% | [P:0.27] RSI:18.80|BIAS_20:-3.47|MA_Slope:-0.24|BB_Upper:12.07
2740.TWO     | 華軒         | 34.35      | ❄️ 空倉          |      -16.93% |     32 |    54.67% | [P:0.39] KD_Diff:3.52|D_Value:94.85|BIAS_20:9.72|MA_Bull:10.00
2741.TWO     | 老四川        | 20.15      | 🟢 持股           |      -16.03% |     31 |    48.87% | [P:0.53] RSI:43.86|D_Value:50.80|BIAS_20:-2.30|MA_Bull:0.00
2743.TWO     | 山富         | 61.50      | 💥 賣出           |       +3.06% |     21 |    54.60% | [P:0.44] KD_Diff:-2.80|D_Value:13.83|Vol_Ratio:0.93|BB_Upper:14.94
2745.TWO     | 五福         | 103.50     | ❄️ 空倉          |      -18.98% |     36 |    50.08% | [P:0.48] KD_Diff:-2.88|D_Value:26.46|BB_Upper:5.88|MA_Bull:0.00
2748.TW      | 雲品         | 40.30      | ❄️ 空倉          |       +5.68% |     26 |    54.25% | [P:0.43] MACD:-0.04|Vol_Ratio:1.06|BIAS_20:1.15|MA_Bull:0.00
2752.TWO     | 豆府         | 179.00     | 💥 賣出           |       +4.08% |     29 |    56.69% | [P:0.45] RSI:52.17|MACD:-0.25|KD_Diff:9.09|MA_Bull:0.00
2754.TWO     | 亞洲藏壽司      | 68.40      | ❄️ 空倉          |       +8.12% |     20 |    55.33% | [P:0.40] MACD:0.02|D_Value:43.49|Vol_Ratio:0.96|BIAS_20:-0.40
2755.TWO     | 揚秦         | 137.50     | ❄️ 空倉          |      +22.22% |     18 |    49.70% | [P:0.48] KD_Diff:-3.75|D_Value:21.27|BB_Upper:5.56|MA_Bull:0.00
2756.TWO     | 聯發國際       | 60.40      | 🚀 買進           |       -0.43% |     32 |    53.92% | [P:0.53] RSI:57.50|MACD:-0.32|KD_Diff:14.20|MA_Bull:0.00
2758.TWO     | 路易莎咖啡      | 73.80      | ❄️ 空倉          |      +10.38% |     30 |    61.81% | [P:0.28] D_Value:97.97|Vol_Ratio:1.59|MA_Slope:0.44|BB_Upper:2.24
2760.TWO     | 巨宇翔        | 12.45      | ❄️ 空倉          |       +2.62% |      4 |    71.46% | [P:0.28] RSI:13.08|MACD:-1.80|MA_Slope:-1.67|BB_Upper:53.05
2761.TWO     | 橘焱胡同       | 15.30      | ❄️ 空倉          |      +12.78% |     40 |    56.76% | [P:0.40] KD_Diff:-3.89|D_Value:79.02|BIAS_20:0.41|MA_Bull:0.00
2762.TW      | 世界健身-KY    | 84.80      | 💥 賣出           |      +24.70% |     51 |    50.00% | [P:0.50] Vol_Ratio:1.24|MA_Slope:-0.14|BB_Upper:1.21|MA_Bull:0.00
2801.TW      | 彰銀         | 23.75      | ❄️ 空倉          |      +26.23% |     28 |    52.29% | [P:0.49] RSI:54.55|D_Value:63.52|MA_Slope:0.20|MA_Bull:0.00
2812.TW      | 台中銀        | 20.30      | ❄️ 空倉          |       +4.78% |     26 |    50.93% | [P:0.39] KD_Diff:-13.54|MA_Slope:0.14|BB_Upper:2.88|MA_Bull:0.00
2820.TW      | 華票         | 16.65      | 🟢 持股           |       +2.66% |     41 |    56.78% | [P:0.70] RSI:23.80|Vol_Ratio:0.77|MA_Slope:-0.35|MA_Bull:0.00
2834.TW      | 臺企銀        | 17.85      | ❄️ 空倉          |       +4.67% |     22 |    53.19% | [P:0.46] KD_Diff:-5.83|Vol_Ratio:0.71|MA_Slope:0.10|MA_Bull:0.00
2836.TW      | 高雄銀        | 12.55      | ❄️ 空倉          |       +7.38% |     44 |    54.55% | [P:0.47] RSI:63.16|MACD:0.11|KD_Diff:6.14|MA_Bull:10.00
2838.TW      | 聯邦銀        | 21.05      | 💥 賣出           |      +15.60% |     43 |    50.15% | [P:0.48] Vol_Ratio:1.45|BIAS_20:-6.86|MA_Slope:-0.22|MA_Bull:0.00
2845.TW      | 遠東銀        | 13.45      | 🟢 持股           |       +5.84% |     31 |    52.33% | [P:0.51] KD_Diff:8.17|BIAS_20:2.36|MA_Slope:0.19|MA_Bull:10.00
2849.TW      | 安泰銀        | 14.80      | ❄️ 空倉          |      +11.52% |     10 |    51.22% | [P:0.34] [⚠️降級預設] RSI:62.78|MACD:0.22|KD_Diff:7.56|D_Value:77.58
2851.TW      | 中再保        | 38.50      | ❄️ 空倉          |      +11.09% |     32 |    53.28% | [P:0.48] MACD:0.60|KD_Diff:-1.70|BIAS_20:2.46|MA_Bull:0.00
2852.TW      | 第一保        | 27.00      | 🟢 持股           |       +4.50% |     21 |    53.51% | [P:0.59] KD_Diff:-0.28|D_Value:55.34|BB_Upper:0.40|MA_Bull:10.00
2855.TW      | 統一證        | 46.90      | ❄️ 空倉          |     +110.92% |     28 |    51.70% | [P:0.38] RSI:32.67|D_Value:24.83|BB_Upper:12.17|MA_Bull:0.00
2867.TW      | 三商壽        | 8.85       | 🚀 買進           |       -2.62% |     26 |    55.35% | [P:0.55] D_Value:75.77|Vol_Ratio:1.12|BB_Upper:2.01|MA_Bull:0.00
2880.TW      | 華南金        | 38.85      | ❄️ 空倉          |      +38.10% |     30 |    50.40% | [P:0.45] MACD:1.03|D_Value:75.45|Vol_Ratio:1.46|MA_Bull:0.00
2881.TW      | 富邦金        | 128.50     | 🟢 持股           |       +9.79% |     29 |    49.97% | [P:0.57] MACD:2.23|Vol_Ratio:1.33|BB_Upper:8.92|MA_Bull:0.00
2882.TW      | 國泰金        | 96.60      | 🟢 持股           |      +22.61% |     17 |    51.13% | [P:0.53] MACD:0.10|D_Value:40.81|Vol_Ratio:1.18|BB_Upper:20.28
2883.TW      | 凱基金        | 30.15      | ❄️ 空倉          |      +61.95% |     28 |    51.99% | [P:0.44] MACD:0.97|Vol_Ratio:1.44|BB_Upper:3.45|MA_Bull:0.00
2883B.TW     | 凱基金乙特      | 7.97       | ❄️ 空倉          |       +2.11% |     12 |    57.43% | [P:0.37] KD_Diff:-2.37|D_Value:38.67|Vol_Ratio:0.61|BIAS_20:-0.67
2884.TW      | 玉山金        | 34.45      | 🚀 買進           |       +0.87% |     18 |    51.16% | [P:0.58] KD_Diff:-1.94|D_Value:64.64|Vol_Ratio:0.96|BB_Upper:5.06
2885.TW      | 元大金        | 67.00      | ❄️ 空倉          |      +43.13% |     20 |    49.40% | [P:0.46] MACD:1.58|D_Value:47.49|Vol_Ratio:1.39|BB_Upper:5.25
2886.TW      | 兆豐金        | 46.00      | ❄️ 空倉          |       -2.36% |     28 |    50.13% | [P:0.44] MACD:1.03|D_Value:71.32|MA_Slope:0.16|MA_Bull:0.00
2887.TW      | 台新新光金      | 36.15      | 🚀 買進           |      +52.45% |     32 |    51.40% | [P:0.50] D_Value:75.62|BIAS_20:6.72|BB_Upper:3.48|MA_Bull:10.00
2887I.TW     | 台新新光辛特     | 9.44       | ❄️ 空倉          |       +0.39% |     12 |    65.42% | [P:0.41] RSI:54.42|MACD:0.01|KD_Diff:-3.26|D_Value:45.15
2889.TW      | 國票金        | 15.80      | 🟢 持股           |      -13.04% |     31 |    53.86% | [P:0.50] MACD:0.23|Vol_Ratio:0.50|BB_Upper:1.39|MA_Bull:10.00
2890.TW      | 永豐金        | 39.95      | 🟢 持股           |      +23.61% |     43 |    51.86% | [P:0.54] Vol_Ratio:1.29|BIAS_20:0.16|BB_Upper:5.11|MA_Bull:0.00
2891.TW      | 中信金        | 63.50      | ❄️ 空倉          |      +14.37% |     20 |    50.07% | [P:0.44] MACD:0.07|D_Value:12.12|Vol_Ratio:1.21|BB_Upper:16.26
2892.TW      | 第一金        | 33.10      | ❄️ 空倉          |       +8.29% |     26 |    50.23% | [P:0.47] RSI:52.29|D_Value:71.41|MA_Slope:0.20|MA_Bull:0.00
2897.TW      | 王道銀行       | 10.50      | ❄️ 空倉          |      +11.40% |     52 |    51.70% | [P:0.45] RSI:42.86|KD_Diff:-1.78|Vol_Ratio:1.05|MA_Bull:0.00
2901.TW      | 欣欣         | 24.45      | 💥 賣出           |      +11.36% |     39 |    53.46% | [P:0.37] D_Value:23.47|BIAS_20:2.30|MA_Slope:0.14|MA_Bull:0.00
2903.TW      | 遠百         | 22.30      | 🟢 持股           |       -6.77% |     11 |    54.95% | [P:0.51] Vol_Ratio:1.49|BIAS_20:-0.78|MA_Slope:-0.39|BB_Upper:7.20
2904.TW      | 匯僑         | 13.90      | 🟢 持股           |      -11.10% |      9 |    56.97% | [P:0.56] MACD:-0.13|D_Value:65.28|BIAS_20:-0.53|BB_Upper:3.73
2905.TW      | 三商         | 15.60      | 🟢 持股           |      +12.38% |     27 |    53.13% | [P:0.58] MACD:0.27|KD_Diff:6.83|MA_Slope:0.10|MA_Bull:10.00
2906.TW      | 高林         | 14.00      | 🟢 持股           |       +4.71% |     13 |    48.85% | [P:0.53] [⚠️降級預設] RSI:59.63|MACD:0.28|KD_Diff:-2.88|D_Value:26.00
2908.TW      | 特力         | 21.85      | ❄️ 空倉          |      +10.07% |     30 |    52.07% | [P:0.45] RSI:70.97|D_Value:81.01|BIAS_20:2.23|MA_Bull:10.00
2910.TW      | 統領         | 27.00      | 🚀 買進           |      +11.89% |     22 |    56.90% | [P:0.57] RSI:82.09|KD_Diff:22.22|Vol_Ratio:2.13|BB_Upper:-7.02
2911.TW      | 麗嬰房        | 7.52       | ❄️ 空倉          |      +77.84% |     38 |    57.95% | [P:0.48] KD_Diff:-11.70|Vol_Ratio:1.04|BIAS_20:-1.11|BB_Upper:9.96
2912.TW      | 統一超        | 244.50     | ❄️ 空倉          |       +8.58% |     36 |    53.12% | [P:0.32] RSI:81.36|KD_Diff:7.00|MA_Slope:0.36|MA_Bull:10.00
2913.TW      | 農林         | 11.40      | 💥 賣出           |       +3.02% |      3 |    58.29% | [P:0.39] RSI:58.62|D_Value:50.52|MA_Slope:0.14|BB_Upper:2.63
2915.TW      | 潤泰全        | 52.20      | ❄️ 空倉          |       -7.51% |     20 |    54.34% | [P:0.37] D_Value:32.10|Vol_Ratio:1.81|BB_Upper:2.34|MA_Bull:0.00
2923.TW      | 鼎固-KY      | 33.90      | ❄️ 空倉          |      +25.75% |     38 |    52.79% | [P:0.34] KD_Diff:8.64|Vol_Ratio:1.11|BIAS_20:26.01|MA_Bull:10.00
2924.TWO     | 宏太-KY      | 17.85      | ❄️ 空倉          |       -0.25% |     16 |    68.93% | [P:0.46] RSI:48.00|MACD:0.16|BIAS_20:-0.70|MA_Slope:0.14
2926.TWO     | 誠品生活       | 32.10      | ❄️ 空倉          |       +0.77% |      6 |    58.08% | [P:0.42] KD_Diff:2.91|D_Value:38.47|Vol_Ratio:0.34|MA_Slope:-0.38
2929.TW      | 淘帝-KY      | 5.86       | ❄️ 空倉          |       +3.20% |     12 |    57.69% | [P:0.46] RSI:49.07|MACD:-0.01|D_Value:43.98|BB_Upper:2.98
2938.TWO     | 床的世界       | 26.25      | ❄️ 空倉          |      +19.96% |     42 |    53.91% | [P:0.46] KD_Diff:12.92|D_Value:70.49|BIAS_20:1.26|MA_Bull:0.00
2939.TW      | 永邑-KY      | 18.80      | 🟢 持股           |      +32.12% |     37 |    51.77% | [P:0.55] MACD:-0.72|KD_Diff:-6.00|MA_Slope:-0.81|MA_Bull:0.00
2940.TWO     | 歐都納        | 24.10      | 🚀 買進           |       +9.61% |     38 |    59.19% | [P:0.54] RSI:37.50|MACD:0.04|MA_Slope:-0.11|MA_Bull:0.00
2942.TWO     | 京站         | 37.70      | 💥 賣出           |      +35.60% |     49 |    57.08% | [P:0.40] D_Value:52.05|Vol_Ratio:0.44|BIAS_20:-0.44|BB_Upper:2.20
2945.TW      | 三商家購       | 41.60      | 💥 賣出           |      +34.10% |     39 |    52.98% | [P:0.50] RSI:36.94|KD_Diff:2.33|BIAS_20:-0.55|MA_Bull:0.00
2948.TWO     | 寶陞         | 37.35      | 💥 賣出           |      +18.29% |     31 |    56.97% | [P:0.50] MACD:0.21|KD_Diff:-3.77|BB_Upper:5.95|MA_Bull:0.00
2949.TWO     | 欣新網        | 72.30      | 🚀 買進           |      +23.11% |     26 |    60.81% | [P:0.54] RSI:57.14|MACD:3.20|BIAS_20:0.26|MA_Slope:0.49
3002.TW      | 歐格         | 19.55      | ❄️ 空倉          |       -1.99% |     32 |    54.24% | [P:0.46] KD_Diff:0.12|Vol_Ratio:0.77|MA_Slope:0.13|MA_Bull:0.00
3003.TW      | 健和興        | 63.10      | ❄️ 空倉          |       -4.61% |     32 |    50.03% | [P:0.44] Vol_Ratio:0.83|BIAS_20:-4.93|MA_Slope:-0.32|BB_Upper:11.69
3004.TW      | 豐達科        | 155.50     | 🟢 持股           |      +45.73% |     45 |    49.08% | [P:0.56] RSI:70.31|D_Value:68.09|Vol_Ratio:1.07|MA_Bull:10.00
3005.TW      | 神基         | 115.50     | 🟢 持股           |      +16.21% |     31 |    50.70% | [P:0.66] Vol_Ratio:0.65|BIAS_20:9.62|MA_Slope:0.67|BB_Upper:1.90
3006.TW      | 晶豪科        | 239.00     | 🚀 買進           |     +106.95% |     30 |    50.17% | [P:0.53] MACD:1.09|BIAS_20:4.48|MA_Slope:0.32|BB_Upper:6.09
3008.TW      | 大立光        | 4040.00    | 🚀 買進           |      +52.52% |     32 |    52.33% | [P:0.54] KD_Diff:7.31|Vol_Ratio:1.76|MA_Slope:-0.91|MA_Bull:0.00
3010.TW      | 華立         | 120.50     | ❄️ 空倉          |      +25.09% |     42 |    52.59% | [P:0.48] KD_Diff:3.94|D_Value:22.55|BIAS_20:-2.56|MA_Bull:0.00
3011.TW      | 今皓         | 12.65      | 🚀 買進           |       +4.08% |     28 |    53.61% | [P:0.55] KD_Diff:-0.12|D_Value:12.31|Vol_Ratio:1.00|BIAS_20:-8.81
3013.TW      | 晟銘電        | 98.00      | 🟢 持股           |      +22.62% |     27 |    51.99% | [P:0.50] MACD:-3.57|BIAS_20:-7.81|MA_Slope:-0.58|BB_Upper:18.89
3014.TW      | 聯陽         | 134.00     | ❄️ 空倉          |       -6.12% |     22 |    51.13% | [P:0.44] MACD:-3.24|D_Value:14.93|Vol_Ratio:0.84|BB_Upper:29.37
3015.TW      | 全漢         | 61.10      | ❄️ 空倉          |      +22.44% |     46 |    51.20% | [P:0.44] KD_Diff:-13.71|D_Value:34.23|MA_Slope:0.32|MA_Bull:0.00
3016.TW      | 嘉晶         | 123.00     | 🟢 持股           |     +111.20% |     29 |    51.10% | [P:0.56] KD_Diff:0.70|Vol_Ratio:0.86|BB_Upper:18.24|MA_Bull:0.00
3017.TW      | 奇鋐         | 2165.00    | 🚀 買進           |      +73.54% |     30 |    50.43% | [P:0.51] KD_Diff:-8.85|D_Value:28.08|Vol_Ratio:0.92|MA_Slope:-0.42
3018.TW      | 隆銘綠能       | 11.85      | ❄️ 空倉          |       +7.51% |     26 |    58.01% | [P:0.41] RSI:40.91|Vol_Ratio:0.96|BIAS_20:-0.96|BB_Upper:3.95
3019.TW      | 亞光         | 144.50     | 🟢 持股           |      +12.57% |     37 |    51.93% | [P:0.52] RSI:44.55|KD_Diff:-1.25|BIAS_20:-2.04|MA_Bull:0.00
3021.TW      | 鴻名         | 24.50      | 🟢 持股           |      +21.98% |     35 |    52.51% | [P:0.70] RSI:33.19|KD_Diff:-1.50|BIAS_20:-12.86|MA_Bull:0.00
3022.TW      | 威強電        | 87.30      | ❄️ 空倉          |      +34.10% |     26 |    52.56% | [P:0.48] RSI:59.14|KD_Diff:-10.46|Vol_Ratio:0.58|BB_Upper:5.47
3023.TW      | 信邦         | 321.50     | ❄️ 空倉          |      +40.74% |     38 |    50.76% | [P:0.47] KD_Diff:-5.03|Vol_Ratio:0.61|MA_Slope:0.13|MA_Bull:0.00
3024.TW      | 憶聲         | 13.25      | ❄️ 空倉          |       +3.33% |     30 |    53.70% | [P:0.40] KD_Diff:9.54|BIAS_20:7.37|MA_Slope:0.45|MA_Bull:10.00
3025.TW      | 星通         | 57.70      | 🟢 持股           |      +28.51% |     27 |    54.26% | [P:0.72] RSI:18.85|MACD:-2.89|D_Value:13.30|BIAS_20:-11.99
3026.TW      | 禾伸堂        | 838.00     | ❄️ 空倉          |     +444.25% |     32 |    51.59% | [P:0.36] KD_Diff:-17.56|BIAS_20:-4.41|BB_Upper:23.92|MA_Bull:0.00
3027.TW      | 盛達         | 19.40      | 💥 賣出           |       +1.77% |     17 |    53.72% | [P:0.48] RSI:42.59|KD_Diff:-4.58|D_Value:26.86|MA_Slope:-0.31
3028.TW      | 增你強        | 77.00      | 🟢 持股           |      +86.88% |     43 |    52.99% | [P:0.51] KD_Diff:4.83|D_Value:23.27|BIAS_20:-1.23|MA_Bull:0.00
3029.TW      | 零壹         | 103.00     | 🟢 持股           |       +5.46% |     47 |    51.20% | [P:0.51] RSI:66.88|KD_Diff:-4.41|Vol_Ratio:0.90|MA_Bull:0.00
3030.TW      | 德律         | 302.00     | 🟢 持股           |      +48.81% |     25 |    51.60% | [P:0.57] KD_Diff:7.86|BIAS_20:-5.37|MA_Slope:-0.44|BB_Upper:18.04
3031.TW      | 佰鴻         | 28.50      | 🟢 持股           |      +58.33% |     41 |    51.99% | [P:0.53] RSI:45.11|D_Value:23.39|MA_Slope:0.04|MA_Bull:0.00
3032.TW      | 偉訓         | 82.80      | 🟢 持股           |      +19.64% |     19 |    54.50% | [P:0.58] KD_Diff:15.38|BIAS_20:3.20|MA_Slope:-0.07|BB_Upper:3.98
3033.TW      | 威健         | 55.60      | ❄️ 空倉          |      +30.51% |     42 |    54.42% | [P:0.35] KD_Diff:14.08|Vol_Ratio:2.42|MA_Slope:0.68|MA_Bull:10.00
3034.TW      | 聯詠         | 472.00     | 🟢 持股           |       +3.77% |     45 |    48.67% | [P:0.55] MACD:-3.51|D_Value:21.15|Vol_Ratio:0.64|MA_Bull:0.00
3035.TW      | 智原         | 207.00     | ❄️ 空倉          |      +11.14% |     42 |    49.53% | [P:0.43] KD_Diff:-1.40|D_Value:49.37|Vol_Ratio:0.99|MA_Bull:0.00
3036.TW      | 文曄         | 200.00     | 🟢 持股           |      +47.69% |     19 |    50.33% | [P:0.60] MACD:-9.92|D_Value:24.09|MA_Slope:-0.44|MA_Bull:0.00
3037.TW      | 欣興         | 936.00     | ❄️ 空倉          |     +280.08% |     36 |    51.16% | [P:0.38] MACD:-12.60|D_Value:26.65|BB_Upper:14.73|MA_Bull:0.00
3038.TW      | 全台         | 21.25      | ❄️ 空倉          |       -6.57% |     18 |    53.19% | [P:0.47] KD_Diff:-2.64|D_Value:29.68|Vol_Ratio:1.12|MA_Slope:-0.36
3040.TW      | 遠見         | 38.00      | ❄️ 空倉          |      -12.93% |     18 |    56.70% | [P:0.49] MACD:-0.38|KD_Diff:12.07|D_Value:46.80|BIAS_20:0.32
3041.TW      | 揚智         | 26.40      | 🟢 持股           |      -18.89% |     41 |    50.47% | [P:0.54] MACD:-0.05|Vol_Ratio:0.81|BB_Upper:18.78|MA_Bull:0.00
3042.TW      | 晶技         | 189.50     | 🟢 持股           |     +219.33% |     17 |    49.53% | [P:0.56] MACD:-0.76|BIAS_20:-6.70|MA_Slope:-0.96|BB_Upper:25.40
3043.TW      | 科風         | 22.40      | 🚀 買進           |      -22.50% |     34 |    53.73% | [P:0.50] KD_Diff:0.48|Vol_Ratio:0.80|BIAS_20:-0.31|BB_Upper:7.01
3044.TW      | 健鼎         | 426.00     | 🟢 持股           |      +32.48% |     27 |    50.43% | [P:0.55] KD_Diff:3.30|D_Value:10.02|Vol_Ratio:0.85|BIAS_20:-14.29
