advice,pe,prev_rev_yoy,prev_eps,gm,prev_year,eps_yoy,price,om,eps,prev_eps_yoy,name,symbol,date,expansion,rev_yoy,est_price,status
⚪ 數據不足,0.0,-22.22,-1.07,3.28%,2025,-278.57,13.6000003815,-4.04%,-0.53,-91.07,台達化,1309.TW,2026-03,-1770.6,1492.03,-49.2,📉 獲利侵蝕
⚪ 中性觀察,11.0,-49.22,1.4,N/A,2025,900.0,22.0,N/A,1.0,-32.16,順天,5525.TW,2026-03,-1777.35,2677.35,30.0,⚠️ 獲利稀釋
⚪ 中性觀察,5.56742333283044,6.36,3.19,4.40%,2025,4.76,41.7000007629,2.40%,0.66,18.15,中鋼構,2013.TW,2026-03,-1785.68,1790.44,112.35000000000001,⚠️ 獲利稀釋
❌ 暫避觀望,24.152542372881356,-3.62,0.35,N/A,2025,-10.0,14.25,N/A,-0.22,66.67,慕康生醫,5398.TWO,2026-03,-1786.48,1776.48,8.85,📉 獲利侵蝕
⚪ 數據不足,0.0,13.22,-0.03,N/A,2025,-100.0,10.3000001907,N/A,-0.06,-250.0,久正,6167.TWO,2026-03,-1792.31,1692.31,-2.1,📉 獲利侵蝕
⚪ 數據不足,0.0,-0.05,-0.96,15.28%,2025,168.33,40.7000007629,2.18%,0.41,57.52,兆赫,2485.TW,2026-03,-1821.54,1989.87,-47.55,🔄 轉虧為盈
⚪ 中性觀察,11.071428571428573,-16.78,1.38,5.82%,2025,-10.0,38.75,1.38%,0.45,-39.91,仁寶,2324.TW,2026-03,-1837.55,1827.55,52.49999999999999,📉 獲利侵蝕
⚪ 數據不足,0.0,-6.83,-8.65,-13.35%,2025,-131.34,40.5499992371,-27.74%,-3.1,6.63,泰鼎-KY,4927.TW,2026-03,-1858.75,1727.41,-289.34999999999997,📉 獲利侵蝕
⚪ 中性觀察,10.974025726298702,2.45,0.56,6.08%,2025,157.89,16.8999996185,2.25%,0.49,24.44,新鋼,2032.TW,2026-03,-1879.79,2037.68,23.1,⚠️ 獲利稀釋
⚪ 數據不足,0.0,1.18,-0.97,7.75%,2025,372.73,51.9000015259,1.18%,0.3,-273.08,風青,2061.TWO,2026-03,-1882.1599999999999,2254.89,-42.45,🔄 轉虧為盈
⚪ 中性觀察,11.518987479728754,105.83,2.32,4.22%,2025,-29.85,63.7000007629,2.17%,0.47,-8.3,鴻準,2354.TW,2026-03,-1889.83,1859.98,82.94999999999999,📉 獲利侵蝕
⚪ 數據不足,0.0,-8.84,-0.13,N/A,2025,76.09,17.4500007629,N/A,-0.11,81.16,四維航,5608.TW,2026-03,-1902.0900000000001,1978.18,-4.3500000000000005,⚠️ 獲利稀釋
❌ 暫避觀望,23.323170731707314,-5.67,1.04,N/A,2025,448.72,76.5,N/A,2.14,65.08,台塑化,6505.TW,2026-03,-1903.8999999999999,2352.62,49.2,⚠️ 獲利稀釋
⚪ 數據不足,0.0,1.16,-0.99,N/A,2025,160.71,26.6499996185,N/A,0.17,16.81,業強,6124.TWO,2026-03,-1905.83,2066.54,-43.199999999999996,🔄 轉虧為盈
⚪ 數據不足,0.0,7.41,-1.54,-7.81%,2025,-53.33,3.2699999809,-65.06%,-0.47,15.65,大略-KY,4804.TWO,2026-03,-1914.24,1860.91,-41.699999999999996,📉 獲利侵蝕
⚪ 數據不足,0.0,-18.66,-0.6,-3.42%,2025,103.7,13.0500001907,-68.62%,0.01,56.82,西勝,3625.TWO,2026-03,-1931.19,2034.89,-11.850000000000001,🔄 轉虧為盈
⚪ 數據不足,0.0,56.06,-0.85,-3.68%,2025,-60.87,7.4699997902,-19.69%,-0.37,-109.76,大飲,1213.TW,2026-03,-1943.1399999999999,1882.27,-34.800000000000004,📉 獲利侵蝕
⚪ 數據不足,0.0,-43.59,-2.75,-25.13%,2025,84.31,0.0,-116.55%,-0.08,-122.76,駿吉-KY,1591.TWO,2026-03,-1944.5700000000002,2028.88,0.0,⚠️ 獲利稀釋
⚪ 中性觀察,3.9025857802705954,44.32,7.11,8.09%,2025,504.92,64.9000015259,5.14%,3.69,178.19,鑫聯大投控,3709.TWO,2026-03,-1963.2199999999998,2468.14,249.45,⚠️ 獲利稀釋
❌ 暫避觀望,173.63344051446947,24.44,3.01,N/A,2025,534.37,1080.0,N/A,2.03,840.63,南電,8046.TW,2026-03,-1963.2800000000002,2497.65,93.3,⚠️ 獲利稀釋
⚪ 中性觀察,10.76158940397351,6.95,2.42,5.21%,2025,44.68,65.0,1.48%,0.68,19.21,英業達,2356.TW,2026-03,-1983.4199999999998,2028.1,90.6,⚠️ 獲利稀釋
⚪ 中性觀察,7.326820603907637,18.13,13.61,5.88%,2025,17.49,247.5,3.28%,3.56,23.02,鴻海,2317.TW,2026-03,-1990.48,2007.97,506.70000000000005,⚠️ 獲利稀釋
⚪ 中性觀察,6.967554076539102,50.54,19.45,6.33%,2025,8.71,335.0,3.76%,5.5,25.55,廣達,2382.TW,2026-03,-1994.11,2002.82,721.1999999999999,⚠️ 獲利稀釋
⚪ 中性觀察,2.5495375478335536,880.8,5.24,33.43%,2025,286.21,19.2999992371,26.98%,1.14,329.17,新美齊,2442.TW,2026-03,-2000.0500000000002,2286.26,113.55000000000001,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-8.24,-0.56,-0.64%,2025,-56.76,12.6000003815,-2.86%,0.16,-380.0,海光,2038.TW,2026-03,-2011.41,1954.65,-4.3500000000000005,🔄 轉虧為盈
❌ 暫避觀望,17.751322347671962,-1.53,0.73,N/A,2025,-1600.0,33.5499992371,N/A,-0.15,-33.64,詠昇,6418.TWO,2026-03,-2015.77,415.77,28.349999999999994,📉 獲利侵蝕
⚪ 中性觀察,9.393617345936171,21.23,1.81,5.24%,2025,122.06,44.1500015259,2.37%,1.52,-25.31,威健,3033.TW,2026-03,-2019.02,2141.08,70.5,⚠️ 獲利稀釋
⚪ 中性觀察,11.83168297950495,-13.12,0.4,9.34%,2025,100.0,11.9499998093,5.82%,0.16,-14.89,中工,2515.TW,2026-03,-2044.13,2144.13,15.15,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-51.86,-0.41,N/A,2025,-73.33,31.7000007629,N/A,-0.26,-141.41,申豐,6582.TW,2026-03,-2046.6399999999999,1973.31,-24.9,📉 獲利侵蝕
⚪ 數據不足,0.0,-9.3,-5.34,N/A,2025,135.16,14.5,N/A,0.32,-244.52,霹靂,8450.TWO,2026-03,-2051.08,2186.24,-157.34999999999997,🔄 轉虧為盈
⚪ 數據不足,0.0,-17.24,-0.49,N/A,2025,15.09,29.5499992371,N/A,-0.45,-185.96,英濟,3294.TWO,2026-03,-2056.62,2071.71,-38.25,⚠️ 獲利稀釋
❌ 暫避觀望,137.83783783783784,10.25,1.36,N/A,2025,146.97,102.0,N/A,0.35,72.15,東捷,8064.TWO,2026-03,-2057.51,2204.48,11.1,⚠️ 獲利稀釋
⚪ 數據不足,0.0,16.71,-0.02,7.21%,2025,-800.0,7.5900001526,-1.47%,-0.09,95.92,聚亨,2022.TW,2026-03,-2100.2200000000003,1300.22,-1.7999999999999998,📉 獲利侵蝕
⚪ 中性觀察,6.801275239107333,13.76,3.15,7.68%,2025,179.82,64.0,3.25%,3.05,52.91,增你強,3028.TW,2026-03,-2117.8599999999997,2297.68,141.15,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-14.27,0.25,-4.21%,2025,106.25,94.6999969482,-53.06%,0.03,241.18,冠西電,2466.TW,2026-03,-2122.24,2228.49,-0.4500000000000004,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-20.25,-0.41,0.28%,2025,0.0,11.3500003815,-7.44%,-0.09,-164.06,宏益,1452.TW,2026-03,-2126.92,2126.92,-19.8,📉 獲利侵蝕
⚪ 中性觀察,8.485981237102804,-9.55,0.45,2.52%,2025,-30.0,9.0799999237,0.23%,-0.13,364.71,宏洲,1413.TW,2026-03,-2151.66,2121.66,16.05,📉 獲利侵蝕
⚪ 中性觀察,8.017347825055761,-8.77,2.71,5.83%,2025,232.5,64.6999969482,-0.68%,1.33,133.62,TPK-KY,3673.TW,2026-03,-2164.1,2396.6,121.05000000000001,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-0.88,-1.97,-1.01%,2025,36.36,60.5,-12.37%,-0.35,-41.61,漢磊,3707.TWO,2026-03,-2181.0899999999997,2217.45,-72.6,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-4.68,1.53,4.14%,2025,64.29,0.0,0.97%,0.23,-19.9,元禎,1725.TW,2026-03,-2185.29,2249.58,0.0,⚠️ 獲利稀釋
⚪ 數據不足,0.0,11.46,-1.88,N/A,2025,68.06,7.9000000954,N/A,-0.23,-55.46,康控-KY,4943.TW,2026-03,-2201.53,2269.59,-83.25,⚠️ 獲利稀釋
⚪ 數據不足,0.0,14.02,-0.7,14.37%,2025,34.78,34.25,-1.87%,-0.15,64.65,艾姆勒,2241.TW,2026-03,-2206.8399999999997,2241.62,-27.150000000000002,⚠️ 獲利稀釋
⚪ 數據不足,0.0,0.49,-6.11,2.93%,2025,-8.99,11.5,-21.07%,-0.97,-34.29,台揚,2314.TW,2026-03,-2207.02,2198.03,-196.35,📉 獲利侵蝕
❌ 暫避觀望,21.14864813310811,-16.5,0.28,5.49%,2025,114.29,15.6499996185,3.23%,0.15,-72.16,威致,2028.TW,2026-03,-2221.92,2336.21,11.1,⚠️ 獲利稀釋
⚪ 數據不足,0.0,4.19,-0.8,N/A,2025,209.09,34.7999992371,N/A,0.24,-280.95,光鋐,4956.TW,2026-03,-2229.66,2438.75,-38.7,🔄 轉虧為盈
⚪ 數據不足,0.0,-21.61,-4.65,N/A,2025,-1833.33,51.7000007629,N/A,-0.58,42.24,柏承,6141.TW,2026-03,-2236.37,403.04,-130.50000000000003,📉 獲利侵蝕
⚪ 數據不足,0.0,-87.0,0.04,5.36%,2025,-66.67,14.3500003815,-14.33%,-0.05,100.65,川飛,1516.TW,2026-03,-2246.76,2180.09,0.0,📉 獲利侵蝕
⚪ 數據不足,0.0,22.39,-1.61,N/A,2025,292.59,18.4500007629,N/A,0.52,-347.22,久陽,5011.TWO,2026-03,-2259.5699999999997,2552.16,-46.5,🔄 轉虧為盈
⚪ 數據不足,0.0,-9.62,-1.88,N/A,2025,-220.0,37.7000007629,N/A,-0.49,-228.57,佳凌,4976.TW,2026-03,-2279.75,2059.75,-69.45,📉 獲利侵蝕
⚪ 數據不足,0.0,229.42,-0.87,13.78%,2025,-35.29,14.5500001907,-20.55%,-0.23,-64.15,台端,3432.TW,2026-03,-2319.19,2283.9,-32.1,📉 獲利侵蝕
⚪ 數據不足,0.0,-13.41,-2.6,5.34%,2025,30.19,12.4499998093,-4.30%,-0.41,-29.83,台聚,1304.TW,2026-03,-2334.7999999999997,2364.99,-93.89999999999999,⚠️ 獲利稀釋
⚪ 數據不足,0.0,0.61,-2.88,-9.53%,2025,37.18,33.2000007629,-33.43%,-0.49,-148.28,台亞,2340.TW,2026-03,-2357.48,2394.66,-108.15,⚠️ 獲利稀釋
⚪ 中性觀察,8.13681381871287,-0.73,5.39,4.09%,2025,-64.2,90.4000015259,1.39%,0.58,-15.3,和碩,4938.TW,2026-03,-2365.58,2301.38,166.65,📉 獲利侵蝕
⚪ 數據不足,0.0,25.06,-1.4,-4.13%,2025,-52.17,10.3999996185,-22.91%,-0.7,41.55,力銘,3593.TW,2026-03,-2396.9500000000003,2344.78,-69.89999999999999,📉 獲利侵蝕
⚪ 數據不足,0.0,-11.5,-4.28,-13.28%,2025,-233.33,10.3000001907,-24.71%,-0.81,-53.09,國際中橡,2104.TW,2026-03,-2413.2599999999998,2179.93,-135.29999999999998,📉 獲利侵蝕
❌ 暫避觀望,23.67187440390625,10.62,0.4,N/A,2025,-233.33,15.1499996185,N/A,-0.04,2.56,建達,6118.TWO,2026-03,-2450.13,2216.8,9.6,📉 獲利侵蝕
⚪ 數據不足,0.0,-37.56,-1.29,-3.67%,2025,33.33,16.8999996185,-6.17%,-0.1,-108.06,中鴻,2014.TW,2026-03,-2517.9,2551.23,-48.300000000000004,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-12.03,-0.29,4.83%,2025,-900.0,19.0,0.47%,-0.16,-315.38,中鋼,2002.TW,2026-03,-2519.4300000000003,1619.43,-12.45,📉 獲利侵蝕
❌ 暫避觀望,57.90598290598291,15.75,1.67,N/A,2025,535.48,135.5,N/A,1.35,9.87,蜜望實,8043.TWO,2026-03,-2523.11,3058.59,35.099999999999994,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-18.05,-0.19,N/A,2025,-400.0,12.3999996185,N/A,-0.15,-171.43,達運,6120.TW,2026-03,-2527.23,2127.23,-9.45,📉 獲利侵蝕
⚪ 數據不足,0.0,3.25,3.02,4.62%,2025,61.7,0.0,3.28%,1.52,0.0,全科,3209.TW,2026-03,-2535.0800000000004,2596.78,0.0,⚠️ 獲利稀釋
⚪ 數據不足,0.0,21.05,0.0,N/A,2025,100.0,52.9000015259,N/A,0.0,100.0,凱崴,5498.TWO,2026-03,-2546.22,2646.22,-5.25,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-16.83,-1.58,0.65%,2025,54.35,12.3500003815,-10.28%,-0.21,-29.51,華夏,1305.TW,2026-03,-2579.56,2633.91,-64.35,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-6.44,-1.01,-1.71%,2025,-27.27,16.2000007629,-6.86%,-0.15,-5100.0,東聯,1710.TW,2026-03,-2640.98,2613.71,-30.599999999999994,📉 獲利侵蝕
⚪ 數據不足,0.0,-9.71,-1.16,5.19%,2025,71.74,19.6000003815,-15.57%,-0.13,47.45,勝昱,4304.TWO,2026-03,-2680.17,2751.91,-47.85,⚠️ 獲利稀釋
⚪ 中性觀察,9.807692429935898,31.28,0.81,15.20%,2025,104.76,15.3000001907,6.56%,0.03,18.33,聯發,1459.TW,2026-03,-2694.89,2799.65,23.400000000000002,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-9.63,-0.56,4.37%,2025,48.39,13.6499996185,-6.00%,-0.16,-143.48,華紙,1905.TW,2026-03,-2732.48,2780.87,-32.1,⚠️ 獲利稀釋
⚪ 中性觀察,14.829268106585367,-6.78,0.89,-0.45%,2025,18.18,30.3999996185,-7.50%,0.26,-6.32,磐亞,4707.TWO,2026-03,-2772.3,2790.48,30.749999999999996,⚠️ 獲利稀釋
⚪ 中性觀察,2.373831680629283,22.7,5.53,4.67%,2025,-96.52,38.0999984741,-0.60%,0.17,-10.52,光明,4420.TWO,2026-03,-2840.54,2744.02,240.75,📉 獲利侵蝕
⚪ 數據不足,0.0,-7.04,-2.1,-118.71%,2025,-81.82,10.0500001907,-168.74%,-0.2,-233.33,聯昌,2431.TW,2026-03,-2873.6800000000003,2791.86,-46.80000000000001,📉 獲利侵蝕
⚪ 數據不足,0.0,2.29,-1.05,2.81%,2025,-811.76,22.0,-8.09%,-1.21,-118.67,泰茂,2230.TWO,2026-03,-2921.9399999999996,2110.18,-39.449999999999996,📉 獲利侵蝕
⚪ 中性觀察,6.1583010846621615,39.08,7.45,N/A,2025,833.33,63.7999992371,N/A,1.76,72.45,遠雄,5522.TW,2026-03,-2949.03,3782.36,155.4,⚠️ 獲利稀釋
⚪ 數據不足,0.0,8.81,0.0,N/A,2025,20.0,12.9499998093,N/A,-0.28,100.0,建暐,8092.TWO,2026-03,-2956.2,2976.2,-13.95,⚠️ 獲利稀釋
⚪ 中性觀察,8.3444001770695,108.39,9.04,5.62%,2025,64.67,188.5,3.53%,3.06,43.19,緯創,3231.TW,2026-03,-2963.35,3028.02,338.85,⚠️ 獲利稀釋
⚪ 中性觀察,7.111111236699589,-3.49,5.08,4.26%,2025,60.91,86.4000015259,2.54%,1.77,-7.97,聯強,2347.TW,2026-03,-3005.58,3066.49,182.24999999999997,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-16.67,-0.56,-2.98%,2025,-18.18,9.0,-20.14%,-0.14,-300.0,官田鋼,2017.TW,2026-03,-3022.19,3004.01,-16.200000000000003,📉 獲利侵蝕
❌ 暫避觀望,671.1111280655557,8.52,-0.08,2.83%,2025,188.89,60.4000015259,-0.74%,0.26,-117.39,鑫科,3663.TWO,2026-03,-3065.02,3253.91,1.3499999999999996,🔄 轉虧為盈
⚪ 數據不足,0.0,-19.85,-1.17,1.59%,2025,142.11,11.8999996185,-3.51%,0.08,32.76,聯成,1313.TW,2026-03,-3086.7,3228.81,-29.4,🔄 轉虧為盈
⚪ 數據不足,0.0,31.04,-2.0,7.87%,2025,-356.25,42.0999984741,-15.06%,-0.77,-939.13,泰谷,3339.TWO,2026-03,-3087.86,2731.61,-83.25,📉 獲利侵蝕
⚪ 中性觀察,10.893971211205823,2.05,2.01,3.50%,2025,171.11,52.4000015259,1.71%,1.22,195.71,益登,3048.TW,2026-03,-3115.22,3286.33,72.14999999999999,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-8.3,-1.64,2.22%,2025,-38.1,11.1499996185,-15.74%,-0.6,-84.27,旭品,3325.TWO,2026-03,-3117.91,3079.81,-60.75,📉 獲利侵蝕
⚪ 中性觀察,6.657963446475196,13.46,5.77,4.26%,2025,192.04,102.0,2.13%,3.3,39.35,大聯大,3702.TW,2026-03,-3128.53,3320.57,229.8,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-70.37,0.09,N/A,2025,257.0,42.5999984741,N/A,1.57,-98.58,欣巴巴,9906.TW,2026-03,-3141.83,3398.83,-26.549999999999997,⚠️ 獲利稀釋
❌ 暫避觀望,66.87675070028011,95.09,2.13,49.05%,2025,1434.92,477.5,39.15%,8.41,229.88,南亞科,2408.TW,2026-03,-3232.7,4667.62,107.1,⚠️ 獲利稀釋
⚪ 數據不足,0.0,250.8,-0.32,N/A,2025,50.0,21.7000007629,N/A,-0.05,82.98,馥鴻,5345.TWO,2026-03,-3285.71,3335.71,-14.1,⚠️ 獲利稀釋
⚪ 中性觀察,4.641873383333333,11.63,1.23,N/A,2025,-400.0,16.8500003815,N/A,-0.12,-46.52,全達,8068.TWO,2026-03,-3361.46,2961.46,54.449999999999996,📉 獲利侵蝕
⚪ 數據不足,0.0,-7.81,-0.92,11.28%,2025,242.11,27.0499992371,-2.28%,0.27,-6.98,國碩,2406.TW,2026-03,-3373.7,3615.81,-34.95,🔄 轉虧為盈
⚪ 中性觀察,14.965157060243898,55.8,1.7,N/A,2025,700.0,42.9500007629,N/A,1.04,962.5,品安,8088.TWO,2026-03,-3388.42,4088.42,43.05000000000001,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-7.28,-2.05,N/A,2025,34.48,9.7700004578,N/A,-0.19,-425.64,吉源-KY,8488.TW,2026-03,-3427.4,3461.88,-84.74999999999999,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-5.8,-0.39,10.83%,2025,-2900.0,26.6000003815,-1.32%,-0.28,-161.9,雄順,2073.TWO,2026-03,-3468.75,568.75,-15.9,📉 獲利侵蝕
⚪ 數據不足,0.0,-17.19,-1.39,N/A,2025,-36.36,4.6599998474,N/A,-0.3,-95.77,愛地雅,8933.TWO,2026-03,-3476.9100000000003,3440.55,-52.65,📉 獲利侵蝕
⚪ 數據不足,0.0,1.31,-2.8,7.03%,2025,-7.94,4.8299999237,-9.19%,-0.68,-2.19,嘉鋼,2067.TWO,2026-03,-3499.94,3492.0,-111.45,📉 獲利侵蝕
⚪ 數據不足,0.0,20.89,0.39,16.79%,2025,-3000.0,290.5,4.95%,-0.58,-86.55,晶呈科技,4768.TWO,2026-03,-3556.49,556.49,-4.049999999999999,📉 獲利侵蝕
⚪ 中性觀察,9.098101265822784,39.88,6.33,19.12%,2025,1800.0,172.5,16.62%,10.76,143.64,凌航,3135.TW,2026-03,-3614.26,5414.26,284.40000000000003,⚠️ 獲利稀釋
⚪ 數據不足,0.0,16.23,-1.53,N/A,2025,398.36,110.0,N/A,1.88,7.83,鈺創,5351.TWO,2026-03,-3618.0699999999997,4016.43,-40.5,🔄 轉虧為盈
⚪ 數據不足,0.0,-3.86,-1.3,5.67%,2025,100.0,12.3500003815,-0.79%,0.0,-622.22,晉椿,2064.TWO,2026-03,-3712.18,3812.18,-62.55,⚠️ 獲利稀釋
⚪ 數據不足,0.0,3.45,-1.05,2.66%,2025,130.0,30.3999996185,-3.16%,0.1,-136.36,菱生,2369.TW,2026-03,-3811.18,3941.18,-39.0,🔄 轉虧為盈
⚪ 數據不足,0.0,17.25,-0.48,3.88%,2025,100.0,14.8000001907,0.87%,-0.01,0.0,尚立,3360.TWO,2026-03,-3823.03,3923.03,-24.150000000000002,⚠️ 獲利稀釋
❌ 暫避觀望,915.7142639157142,-10.18,0.02,-37.47%,2025,-134.21,64.0999984741,-176.58%,-0.13,-85.71,統懋,2434.TW,2026-03,-3854.21,3720.0,1.05,📉 獲利侵蝕
⚪ 數據不足,0.0,-50.21,-0.71,N/A,2025,0.0,29.1000003815,N/A,-0.07,-291.67,合騏*,8937.TWO,2026-03,-3891.97,3891.97,-64.05000000000001,📉 獲利侵蝕
⚪ 數據不足,0.0,-15.99,-0.27,N/A,2025,-4050.0,76.4000015259,N/A,-2.37,-1000.0,美而快,5321.TWO,2026-03,-4104.54,54.54,-37.050000000000004,📉 獲利侵蝕
⚪ 中性觀察,6.40551445864156,22.78,11.61,3.74%,2025,156.74,190.5,1.75%,5.32,32.83,文曄,3036.TW,2026-03,-4109.13,4265.87,446.09999999999997,⚠️ 獲利稀釋
⚪ 數據不足,0.0,66.84,-0.56,N/A,2025,-1800.0,41.0,N/A,-0.19,-116.47,合邦,6103.TWO,2026-03,-4397.8,2597.8,-45.45,📉 獲利侵蝕
⚪ 數據不足,0.0,-5.37,0.68,19.96%,2025,-4100.0,0.0,4.40%,-1.2,700.0,如興,4414.TW,2026-03,-4431.41,331.41,0.0,📉 獲利侵蝕
⚪ 數據不足,0.0,5.77,-0.39,9.03%,2025,118.18,17.2999992371,0.44%,0.06,-181.25,寶緯,4558.TWO,2026-03,-4590.049999999999,4708.23,-22.05,🔄 轉虧為盈
⚪ 數據不足,0.0,-27.73,-0.33,-4.05%,2025,-20.59,11.9499998093,-24.47%,0.27,-150.77,偉全,1465.TW,2026-03,-4628.14,4607.55,-19.35,🔄 轉虧為盈
⚪ 數據不足,0.0,-13.99,-0.78,4.59%,2025,333.33,7.0999999046,-2.95%,0.07,-388.89,力麗,1444.TW,2026-03,-4684.22,5017.55,-25.950000000000003,🔄 轉虧為盈
⚪ 數據不足,0.0,-20.0,-0.97,1.59%,2025,350.0,6.75,-0.55%,0.1,-2425.0,力鵬,1447.TW,2026-03,-4715.39,5065.39,-29.55,🔄 轉虧為盈
⚪ 數據不足,0.0,-8.54,-7.62,10.51%,2025,397.0,97.5999984741,-1.93%,2.97,-35.83,碩禾,3691.TWO,2026-03,-4751.97,5148.97,-297.15000000000003,🔄 轉虧為盈
⚪ 數據不足,0.0,-34.21,-0.99,-0.44%,2025,77.27,9.970000267,-5.93%,-0.05,-10000.0,集盛,1455.TW,2026-03,-4890.209999999999,4967.48,-34.65,⚠️ 獲利稀釋
⚪ 中性觀察,10.261282841543945,-90.93,0.93,61.03%,2025,606.06,43.2000007629,12.48%,3.45,-80.68,宏璟,2527.TW,2026-03,-4933.4,5539.46,63.149999999999984,🏰 高護城河
⚪ 數據不足,0.0,259.94,-0.64,28.96%,2025,118.64,12.3999996185,18.97%,0.23,-850.0,三圓,4416.TWO,2026-03,-5009.509999999999,5128.15,-27.75,🔄 轉虧為盈
⚪ 數據不足,0.0,1760.03,-2.39,N/A,2025,87.72,13.3000001907,N/A,-0.07,-29.89,凱碩,8059.TWO,2026-03,-5078.49,5166.21,-102.0,⚠️ 獲利稀釋
❌ 暫避觀望,16.855203619909503,64.51,1.02,9.90%,2025,305.56,37.25,-0.59%,0.37,1357.14,聯光通,4903.TWO,2026-03,-5205.169999999999,5510.73,33.15,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-0.19,-1.44,N/A,2025,-5000.0,18.5,N/A,-0.49,-406.38,華凌,6916.TW,2026-03,-5270.77,270.77,-57.45,📉 獲利侵蝕
⚪ 數據不足,0.0,37.74,-3.97,-5.49%,2025,-91.67,14.8999996185,-15.47%,-1.17,-181.88,國喬,1312.TW,2026-03,-5913.22,5821.55,-142.95,📉 獲利侵蝕
⚪ 數據不足,0.0,-3.18,-2.58,N/A,2025,34.15,20.7999992371,N/A,-0.27,-444.68,誠美材,4960.TW,2026-03,-6135.89,6170.04,-100.19999999999999,⚠️ 獲利稀釋
⚪ 中性觀察,6.987654132604937,-16.65,2.45,N/A,2025,339.58,56.5999984741,N/A,2.11,32.43,台汽電,8926.TW,2026-03,-6252.9400000000005,6592.52,121.50000000000003,⚠️ 獲利稀釋
⚪ 數據不足,0.0,26.11,0.01,N/A,2025,68.25,215.0,N/A,-0.2,100.49,天正國際,6654.TWO,2026-03,-6367.57,6435.82,-37.2,⚠️ 獲利稀釋
❌ 暫避觀望,57.64705994544116,-7.12,0.34,3.00%,2025,1150.0,39.2000007629,0.89%,0.21,-54.05,第一銅,2009.TW,2026-03,-6379.07,7529.07,10.200000000000003,⚠️ 獲利稀釋
⚪ 中性觀察,4.5550105115627195,32.59,8.61,N/A,2025,3344.0,260.0,N/A,43.05,159.21,青雲,5386.TWO,2026-03,-6541.73,9885.73,856.1999999999999,⚠️ 獲利稀釋
⚪ 數據不足,0.0,9.1,-3.36,6.46%,2025,1.43,18.0,-7.89%,-0.69,2.79,同泰,3321.TW,2026-03,-6561.79,6563.22,-133.95,⚠️ 獲利稀釋
❌ 暫避觀望,17.878788167727272,8.41,0.16,N/A,2025,191.67,11.8000001907,N/A,0.55,104.43,雙喜,5516.TWO,2026-03,-6591.09,6782.76,9.9,⚠️ 獲利稀釋
⚪ 數據不足,0.0,39.69,-0.12,N/A,2025,55.56,10.1999998093,N/A,-0.04,55.56,太欣,5302.TWO,2026-03,-6692.919999999999,6748.48,-8.100000000000001,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-93.38,-0.55,N/A,2025,62.96,24.0,N/A,-0.1,58.65,台新藥,6838.TW,2026-03,-6857.16,6920.12,-10.95,⚠️ 獲利稀釋
⚪ 中性觀察,4.59045904590459,12.25,13.38,5.71%,2025,141.38,153.0,-7.46%,3.53,212.47,楠梓電,2316.TW,2026-03,-7083.82,7225.2,499.95,⚠️ 獲利稀釋
⚪ 數據不足,0.0,-0.51,-3.0,3.88%,2025,122.0,28.25,-6.88%,0.11,-117.65,建通,2460.TW,2026-03,-7153.79,7275.79,-99.00000000000001,🔄 轉虧為盈
❌ 暫避觀望,20.418605360883724,-9.02,1.22,22.27%,2025,208.2,43.9000015259,15.14%,0.66,408.33,宏旭-KY,2243.TW,2026-03,-7282.78,7490.98,32.25,⚠️ 獲利稀釋
⚪ 數據不足,0.0,7.0,-1.07,-2.18%,2025,-700.0,9.8999996185,-18.01%,-0.32,-46.58,新昕纖,4406.TWO,2026-03,-7399.48,6699.48,-45.15,📉 獲利侵蝕
⚪ 數據不足,0.0,-9.63,-1.56,-2.30%,2025,396.77,31.8500003815,-60.61%,2.81,33.33,柏騰,3518.TW,2026-03,-7750.57,8147.34,-8.700000000000001,🔄 轉虧為盈
⚪ 數據不足,0.0,5.02,-5.61,-3.81%,2025,46.62,45.4000015259,-23.08%,-0.73,-106.61,濱川,1569.TWO,2026-03,-7750.88,7797.5,-217.34999999999997,⚠️ 獲利稀釋
⚪ 中性觀察,8.001792388154122,-4.42,5.02,N/A,2025,952.78,89.3000030518,N/A,3.91,43.32,至上,8112.TW,2026-03,-8574.789999999999,9527.57,167.4,⚠️ 獲利稀釋
⚪ 中性觀察,11.321989528795813,-6.92,2.48,N/A,2025,140.0,43.25,N/A,0.49,830.77,華東,8110.TW,2026-03,-8942.0,9082.0,57.3,⚠️ 獲利稀釋
